case_id,ea_id,plot_id,dist_hh,HHID,reside,stratum,hh_wgt,qx_type,hh_a01,hh_a02,hh_a02b,hh_a11,hh_a13,hh_a22_1,hh_a22_2,hh_a23_1,hh_a23a_1,hh_a23b_1,hh_a23c_1,hh_a23_2,hh_a23a_2,hh_a23b_2,hh_a23c_2,hh_a25_1,hh_a25_2,hh_a26_1,hh_a26a_1,hh_a26b_1,hh_a26c_1,hh_a26_2,hh_a26a_2,hh_a26b_2,hh_a26c_2,hh_a31_1,hh_a31_2,hh_a32_1,hh_a32a_1,hh_a32b_1,hh_a32c_1,hh_a32_2,hh_a32a_2,hh_a32b_2,hh_a32c_2,hh_a34_1,hh_a34_2,hh_a35_1,hh_a35a_1,hh_a35b_1,hh_a35c_1,hh_a35_2,hh_a35a_2,hh_a35b_2,hh_a35c_2,hh_g09,hh_m00,hh_o00,hh_s01,hh_w01,int_outcome_1,int_outcome_2,_merge
203065570007,20306030,R4,.2,926,rural,Center - Rural,1396.6313,Panel B,Ntchisi,6,Malenga,No,,53,53,17apr2010,17,4,2010,26jul2010,26,7,2010,50,50,18apr2010,18,4,2010,28jul2010,28,7,2010,59,59,29apr2010,29,4,2010,29jul2010,29,7,2010,12,12,13jan2011,13,1,2011,21jan2011,21,1,2011,Yes,Yes,No,No,No,Complete,Complete,both in master and using data
203065570007,20306030,R5,.2,926,rural,Center - Rural,1396.6313,Panel B,Ntchisi,6,Malenga,No,,53,53,17apr2010,17,4,2010,26jul2010,26,7,2010,50,50,18apr2010,18,4,2010,28jul2010,28,7,2010,59,59,29apr2010,29,4,2010,29jul2010,29,7,2010,12,12,13jan2011,13,1,2011,21jan2011,21,1,2011,Yes,Yes,No,No,No,Complete,Complete,both in master and using data
203065570007,20306030,R1,.69999999,926,rural,Center - Rural,1396.6313,Panel B,Ntchisi,6,Malenga,No,,53,53,17apr2010,17,4,2010,26jul2010,26,7,2010,50,50,18apr2010,18,4,2010,28jul2010,28,7,2010,59,59,29apr2010,29,4,2010,29jul2010,29,7,2010,12,12,13jan2011,13,1,2011,21jan2011,21,1,2011,Yes,Yes,No,No,No,Complete,Complete,both in master and using data
203065570007,20306030,R2,.60000002,926,rural,Center - Rural,1396.6313,Panel B,Ntchisi,6,Malenga,No,,53,53,17apr2010,17,4,2010,26jul2010,26,7,2010,50,50,18apr2010,18,4,2010,28jul2010,28,7,2010,59,59,29apr2010,29,4,2010,29jul2010,29,7,2010,12,12,13jan2011,13,1,2011,21jan2011,21,1,2011,Yes,Yes,No,No,No,Complete,Complete,both in master and using data
203065570030,20306030,R2,.80000001,934,rural,Center - Rural,1396.6313,Panel B,Ntchisi,6,Malenga,No,,52,52,16apr2010,16,4,2010,26jul2010,26,7,2010,50,50,17apr2010,17,4,2010,26jul2010,26,7,2010,59,59,29apr2010,29,4,2010,26jul2010,26,7,2010,12,12,13jan2011,13,1,2011,15jan2011,15,1,2011,No,Yes,Yes,No,No,Complete,Complete,both in master and using data
203065570030,20306030,R3,.80000001,934,rural,Center - Rural,1396.6313,Panel B,Ntchisi,6,Malenga,No,,52,52,16apr2010,16,4,2010,26jul2010,26,7,2010,50,50,17apr2010,17,4,2010,26jul2010,26,7,2010,59,59,29apr2010,29,4,2010,26jul2010,26,7,2010,12,12,13jan2011,13,1,2011,15jan2011,15,1,2011,No,Yes,Yes,No,No,Complete,Complete,both in master and using data
203065570030,20306030,R1,.69999999,934,rural,Center - Rural,1396.6313,Panel B,Ntchisi,6,Malenga,No,,52,52,16apr2010,16,4,2010,26jul2010,26,7,2010,50,50,17apr2010,17,4,2010,26jul2010,26,7,2010,59,59,29apr2010,29,4,2010,26jul2010,26,7,2010,12,12,13jan2011,13,1,2011,15jan2011,15,1,2011,No,Yes,Yes,No,No,Complete,Complete,both in master and using data
203065570076,20306030,R3,.1,930,rural,Center - Rural,1396.6313,Panel B,Ntchisi,6,Malenga,No,,51,51,16apr2010,16,4,2010,26jul2010,26,7,2010,50,50,17apr2010,17,4,2010,26jul2010,26,7,2010,59,59,01may2010,1,5,2010,27jul2010,27,7,2010,12,12,15jan2011,15,1,2011,18jan2011,18,1,2011,No,Yes,No,No,No,Complete,Complete,both in master and using data
203065570076,20306030,R2,.1,930,rural,Center - Rural,1396.6313,Panel B,Ntchisi,6,Malenga,No,,51,51,16apr2010,16,4,2010,26jul2010,26,7,2010,50,50,17apr2010,17,4,2010,26jul2010,26,7,2010,59,59,01may2010,1,5,2010,27jul2010,27,7,2010,12,12,15jan2011,15,1,2011,18jan2011,18,1,2011,No,Yes,No,No,No,Complete,Complete,both in master and using data
203065570076,20306030,R1,.1,930,rural,Center - Rural,1396.6313,Panel B,Ntchisi,6,Malenga,No,,51,51,16apr2010,16,4,2010,26jul2010,26,7,2010,50,50,17apr2010,17,4,2010,26jul2010,26,7,2010,59,59,01may2010,1,5,2010,27jul2010,27,7,2010,12,12,15jan2011,15,1,2011,18jan2011,18,1,2011,No,Yes,No,No,No,Complete,Complete,both in master and using data
203065570076,20306030,R4,.1,930,rural,Center - Rural,1396.6313,Panel B,Ntchisi,6,Malenga,No,,51,51,16apr2010,16,4,2010,26jul2010,26,7,2010,50,50,17apr2010,17,4,2010,26jul2010,26,7,2010,59,59,01may2010,1,5,2010,27jul2010,27,7,2010,12,12,15jan2011,15,1,2011,18jan2011,18,1,2011,No,Yes,No,No,No,Complete,Complete,both in master and using data
203065570076,20306030,R5,.1,930,rural,Center - Rural,1396.6313,Panel B,Ntchisi,6,Malenga,No,,51,51,16apr2010,16,4,2010,26jul2010,26,7,2010,50,50,17apr2010,17,4,2010,26jul2010,26,7,2010,59,59,01may2010,1,5,2010,27jul2010,27,7,2010,12,12,15jan2011,15,1,2011,18jan2011,18,1,2011,No,Yes,No,No,No,Complete,Complete,both in master and using data
203065570099,20306030,R1,.80000001,942,rural,Center - Rural,1396.6313,Panel B,Ntchisi,6,Malenga,No,,54,54,17apr2010,17,4,2010,26jul2010,26,7,2010,50,50,18apr2010,18,4,2010,28jul2010,28,7,2010,59,59,30apr2010,30,4,2010,28jul2010,28,7,2010,12,12,14jan2011,14,1,2011,19jan2011,19,1,2011,Yes,Yes,No,No,No,Complete,Complete,both in master and using data
203065570099,20306030,R3,.89999998,942,rural,Center - Rural,1396.6313,Panel B,Ntchisi,6,Malenga,No,,54,54,17apr2010,17,4,2010,26jul2010,26,7,2010,50,50,18apr2010,18,4,2010,28jul2010,28,7,2010,59,59,30apr2010,30,4,2010,28jul2010,28,7,2010,12,12,14jan2011,14,1,2011,19jan2011,19,1,2011,Yes,Yes,No,No,No,Complete,Complete,both in master and using data
203065570099,20306030,R2,.89999998,942,rural,Center - Rural,1396.6313,Panel B,Ntchisi,6,Malenga,No,,54,54,17apr2010,17,4,2010,26jul2010,26,7,2010,50,50,18apr2010,18,4,2010,28jul2010,28,7,2010,59,59,30apr2010,30,4,2010,28jul2010,28,7,2010,12,12,14jan2011,14,1,2011,19jan2011,19,1,2011,Yes,Yes,No,No,No,Complete,Complete,both in master and using data
203065570122,20306030,R3,1.1,956,rural,Center - Rural,1396.6313,Panel B,Ntchisi,6,Malenga,No,,54,54,17apr2010,17,4,2010,26jul2010,26,7,2010,50,50,18apr2010,18,4,2010,28jul2010,28,7,2010,59,59,20apr2010,20,4,2010,28jul2010,28,7,2010,12,12,14jan2011,14,1,2011,20jan2011,20,1,2011,Yes,Yes,No,No,No,Complete,Complete,both in master and using data
203065570122,20306030,R2,1.1,956,rural,Center - Rural,1396.6313,Panel B,Ntchisi,6,Malenga,No,,54,54,17apr2010,17,4,2010,26jul2010,26,7,2010,50,50,18apr2010,18,4,2010,28jul2010,28,7,2010,59,59,20apr2010,20,4,2010,28jul2010,28,7,2010,12,12,14jan2011,14,1,2011,20jan2011,20,1,2011,Yes,Yes,No,No,No,Complete,Complete,both in master and using data
203065570122,20306030,R1,1,956,rural,Center - Rural,1396.6313,Panel B,Ntchisi,6,Malenga,No,,54,54,17apr2010,17,4,2010,26jul2010,26,7,2010,50,50,18apr2010,18,4,2010,28jul2010,28,7,2010,59,59,20apr2010,20,4,2010,28jul2010,28,7,2010,12,12,14jan2011,14,1,2011,20jan2011,20,1,2011,Yes,Yes,No,No,No,Complete,Complete,both in master and using data
203065570167,20306030,R1,.2,932,rural,Center - Rural,1396.6313,Panel B,Ntchisi,6,Malenga,No,,53,53,16apr2010,16,4,2010,27jul2010,27,7,2010,50,50,17apr2010,17,4,2010,28jul2010,28,7,2010,59,59,29apr2010,29,4,2010,29jul2010,29,7,2010,12,12,13jan2011,13,1,2011,21jan2011,21,1,2011,Yes,Yes,Yes,No,No,Complete,Complete,both in master and using data
203065570167,20306030,R3,.2,932,rural,Center - Rural,1396.6313,Panel B,Ntchisi,6,Malenga,No,,53,53,16apr2010,16,4,2010,27jul2010,27,7,2010,50,50,17apr2010,17,4,2010,28jul2010,28,7,2010,59,59,29apr2010,29,4,2010,29jul2010,29,7,2010,12,12,13jan2011,13,1,2011,21jan2011,21,1,2011,Yes,Yes,Yes,No,No,Complete,Complete,both in master and using data
203065570167,20306030,R6,.30000001,932,rural,Center - Rural,1396.6313,Panel B,Ntchisi,6,Malenga,No,,53,53,16apr2010,16,4,2010,27jul2010,27,7,2010,50,50,17apr2010,17,4,2010,28jul2010,28,7,2010,59,59,29apr2010,29,4,2010,29jul2010,29,7,2010,12,12,13jan2011,13,1,2011,21jan2011,21,1,2011,Yes,Yes,Yes,No,No,Complete,Complete,both in master and using data
203065570167,20306030,R2,.30000001,932,rural,Center - Rural,1396.6313,Panel B,Ntchisi,6,Malenga,No,,53,53,16apr2010,16,4,2010,27jul2010,27,7,2010,50,50,17apr2010,17,4,2010,28jul2010,28,7,2010,59,59,29apr2010,29,4,2010,29jul2010,29,7,2010,12,12,13jan2011,13,1,2011,21jan2011,21,1,2011,Yes,Yes,Yes,No,No,Complete,Complete,both in master and using data
203065570167,20306030,R5,.40000001,932,rural,Center - Rural,1396.6313,Panel B,Ntchisi,6,Malenga,No,,53,53,16apr2010,16,4,2010,27jul2010,27,7,2010,50,50,17apr2010,17,4,2010,28jul2010,28,7,2010,59,59,29apr2010,29,4,2010,29jul2010,29,7,2010,12,12,13jan2011,13,1,2011,21jan2011,21,1,2011,Yes,Yes,Yes,No,No,Complete,Complete,both in master and using data
203065570167,20306030,R4,.30000001,932,rural,Center - Rural,1396.6313,Panel B,Ntchisi,6,Malenga,No,,53,53,16apr2010,16,4,2010,27jul2010,27,7,2010,50,50,17apr2010,17,4,2010,28jul2010,28,7,2010,59,59,29apr2010,29,4,2010,29jul2010,29,7,2010,12,12,13jan2011,13,1,2011,21jan2011,21,1,2011,Yes,Yes,Yes,No,No,Complete,Complete,both in master and using data
203065570190,20306030,R3,1.6,952,rural,Center - Rural,1396.6313,Panel B,Ntchisi,6,Malenga,No,,54,54,16apr2010,16,4,2010,27jul2010,27,7,2010,50,50,17apr2010,17,4,2010,28jul2010,28,7,2010,59,59,20apr2010,20,4,2010,28jul2010,28,7,2010,12,12,14jan2010,14,1,2010,19jan2011,19,1,2011,Yes,Yes,No,Yes,No,Complete,Complete,both in master and using data
203065570190,20306030,R2,.40000001,952,rural,Center - Rural,1396.6313,Panel B,Ntchisi,6,Malenga,No,,54,54,16apr2010,16,4,2010,27jul2010,27,7,2010,50,50,17apr2010,17,4,2010,28jul2010,28,7,2010,59,59,20apr2010,20,4,2010,28jul2010,28,7,2010,12,12,14jan2010,14,1,2010,19jan2011,19,1,2011,Yes,Yes,No,Yes,No,Complete,Complete,both in master and using data
203065570190,20306030,R1,1.6,952,rural,Center - Rural,1396.6313,Panel B,Ntchisi,6,Malenga,No,,54,54,16apr2010,16,4,2010,27jul2010,27,7,2010,50,50,17apr2010,17,4,2010,28jul2010,28,7,2010,59,59,20apr2010,20,4,2010,28jul2010,28,7,2010,12,12,14jan2010,14,1,2010,19jan2011,19,1,2011,Yes,Yes,No,Yes,No,Complete,Complete,both in master and using data
203065570190,20306030,R4,1.5,952,rural,Center - Rural,1396.6313,Panel B,Ntchisi,6,Malenga,No,,54,54,16apr2010,16,4,2010,27jul2010,27,7,2010,50,50,17apr2010,17,4,2010,28jul2010,28,7,2010,59,59,20apr2010,20,4,2010,28jul2010,28,7,2010,12,12,14jan2010,14,1,2010,19jan2011,19,1,2011,Yes,Yes,No,Yes,No,Complete,Complete,both in master and using data
203065570213,20306030,R1,.80000001,954,rural,Center - Rural,1396.6313,Panel B,Ntchisi,6,Malenga,No,,52,52,16apr2010,16,4,2010,26jul2010,26,7,2010,50,50,17apr2010,17,4,2010,26jul2010,26,7,2010,59,59,29apr2010,29,4,2010,26jun2010,26,6,2010,12,12,13jan2011,13,1,2011,29apr2010,29,4,2010,No,Yes,No,No,No,Complete,Complete,both in master and using data
203065570213,20306030,R2,.80000001,954,rural,Center - Rural,1396.6313,Panel B,Ntchisi,6,Malenga,No,,52,52,16apr2010,16,4,2010,26jul2010,26,7,2010,50,50,17apr2010,17,4,2010,26jul2010,26,7,2010,59,59,29apr2010,29,4,2010,26jun2010,26,6,2010,12,12,13jan2011,13,1,2011,29apr2010,29,4,2010,No,Yes,No,No,No,Complete,Complete,both in master and using data
203065570259,20306030,R1,.89999998,950,rural,Center - Rural,1396.6313,Panel B,Ntchisi,6,Malenga,No,,52,52,16apr2010,16,4,2010,26jul2010,26,7,2010,50,50,17apr2010,17,4,2010,28jul2010,28,7,2010,59,59,30apr2010,30,4,2010,28jul2010,28,7,2010,12,12,14jan2011,14,1,2011,20jan2011,20,1,2011,Yes,Yes,No,No,No,Complete,Complete,both in master and using data
203065570259,20306030,R2,.80000001,950,rural,Center - Rural,1396.6313,Panel B,Ntchisi,6,Malenga,No,,52,52,16apr2010,16,4,2010,26jul2010,26,7,2010,50,50,17apr2010,17,4,2010,28jul2010,28,7,2010,59,59,30apr2010,30,4,2010,28jul2010,28,7,2010,12,12,14jan2011,14,1,2011,20jan2011,20,1,2011,Yes,Yes,No,No,No,Complete,Complete,both in master and using data
203065570282,20306030,R1,.80000001,940,rural,Center - Rural,1396.6313,Panel B,Ntchisi,6,Malenga,No,,54,54,16apr2010,16,4,2010,27jul2010,27,7,2010,50,50,17apr2010,17,4,2010,28jul2010,28,7,2010,59,59,30apr2010,30,4,2010,28jul2010,28,7,2010,12,12,14jan2011,14,1,2011,19jan2010,19,1,2010,Yes,Yes,Yes,Yes,No,Complete,Complete,both in master and using data
203065570282,20306030,R2,1.0500001,940,rural,Center - Rural,1396.6313,Panel B,Ntchisi,6,Malenga,No,,54,54,16apr2010,16,4,2010,27jul2010,27,7,2010,50,50,17apr2010,17,4,2010,28jul2010,28,7,2010,59,59,30apr2010,30,4,2010,28jul2010,28,7,2010,12,12,14jan2011,14,1,2011,19jan2010,19,1,2010,Yes,Yes,Yes,Yes,No,Complete,Complete,both in master and using data
203065570282,20306030,R3,.89999998,940,rural,Center - Rural,1396.6313,Panel B,Ntchisi,6,Malenga,No,,54,54,16apr2010,16,4,2010,27jul2010,27,7,2010,50,50,17apr2010,17,4,2010,28jul2010,28,7,2010,59,59,30apr2010,30,4,2010,28jul2010,28,7,2010,12,12,14jan2011,14,1,2011,19jan2010,19,1,2010,Yes,Yes,Yes,Yes,No,Complete,Complete,both in master and using data
203065570282,20306030,R4,.80000001,940,rural,Center - Rural,1396.6313,Panel B,Ntchisi,6,Malenga,No,,54,54,16apr2010,16,4,2010,27jul2010,27,7,2010,50,50,17apr2010,17,4,2010,28jul2010,28,7,2010,59,59,30apr2010,30,4,2010,28jul2010,28,7,2010,12,12,14jan2011,14,1,2011,19jan2010,19,1,2010,Yes,Yes,Yes,Yes,No,Complete,Complete,both in master and using data
203065570305,20306030,R3,2.9000001,944,rural,Center - Rural,1396.6313,Panel B,Ntchisi,6,Malenga,No,,51,51,16apr2010,16,4,2010,26jul2010,26,7,2010,50,50,17apr2010,17,4,2010,26jul2010,26,7,2010,59,59,01may2010,1,5,2010,27jul2010,27,7,2010,12,12,15jan2011,15,1,2011,18jan2011,18,1,2011,Yes,Yes,Yes,No,No,Complete,Complete,both in master and using data
203065570305,20306030,R5,2.9000001,944,rural,Center - Rural,1396.6313,Panel B,Ntchisi,6,Malenga,No,,51,51,16apr2010,16,4,2010,26jul2010,26,7,2010,50,50,17apr2010,17,4,2010,26jul2010,26,7,2010,59,59,01may2010,1,5,2010,27jul2010,27,7,2010,12,12,15jan2011,15,1,2011,18jan2011,18,1,2011,Yes,Yes,Yes,No,No,Complete,Complete,both in master and using data
203065570305,20306030,R4,3,944,rural,Center - Rural,1396.6313,Panel B,Ntchisi,6,Malenga,No,,51,51,16apr2010,16,4,2010,26jul2010,26,7,2010,50,50,17apr2010,17,4,2010,26jul2010,26,7,2010,59,59,01may2010,1,5,2010,27jul2010,27,7,2010,12,12,15jan2011,15,1,2011,18jan2011,18,1,2011,Yes,Yes,Yes,No,No,Complete,Complete,both in master and using data
203065570305,20306030,R1,2.9000001,944,rural,Center - Rural,1396.6313,Panel B,Ntchisi,6,Malenga,No,,51,51,16apr2010,16,4,2010,26jul2010,26,7,2010,50,50,17apr2010,17,4,2010,26jul2010,26,7,2010,59,59,01may2010,1,5,2010,27jul2010,27,7,2010,12,12,15jan2011,15,1,2011,18jan2011,18,1,2011,Yes,Yes,Yes,No,No,Complete,Complete,both in master and using data
203065570305,20306030,R6,2.9000001,944,rural,Center - Rural,1396.6313,Panel B,Ntchisi,6,Malenga,No,,51,51,16apr2010,16,4,2010,26jul2010,26,7,2010,50,50,17apr2010,17,4,2010,26jul2010,26,7,2010,59,59,01may2010,1,5,2010,27jul2010,27,7,2010,12,12,15jan2011,15,1,2011,18jan2011,18,1,2011,Yes,Yes,Yes,No,No,Complete,Complete,both in master and using data
203065570305,20306030,R2,3.0999999,944,rural,Center - Rural,1396.6313,Panel B,Ntchisi,6,Malenga,No,,51,51,16apr2010,16,4,2010,26jul2010,26,7,2010,50,50,17apr2010,17,4,2010,26jul2010,26,7,2010,59,59,01may2010,1,5,2010,27jul2010,27,7,2010,12,12,15jan2011,15,1,2011,18jan2011,18,1,2011,Yes,Yes,Yes,No,No,Complete,Complete,both in master and using data
203065570350,20306030,R1,1.7,946,rural,Center - Rural,1396.6313,Panel B,Ntchisi,6,Malenga,No,,53,53,17apr2010,17,4,2010,26jul2010,26,7,2010,50,50,18apr2010,18,4,2010,28jul2010,28,7,2010,59,59,30apr2010,30,4,2010,29jul2010,29,7,2010,12,12,14jan2011,14,1,2011,20jan2011,20,1,2011,Yes,Yes,No,No,No,Complete,Complete,both in master and using data
203065570350,20306030,R2,0,946,rural,Center - Rural,1396.6313,Panel B,Ntchisi,6,Malenga,No,,53,53,17apr2010,17,4,2010,26jul2010,26,7,2010,50,50,18apr2010,18,4,2010,28jul2010,28,7,2010,59,59,30apr2010,30,4,2010,29jul2010,29,7,2010,12,12,14jan2011,14,1,2011,20jan2011,20,1,2011,Yes,Yes,No,No,No,Complete,Complete,both in master and using data
203065570373,20306030,R1,.89999998,948,rural,Center - Rural,1396.6313,Panel B,Ntchisi,6,Malenga,No,,53,53,16apr2010,16,4,2010,27jul2010,27,7,2010,50,50,17apr2010,17,4,2010,28jul2010,28,7,2010,59,59,29apr2010,29,4,2010,29jul2010,29,7,2010,12,12,14jan2011,14,1,2011,20jan2011,20,1,2011,Yes,Yes,No,No,No,Complete,Complete,both in master and using data
203065570373,20306030,R2,.89999998,948,rural,Center - Rural,1396.6313,Panel B,Ntchisi,6,Malenga,No,,53,53,16apr2010,16,4,2010,27jul2010,27,7,2010,50,50,17apr2010,17,4,2010,28jul2010,28,7,2010,59,59,29apr2010,29,4,2010,29jul2010,29,7,2010,12,12,14jan2011,14,1,2011,20jan2011,20,1,2011,Yes,Yes,No,No,No,Complete,Complete,both in master and using data
203065570396,20306030,R1,.2,938,rural,Center - Rural,1396.6313,Panel B,Ntchisi,6,Malenga,No,,52,52,17apr2010,17,4,2010,26jul2010,26,7,2010,50,50,18apr2010,18,4,2010,26jul2010,26,7,2010,59,59,29apr2010,29,4,2010,26jul2010,26,7,2010,12,12,13jan2011,13,1,2011,15jan2011,15,1,2011,No,Yes,No,No,No,Complete,Complete,both in master and using data
203065570396,20306030,R2,.2,938,rural,Center - Rural,1396.6313,Panel B,Ntchisi,6,Malenga,No,,52,52,17apr2010,17,4,2010,26jul2010,26,7,2010,50,50,18apr2010,18,4,2010,26jul2010,26,7,2010,59,59,29apr2010,29,4,2010,26jul2010,26,7,2010,12,12,13jan2011,13,1,2011,15jan2011,15,1,2011,No,Yes,No,No,No,Complete,Complete,both in master and using data
203065570442,20306030,R1,4.4000001,928,rural,Center - Rural,1396.6313,Panel B,Ntchisi,6,Malenga,No,,51,51,17apr2010,17,4,2010,27jul2010,27,7,2010,50,50,18apr2010,18,4,2010,27jul2010,27,7,2010,59,59,01may2010,1,5,2010,28jul2010,28,7,2010,12,12,15jan2011,15,1,2011,18jan2011,18,1,2011,No,Yes,No,No,No,Complete,Complete,both in master and using data
203065570442,20306030,R2,4.4000001,928,rural,Center - Rural,1396.6313,Panel B,Ntchisi,6,Malenga,No,,51,51,17apr2010,17,4,2010,27jul2010,27,7,2010,50,50,18apr2010,18,4,2010,27jul2010,27,7,2010,59,59,01may2010,1,5,2010,28jul2010,28,7,2010,12,12,15jan2011,15,1,2011,18jan2011,18,1,2011,No,Yes,No,No,No,Complete,Complete,both in master and using data
203065570465,20306030,R3,.60000002,936,rural,Center - Rural,1396.6313,Panel B,Ntchisi,6,Malenga,No,,51,51,17apr2010,17,4,2010,27jul2010,27,7,2010,50,50,18apr2010,18,4,2010,27jul2010,27,7,2010,59,59,01may2010,1,5,2010,28jul2010,28,7,2010,12,12,14jan2011,14,1,2011,18jan2011,18,1,2011,No,Yes,No,Yes,No,Complete,Complete,both in master and using data
203065570465,20306030,R1,.5,936,rural,Center - Rural,1396.6313,Panel B,Ntchisi,6,Malenga,No,,51,51,17apr2010,17,4,2010,27jul2010,27,7,2010,50,50,18apr2010,18,4,2010,27jul2010,27,7,2010,59,59,01may2010,1,5,2010,28jul2010,28,7,2010,12,12,14jan2011,14,1,2011,18jan2011,18,1,2011,No,Yes,No,Yes,No,Complete,Complete,both in master and using data
204021980014,20402069,R1,1.5,958,rural,Center - Rural,1589.4939,Panel B,Dowa,2,S/C Chakhazda,No,,43,43,05jun2010,5,6,2010,02sep2010,2,9,2010,40,40,06jun2010,6,6,2010,02sep2010,2,9,2010,49,49,15jun2010,15,6,2010,21sep2010,21,9,2010,5,10,11dec2010,11,12,2010,09feb2011,9,2,2011,No,Yes,No,No,No,Complete,Complete,both in master and using data
204021980022,20402069,R1,.48000002,988,rural,Center - Rural,1589.4939,Panel B,Dowa,2,S/C Chakhazda,No,,43,43,04jun2010,4,6,2010,02sep2010,2,9,2010,40,40,05jun2010,5,6,2010,02sep2010,2,9,2010,49,49,15jun2010,15,6,2010,20sep2010,20,9,2010,13,10,10dec2010,10,12,2010,09feb2011,9,2,2011,Yes,Yes,No,No,No,Complete,Complete,both in master and using data
204021980031,20402069,R3,.5,966,rural,Center - Rural,1589.4939,Panel B,Dowa,2,S/C Chakhazda,No,,43,43,04jun2010,4,6,2010,01sep2010,1,9,2010,40,40,05jun2010,5,6,2010,01sep2010,1,9,2010,49,49,15jun2010,15,6,2010,20sep2010,20,9,2010,13,10,10dec2010,10,12,2010,09feb2011,9,2,2011,No,Yes,No,No,No,Complete,Complete,both in master and using data
204021980031,20402069,R2,.5,966,rural,Center - Rural,1589.4939,Panel B,Dowa,2,S/C Chakhazda,No,,43,43,04jun2010,4,6,2010,01sep2010,1,9,2010,40,40,05jun2010,5,6,2010,01sep2010,1,9,2010,49,49,15jun2010,15,6,2010,20sep2010,20,9,2010,13,10,10dec2010,10,12,2010,09feb2011,9,2,2011,No,Yes,No,No,No,Complete,Complete,both in master and using data
204021980031,20402069,R4,.40000001,966,rural,Center - Rural,1589.4939,Panel B,Dowa,2,S/C Chakhazda,No,,43,43,04jun2010,4,6,2010,01sep2010,1,9,2010,40,40,05jun2010,5,6,2010,01sep2010,1,9,2010,49,49,15jun2010,15,6,2010,20sep2010,20,9,2010,13,10,10dec2010,10,12,2010,09feb2011,9,2,2011,No,Yes,No,No,No,Complete,Complete,both in master and using data
204021980031,20402069,R1,.40000001,966,rural,Center - Rural,1589.4939,Panel B,Dowa,2,S/C Chakhazda,No,,43,43,04jun2010,4,6,2010,01sep2010,1,9,2010,40,40,05jun2010,5,6,2010,01sep2010,1,9,2010,49,49,15jun2010,15,6,2010,20sep2010,20,9,2010,13,10,10dec2010,10,12,2010,09feb2011,9,2,2011,No,Yes,No,No,No,Complete,Complete,both in master and using data
204021980039,20402069,R1,.40000001,976,rural,Center - Rural,1589.4939,Panel B,Dowa,2,S/C Chakhazda,No,,43,43,05jun2010,5,6,2010,01sep2010,1,9,2010,40,40,06jun2010,6,6,2010,01sep2010,1,9,2010,49,49,15jun2010,15,6,2010,20sep2010,20,9,2010,13,10,10dec2010,10,12,2010,09feb2011,9,2,2011,No,Yes,No,No,No,Complete,Complete,both in master and using data
204021980039,20402069,R2,.40000001,976,rural,Center - Rural,1589.4939,Panel B,Dowa,2,S/C Chakhazda,No,,43,43,05jun2010,5,6,2010,01sep2010,1,9,2010,40,40,06jun2010,6,6,2010,01sep2010,1,9,2010,49,49,15jun2010,15,6,2010,20sep2010,20,9,2010,13,10,10dec2010,10,12,2010,09feb2011,9,2,2011,No,Yes,No,No,No,Complete,Complete,both in master and using data
204021980056,20402069,R3,.89999998,972,rural,Center - Rural,1589.4939,Panel B,Dowa,2,S/C Chakhazda,No,,44,44,05jun2010,5,6,2010,02sep2010,2,9,2010,40,40,06jun2010,6,6,2010,02sep2010,2,9,2010,49,49,15jun2010,15,6,2010,21sep2010,21,9,2010,5,10,11dec2010,11,12,2010,09feb2011,9,2,2011,No,Yes,Yes,No,No,Complete,Complete,both in master and using data
204021980056,20402069,R2,.69999999,972,rural,Center - Rural,1589.4939,Panel B,Dowa,2,S/C Chakhazda,No,,44,44,05jun2010,5,6,2010,02sep2010,2,9,2010,40,40,06jun2010,6,6,2010,02sep2010,2,9,2010,49,49,15jun2010,15,6,2010,21sep2010,21,9,2010,5,10,11dec2010,11,12,2010,09feb2011,9,2,2011,No,Yes,Yes,No,No,Complete,Complete,both in master and using data
204021980056,20402069,R1,.30000001,972,rural,Center - Rural,1589.4939,Panel B,Dowa,2,S/C Chakhazda,No,,44,44,05jun2010,5,6,2010,02sep2010,2,9,2010,40,40,06jun2010,6,6,2010,02sep2010,2,9,2010,49,49,15jun2010,15,6,2010,21sep2010,21,9,2010,5,10,11dec2010,11,12,2010,09feb2011,9,2,2011,No,Yes,Yes,No,No,Complete,Complete,both in master and using data
