ea_id,com_ck00a,com_ck00c,com_ck00b1,com_ck00b2,com_ck00b3,com_ck00b3_os
20302539,Cost to grind 50 kg bag of maize,Yes,360,,,
20302539,Cost to grind 50 kg bag of rice,No,,,,
20302539,Rice,Yes,120,1,Kilogram,
20302539,White bread loaf (unsliced),No,,,,
20302539,Scone / Mandazi,Yes,40,1,Piece,
20302539,Beans,Yes,70,1,Kilogram,
20302539,Cabbage,No,,,,
20302539,Tomatoes,Yes,50,3,Piece,
20302539,Banana,Yes,10,3,Piece,
20302539,Fresh milk (liquid),Yes,40,500,Millilitre,
20302539,Egg,Yes,35,1,Piece,
20302539,Chicken (live),Yes,800,1,Piece,
20302539,Dried fish (usipa),Yes,80,1,Heap,
20302539,Beef,Yes,500,1,Kilogram,
20302539,Tea leaves,Yes,40,50,Gram,
20302539,Salt,Yes,25,1,Heap,
20302539,"Sugar, white",Yes,150,1,Kilogram,
20302539,"Cooking oil (Kazinga, Kukoma)",Yes,40,1,Satchet/Tube,
20302539,"Chips, potato (street vendor)",Yes,50,1,Heap,
20302539,Bar soap (Maluwa),Yes,250,1,Piece,
20302539,Toothbrush,Yes,25,1,Piece,
20302539,Toothpaste (50 g tube),Yes,55,50,Gram,
20302539,"Clothes soap (Omo, Surf)",No,,,,
20302539,Vaseline/glycerin,Yes,75,50,Millilitre,
20302539,Aspirin or Panadol,Yes,10,2,Piece,
20302539,Fansidar (3 tablet packet),Yes,80,3,Piece,
20302539,Chitenje cloth,Yes,400,1,Piece,
20302539,Trousers (kaunjika),Yes,600,,,
20302539,"Coca-Cola, Fanta (bottle)",Yes,60,,,
20302539,Carlsberg beer (bottle),Yes,120,,,
20302539,"Cigarettes, Embassy (packet)",Yes,200,,,
20302539,Battery (dry cell) for radio,Yes,40,,,
20302539,"Watch, digital (simple), plastic",Yes,100,,,
20302539,Firewood,Yes,150,1,Heap,
20302539,Charcoal,No,,,,
20302539,Paraffin,No,,,,
20302539,Chemical fertilizer (mkt value),Yes,5500,50,Kilogram,
20302539,Pesticides/Insecticides (mkt value),Yes,100,50,Gram,
20302539,Herbicides/Fungicides (mkt value),No,,,,
20302539,Motorized transport of crop output (per 50kg),Yes,50,,,
20302539,Hybrid maize seed (mkt value),Yes,1200,10,Kilogram,
20302539,"Hand hoe, without handle",Yes,750,,,
20302539,Panga,Yes,285,,,
20302539,Sickle,Yes,160,,,
20302539,Axe,Yes,750,,,
20302539,Bicycle,Yes,15000,,,
20302539,"Foam mattress (10 cm, single)",Yes,6500,,,
20302539,"Mosquito net (white, not treated)",Yes,850,,,
20302539,"Ganyu wage, 1 day, adult male",Yes,200,,,
20303065,Maize grain,Yes,20,1,Kilogram,
20303065,"Maize flour (Gramil, Rab, or locally milled)",No,,,,
20303065,Cost to grind 50 kg bag of maize,Yes,315,,,
20303065,Cost to grind 50 kg bag of rice,No,,,,
20303065,Rice,No,,,,
20303065,White bread loaf (unsliced),Yes,130,1,Piece,
20303065,Scone / Mandazi,Yes,20,1,Piece,
20303065,Beans,Yes,180,1,Kilogram,
20303065,Cabbage,Yes,80,1,Piece,
20303065,Tomatoes,Yes,80,4,Piece,
20303065,Banana,Yes,10,3,Piece,
20303065,Fresh milk (liquid),Yes,35,300,Millilitre,
20303065,Egg,Yes,30,1,Piece,
20303065,Chicken (live),Yes,700,1,Piece,
20303065,Dried fish (usipa),Yes,80,1,Heap,
20303065,Beef,Yes,500,1,Kilogram,
20303065,Tea leaves,Yes,25,25,Gram,
20303065,Salt,Yes,25,250,Gram,
20303065,"Sugar, white",Yes,170,1,Kilogram,
20303065,"Cooking oil (Kazinga, Kukoma)",Yes,180,250,Millilitre,
20303065,"Chips, potato (street vendor)",Yes,70,1,Heap,
20303065,Bar soap (Maluwa),Yes,260,1,Piece,
20303065,Toothbrush,Yes,25,1,Piece,
20303065,Toothpaste (50 g tube),Yes,60,50,Gram,
20303065,"Clothes soap (Omo, Surf)",Yes,80,250,Gram,
20303065,Vaseline/glycerin,Yes,70,250,Piece,
20303065,Aspirin or Panadol,Yes,15,2,Piece,
20303065,Fansidar (3 tablet packet),No,,,,
20303065,Chitenje cloth,Yes,400,1,Piece,
20303065,Trousers (kaunjika),Yes,300,,,
20303065,"Coca-Cola, Fanta (bottle)",Yes,60,,,
20303065,Carlsberg beer (bottle),Yes,140,,,
20303065,"Cigarettes, Embassy (packet)",Yes,200,,,
20303065,Battery (dry cell) for radio,Yes,50,,,
20303065,"Watch, digital (simple), plastic",No,,,,
20303065,Firewood,Yes,150,1,Heap,
20303065,Charcoal,Yes,350,50,Kilogram,
20303065,Paraffin,No,,,,
20303065,Chemical fertilizer (mkt value),Yes,5200,50,Kilogram,
20303065,Pesticides/Insecticides (mkt value),Yes,500,1,Gram,
20303065,Herbicides/Fungicides (mkt value),No,,,,
20303065,Motorized transport of crop output (per 50kg),Yes,50,,,
20303065,Hybrid maize seed (mkt value),Yes,250,1,Kilogram,
20303065,"Hand hoe, without handle",Yes,700,,,
20303065,Panga,Yes,250,,,
20303065,Sickle,Yes,175,,,
20303065,Axe,Yes,300,,,
20303065,Bicycle,Yes,13500,,,
20303065,"Foam mattress (10 cm, single)",Yes,4500,,,
20303065,"Mosquito net (white, not treated)",Yes,900,,,
20303065,"Ganyu wage, 1 day, adult male",Yes,150,,,
20305301,Maize grain,Yes,18,1,Kilogram,
20305301,"Maize flour (Gramil, Rab, or locally milled)",No,,,,
20305301,Cost to grind 50 kg bag of maize,Yes,240,,,
20305301,Cost to grind 50 kg bag of rice,No,,,,
20305301,Rice,Yes,180,1,Kilogram,
20305301,White bread loaf (unsliced),Yes,120,1,Piece,
20305301,Scone / Mandazi,Yes,20,1,Piece,
20305301,Beans,Yes,80,1,Kilogram,
20305301,Cabbage,Yes,50,1,Piece,
20305301,Tomatoes,Yes,50,4,Piece,
20305301,Banana,Yes,5,1,Piece,
20305301,Fresh milk (liquid),Yes,50,250,Millilitre,
20305301,Egg,Yes,35,1,Piece,
20305301,Chicken (live),Yes,1000,1,Piece,
20305301,Dried fish (usipa),Yes,100,1,Heap,
20305301,Beef,Yes,600,1,Kilogram,
20305301,Tea leaves,Yes,20,20,Gram,
20305301,Salt,Yes,80,1,Kilogram,
20305301,"Sugar, white",Yes,160,1,Kilogram,
20305301,"Cooking oil (Kazinga, Kukoma)",Yes,40,1,Satchet/Tube,
20305301,"Chips, potato (street vendor)",Yes,50,1,No. 10 Plate,
20305301,Bar soap (Maluwa),Yes,230,1,Piece,
20305301,Toothbrush,Yes,25,1,Piece,
20305301,Toothpaste (50 g tube),Yes,45,1,Piece,
20305301,"Clothes soap (Omo, Surf)",Yes,20,250,Gram,
20305301,Vaseline/glycerin,Yes,70,110,Millilitre,
20305301,Aspirin or Panadol,Yes,10,2,Piece,
20305301,Fansidar (3 tablet packet),No,,,,
20305301,Chitenje cloth,Yes,400,1,Piece,
20305301,Trousers (kaunjika),Yes,250,,,
20305301,"Coca-Cola, Fanta (bottle)",Yes,60,,,
20305301,Carlsberg beer (bottle),Yes,135,,,
20305301,"Cigarettes, Embassy (packet)",Yes,300,,,
20305301,Battery (dry cell) for radio,Yes,45,,,
20305301,"Watch, digital (simple), plastic",Yes,200,,,
20305301,Firewood,Yes,50,1,Other (Specify),BUNDLE
20305301,Charcoal,Yes,300,50,Kilogram,
20305301,Paraffin,Yes,142,1,Litre,
20305301,Chemical fertilizer (mkt value),Yes,5300,50,Kilogram,
20305301,Pesticides/Insecticides (mkt value),Yes,350,400,Gram,
20305301,Herbicides/Fungicides (mkt value),No,,,,
20305301,Motorized transport of crop output (per 50kg),Yes,100,,,
20305301,Hybrid maize seed (mkt value),Yes,3800,10,Kilogram,
20305301,"Hand hoe, without handle",Yes,650,,,
20305301,Panga,Yes,300,,,
20305301,Sickle,Yes,150,,,
20305301,Axe,Yes,400,,,
20305301,Bicycle,Yes,14500,,,
20305301,"Foam mattress (10 cm, single)",Yes,6700,,,
20305301,"Mosquito net (white, not treated)",Yes,800,,,
20305301,"Ganyu wage, 1 day, adult male",Yes,200,,,
20306557,Maize grain,Yes,20,1,Kilogram,
20306557,"Maize flour (Gramil, Rab, or locally milled)",No,,,,
20306557,Cost to grind 50 kg bag of maize,Yes,300,,,
20306557,Cost to grind 50 kg bag of rice,No,,,,
20306557,Rice,Yes,180,1,Kilogram,
20306557,White bread loaf (unsliced),Yes,140,1,Piece,
20306557,Scone / Mandazi,Yes,20,1,Piece,
20306557,Beans,Yes,80,1,Kilogram,
20306557,Cabbage,Yes,50,1,Piece,
20306557,Tomatoes,Yes,50,4,Piece,
20306557,Banana,Yes,10,3,Piece,
20306557,Fresh milk (liquid),Yes,50,500,Millilitre,
20306557,Egg,Yes,30,1,Piece,
20306557,Chicken (live),Yes,500,1,Piece,
20306557,Dried fish (usipa),Yes,80,1,Heap,
20306557,Beef,Yes,600,1,Kilogram,
20306557,Tea leaves,Yes,20,20,Gram,
20306557,Salt,Yes,100,1,Kilogram,
20306557,"Sugar, white",Yes,160,1,Kilogram,
20306557,"Cooking oil (Kazinga, Kukoma)",Yes,300,500,Millilitre,
20306557,"Chips, potato (street vendor)",Yes,50,1,No. 10 Plate,
20306557,Bar soap (Maluwa),Yes,200,1,Piece,
20306557,Toothbrush,Yes,20,1,Piece,
20306557,Toothpaste (50 g tube),Yes,40,1,Piece,
20306557,"Clothes soap (Omo, Surf)",No,,,,
20306557,Vaseline/glycerin,Yes,40,25,Gram,
20306557,Aspirin or Panadol,Yes,10,2,Piece,
20306557,Fansidar (3 tablet packet),No,,,,
20306557,Chitenje cloth,Yes,400,1,Piece,
20306557,Trousers (kaunjika),Yes,700,,,
20306557,"Coca-Cola, Fanta (bottle)",Yes,60,,,
20306557,Carlsberg beer (bottle),Yes,130,,,
20306557,"Cigarettes, Embassy (packet)",Yes,250,,,
20306557,Battery (dry cell) for radio,Yes,50,,,
20306557,"Watch, digital (simple), plastic",Yes,150,,,
20306557,Firewood,No,,,,
20306557,Charcoal,No,,,,
20306557,Paraffin,No,,,,
20306557,Chemical fertilizer (mkt value),No,,,,
20306557,Pesticides/Insecticides (mkt value),Yes,100,250,Gram,
20306557,Herbicides/Fungicides (mkt value),No,,,,
20306557,Motorized transport of crop output (per 50kg),Yes,50,,,
20306557,Hybrid maize seed (mkt value),Yes,1500,5,Kilogram,
20306557,"Hand hoe, without handle",Yes,650,,,
20306557,Panga,Yes,300,,,
20306557,Sickle,Yes,150,,,
20306557,Axe,Yes,500,,,
20306557,Bicycle,No,,,,
20306557,"Foam mattress (10 cm, single)",No,,,,
20306557,"Mosquito net (white, not treated)",No,,,,
20306557,"Ganyu wage, 1 day, adult male",Yes,200,,,
20402198,Maize grain,Yes,20,1,Kilogram,
20402198,"Maize flour (Gramil, Rab, or locally milled)",No,,,,
20402198,Cost to grind 50 kg bag of maize,Yes,300,,,
20402198,Cost to grind 50 kg bag of rice,Yes,300,,,
20402198,Rice,Yes,200,1,Kilogram,
20402198,White bread loaf (unsliced),No,,,,
20402198,Scone / Mandazi,Yes,40,1,Piece,
20402198,Beans,Yes,180,1,Kilogram,
20402198,Cabbage,Yes,50,1,Piece,
20402198,Tomatoes,Yes,50,1,Heap,
20402198,Banana,Yes,10,3,Piece,
20402198,Fresh milk (liquid),No,,,,
20402198,Egg,Yes,35,1,Piece,
20402198,Chicken (live),Yes,800,1,Piece,
20402198,Dried fish (usipa),Yes,100,1,Heap,
20402198,Beef,Yes,600,1,Kilogram,
20402198,Tea leaves,Yes,10,20,Gram,
20402198,Salt,Yes,80,1,Kilogram,
20402198,"Sugar, white",Yes,165,1,Kilogram,
20402198,"Cooking oil (Kazinga, Kukoma)",Yes,40,25,Millilitre,
20402198,"Chips, potato (street vendor)",Yes,50,1,Other (Specify),SPOON
20402198,Bar soap (Maluwa),Yes,25,1,Piece,
20402198,Toothbrush,Yes,20,1,Piece,
20402198,Toothpaste (50 g tube),Yes,70,50,Gram,
20402198,"Clothes soap (Omo, Surf)",Yes,20,5,Gram,
20402198,Vaseline/glycerin,Yes,30,20,Gram,
20402198,Aspirin or Panadol,Yes,10,2,Piece,
20402198,Fansidar (3 tablet packet),Yes,60,3,Piece,
20402198,Chitenje cloth,Yes,500,1,Piece,
20402198,Trousers (kaunjika),Yes,150,,,
20402198,"Coca-Cola, Fanta (bottle)",Yes,60,,,
20402198,Carlsberg beer (bottle),Yes,120,,,
20402198,"Cigarettes, Embassy (packet)",Yes,150,,,
20402198,Battery (dry cell) for radio,Yes,45,,,
20402198,"Watch, digital (simple), plastic",No,,,,
20402198,Firewood,Yes,100,1,Bunch,
20402198,Charcoal,No,,,,
20402198,Paraffin,Yes,50,300,Millilitre,
20402198,Chemical fertilizer (mkt value),Yes,5200,50,Kilogram,
20402198,Pesticides/Insecticides (mkt value),No,,,,
20402198,Herbicides/Fungicides (mkt value),No,,,,
20402198,Motorized transport of crop output (per 50kg),Yes,150,,,
20402198,Hybrid maize seed (mkt value),Yes,375,1,Kilogram,
20402198,"Hand hoe, without handle",Yes,700,,,
20402198,Panga,Yes,300,,,
20402198,Sickle,Yes,200,,,
20402198,Axe,Yes,250,,,
20402198,Bicycle,Yes,14500,,,
20402198,"Foam mattress (10 cm, single)",Yes,7000,,,
20402198,"Mosquito net (white, not treated)",Yes,950,,,
20402198,"Ganyu wage, 1 day, adult male",Yes,150,,,
20404032,Maize grain,Yes,20,1,Kilogram,
20404032,"Maize flour (Gramil, Rab, or locally milled)",No,,,,
20404032,Cost to grind 50 kg bag of maize,Yes,300,,,
20404032,Cost to grind 50 kg bag of rice,Yes,300,,,
20404032,Rice,Yes,180,1,Kilogram,
20404032,White bread loaf (unsliced),Yes,120,1,Piece,
20404032,Scone / Mandazi,Yes,25,1,Kilogram,
20404032,Beans,Yes,200,1,Kilogram,
20404032,Cabbage,Yes,50,1,Piece,
20404032,Tomatoes,Yes,20,1,Heap,
20404032,Banana,Yes,5,1,Piece,
20404032,Fresh milk (liquid),No,,,,
20404032,Egg,Yes,30,1,Piece,
20404032,Chicken (live),Yes,700,1,Piece,
20404032,Dried fish (usipa),Yes,50,1,Heap,
20404032,Beef,Yes,500,1,Kilogram,
20404032,Tea leaves,Yes,10,10,Gram,
20404032,Salt,Yes,70,1,Kilogram,
20404032,"Sugar, white",Yes,160,1,Kilogram,
20404032,"Cooking oil (Kazinga, Kukoma)",Yes,30,30,Millilitre,
20404032,"Chips, potato (street vendor)",Yes,50,1,Other (Specify),SPOON
20404032,Bar soap (Maluwa),Yes,50,1,Piece,
20404032,Toothbrush,Yes,20,1,Piece,
20404032,Toothpaste (50 g tube),Yes,60,50,Gram,
20404032,"Clothes soap (Omo, Surf)",Yes,20,10,Heap,
20404032,Vaseline/glycerin,Yes,50,25,Gram,
20404032,Aspirin or Panadol,Yes,10,1,Other (Specify),STRIPE
20404032,Fansidar (3 tablet packet),No,,,,
20404032,Chitenje cloth,Yes,500,1,Piece,
20404032,Trousers (kaunjika),Yes,450,,,
20404032,"Coca-Cola, Fanta (bottle)",Yes,60,,,
20404032,Carlsberg beer (bottle),Yes,120,,,
20404032,"Cigarettes, Embassy (packet)",Yes,50,,,
20404032,Battery (dry cell) for radio,Yes,40,,,
20404032,"Watch, digital (simple), plastic",No,,,,
20404032,Firewood,Yes,100,1,Bunch,
20404032,Charcoal,Yes,500,1,50 KG. Bag,
20404032,Paraffin,Yes,100,300,Millilitre,
20404032,Chemical fertilizer (mkt value),Yes,5300,50,Kilogram,
20404032,Pesticides/Insecticides (mkt value),Yes,3000,2,Litre,
20404032,Herbicides/Fungicides (mkt value),Yes,3000,2,Litre,
20404032,Motorized transport of crop output (per 50kg),Yes,50,,,
20404032,Hybrid maize seed (mkt value),Yes,300,1,Kilogram,
20404032,"Hand hoe, without handle",Yes,500,,,
20404032,Panga,Yes,250,,,
20404032,Sickle,Yes,150,,,
20404032,Axe,Yes,300,,,
20404032,Bicycle,Yes,12500,,,
20404032,"Foam mattress (10 cm, single)",Yes,7500,,,
20404032,"Mosquito net (white, not treated)",Yes,850,,,
20404032,"Ganyu wage, 1 day, adult male",Yes,250,,,
20404575,Maize grain,Yes,20,1,Kilogram,
20404575,"Maize flour (Gramil, Rab, or locally milled)",No,,,,
20404575,Cost to grind 50 kg bag of maize,Yes,210,,,
20404575,Cost to grind 50 kg bag of rice,Yes,210,,,
20404575,Rice,Yes,140,1,Kilogram,
20404575,White bread loaf (unsliced),No,,,,
20404575,Scone / Mandazi,Yes,25,1,Piece,
20404575,Beans,Yes,200,1,Kilogram,
20404575,Cabbage,Yes,50,1,Piece,
20404575,Tomatoes,Yes,50,1,Heap,
20404575,Banana,Yes,5,1,Piece,
20404575,Fresh milk (liquid),Yes,35,1,Piece,
20404575,Egg,No,,,,
20404575,Chicken (live),Yes,500,1,Piece,
20404575,Dried fish (usipa),Yes,50,1,Heap,
20404575,Beef,Yes,500,1,Kilogram,
20404575,Tea leaves,Yes,20,20,Gram,
20404575,Salt,Yes,70,1,Kilogram,
20404575,"Sugar, white",Yes,180,1,Kilogram,
20404575,"Cooking oil (Kazinga, Kukoma)",Yes,35,50,Millilitre,
20404575,"Chips, potato (street vendor)",No,,,,
20404575,Bar soap (Maluwa),Yes,30,1,Piece,
20404575,Toothbrush,Yes,20,1,Piece,
20404575,Toothpaste (50 g tube),Yes,70,50,Gram,
20404575,"Clothes soap (Omo, Surf)",No,,,,
20404575,Vaseline/glycerin,Yes,50,25,Gram,
20404575,Aspirin or Panadol,Yes,5,2,Piece,
20404575,Fansidar (3 tablet packet),No,,,,
20404575,Chitenje cloth,Yes,450,1,Piece,
20404575,Trousers (kaunjika),Yes,350,,,
20404575,"Coca-Cola, Fanta (bottle)",Yes,60,,,
20404575,Carlsberg beer (bottle),Yes,140,,,
20404575,"Cigarettes, Embassy (packet)",Yes,150,,,
20404575,Battery (dry cell) for radio,Yes,50,,,
20404575,"Watch, digital (simple), plastic",No,,,,
20404575,Firewood,Yes,100,1,Heap,
20404575,Charcoal,Yes,400,1,50 KG. Bag,
20404575,Paraffin,No,,,,
20404575,Chemical fertilizer (mkt value),Yes,5400,1,50 KG. Bag,
20404575,Pesticides/Insecticides (mkt value),No,,,,
20404575,Herbicides/Fungicides (mkt value),No,,,,
20404575,Motorized transport of crop output (per 50kg),Yes,400,,,
20404575,Hybrid maize seed (mkt value),Yes,375,1,Kilogram,
20404575,"Hand hoe, without handle",Yes,650,,,
20404575,Panga,Yes,300,,,
20404575,Sickle,Yes,150,,,
20404575,Axe,Yes,450,,,
20404575,Bicycle,Yes,13500,,,
20404575,"Foam mattress (10 cm, single)",No,,,,
20404575,"Mosquito net (white, not treated)",Yes,950,,,
20404575,"Ganyu wage, 1 day, adult male",Yes,200,,,
20405366,Maize grain,Yes,20,1,Kilogram,
20405366,"Maize flour (Gramil, Rab, or locally milled)",No,,,,
20405366,Cost to grind 50 kg bag of maize,Yes,300,,,
20405366,Cost to grind 50 kg bag of rice,Yes,300,,,
20405366,Rice,Yes,100,1,Kilogram,
20405366,White bread loaf (unsliced),No,,,,
20405366,Scone / Mandazi,Yes,20,1,Piece,
20405366,Beans,Yes,200,1,Kilogram,
20405366,Cabbage,Yes,50,1,Piece,
20405366,Tomatoes,Yes,50,1,Heap,
20405366,Banana,Yes,5,1,Piece,
20405366,Fresh milk (liquid),Yes,50,300,Millilitre,
20405366,Egg,Yes,20,1,Piece,
20405366,Chicken (live),Yes,1000,1,Piece,
20405366,Dried fish (usipa),Yes,50,1,Heap,
20405366,Beef,Yes,500,1,Kilogram,
20405366,Tea leaves,Yes,20,10,Gram,
20405366,Salt,Yes,80,1,Kilogram,
20405366,"Sugar, white",Yes,160,1,Kilogram,
20405366,"Cooking oil (Kazinga, Kukoma)",Yes,30,1,Satchet/Tube,
20405366,"Chips, potato (street vendor)",Yes,50,1,Other (Specify),SPOON
20405366,Bar soap (Maluwa),Yes,30,1,Piece,
20405366,Toothbrush,Yes,20,1,Piece,
20405366,Toothpaste (50 g tube),Yes,60,10,Gram,
20405366,"Clothes soap (Omo, Surf)",Yes,50,25,Gram,
20405366,Vaseline/glycerin,Yes,40,20,Gram,
20405366,Aspirin or Panadol,Yes,10,2,Piece,
20405366,Fansidar (3 tablet packet),No,,,,
20405366,Chitenje cloth,Yes,400,1,Piece,
20405366,Trousers (kaunjika),Yes,300,,,
20405366,"Coca-Cola, Fanta (bottle)",Yes,60,,,
20405366,Carlsberg beer (bottle),Yes,130,,,
20405366,"Cigarettes, Embassy (packet)",Yes,10,,,
20405366,Battery (dry cell) for radio,Yes,40,,,
20405366,"Watch, digital (simple), plastic",No,,,,
20405366,Firewood,Yes,100,1,Other (Specify),BANDLE
20405366,Charcoal,Yes,500,1,50 KG. Bag,
20405366,Paraffin,No,,,,
20405366,Chemical fertilizer (mkt value),No,,,,
20405366,Pesticides/Insecticides (mkt value),No,,,,
20405366,Herbicides/Fungicides (mkt value),No,,,,
20405366,Motorized transport of crop output (per 50kg),Yes,200,,,
20405366,Hybrid maize seed (mkt value),Yes,350,1,Kilogram,
20405366,"Hand hoe, without handle",Yes,600,,,
20405366,Panga,Yes,300,,,
20405366,Sickle,Yes,150,,,
20405366,Axe,Yes,400,,,
20405366,Bicycle,No,,,,
20405366,"Foam mattress (10 cm, single)",No,,,,
20405366,"Mosquito net (white, not treated)",Yes,850,,,
20405366,"Ganyu wage, 1 day, adult male",Yes,250,,,
20407398,Maize grain,Yes,20,1,Kilogram,
20407398,"Maize flour (Gramil, Rab, or locally milled)",No,,,,
20407398,Cost to grind 50 kg bag of maize,Yes,300,,,
20407398,Cost to grind 50 kg bag of rice,Yes,300,,,
20407398,Rice,Yes,260,1,Kilogram,
20407398,White bread loaf (unsliced),Yes,120,1,Piece,
20407398,Scone / Mandazi,Yes,20,1,Piece,
20407398,Beans,Yes,80,1,Kilogram,
20407398,Cabbage,Yes,80,1,Piece,
20407398,Tomatoes,Yes,50,1,Heap,
20407398,Banana,Yes,10,1,Piece,
20407398,Fresh milk (liquid),Yes,50,300,Millilitre,
20407398,Egg,Yes,30,1,Piece,
20407398,Chicken (live),Yes,400,1,Piece,
20407398,Dried fish (usipa),Yes,80,1,Heap,
20407398,Beef,Yes,50,1,Kilogram,
20407398,Tea leaves,Yes,10,10,Gram,
20407398,Salt,Yes,80,1,Kilogram,
20407398,"Sugar, white",Yes,160,1,Kilogram,
20407398,"Cooking oil (Kazinga, Kukoma)",Yes,30,50,Millilitre,
20407398,"Chips, potato (street vendor)",Yes,50,1,Other (Specify),SPOON
20407398,Bar soap (Maluwa),Yes,30,1,Piece,
20407398,Toothbrush,Yes,15,1,Piece,
20407398,Toothpaste (50 g tube),Yes,50,50,Gram,
20407398,"Clothes soap (Omo, Surf)",Yes,80,200,Gram,
20407398,Vaseline/glycerin,Yes,60,50,Gram,
20407398,Aspirin or Panadol,Yes,5,1,Piece,
20407398,Fansidar (3 tablet packet),Yes,70,3,Piece,
20407398,Chitenje cloth,Yes,550,2,Other (Specify),METERS
20407398,Trousers (kaunjika),Yes,300,,,
20407398,"Coca-Cola, Fanta (bottle)",Yes,60,,,
20407398,Carlsberg beer (bottle),Yes,130,,,
20407398,"Cigarettes, Embassy (packet)",Yes,150,,,
20407398,Battery (dry cell) for radio,Yes,40,,,
20407398,"Watch, digital (simple), plastic",No,,,,
20407398,Firewood,Yes,10,1,Bunch,
20407398,Charcoal,No,,,,
20407398,Paraffin,Yes,100,300,Millilitre,
20407398,Chemical fertilizer (mkt value),Yes,5500,50,Kilogram,
20407398,Pesticides/Insecticides (mkt value),No,,,,
20407398,Herbicides/Fungicides (mkt value),No,,,,
20407398,Motorized transport of crop output (per 50kg),Yes,150,,,
20407398,Hybrid maize seed (mkt value),Yes,475,1,Kilogram,
20407398,"Hand hoe, without handle",Yes,700,,,
20407398,Panga,Yes,300,,,
20407398,Sickle,Yes,200,,,
20407398,Axe,Yes,400,,,
20407398,Bicycle,Yes,16000,,,
20407398,"Foam mattress (10 cm, single)",Yes,8000,,,
20407398,"Mosquito net (white, not treated)",Yes,895,,,
20407398,"Ganyu wage, 1 day, adult male",Yes,200,,,
20407481,Maize grain,Yes,60,1,Kilogram,
20407481,"Maize flour (Gramil, Rab, or locally milled)",No,,,,
20407481,Cost to grind 50 kg bag of maize,Yes,450,,,
20407481,Cost to grind 50 kg bag of rice,No,,,,
20407481,Rice,Yes,220,1,Kilogram,
20407481,White bread loaf (unsliced),No,,,,
20407481,Scone / Mandazi,Yes,20,1,Piece,
20407481,Beans,Yes,160,1,Kilogram,
20407481,Cabbage,Yes,60,1,Piece,
20407481,Tomatoes,Yes,50,1,Heap,
20407481,Banana,Yes,5,1,Piece,
20407481,Fresh milk (liquid),No,,,,
20407481,Egg,Yes,25,1,Piece,
20407481,Chicken (live),Yes,500,1,Piece,
20407481,Dried fish (usipa),Yes,80,1,Heap,
20407481,Beef,Yes,600,1,Kilogram,
20407481,Tea leaves,Yes,15,10,Gram,
20407481,Salt,Yes,80,1,Kilogram,
20407481,"Sugar, white",Yes,150,1,Kilogram,
20407481,"Cooking oil (Kazinga, Kukoma)",Yes,40,10,Millilitre,
20407481,"Chips, potato (street vendor)",Yes,50,1,Other (Specify),SPOON
20407481,Bar soap (Maluwa),Yes,30,1,Piece,
20407481,Toothbrush,Yes,30,1,Piece,SPOON
20407481,Toothpaste (50 g tube),Yes,60,1,Piece,
20407481,"Clothes soap (Omo, Surf)",Yes,40,1,Other (Specify),1 PACKET
20407481,Vaseline/glycerin,Yes,55,1,Gram,
20407481,Aspirin or Panadol,Yes,10,2,Piece,
20407481,Fansidar (3 tablet packet),Yes,30,2,Piece,
20407481,Chitenje cloth,Yes,450,1,Piece,
20407481,Trousers (kaunjika),Yes,350,,,
20407481,"Coca-Cola, Fanta (bottle)",Yes,60,,,
20407481,Carlsberg beer (bottle),Yes,120,,,
20407481,"Cigarettes, Embassy (packet)",Yes,5,,,
20407481,Battery (dry cell) for radio,Yes,40,,,
20407481,"Watch, digital (simple), plastic",No,,,,
20407481,Firewood,Yes,7,1,Heap,
20407481,Charcoal,Yes,600,1,Pail (Large),
20407481,Paraffin,No,,,,
20407481,Chemical fertilizer (mkt value),Yes,4500,50,50 KG. Bag,
20407481,Pesticides/Insecticides (mkt value),No,,,,
