case_id,hhid,crop_code,ag_o01,ag_o02a,ag_o02b,ag_o02c,ag_o03,ag_o05a,ag_o05b,ag_o06a,ag_o06b,ag_o07a,ag_o07b,ag_o08,ag_o09,ag_o09_oth,ag_o10,ag_o31a,ag_o31b,ag_o31b_oth,ag_o31c,ag_o32a,ag_o32b,ag_o32b_oth,ag_o32c,ag_o33a,ag_o33b,ag_o33b_oth,ag_o33c,ag_o34a,ag_o34b,ag_o34b_oth,ag_o34c,ag_o35a,ag_o35b,ag_o35b_oth,ag_o35c,ag_o36a,ag_o36b,ag_o36b_oth,ag_o36c,ag_o36d,ag_o37a,ag_o37b,ag_o37_oth,ag_o38,ag_o39,ag_o39_oth,ag_o40a,ag_o40b,ag_o40b_oth,ag_o40c,ag_o41a,ag_o41b,ag_o41_oth,ag_o42a,ag_o42b,ag_o42_oth
303065850149,f1c47a510ae84830bfb2d8903a504fb9,nkhwani,no,,,,,,,,,,,,,,,2,bunch,,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,0,,,,5,,,,no,,,,,,,,,,Food for household,,
303065850210,e0bfe88b0e9d481698df2ed7319d5d2d,cabbage,yes,315,piece,NOT APPLICABLE,48000,7,,1,,august,2015,6,Buyer picked up the crop,,0,63,piece,,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,no,,,,,,,,,,Does not usually store,,
303065850210,e0bfe88b0e9d481698df2ed7319d5d2d,tomato,yes,20,OTHER (SPECIFY),NOT APPLICABLE,24000,8,,1,,july,2015,10,Buyer picked up the crop,,0,2,OTHER (SPECIFY),BASKET (MEDIUM),NOT APPLICABLE,0,,,,0,,,,0,,,,250,OTHER (SPECIFY),MILLILITER,NOT APPLICABLE,0,,,,,,,,no,,,,,,,,,,Does not usually store,Seed for planting,
303065850234,6589a53426504f87bed8cc3411ff742f,maize,no,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,no,,,,,,,,,,Food for household,,
303065870031,94ef545ab9724e43896666c5fb0e8907,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303065870052,66521a1e8f4e47d3a51d84fb8fa8c9dd,tomato,yes,4,OTHER (SPECIFY),NOT APPLICABLE,20000,7,,1,2,september,2016,2,On Foot,,0,1,OTHER (SPECIFY),BASIN (SMALL),NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,1,OTHER (SPECIFY),BASIN (SMALL),NOT APPLICABLE,,Rotting,,,no,,,,,,,,,,Does not usually store,Seed for planting,
303065870068,6ee1a524865942fd8d0d8eb15c0ebebc,tomato,yes,18,PAIL (LARGE),NOT APPLICABLE,160000,1,,1,2,june,2016,1,Own Bicycle or Oxcart,,0,1,PAIL (SMALL),,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,5,PAIL (LARGE),,NOT APPLICABLE,,Insects,Rotting,,no,,,,,,,,,,Does not usually store,,
303065870094,5c3ac3af7b714635beb346e37144bff1,cabbage,yes,15,50 KG BAG,NOT APPLICABLE,18000,4,,1,2,november,2016,15,On Foot,,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,15,,,,no,,,,,,,,,,To sell at a higher price,Food for household,
303065870094,5c3ac3af7b714635beb346e37144bff1,tomato,yes,9,OTHER (SPECIFY),NOT APPLICABLE,45000,4,,1,2,october,2016,6,On Foot,,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,25,,,,no,,,,,,,,,,To sell at a higher price,Food for household,
303065870109,69524e04ffce4c43af515cba550b710b,tomato,yes,10,OTHER (SPECIFY),NOT APPLICABLE,12000,1,,1,2,october,2016,4,Own Bicycle or Oxcart,,0,0,,,,0,,,,0,,,,0,,,,0,,,,3,OTHER (SPECIFY),BASKET,NOT APPLICABLE,,Insects,,,no,,,,,,,,,,To sell at a higher price,Food for household,
303065880015,90d83fcd970d40ae90b9a51207115516,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303065880047,82b52fc6475a4d1bb3b13af87e31b145,onion,yes,2,50 KG BAG,NOT APPLICABLE,3000,7,,1,,january,2017,1,Buyer picked up the crop,,0,0,,,,0,,,,0,,,,0,,,,0,,,,.5,50 KG BAG,,NOT APPLICABLE,,Rotting,,,no,,,,,,,,,,Wait for the arrival of buyer,Food for household,
303065880047,82b52fc6475a4d1bb3b13af87e31b145,OTHER (SPECIFY),yes,3,50 KG BAG,NOT APPLICABLE,5000,8,,1,,july,2016,30,Buyer picked up the crop,,0,1,50 KG BAG,,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,no,,,,,,,,,,Food for household,Does not usually store,
303065880054,3de560bb90bc4cad821961c7f3c88a7e,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303065880117,2ac224efbad440dc9913b4306e861660,tanaposi,yes,6,50 KG BAG,NOT APPLICABLE,37000,1,6,1,2,september,2016,0,Own Bicycle or Oxcart,,0,2,PAIL (LARGE),,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,0,,,,2,,,,no,,,,,,,,,,Food for household,,
303065880117,2ac224efbad440dc9913b4306e861660,OTHER (SPECIFY),yes,1,OX-CART,NOT APPLICABLE,25000,1,,1,2,march,2016,0,Own Bicycle or Oxcart,,0,7,OTHER (SPECIFY),MITOLO,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,0,,,,2,,,,no,,,,,,,,,,Food for household,Seed for planting,
303075900184,4db926a35fcb473a91a8e8aa28987788,tomato,yes,33,OTHER (SPECIFY),NOT APPLICABLE,20000,5,,1,2,october,2016,5,Buyer picked up the crop,,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,5,,,,no,,,,,,,,,,To sell at a higher price,Food for household,
303075900230,d3cdd75f8ad34852b49dc32251163f0e,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303075900253,f54e1b18b3a64599a501cfff5e38d70d,tanaposi,yes,1,OTHER (SPECIFY),NOT APPLICABLE,3000,1,,1,,november,2016,1,On Foot,,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,no,,,,,,,,,,To sell at a higher price,Food for household,
303075900253,f54e1b18b3a64599a501cfff5e38d70d,OTHER (SPECIFY),yes,1,OTHER (SPECIFY),NOT APPLICABLE,200,4,,1,,november,2016,1,On Foot,,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,no,,,,,,,,,,Food for household,To sell at a higher price,
303075900369,41be2a56141542c7b785900b78ef3640,tanaposi,yes,3,OTHER (SPECIFY),NOT APPLICABLE,6000,5,,1,2,august,2016,40,Buyer picked up the crop,,0,.5,OTHER (SPECIFY),BASIN (SMALL),NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,no,,,,,,,,,,Wait for the arrival of buyer,Does not usually store,
303075900369,41be2a56141542c7b785900b78ef3640,tomato,yes,2,OTHER (SPECIFY),NOT APPLICABLE,8000,6,,1,2,october,2016,6,Buyer picked up the crop,,0,3,OTHER (SPECIFY),BASIN (SMALL),NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,no,,,,,,,,,,Does not usually store,,
303075900369,41be2a56141542c7b785900b78ef3640,OTHER (SPECIFY),yes,3,OTHER (SPECIFY),NOT APPLICABLE,5000,5,,1,2,august,2016,40,Buyer picked up the crop,,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,no,,,,,,,,,,Does not usually store,,
304015910053,7dbc239a02cc4153957914faf1a7440d,MAIZE HYBRID,yes,2,50 KG BAG,S: SHELLED,11000,3,,1,,october,2016,1,Buyer picked up the crop,,0,0,,,,0,,,,0,,,,0,,,,0,,,,2,kilogram,,S: SHELLED,,Rodents/Pests,,,no,,,,,,,,,,To sell at a higher price,,
304015910053,7dbc239a02cc4153957914faf1a7440d,nkhwani,no,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,1,PAIL (LARGE),,NOT APPLICABLE,,Rotting,,,no,,,,,,,,,,Food for household,,
304015910149,f33926a19b134198b97cbcc785af0118,MAIZE HYBRID,yes,4,50 KG BAG,S: SHELLED,10000,4,,1,2,october,2016,3,Buyer picked up the crop,,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,no,,,,,,,,,,Food for household,,
304015910149,f33926a19b134198b97cbcc785af0118,nkhwani,no,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,no,,,,,,,,,,Does not usually store,,
304015910160,f7dc1abf968f46efbe5206a224ac26b9,MAIZE HYBRID RECYCLED,no,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,no,,,,,,,,,,Food for household,,
304015910160,f7dc1abf968f46efbe5206a224ac26b9,nkhwani,no,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,no,,,,,,,,,,Does not usually store,,
304015910171,e9747c66661b40a4a05bbe0f6ab569d2,maize,no,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,no,,,,,,,,,,Food for household,,
304015920331,b644465d7ea64f5ca0ff11deb2c53f9d,tomato,yes,108,OTHER (SPECIFY),NOT APPLICABLE,43000,4,,1,2,july,2015,36,Buyer picked up the crop,,0,0,,,,0,,,,0,,,,0,,,,0,,,,1,PAIL (LARGE),,NOT APPLICABLE,,Rotting,,,no,,,,,,,,,,Does not usually store,,
304015920351,6d876a6b35064c38886c10657bc67a75,tomato,yes,60,OTHER (SPECIFY),NOT APPLICABLE,52000,7,,1,2,august,2015,12,On Foot,,0,0,,,,0,,,,0,,,,0,,,,0,,,,2,OTHER (SPECIFY),BASKET,NOT APPLICABLE,,Rotting,Insects,,no,,,,,,,,,,Does not usually store,,
304015920433,b2b81115042f4a29a37f993fd61e4321,maize,yes,600,kilogram,U: UNSHELLED,12000,4,,1,,july,2015,1,Buyer picked up the crop,,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,5,,,,no,,,,,,,,,,To sell at a higher price,Food for household,
304015930106,c74f2b202a4f42ffb650196a2e471204,MAIZE COMPOSITE/OPV,no,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,3,50 KG BAG,,U: UNSHELLED,,Theft,,,no,,,,,,,,,,Food for household,,
304015940028,b6fd556f3b7b45a396c3a19732a6394c,tomato,yes,12,50 KG BAG,NOT APPLICABLE,60000,3,,1,2,september,2015,3,Own Bicycle or Oxcart,,0,0,,,,0,,,,0,,,,0,,,,0,,,,2,kilogram,,NOT APPLICABLE,,Rotting,,,no,,,,,,,,,,To sell at a higher price,Food for household,
304015940124,045cf534543843e895fd2ff335a6aa96,MAIZE COMPOSITE/OPV,yes,4,50 KG BAG,S: SHELLED,30000,7,,1,2,november,2016,2,On Foot,,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,no,,,,,,,,,,Food for household,,
304015940133,f45ed2ac89624e5e916e43d48d63bbba,tanaposi,no,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,no,,,,,,,,,,Does not usually store,,
304025960130,e0d2c66b7608429a82117ddf2f154264,maize,no,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,1,,,,no,,,,,,,,,,Food for household,,
304025960130,e0d2c66b7608429a82117ddf2f154264,nkhwani,no,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,1,,,,no,,,,,,,,,,Food for household,,
304025960209,82d5bc6beae246bb90d6c86a8de925d2,tanaposi,yes,32,OTHER (SPECIFY),NOT APPLICABLE,46000,5,6,2,,september,2015,8,On Foot,,0,0,,,,0,,,,0,,,,0,,,,0,,,,1,OTHER (SPECIFY),BASKET,NOT APPLICABLE,,Rotting,,,no,,,,,,,,,,Does not usually store,,
304025960209,82d5bc6beae246bb90d6c86a8de925d2,OTHER (SPECIFY),yes,32,OTHER (SPECIFY),NOT APPLICABLE,40000,5,6,2,,september,2015,8,On Foot,,600,0,,,,0,,,,0,,,,0,,,,0,,,,1,OTHER (SPECIFY),BASKET,NOT APPLICABLE,,Rotting,,,no,,,,,,,,,,Does not usually store,,
304025980024,ea16068632494168840cbed640e4a093,tanaposi,no,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,no,,,,,,,,,,Does not usually store,,
304025980024,ea16068632494168840cbed640e4a093,tomato,yes,7,OTHER (SPECIFY),NOT APPLICABLE,45000,9,,1,2,january,2016,5,On Foot,,0,0,,,,0,,,,0,,,,0,,,,0,,,,2,OTHER (SPECIFY),BASKET,NOT APPLICABLE,,Rotting,,,no,,,,,,,,,,Does not usually store,,
304036010067,369264b9e28641f7bee0d9deade6af44,nkhwani,no,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,2,PAIL (SMALL),,S: SHELLED,,Rodents/Pests,,,no,,,,,,,,,,Food for household,Seed for planting,
304036010264,4628c9ab66224f7ca39e78f4db9ad504,maize,yes,75,kilogram,U: UNSHELLED,4500,7,,1,2,september,2016,1,Buyer picked up the crop,,0,0,,,,0,,,,0,,,,0,,,,0,,,,1,50 KG BAG,,S: SHELLED,,Theft,,,no,,,,,,,,,,Food for household,,
304036020039,bcda8a5e6cfb42c5a9352dfed3b54b9f,tomato,yes,8,PAIL (LARGE),NOT APPLICABLE,60000,5,,1,,july,2015,3,Buyer picked up the crop,,0,0,,,,0,,,,0,,,,2,PAIL (LARGE),,NOT APPLICABLE,0,,,,1,kilogram,,NOT APPLICABLE,,Rodents/Pests,,,no,,,,,,,,,,To sell at a higher price,,
304036020067,6a46aa2a251a44339ac9d78141b55930,tomato,yes,25,OX-CART,NOT APPLICABLE,350000,3,,1,2,may,2015,10,Own Bicycle or Oxcart,,0,0,,,,0,,,,0,,,,0,,,,0,,,,5,PAIL (LARGE),,NOT APPLICABLE,,Rotting,Insects,,no,,,,,,,,,,To sell at a higher price,,
304036020087,c9e31a7307d044949b6ec4f9d48dce87,tanaposi,yes,5,50 KG BAG,NOT APPLICABLE,20000,3,,1,2,june,2015,6,Own Bicycle or Oxcart,,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,no,,,,,,,,,,To sell at a higher price,Food for household,
304036040035,6b083988f34e413fbf913568cc2d6bd7,tomato,yes,20,OTHER (SPECIFY),NOT APPLICABLE,70000,4,,1,,june,2015,5,Truck / Bus/ Minibus,,1000,0,,,,0,,,,0,,,,0,,,,0,,,,1,OTHER (SPECIFY),BUCKET,NOT APPLICABLE,,Rotting,,,no,,,,,,,,,,Does not usually store,,
304036040069,0d2aa0f63c644aeba125e71ee3a3cd5f,tomato,yes,8,50 KG BAG,NOT APPLICABLE,15000,,,1,,august,2015,1,On Foot,,0,10,kilogram,,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,no,,,,,,,,,,To sell at a higher price,,
304036040076,3cd8ae680dce47a7b4a03ae6cea710cb,tomato,yes,20,PAIL (SMALL),NOT APPLICABLE,60000,5,,1,,june,2014,1,On Foot,,0,0,,,,0,,,,0,,,,0,,,,0,,,,3,kilogram,,NOT APPLICABLE,,Rotting,,,no,,,,,,,,,,To sell at a higher price,Food for household,
304036040091,476f0c1fcae34a238e5ddd8a4cd55ac7,tomato,yes,9,PAIL (LARGE),NOT APPLICABLE,30000,6,,1,2,november,2014,1,Truck / Bus/ Minibus,,1000,2,kilogram,,NOT APPLICABLE,0,,,,0,,,,0,,,,1,kilogram,,NOT APPLICABLE,1,PAIL (SMALL),,NOT APPLICABLE,,Rotting,,,no,,,,,,,,,,To sell at a higher price,Food for household,
304036040123,240d68a77d3146209b44e46384156b0b,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304036050092,15a15966b49446ff91f61217e6e186b0,tanaposi,yes,6,50 KG BAG,NOT APPLICABLE,130000,2,,1,2,october,2016,5,Own Bicycle or Oxcart,,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,5,,,,no,,,,,,,,,,Food for household,To sell at a higher price,
304036060157,084ed38d7db84dac9695dd739a8ca667,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304046070088,1b61f8a1faed46b184973ed450f488b1,rice,yes,7,50 KG BAG,S: SHELLED,140000,1,,1,2,june,2016,3,Buyer picked up the crop,,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,5,,,,no,,,,,,,,,,Food for household,To sell at a higher price,
304046080211,d68045e844f84daa87a2ccb6f539bfd9,tomato,no,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,1,,,,no,,,,,,,,,,Does not usually store,,
304066110131,104747a01af242e3988106e76324288f,maize,no,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,5,,,,no,,,,,,,,,,Food for household,To sell at a higher price,
304066110143,98d089093af94a67a36d37de58cc7d5b,tomato,yes,6,50 KG BAG,NOT APPLICABLE,75000,1,,1,2,august,2016,6,Buyer picked up the crop,,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,10,,,,no,,,,,,,,,,Does not usually store,Food for household,
304066110155,991c5df8659a423c8339199616a0a05a,tanaposi,yes,14,PAIL (LARGE),NOT APPLICABLE,18000,3,,1,,july,2016,3,Buyer picked up the crop,,1200,0,,,,0,,,,0,,,,0,,,,0,,,,2,PAIL (SMALL),,NOT APPLICABLE,,Rotting,Rodents/Pests,,no,,,,,,,,,,To sell at a higher price,,
305016160113,ceea149cae8e4d999a821a3948612569,OTHER (SPECIFY),yes,6,OTHER (SPECIFY),NOT APPLICABLE,19200,9,,1,2,may,2016,6,On Foot,,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,5,,,,no,,,,,,,,,,To sell at a higher price,Food for household,
305016170176,fdcf6d81570949b285fd4b43b48f9769,maize,no,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,1,,,,no,,,,,,,,,,Food for household,,
305016170255,010290be8346457fbb0290d906a15ab0,tomato,yes,15,OTHER (SPECIFY),NOT APPLICABLE,32000,5,,1,,january,2015,5,Truck / Bus/ Minibus,,500,0,,,,0,,,,0,,,,0,,,,0,,,,3,OTHER (SPECIFY),BASKET,NOT APPLICABLE,,Rodents/Pests,,,no,,,,,,,,,,Does not usually store,,
305026200071,c98466c254934e34a0308971874ed4de,tanaposi,yes,12,OTHER (SPECIFY),NOT APPLICABLE,36000,5,,1,,june,2016,12,Own Bicycle or Oxcart,,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,20,,,,no,,,,,,,,,,To sell at a higher price,Food for household,
305026210129,cb778b0b105b4fe18fd88a4513f04ab8,tanaposi,yes,2,OTHER (SPECIFY),NOT APPLICABLE,7800,6,7,1,2,august,2015,20,Buyer picked up the crop,,0,0,,,,0,,,,0,,,,0,,,,0,,,,1,OTHER (SPECIFY),BASKET,NOT APPLICABLE,,Other (Specify),,DISEASE,no,,,,,,,,,,Does not usually store,,
305026210129,cb778b0b105b4fe18fd88a4513f04ab8,tomato,yes,2,OTHER (SPECIFY),NOT APPLICABLE,5000,7,,1,2,september,2015,2,Buyer picked up the crop,,0,0,,,,0,,,,0,,,,0,,,,250,OTHER (SPECIFY),GRAMS,NOT APPLICABLE,4,OTHER (SPECIFY),BASKET,NOT APPLICABLE,,Theft,,,no,,,,,,,,,,Does not usually store,,
305046250096,42ae20a0ec194fc4a3e49812c14bc5bc,maize,yes,4,50 KG BAG,U: UNSHELLED,22000,7,,1,,august,2015,1,Buyer picked up the crop,,0,0,,,,0,,,,0,,,,0,,,,0,,,,16,piece,,U: UNSHELLED,,Rotting,,,no,,,,,,,,,,Food for household,To sell at a higher price,
305046250096,42ae20a0ec194fc4a3e49812c14bc5bc,tanaposi,yes,4,PAIL (LARGE),NOT APPLICABLE,4000,3,,1,,july,2014,5,Buyer picked up the crop,,0,0,,,,0,,,,0,,,,0,,,,0,,,,1,PAIL (SMALL),,NOT APPLICABLE,,Insects,,,no,,,,,,,,,,Food for household,To sell at a higher price,
305046250096,42ae20a0ec194fc4a3e49812c14bc5bc,tomato,yes,16,PAIL (LARGE),NOT APPLICABLE,45000,7,,1,,august,2015,60,Buyer picked up the crop,,0,0,,,,0,,,,0,,,,0,,,,0,,,,1,PAIL (SMALL),,NOT APPLICABLE,,Rotting,,,no,,,,,,,,,,Food for household,To sell at a higher price,
305046250248,8398eec5cdec479ca376288256374be3,SWEET POTATO,yes,30,50 KG BAG,NOT APPLICABLE,100000,4,,1,,august,2015,1,On Foot,,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,no,,,,,,,,,,To sell at a higher price,Food for household,
305046260170,ad8c1fa26cca42f2bc5671aac37bfc30,maize,yes,5,50 KG BAG,NOT APPLICABLE,50000,3,,1,2,november,2016,1,On Foot,,0,1,50 KG BAG,,U: UNSHELLED,0,,,,0,,,,0,,,,0,,,,0,,,,10,,,,no,,,,,,,,,,Food for household,To sell at a higher price,
305056270039,67646a7a97084c14ad3ca7c89eb342fb,tanaposi,yes,50,bunch,NOT APPLICABLE,2500,3,,1,,september,2016,2,On Foot,,0,0,,,,0,,,,0,,,,0,,,,0,,,,5,bunch,,NOT APPLICABLE,,Insects,,,no,,,,,,,,,,To sell at a higher price,Food for household,
305056270039,67646a7a97084c14ad3ca7c89eb342fb,tomato,no,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,50,OTHER (SPECIFY),SEEDLINGS,NOT APPLICABLE,,Insects,,,no,,,,,,,,,,To sell at a higher price,Food for household,
305066290251,fce804e6891342bfbda5076a56b12ee0,maize,yes,10,50 KG BAG,U: UNSHELLED,60000,12,,1,2,november,2015,2,Buyer picked up the crop,,0,0,,,,0,,,,0,,,,0,,,,0,,,,1,PAIL (SMALL),,U: UNSHELLED,,Rotting,,,no,,,,,,,,,,To sell at a higher price,Food for household,
305066310005,2dc862309e354c39a5114cfbda390fe6,MAIZE HYBRID,yes,1,50 KG BAG,U: UNSHELLED,3000,2,,1,2,october,2016,3,Buyer picked up the crop,,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,1,,,,no,,,,,,,,,,Food for household,To sell at a higher price,
305066310027,f86420ce97054b1d8a5b07fea9e75d5b,maize,yes,4,50 KG BAG,U: UNSHELLED,12000,4,,1,2,october,2016,0,Buyer picked up the crop,,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,1,,,,no,,,,,,,,,,Food for household,To sell at a higher price,
305066310032,cc5901b287314f2992ec8b275327231a,tanaposi,yes,9,50 KG BAG,NOT APPLICABLE,9000,6,,1,2,august,2015,15,On Foot,,0,20,bunch,,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,0,,,,1,,,,no,,,,,,,,,,Does not usually store,,
305066310032,cc5901b287314f2992ec8b275327231a,nkhwani,yes,4,50 KG BAG,NOT APPLICABLE,7500,6,,1,2,august,2015,8,On Foot,,0,10,OTHER (SPECIFY),HEAP,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,0,,,,2,,,,no,,,,,,,,,,Does not usually store,,
305066310032,cc5901b287314f2992ec8b275327231a,tomato,yes,9,PAIL (LARGE),NOT APPLICABLE,10000,6,,1,2,august,2015,10,On Foot,,0,30,piece,,NOT APPLICABLE,0,,,,0,,,,0,,,,.5,kilogram,,NOT APPLICABLE,0,,,,2,,,,no,,,,,,,,,,Does not usually store,,
305066310054,d57a5c4c9797473aaf9bdd55091da745,MAIZE HYBRID,no,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,8,,,,no,,,,,,,,,,Food for household,,
305066310054,d57a5c4c9797473aaf9bdd55091da745,beans,no,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,1,,,,no,,,,,,,,,,Food for household,,
305066310075,51dc8947d0c64ecbbfbd6611b35f37da,tomato,yes,20,PAIL (LARGE),NOT APPLICABLE,170000,5,,1,2,february,2016,30,Buyer picked up the crop,,0,0,,,,0,,,,0,,,,0,,,,1,NO 10 PLATE,,S: SHELLED,0,,,,9,,,,no,,,,,,,,,,To sell at a higher price,Food for household,
305066310102,5ce52ef077414d7482ff4d47039b94a1,tomato,yes,6,PAIL (LARGE),NOT APPLICABLE,12000,3,,1,2,august,2016,2,Buyer picked up the crop,,0,0,,,,0,,,,0,,,,0,,,,1,NO 12 PLATE,,S: SHELLED,0,,,,2,,,,no,,,,,,,,,,Food for household,To sell at a higher price,
305066320111,de2b73c08f4f44c8904f4e5aba1c9b1e,SWEET POTATO,no,,,,,,,,,,,,,,,1,PAIL (LARGE),,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,1,PAIL (SMALL),,NOT APPLICABLE,,Rotting,,,no,,,,,,,,,,Food for household,,
305066320191,7c49731a682341839f4bbe8c6ff7344d,tanaposi,no,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,2,,,,no,,,,,,,,,,Does not usually store,,
305086360110,29db04ccdcb54164be9c76c2d47025d4,tanaposi,no,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,5,,,,no,,,,,,,,,,Does not usually store,,
305086360110,29db04ccdcb54164be9c76c2d47025d4,nkhwani,no,,,,,,,,,,,,,,,2,50 KG BAG,,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,0,,,,3,,,,no,,,,,,,,,,Does not usually store,,
305086360110,29db04ccdcb54164be9c76c2d47025d4,tomato,no,,,,,,,,,,,,,,,2,PAIL (LARGE),,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,0,,,,90,,,,no,,,,,,,,,,Does not usually store,,
306016390027,6b73a43d52e348b2b22b9e8a3e491dc3,maize,no,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,5,kilogram,,S: SHELLED,1,kilogram,,U: UNSHELLED,,Rotting,,,yes,Bags in house,,1,50 KG BAG,,S: SHELLED,Spraying,,,Food for household,,
306016390041,420b4d1619e04b54bba0e461d5196163,maize,no,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,5,kilogram,,U: UNSHELLED,,Rotting,,,no,,,,,,,,,,Food for household,Seed for planting,
306016390085,eca835065e68452da0dc649bfb0a456b,maize,no,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,5,kilogram,,S: SHELLED,0,,,,1,,,,no,,,,,,,,,,Food for household,Seed for planting,
306016390099,cf0e70f76cc34a37b0a5124d4e05f25b,maize,no,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,1,,,,no,,,,,,,,,,Food for household,,
306016390188,a26e1ad72bf4408eacb28480c7c8de93,maize,no,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,1,NO 10 PLATE,,S: SHELLED,,Insects,,,no,,,,,,,,,,Food for household,,
306016390201,8bbdbd09477743b686a7735d7eb29ab2,maize,no,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,10,kilogram,,S: SHELLED,5,kilogram,,U: UNSHELLED,,Rodents/Pests,,,no,,,,,,,,,,Food for household,,
