case_id,hhid,ag_e27a,ag_e27b,ag_e27c,ag_e27d,ag_e27e,ag_e27f,ag_e27g,ag_e27h,ag_e28,ag_e29a,ag_e29b,ag_e29c,ag_e29d,ag_e29e,ag_e29f,ag_e29g,ag_e29h,ag_e29i,ag_e29j,ag_e29k,ag_e29l
312048000124,3a53826c30d64494b22dfb2e9e2bb01f,yes,no,no,no,yes,no,no,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
312048000132,b66ad5fec21949f5b0194f2b967383b3,no,no,no,yes,no,no,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
312048010026,7c758e05ff5e42d2a4201ff13f1a38ad,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
312048010052,d5c5298d41c644c6a45a61e4678e5fb9,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
312048010078,2ffd6dc7ae43411ea685ed9f37b70dbc,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,yes,no,yes,yes,no,yes,yes,no
312048010131,1dbd0dbd3fe143d0be07b3292df3a76c,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
312048010157,459c678d54e84f5995c383ff4bb457ba,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
312048010183,3f7465f5699846e280fd56725da8465d,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
312048010236,838abd6f5ab4428c93fe9c555c05c0e2,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
312048010262,1b40e42135ca4c56ab1da2b3aee27b20,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
312048010288,c4dc274cf4304ffb965d84a5db17f30a,no,no,no,yes,no,no,no,no,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no
312048010340,3a3deabcf040488f816ba158055739f9,no,no,yes,no,no,no,no,no,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no
312048010366,8bd21a21316b464a9c2f701ed56b2b88,no,no,no,no,no,no,no,no,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no
312048010393,9c9349c0512b49ca91cb80ee56217262,no,no,no,no,no,no,no,no,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no
312048010445,1e372acbc421471481f2fdac53bfa22e,no,no,yes,yes,no,no,no,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
312048010471,b12ab118cce647419157b3f88696b91e,no,no,yes,no,no,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
312048010497,3fa299e58ef541b6a56bc8b2bf9df014,no,no,no,no,no,no,no,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
312048010549,29de6e860b964575bb821ce1f9a6e2bd,yes,no,no,no,yes,no,no,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
312048020008,8843d2502419426893a5d06b447d6753,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
312048020030,6914cb58763e425b88068bbcb40810ec,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
312048020051,a1567d976b854774a913fc25b7f95ddb,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
312048020073,0c0383c616dd4beeb0f17eee719d05c8,no,no,yes,no,no,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
312048020094,62f0dcb284e94018b2fbddc909b98fe1,no,no,no,no,no,no,no,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
312048020116,15baa47d9fe54759922135fa3edc63a2,yes,yes,no,no,no,no,yes,yes,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
312048020158,372a6c62c6e84e2dbb05b50c39b4d108,no,no,yes,no,no,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
312048020180,49d635ef549349cdb1d14dc4be782ebf,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no
312048020201,e16073ffd8a541cbb6f170c0baa5ef6c,no,yes,yes,no,no,no,no,no,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no
312048020223,e94aa3a43bdb4938a0bdff420e654d3a,no,no,no,no,no,no,no,no,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no
312048020244,4ae8159a592e4597b75e45a3ce941d19,no,no,no,no,no,no,no,no,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no
312048020266,f4107dbdcf624e6a940b35510ec5044b,yes,no,no,no,yes,no,no,no,yes,yes,yes,yes,no,yes,no,yes,no,yes,yes,yes,no
312048020287,0cba9c9ef2e44d939b69b17cbf8bf875,yes,yes,no,no,yes,yes,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
312048020309,04f9e91fa62840a79fc222e578942b2b,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
312048020330,5a6c853cf11c4a4d95acf541c206d074,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
312048030013,fc7b0825fb094ec4b7997ced472e9d05,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
312048030038,4e3938fde9ec4335be9aa8114f88eb7e,no,no,no,no,no,no,no,no,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no
312048030075,fa2a0733fcd043849c86b74f4e258f73,no,no,no,no,no,no,no,no,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no
312048030189,a34b513e91f6400fa6c2857bcb23a4e8,no,no,no,no,no,no,no,no,,no,no,no,no,no,no,no,no,no,no,no,no
312048030226,5ef068bb20c240bab540f808911c7384,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
312048030264,1041bcf479d142a9a559aeef04ab664c,no,no,yes,no,no,yes,no,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
312048030339,e4ba33da616c445a9ad78bf4c39acfb7,yes,no,no,no,yes,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,no,no,no,no
312048030377,77dfde720c5e4b95ba2076669619a915,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,no,no,no,no,no,no,no,no
312048030490,27a295f9d59343f7bdc636c1fd52c6ee,no,no,no,yes,no,no,no,yes,yes,yes,yes,yes,no,yes,yes,yes,no,no,no,no,no
312048030528,ac8550a7fa114d838af232648d8e5eb7,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
312048030566,148f17f4cf0746ec9c2551b277fbcac0,no,no,no,yes,no,no,no,yes,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
312048030641,c1e8337a14c047cfa9d676ef108d04e9,no,no,no,no,no,no,no,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no
312048030679,6da08e5e098f4edd83ccb9f4d224c5a4,no,no,no,no,no,no,no,no,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no
312048030716,845cd4090eaa48d89fddfd7e0884e0c5,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
312048030792,28872b3f267c4128a268c5d97e0f2fa6,no,no,no,no,no,no,no,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
312048040012,fd508f77a4064a928d2fc2cd6db679d8,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,yes,no,no,yes,yes,no,no,yes,yes,no
312048040024,f2cb8d4c553e4894984c19752973ae02,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no
312048040049,eaa5e8827b054aef86a4e5445356f3af,no,no,no,no,yes,no,no,yes,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
312048040061,a474b364db814b01b0cbfb811d2f4ded,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,yes,no,no,yes,yes,no,no,yes,yes,no
312048040073,000d1d26325d4f73a2ffbb8a99ab4752,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no
312048040085,c0da225a39224d65a38c3d69ac03f6ff,yes,yes,no,no,no,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
312048040097,6b3436903ee64e3e9a95b2e38218052a,no,no,no,no,no,yes,no,yes,yes,yes,yes,yes,no,yes,yes,yes,no,yes,no,yes,no
312048040110,b226e705fefb44918c7f47b0343426c2,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,yes,no,no,yes,yes,no,no,yes,yes,no
312048040122,8d2bf763e3904809a713e64bf5770c8d,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no
312048040134,ca17c873f0f546198d674a026bb861b9,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
312048040146,e04aeb8ce3ae46ba9c7332b396bb8807,no,no,no,no,no,no,no,yes,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
312048040158,0115d686d2f14d71941ba991803cb7e8,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,yes,no,no,yes,yes,no,no,yes,yes,no
312048040183,5b85b6dcf076416e94caca4e2f8cfdb3,yes,yes,yes,yes,no,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
312048040195,cfaaeab31c3d4c84acf82374da059c52,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
312208050010,58e9c80b37d848aa931d19864a8c39c5,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
312208050019,1cbb5fcfa5a545cf9c49ba9420d02747,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,yes,yes,no,no,yes,yes,no,no
312208050029,8a0da7c4847c40cf8c5b0a24e4bd51ab,yes,no,no,yes,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no
312208050049,9a4f38bf87f84501a27a5e2a5e61efbb,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
312208050058,3bb7fb06d9934bd2bbe3f37d87c186d0,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
312208050097,1a9155d4c6414a12b36784555dcb65b2,no,no,no,no,no,no,no,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
312208050107,4c951c63951f45a891c178dcab106a52,yes,yes,no,no,yes,yes,no,no,yes,yes,yes,no,no,yes,yes,no,no,yes,yes,no,no
312208050136,932241c0955d4c7ab01216f40d2f6385,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,no,no,no,no
312208050146,cdc37af8a51b435a8e65e8b0a5fce236,no,no,no,no,no,no,no,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
312208050165,ebc73e8189a443fd9702f1d37b866f97,no,yes,no,no,no,yes,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
312208060028,ae112c5428a048c4a06f23a0febb2995,yes,yes,no,no,yes,yes,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
312208060059,4616737eff30423496bf8d665c8c3b70,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
312208060151,d43db759a0954957b217474cb68d600f,no,no,no,no,no,no,no,no,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no
312208060181,3a8e66f4d5dd470eb88e4cbce0008b93,no,no,no,no,no,no,no,no,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no
312208060304,26101068aa8549a1afdf1c0b2ff33611,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
312208060334,5ae3cbd4b5c94d94bd9241dca6a39f81,no,yes,no,no,no,no,yes,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
313018070005,f98f7d5e82cb4fda944f61aef503e406,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
313018070010,2be712f87aeb4cc693f7f48536be62f8,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,no,no
313018070014,090c129e99c04721937dfd9c90edcba2,no,no,no,no,no,no,no,no,yes,yes,yes,no,no,yes,yes,no,no,yes,yes,no,no
313018070029,07f18e6b68864dddbb0c9a26644bb75b,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
313018070033,fe3dfd916c4246309e4f1ae1230ef070,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,no,no,yes,yes,no,no,yes,yes,no,no
313018070043,04aa9a4da14e4f5cb895b668f5b1ebfc,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
313018070048,cc01320b172b411681e05f7252144c7d,yes,yes,no,yes,yes,yes,no,no,yes,yes,yes,no,no,yes,yes,no,no,yes,yes,no,no
313018070052,ec0d3c8f35584d53aea3acbb09f1a7cf,no,no,no,no,no,no,no,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
313018070062,0d8eac25a16941c2bd039f63a3bcb639,yes,no,no,no,no,no,no,no,yes,yes,yes,no,no,yes,yes,no,no,yes,yes,no,no
313018070067,c24c51d7535247bf88d327efaa31a3e5,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
313018070071,d93a67e5c86145eb98eb93640bcafbbf,no,no,no,no,no,no,no,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
313018070081,acdbe8c5c76840a8a6fabf76d8f3a7fe,yes,no,no,no,yes,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
313018070086,f2aab4b9d77844aa87795bac32890494,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
313018070090,bb9f7c2fbe344dfb8250c0d23ef713f9,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,no,no,yes,yes,no,no,yes,yes,no,no
313018080005,e358fdddbe6643bea042236592a4ea4a,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
313018080010,6c0ca0ac1d73481e8758a6b81027ef9a,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
313018080015,ce63bb12821b4f47ab8c93f9d88d131c,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
313018080019,714654c427ca4641a61a2bb149006f7a,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
313018080024,8467683c88bc43bda17e16ab3f34e901,yes,no,no,no,yes,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
313018080029,9cdfe4cf2bd74be5a3ee4d250e080354,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
313018080034,b5327e4568dc4a24b381535af8d463ee,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
313018080039,0e8ca64de7474075b15e40795171b7f6,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
313018080044,5d73e8a4392c41a591289b64c4ad2d80,no,no,no,no,no,no,no,no,yes,yes,yes,no,no,yes,yes,no,no,yes,yes,no,no
313018080049,acfd55f3b4be418b913cc2c618e739d3,no,no,no,no,no,no,no,no,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no,yes
313018080054,f390dfa7a4a34bc1940142b8f4d94f2d,no,no,no,no,no,no,no,no,yes,yes,yes,no,no,yes,yes,no,no,yes,yes,no,no
313018080058,89aad540b6db4099a385a8175e03bfc9,no,no,no,no,no,no,no,no,yes,yes,yes,no,no,yes,yes,no,no,yes,yes,no,no
313018080063,99d27bc1c1d24f78a673bf5451d595e6,yes,yes,yes,no,yes,yes,yes,no,yes,no,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
313018080068,3f506f2791ac481aa51f40161435182f,yes,yes,no,no,yes,yes,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
313018080073,50185a59d1064b48b6bec9f628df76e1,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
313018080078,67e63215cf37403e9fb546ce54aea80e,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
313018090003,e398620f370541169ce8c1625dc4bb42,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
313018090006,54f902370d66421c828a53b9d3c5321d,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,yes,yes,no,no,no,yes,yes,no
313018090009,0f5352e8913848a8b4877da9d03697c1,no,no,no,yes,no,no,no,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,no,no
313018090016,b346725590be402893a03d3a2e363aef,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,yes,yes,yes,no,yes,yes,yes,no
313018090020,5435bbb3f8804d099f7d073307df3135,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
313018090023,451ce39c6cfd4e2c8787ff347291cc54,no,no,yes,yes,no,no,no,yes,yes,yes,yes,yes,no,yes,yes,no,no,yes,yes,yes,yes
313018090030,38874e12bc39428d9727568662dffca4,no,no,no,yes,no,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,yes
313018090033,9f3fe1bca8e340a59f373f16e1d592ca,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
313018090036,6373478fd5ac460597cc9ee076698965,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
313018090043,926da796d57a4253835fc6aa101fc64d,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
313018090046,ed140a0929774433a0ba62b041f63f28,yes,no,no,no,yes,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
313018090049,6905ad173fee46428d4f23fefb5f6985,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,no,no,no,no,no
313018090055,bf7f4e6790174fe5aa17cd48be079b4a,yes,no,no,yes,yes,no,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
313018090059,3b5661567bf74aeeb8262d0aecbe06a1,no,no,no,no,no,no,no,no,yes,yes,yes,no,no,yes,yes,no,no,no,no,no,no
313018090068,fcc437db9ad94c73a946b17f156aa0f4,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
313018090083,eb733ecdeaed4e3798927f52e83d5479,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
313018100007,07c30c19554a4f3da17b8b25b519d10a,no,yes,no,no,no,yes,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
313018100009,bf148c19d6c64a859e2dce54bdf63ac9,no,no,no,no,no,no,no,no,yes,yes,yes,no,no,yes,yes,no,no,yes,yes,no,no
313018100026,79bd42fc83a240f58f1f47f7bd94be25,yes,no,no,no,yes,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
313018100035,9fe4256f751c48f2bc6f11aa3a1be7fd,yes,yes,no,no,no,no,yes,yes,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
313018100044,82a92159903b4409af4dae24ccd7197c,no,no,no,yes,no,no,no,yes,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
313018100054,7249f2a33ba1418cacfa5342deb1c77d,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
313018100082,5c50ce1f849f4ea7941d4daac9684791,no,no,no,no,no,no,no,no,yes,yes,yes,no,no,yes,yes,no,no,yes,yes,no,no
313018100091,f7bf3607f4444915a9c9d402ef9b49ef,no,no,no,no,no,no,no,no,yes,yes,yes,no,no,yes,yes,no,no,yes,yes,no,no
313018100100,07fc9e643ca449b9b7feaaacac4eaee2,no,no,no,no,no,no,no,no,yes,yes,yes,no,no,yes,yes,no,no,yes,yes,no,no
313018100110,897c1b82046c40ccaa3f3977b9497533,no,no,no,no,no,no,no,no,yes,yes,yes,no,no,yes,yes,no,no,yes,yes,no,no
313018100119,b5e5109e551c46dbad2af454aefecb01,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
313018100128,a4c4046c10f64701a54478df9e6991e3,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
313018100137,b81e813260fa4d4e9075d125b65a0e11,no,no,yes,no,no,no,yes,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
313018100147,48a4d0784e604d3ba998ab9800acd698,no,no,no,yes,no,no,no,yes,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
313018110005,8dbdf93fd8ad4041b60304d12bcb4eae,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
313018110007,6cec0973d6614ad0b0ba9b6977d0bbc1,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
313018110010,7487c5039d8c44819a727283a5d8df2c,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,yes,yes,no,no,yes,yes,no,no
313018110012,81ac5fb66be848cb8a00a7d8fff6dfb2,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
313018110014,3bb27c1534614e15ba393da0ad0482d9,no,no,yes,yes,no,no,yes,yes,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
313018110017,5e5ac829deb840d4b660851ebe60b2f6,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
313018110021,15fe3cefbf2f4b7b8b7dfaf9f32536ed,no,no,yes,no,no,no,yes,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
313018110024,0828052eb7a44d83b3737dc3fdecdda8,yes,yes,no,no,yes,yes,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
313018110026,885930f194d048698c928ac4b3850c00,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
313018110031,17bdda62d3cf407ba7b079a59d8f9d32,no,no,no,no,no,no,no,no,yes,yes,yes,no,no,yes,yes,no,no,yes,yes,no,no
313018110033,f7f1f80f7be94d8e8a7c03234735207c,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
313018110036,8d2cbebd33484223bf7a3ed536da07f3,no,yes,no,no,no,yes,no,no,yes,yes,yes,no,no,yes,no,no,no,yes,yes,no,no
313018110040,0863c7cd8dc44301bfb2fe04d3237364,no,no,no,no,no,no,no,no,yes,yes,yes,no,no,yes,yes,no,no,yes,yes,no,no
313018110043,537c46390ece4a8cb3a4ec02d33c7708,no,no,no,no,no,no,no,no,yes,yes,yes,no,no,yes,yes,yes,no,yes,yes,yes,no
313018110045,126cd2c5b9d04217be95b148ad738b1f,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
313018110050,3fa960923f4d4c9e99959a9009aefce8,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
313018120011,0968f8b992854130b835acb2d14946f4,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
313018120019,6c060662a75240c0932c11e1f653af87,yes,yes,no,no,yes,yes,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
313018120023,f48635fd87334f468436170eb57355b9,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
313018120047,ef74fad3617941ba979a6817f563b7a6,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
313018120058,495fd83d4b0a4b588504b5a34df38949,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
313018120059,78da88570d0e4336bf83e5b1f053cf4c,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
313018120070,fd9b1ed693084161a46d63f91ca0d769,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
313018120082,7dce04c2858e4231b6094eb6c23c881e,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
313018120094,ebd1ae375393462286462538b6f2bded,no,no,no,no,no,no,no,no,yes,yes,yes,no,no,yes,yes,no,no,yes,yes,no,no
313018120106,579ffe31b6a94a28b67db4184a9f1afc,no,no,yes,no,no,no,yes,no,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no,yes
313018120118,a4ca4a273c4b4a8783f67182030fc211,no,no,no,no,no,no,no,no,yes,yes,yes,no,no,yes,yes,no,no,yes,yes,no,no
313018120130,381852a9f4d44594a97168a1c7a9b9a2,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,no,no,yes,yes,no,no,yes,yes,no,no
313018120142,96cf21ff9a934a8a80e45a84ff63f9a6,no,no,no,no,no,no,no,no,yes,no,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
313018120154,6485f88ff9004ddaa71f2de4f9d37bef,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
313018120166,a32ffcff77644b01b2c9e0d3c4dad70c,no,no,no,no,no,no,no,no,yes,yes,yes,no,no,yes,yes,no,no,yes,yes,no,no
313018120178,40a23fe4974f484e8da51b7c40396265,no,no,no,no,no,no,no,no,yes,no,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
313028130016,226f1aad7d7241fd9a66b12b41553dde,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no
