case_id,hhid,ea_id,region,district,reside,interviewDate,hh_wgt,hh_a02a,hh_a03,hh_a06,hh_a11,hh_a13,hh_a22,hh_a23,hh_g09,hh_m00,hh_o0a,hh_s01,hh_w01
306026500095,089494d271ae4d3a9819aae2b9336fb9,30602650,Southern,Mwanza,rural,2017-03-24,44.1661,2,650,0095,no,,700,88,yes,yes,no,no,yes
314358390030,08a42c134a4a46c1900d802f3da356e4,31435839,Southern,Zomba City,urban,2016-10-28,106.2985,35,839,0030,no,,300,92,yes,no,no,no,no
207054310086,08af71ad9c31417a924ba7d703ef3a17,20705431,Central,Mchinji,rural,2017-04-22,366.09879,5,431,0086,no,,100,31,no,no,no,no,no
102011270100,08b1e1c98b2b4c85a863b56e4e3ab2d7,10201127,North,Karonga,rural,2016-06-01,208.2655,1,127,0100,no,,10,4,no,yes,yes,no,no
107322320892,08ba3a3b0fc941b499ed8d11713fe6bd,10732232,North,Mzuzu City,urban,2017-03-20,219.1898,32,232,0892,no,,30,10,no,yes,no,yes,no
301095400708,08bad64780174c12b5c5b8ab24550b3f,30109540,Southern,Mangochi,rural,2016-06-21,1093.4979,9,540,0708,no,,100,47,no,yes,no,no,no
315548770058,08beb59775e747a7b1a4a3c54019adde,31554877,Southern,Blantyre City,urban,2016-06-16,770.15942,54,877,0058,no,,500,63,no,no,no,yes,no
312017850100,08c422d32cb24615a96d567f04d93721,31201785,Southern,Balaka,rural,2016-10-06,142.16499,1,785,0100,no,,200,51,no,yes,yes,yes,no
306026500036,08cb22cfaabd4e58b0adc91ff6d423ab,30602650,Southern,Mwanza,rural,2017-03-24,44.1661,2,650,0036,no,,700,71,no,yes,no,no,no
312017910136,08cbe654f336416a9c33daebcafb23d4,31201791,Southern,Balaka,rural,2016-07-20,363.2673,1,791,0136,no,,200,52,no,yes,no,yes,no
210665020158,08cc3afe626a493ab54a9fd1a177e75d,21066502,Central,Lilongwe City,urban,2017-02-17,169.02299,66,502,0158,no,,80,68,no,no,no,no,no
301015210341,08d4adaab73e44b7895022a8bb467ba7,30101521,Southern,Mangochi,rural,2017-02-14,486.4819,1,521,0341,no,,60,22,yes,yes,no,no,no
304066130065,08d92fea21a1422d96ba6609b7dc505e,30406613,Southern,Chiradzulu,rural,2017-02-25,177.20219,6,613,0065,no,,400,30,yes,yes,no,no,no
301205410103,08daa9c532b94e0b8dcc49c2a5cc0af0,30120541,Southern,Mangochi,urban,2016-09-13,494.99951,20,541,0103,no,,100,46,yes,yes,no,yes,no
314378420008,08dc7a3b1c524cc289381511e05d4a23,31437842,Southern,Zomba City,urban,2017-02-23,37.709801,37,842,0008,no,,300,94,yes,yes,no,yes,no
314438520243,08dde765b76b4459b051bf8c7347dc9f,31443852,Southern,Zomba City,urban,2017-04-21,111.7076,43,852,0243,no,,300,54,no,yes,yes,no,no
304046090087,08df9982dac448f188e1302b3739c81e,30404609,Southern,Chiradzulu,rural,2017-02-22,461.55951,4,609,0087,no,,400,58,no,yes,no,no,no
302035530269,08e0e57a75da423a8cb65bdffaa76362,30203553,Southern,Machinga,rural,2017-03-09,488.2179,3,553,0269,no,,300,94,yes,yes,no,no,no
206043900084,08e6acd0f3f64cedb4b894efa8e4b04a,20604390,Central,Lilongwe,rural,2017-01-17,277.81241,4,390,0084,no,,80,87,yes,yes,yes,no,no
308036980084,08ea1f428c8a4ad3bf189d7808dee534,30803698,Southern,Mulanje,rural,2016-09-07,215.2258,3,698,0084,no,,600,68,no,yes,no,no,no
309037330086,08eb856140344a37a5a6822d623d92b5,30903733,Southern,Phalombe,rural,2016-07-16,272.31369,3,733,0086,no,,600,36,no,yes,yes,yes,no
102041390112,08ee8d899e674eea964cf3a144dc4e6b,10204139,North,Karonga,rural,2016-06-07,158.48849,4,139,0112,no,,10,4,yes,yes,yes,no,no
312017950067,08f2ca160df2488e90c8737931645151,31201795,Southern,Balaka,rural,2016-05-25,299.87311,1,795,0067,no,,200,50,yes,yes,no,yes,no
302125650040,08f8f187a36148d6a90368136b6b1d1f,30212565,Southern,Machinga,rural,2017-03-09,310.2706,12,565,0040,no,,200,49,no,yes,no,yes,yes
305016150036,0902455867994ecda638cfa0c7f2e994,30501615,Southern,Blantyre,rural,2016-09-08,210.9464,1,615,0036,no,,400,86,no,yes,yes,no,no
107442530194,0903900def7f4f2cbbe177720459dde5,10744253,North,Mzuzu City,urban,2016-07-12,118.6452,44,253,0194,no,,30,12,no,yes,no,no,no
209014590244,090456c57cd945b98aeabc5047694ad3,20901459,Central,Ntcheu,rural,2016-09-15,472.28571,1,459,0244,no,,90,95,no,yes,yes,no,no
313018070014,090c129e99c04721937dfd9c90edcba2,31301807,Southern,Neno,rural,2016-08-31,77.031403,1,807,0014,no,,700,73,no,yes,no,yes,no
104011740009,090d5607cf0d4754b47e3660138d5648,10401174,North,Rumphi,rural,2017-04-26,78.723198,1,174,0009,no,,20,20,yes,yes,no,yes,no
312017870304,0915719103a547ab8b855d70d0bb2b3e,31201787,Southern,Balaka,rural,2016-06-08,237.3524,1,787,0304,yes,Dwelling found but respondent refused,200,49,no,no,yes,yes,no
104011780082,09196c426d724132a7208d4d85dbebe5,10401178,North,Rumphi,rural,2017-04-29,94.929497,1,178,0082,no,,20,13,no,yes,yes,yes,no
303055800135,09268dac57304eceb475a7620cbc0cd2,30305580,Southern,Zomba Non-City,rural,2017-04-02,152.50369,5,580,0135,no,,300,85,no,yes,yes,yes,no
314388430065,092a8655205f414083e629bd4f67626d,31438843,Southern,Zomba City,urban,2016-09-02,93.8069,38,843,0065,yes,Dwelling found but no HH member could be found,300,85,no,yes,no,yes,no
311207820279,0931d20a727c40a790547ece354d6b1a,31120782,Southern,Nsanje,urban,2017-03-24,169.7863,20,782,0279,no,,800,75,no,yes,yes,no,no
206154090190,093272280900445398d11d629e7e2ea5,20615409,Central,Lilongwe,rural,2016-06-17,678.22949,15,409,0190,no,,70,32,no,yes,yes,yes,no
310027440198,0932e2ee02474297bc9bebf150e4e205,31002744,Southern,Chikwawa,rural,2016-06-14,359.83871,2,744,0198,no,,800,90,no,no,no,no,no
309017180061,09360fb6fae049e9a70b6437733448a1,30901718,Southern,Phalombe,rural,2017-02-15,198.9482,1,718,0061,no,,70,69,no,yes,no,no,no
307096780266,0940283cf2154c7fb25acd73adfec473,30709678,Southern,Thyolo,rural,2017-01-19,407.927,9,678,0266,no,,400,57,no,yes,no,no,no
208074530011,09420d85e6394416af450d473dfdfec0,20807453,Central,Dedza,rural,2017-02-05,517.66052,7,453,0011,no,,90,41,no,yes,yes,no,no
314418480158,094954795e6d4ca6b4e89e827f00e36f,31441848,Southern,Zomba City,urban,2017-04-07,72.621597,41,848,0158,no,,300,85,yes,yes,yes,no,no
315318560235,0956518968964da5930900609dd096f7,31531856,Southern,Blantyre City,urban,2017-03-21,292.7951,31,856,0235,no,,500,64,yes,yes,yes,no,no
302035520215,095b3361a6a44e48ae7de8a983b1c1d8,30203552,Southern,Machinga,rural,2016-06-27,261.68521,3,552,0215,yes,Dwelling found but no HH member could be found,200,49,no,yes,yes,no,no
307106840008,095ec403979c41b2bb241e230320a981,30710684,Southern,Thyolo,rural,2017-04-20,459.1998,10,684,0008,no,,400,58,no,yes,no,no,no
301065330304,096267681cf34f30805c589ab947abca,30106533,Southern,Mangochi,rural,2017-02-11,1247.2295,6,533,0304,no,,60,22,no,yes,no,no,no
105011960082,09661f8e11a748f396eb990e12a36d21,10501196,North,Mzimba,rural,2017-03-28,131.20911,1,196,0082,no,,30,12,no,yes,yes,no,no
308016890198,0968079c6a134919b21cd8419b614784,30801689,Southern,Mulanje,rural,2017-01-23,339.64291,1,689,0198,no,,70,89,no,yes,no,yes,no
313018120011,0968f8b992854130b835acb2d14946f4,31301812,Southern,Neno,rural,2017-04-10,132.62421,1,812,0011,no,,700,73,yes,yes,yes,no,yes
303045750015,096bc4d456f542aeb7700ed259071007,30304575,Southern,Zomba Non-City,rural,2016-12-19,234.10899,4,575,0015,no,,200,3,no,yes,no,no,no
105052100117,096d41e5dcbd4fc5bba87f28dc66c645,10505210,North,Mzimba,rural,2017-02-03,186.024,5,210,0117,no,,30,10,no,yes,yes,no,no
311107800051,096f3010ffa94ac4962b4a3eacc0e1bf,31110780,Southern,Nsanje,rural,2017-03-10,187.0737,10,780,0051,no,,800,84,no,yes,no,no,no
101011060092,09746f8956aa468f87cac99b1ccf442b,10101106,North,Chitipa,rural,2016-12-20,125.2626,1,106,0092,no,,10,83,no,yes,no,yes,no
106012280189,097478e1780046c4a003c7e5028aa052,10601228,North,Likoma,rural,2017-02-11,11.6163,1,228,0189,no,,20,20,no,yes,no,yes,no
309017130108,09795876cf624e6789c1b489cc079b0d,30901713,Southern,Phalombe,rural,2016-05-27,290.58401,1,713,0108,no,,600,68,no,yes,no,yes,no
204023310288,097c56fe1d7447eabc89209d06fda719,20402331,Central,Dowa,rural,2017-04-09,582.80292,2,331,0288,no,,40,16,no,yes,no,no,no
315448690030,097e70ddc7ea4c1ba48b91abc39da89f,31544869,Southern,Blantyre City,urban,2016-05-01,725.51959,44,869,0030,no,,500,64,no,no,no,no,no
104041850170,098034d09e5b4fcfb9dfde728b7deafa,10404185,North,Rumphi,rural,2016-10-25,124.2591,4,185,0170,no,,10,2,no,yes,no,no,no
210514890007,098188db66384d1a8b62f1a203bfb531,21051489,Central,Lilongwe City,urban,2016-05-31,510.0867,51,489,0007,no,,900,79,no,no,no,no,no
102031350085,0988b808f80b4b438014af38ce0be88f,10203135,North,Karonga,rural,2016-05-04,192.63161,3,135,0085,no,,10,2,no,yes,no,yes,no
102041410021,09891474304b4fbaa1344cfd299c3b01,10204141,North,Karonga,rural,2016-12-29,201.97169,4,141,0021,no,,10,93,yes,yes,yes,no,no
309017200066,09941c8a45344df2b5ecbbdc21c449cb,30901720,Southern,Phalombe,rural,2017-04-18,214.8839,1,720,0066,no,,70,69,no,yes,no,no,no
206134040026,09a427eced81428e8828ee5a88d5bce9,20613404,Central,Lilongwe,rural,2017-04-11,522.99609,13,404,0026,no,,600,77,no,yes,yes,no,no
102041390025,09a4c859974b49c8ae7b5a489097a4c7,10204139,North,Karonga,rural,2016-06-08,158.48849,4,139,0025,no,,10,2,yes,yes,yes,no,no
305016190426,09aa725d2d6e41b39b61a762df0bd133,30501619,Southern,Blantyre,rural,2016-10-06,203.7347,1,619,0426,no,,400,60,yes,yes,no,no,no
305026200105,09b286abff624c388d2c8ec169a6dad0,30502620,Southern,Blantyre,rural,2017-04-03,137.39999,2,620,0105,no,,500,64,yes,yes,no,no,no
103201710053,09bbed5e16384c73847059622562db88,10320171,North,Nkhatabay,urban,2017-03-28,204.4881,20,171,0053,no,,20,91,no,yes,no,yes,no
204043390116,09bc27368c55454ba923bac52c08f5af,20404339,Central,Dowa,rural,2017-03-30,198.73199,4,339,0116,no,,40,18,yes,yes,yes,yes,no
205023540139,09c2fac2089840a5a18a969bc894ba88,20502354,Central,Salima,rural,2017-03-29,322.8494,2,354,0139,no,,600,77,no,yes,yes,no,no
312017860081,09c344fd4f1946f9b19a6e8975f4649a,31201786,Southern,Balaka,rural,2017-04-07,143.26041,1,786,0081,no,,60,52,yes,yes,yes,no,no
107312310176,09c5612726d940a8a85feb1bf29b5fbe,10731231,North,Mzuzu City,urban,2016-09-09,109.8491,31,231,0176,no,,20,7,yes,yes,yes,no,no
206154100360,09c9bf7845334b3ba0dbfbab963fa337,20615410,Central,Lilongwe,rural,2017-03-10,1057.3424,15,410,0360,no,,100,33,no,yes,no,yes,no
303025740118,09cd8a3bf99943c7bf4fa9182a85b53c,30302574,Southern,Zomba Non-City,rural,2017-02-14,112.7327,2,574,0118,no,,200,50,yes,yes,yes,no,no
210514890140,09cfcc8718774c2895009fbc093eeba2,21051489,Central,Lilongwe City,urban,2016-05-30,510.0867,51,489,0140,no,,900,89,no,yes,no,no,no
107362440250,09db020105f04dd3a3b1c82a70cf5df3,10736244,North,Mzuzu City,urban,2017-03-24,124.7564,36,244,0250,no,,30,10,no,no,no,yes,no
204063480118,09e39439a0ec4258b0b81b94db70231d,20406348,Central,Dowa,rural,2016-07-12,361.97159,6,348,0118,yes,Dwelling found but not a residential building,40,15,yes,yes,yes,no,yes
204023320048,09ed02aa5ae3403086faedf5fa90a578,20402332,Central,Dowa,rural,2016-06-11,470.82031,2,332,0048,no,,40,16,yes,yes,no,no,no
207054310208,09f2640ee59d4688b8fb62d1559410f9,20705431,Central,Mchinji,rural,2017-04-22,366.09879,5,431,0208,no,,100,33,no,no,no,no,no
315558780042,09fa0f9eae0640e0ae1806f575b03189,31555878,Southern,Blantyre City,urban,2017-02-13,594.7984,55,878,0042,no,,500,62,no,no,no,yes,no
309037340258,09fbc82d45a84ad583b0862f75aba764,30903734,Southern,Phalombe,rural,2017-03-01,256.60141,3,734,0258,no,,70,36,no,yes,no,no,no
103031540057,09fdaf450f6249198eff424a7a885c98,10303154,North,Nkhatabay,rural,2017-01-06,166.1315,3,154,0057,no,,20,7,no,yes,no,no,yes
203043120126,09fe7d2066644d3cb5ca49528e5c32c3,20304312,Central,Ntchisi,rural,2016-07-28,230.3679,4,312,0126,no,,60,77,no,yes,no,no,no
313038220210,0a0360f1363d4ab2b99181bd2b30b318,31303822,Southern,Neno,rural,2017-02-07,178.2554,3,822,0210,no,,700,72,no,yes,no,yes,no
205213740277,0a038716b6c84702a2ab1e041ad0b2f5,20521374,Central,Salima,rural,2017-03-06,394.5618,21,374,0277,no,,600,28,yes,yes,no,no,no
302015460150,0a06fafdef7a4f3e8016328420f5489d,30201546,Southern,Machinga,rural,2016-09-28,301.8605,1,546,0150,no,,200,50,yes,yes,yes,no,no
206033860277,0a08ab62abc54673ba6cd7d54afe1de9,20603386,Central,Lilongwe,rural,2017-02-11,526.5578,3,386,0277,no,,600,77,yes,yes,yes,no,no
107392480054,0a10e0a42af643a9b652d990743e4c2d,10739248,North,Mzuzu City,urban,2017-04-07,118.0748,39,248,0054,no,,30,11,yes,yes,no,yes,no
204043390208,0a1659ea2cd845d38c6609135803a5d0,20404339,Central,Dowa,rural,2017-04-01,198.73199,4,339,0208,no,,40,16,no,yes,no,no,no
205073670149,0a1c77de2dd94dc0b371ce6b1c9c48bf,20507367,Central,Salima,rural,2016-06-29,301.11981,7,367,0149,no,,50,23,yes,yes,yes,yes,no
201052600217,0a1cda1535484512a2955a7c4728f29f,20105260,Central,Kasungu,rural,2017-02-18,441.43671,5,260,0217,no,,40,16,no,yes,yes,no,no
107352400293,0a267c4242ad4d54b9ec03df0018fe89,10735240,North,Mzuzu City,urban,2017-04-15,61.631599,35,240,0293,no,,30,12,no,yes,no,yes,no
103201710088,0a27859349ef466eb1ec896a66659ee8,10320171,North,Nkhatabay,urban,2017-03-28,204.4881,20,171,0088,no,,20,7,no,yes,yes,no,no
201072620299,0a41d925fe3246659eec2e0e65412877,20107262,Central,Kasungu,rural,2017-04-08,1301.3143,7,262,0299,no,,900,79,no,yes,yes,no,no
203033080107,0a43dfd31974401887780e98726bf2c7,20303308,Central,Ntchisi,rural,2016-06-10,130.9209,3,308,0107,no,,50,45,no,yes,no,no,no
312047970280,0a49c99ffebb442183af2576afbd2cb5,31204797,Southern,Balaka,rural,2016-10-24,356.8266,4,797,0280,no,,100,22,no,yes,no,no,no
302075600255,0a4f52e5fc644f849d1a6fbec7e4881d,30207560,Southern,Machinga,rural,2016-05-30,349.68689,7,560,0255,no,,200,49,no,yes,no,no,no
308207100010,0a544002f92f40618d152dcce856eee7,30820710,Southern,Mulanje,urban,2016-09-14,201.2814,20,710,0010,no,,600,67,no,no,yes,no,no
310017410104,0a6e3517c4e84617ac32751168d9ae4f,31001741,Southern,Chikwawa,rural,2017-01-30,275.7428,1,741,0104,no,,800,84,yes,yes,yes,yes,no
102201460180,0a7c1430976544228c033ebddadf61a2,10220146,North,Karonga,urban,2017-03-22,343.86569,20,146,0180,no,,10,83,no,yes,yes,yes,no
105092170056,0a7cd5940d99441fbc819c78dbe5e894,10509217,North,Mzimba,rural,2016-07-18,149.851,9,217,0056,no,,30,11,yes,yes,yes,no,no
101041170173,0a7f7dc214a94447b1fa9dfaac858248,10104117,North,Chitipa,rural,2017-02-22,134.73019,4,117,0173,no,,10,2,no,yes,no,no,no
302125640117,0a82d39335734a61b691aa43a1326a20,30212564,Southern,Machinga,rural,2016-06-21,287.62119,12,564,0117,no,,200,49,yes,yes,no,no,no
206033870212,0a86d6f30c914027829e7a5aebe2e1e3,20603387,Central,Lilongwe,rural,2016-09-12,632.88977,3,387,0212,no,,60,77,no,yes,no,no,no
209014600224,0a888e14b00d4f0c8424a03e6fda87bc,20901460,Central,Ntcheu,rural,2017-03-25,460.58121,1,460,0224,no,,90,42,no,yes,no,yes,no
309037330154,0a88a79f0e874c0fab3b462ee84c9657,30903733,Southern,Phalombe,rural,2016-07-15,272.31369,3,733,0154,no,,600,69,no,yes,yes,no,no
202032910002,0a8f46d6111e47608cf69473313c8b56,20203291,Central,Nkhotakota,rural,2016-04-26,185.43089,3,291,0002,no,,50,22,no,yes,yes,yes,no
301035250314,0a9b0695eb6f47f59e8897a0218f08b1,30103525,Southern,Mangochi,rural,2017-03-07,737.45612,3,525,0314,no,,60,46,yes,yes,no,no,no
104201930198,0a9bd0a5f0984806a62ecdbcbf4d3565,10420193,North,Rumphi,urban,2016-08-30,120.6096,20,193,0198,no,,20,13,yes,yes,yes,yes,no
209014600175,0ab071d1c31543cfa90b134180f236f7,20901460,Central,Ntcheu,rural,2017-03-24,460.58121,1,460,0175,no,,90,95,no,yes,no,yes,no
305086360123,0ab2e0b9467f4b2a83e670c4c7fe1ab6,30508636,Southern,Blantyre,rural,2017-04-19,172.04491,8,636,0123,no,,500,62,no,yes,no,yes,no
307036650233,0ab303cb282c46bca0f0f501201daedb,30703665,Southern,Thyolo,rural,2016-05-16,461.98459,3,665,0233,no,,400,59,yes,yes,no,no,no
306026580134,0ac2ec0ec7fe4de3850c3c5835476a70,30602658,Southern,Mwanza,rural,2017-04-20,61.5392,2,658,0134,no,,700,71,no,yes,no,no,no
307056690102,0ac81d788c3a4db88904b33ff77ea156,30705669,Southern,Thyolo,rural,2016-06-01,419.57031,5,669,0102,no,,800,90,yes,yes,no,no,no
306016450186,0acb3be80f4b4621b7e225e8a9e37195,30601645,Southern,Mwanza,rural,2016-12-21,69.203697,1,645,0186,no,,700,72,no,yes,yes,no,no
208054500100,0ad5573703224d8b8ebc65e81b04c13b,20805450,Central,Dedza,rural,2016-10-10,456.32999,5,450,0100,no,,60,3,no,yes,no,no,no
202032880275,0ad77cab78394bbf8c881ef975ee977e,20203288,Central,Nkhotakota,rural,2017-03-18,153.3952,3,288,0275,no,,50,4,no,yes,yes,no,no
210374860204,0afa6cb107f04e33a5c49ec8b08c7a13,21037486,Central,Lilongwe City,urban,2017-01-22,159.99921,37,486,0204,no,,80,68,no,no,no,no,no
105011990037,0afb4324b11f4d388209fc1c623d2a95,10501199,North,Mzimba,rural,2016-10-20,96.459602,1,199,0037,no,,30,3,yes,yes,yes,no,no
206063950178,0b07c5dceda249b185c65d07a3c850b1,20606395,Central,Lilongwe,rural,2016-12-15,710.07178,6,395,0178,no,,70,32,no,yes,no,no,no
104201930137,0b12803319c646cf937e1362f5d79319,10420193,North,Rumphi,urban,2016-09-01,120.6096,20,193,0137,no,,20,7,no,yes,yes,no,no
310017410164,0b13016a500f4e86953e3aad30ae6f3c,31001741,Southern,Chikwawa,rural,2017-01-31,275.7428,1,741,0164,no,,800,84,no,yes,no,yes,no
309037340101,0b1a03893c9c41e895fe3f958c53dd84,30903734,Southern,Phalombe,rural,2017-03-01,256.60141,3,734,0101,no,,70,69,no,yes,yes,no,no
102041410049,0b1b637a8de9427ab604adba43de6725,10204141,North,Karonga,rural,2016-12-29,201.97169,4,141,0049,no,,10,83,no,yes,yes,yes,no
313028140068,0b1ce3e84e08456cb91d3966b8ebeabf,31302814,Southern,Neno,rural,2017-02-17,88.815399,2,814,0068,no,,700,72,yes,yes,yes,no,no
210865130258,0b1ead2e4c9b4fb7a287bb3b6471e2a5,21086513,Central,Lilongwe City,urban,2016-05-31,462.19141,86,513,0258,no,,80,82,yes,yes,yes,yes,no
307096800344,0b242c22976143ad929b12f4f0d333b8,30709680,Southern,Thyolo,rural,2017-04-08,416.5307,9,680,0344,no,,400,3,no,yes,yes,no,no
203043130009,0b2545eac9cf4a73a4e00ce84b3825e3,20304313,Central,Ntchisi,rural,2017-02-17,164.5945,4,313,0009,no,,900,37,no,yes,yes,yes,yes
201012550127,0b3c5ef0b6c5465ab52a65b2fac8d746,20101255,Central,Kasungu,rural,2016-05-16,440.78809,1,255,0127,no,,40,16,no,yes,yes,no,no
208034440093,0b40b5c064dc41778c7982e829c9a754,20803444,Central,Dedza,rural,2016-07-06,392.0766,3,444,0093,yes,Dwelling found but respondent refused,60,25,no,yes,no,no,no
201202780301,0b41289b69414c6aab652dfdc036d660,20120278,Central,Kasungu,urban,2017-03-22,459.6825,20,278,0301,no,,40,16,no,no,no,no,no
204043410234,0b42420f0ec04a1ab592b7bc26f1e879,20404341,Central,Dowa,rural,2017-02-07,1347.4316,4,341,0234,no,,40,18,no,yes,yes,yes,no
209034660106,0b4e6f176f8944a78124449b10fb7ea3,20903466,Central,Ntcheu,rural,2017-02-01,403.7529,3,466,0106,no,,90,95,no,yes,no,no,no
307096790032,0b4ee95080bb4832ad750c0b29a8f849,30709679,Southern,Thyolo,rural,2016-09-26,154.3596,9,679,0032,no,,500,65,no,yes,yes,no,no
309027310005,0b52d229215c4b979d81978e024e891e,30902731,Southern,Phalombe,rural,2016-12-21,152.8479,2,731,0005,no,,600,67,no,yes,no,yes,no
204213500213,0b5efac90333433692d5c0c41f3fde59,20421350,Central,Dowa,urban,2016-09-14,334.89169,21,350,0213,no,,40,39,yes,yes,no,no,no
305066300188,0b5efd983e184a8aaf7b981991967244,30506630,Southern,Blantyre,rural,2017-01-24,217.5843,6,630,0188,no,,500,63,no,yes,yes,no,no
104011740057,0b644cd5223b4281993fc9a472dbb2ec,10401174,North,Rumphi,rural,2017-04-27,78.723198,1,174,0057,no,,20,91,no,yes,no,no,no
210855110523,0b673eea405742f099fc9608844b4a75,21085511,Central,Lilongwe City,urban,2016-10-10,618.23242,85,511,0523,no,,70,32,yes,yes,yes,no,no
312017860144,0b675cdebd8f40108b474c2461da7e65,31201786,Southern,Balaka,rural,2017-04-06,143.26041,1,786,0144,no,,60,46,yes,yes,yes,no,no
305016160048,0b6ab49743744a268f72f0bcb0ae70e6,30501616,Southern,Blantyre,rural,2017-03-24,252.5509,1,616,0048,no,,500,32,yes,yes,no,yes,no
314438530113,0b6cd52265434fa59b48acabdbc367b1,31443853,Southern,Zomba City,urban,2016-06-25,106.7635,43,853,0113,no,,300,55,yes,yes,no,yes,no
311047620301,0b6d17d3236c454c89ca132e53c3cbd3,31104762,Southern,Nsanje,rural,2016-06-07,211.61571,4,762,0301,no,,800,76,yes,yes,no,yes,no
303025730037,0b6db49fcfc74906a05c9d3f0e69a092,30302573,Southern,Zomba Non-City,rural,2016-05-24,294.63708,2,573,0037,no,,300,85,no,yes,no,yes,no
208044490036,0b6ee9a98b5c4f83bbdccfcd62078e5b,20804449,Central,Dedza,rural,2017-01-19,382.4621,4,449,0036,no,,90,40,no,yes,yes,no,yes
307076730025,0b719ae406444dc6ad2b22d88e4ec226,30707673,Southern,Thyolo,rural,2016-06-20,494.74219,7,673,0025,no,,400,58,no,yes,no,yes,no
302035520154,0b77221c7bcf430ea9a7e2d288b85aeb,30203552,Southern,Machinga,rural,2016-06-25,261.68521,3,552,0154,no,,200,52,yes,yes,yes,no,no
315408670228,0b8a2da0b10847369af443b70c920a4b,31540867,Southern,Blantyre City,urban,2016-09-08,685.1759,40,867,0228,no,,500,63,no,yes,yes,yes,no
305046250152,0b938431397d42c6ba749f55058edd2c,30504625,Southern,Blantyre,rural,2016-07-19,188.89931,4,625,0152,no,,700,71,no,yes,no,yes,no
309027280080,0b996cb28b574bc6aeef12e156fb8281,30902728,Southern,Phalombe,rural,2017-04-08,115.9927,2,728,0080,no,,70,69,no,yes,yes,no,no
207054300219,0b9e8e4e61a442b28e35e21a88aa410b,20705430,Central,Mchinji,rural,2016-12-28,456.7106,5,430,0219,no,,70,32,yes,yes,no,no,no
315368620016,0b9eb17df2c640809b6c4896933d2de5,31536862,Southern,Blantyre City,urban,2017-02-03,747.95831,36,862,0016,no,,500,32,yes,yes,no,no,no
315338580047,0ba17b3f278a40918a110ebeceb759c5,31533858,Southern,Blantyre City,urban,2017-01-19,629.22137,33,858,0047,no,,500,63,no,yes,no,yes,no
102011280300,0ba1cebe19f0479ba8d06136d8619b3a,10201128,North,Karonga,rural,2017-02-16,210.5867,1,128,0300,no,,10,83,no,yes,no,no,no
101011080130,0baff7602b9945e59d6c6e039ddd8cf0,10101108,North,Chitipa,rural,2016-06-17,166.43291,1,108,0130,no,,10,3,no,yes,no,no,no
304066130043,0bbfce6dd53a4355a4c11334ca6cb15b,30406613,Southern,Chiradzulu,rural,2017-02-25,177.20219,6,613,0043,no,,400,58,no,yes,no,no,no
202012810089,0bc26701bd8c4b86a96886538cba677d,20201281,Central,Nkhotakota,rural,2016-09-27,216.9705,1,281,0089,no,,50,20,no,yes,yes,yes,no
304036000105,0bc50d07dd7c4d05bc46cc1d06cfc4dd,30403600,Southern,Chiradzulu,rural,2016-07-20,545.58911,3,600,0105,no,,400,58,no,yes,no,no,no
208034420031,0bc9b5cd9c1347ac81300ef81cca840f,20803442,Central,Dedza,rural,2016-12-16,407.5936,3,442,0031,no,,60,28,no,yes,no,no,no
210885180189,0bcd5a452e014bad852fa30491a55c6a,21088518,Central,Lilongwe City,urban,2017-03-07,337.4819,88,518,0189,no,,80,87,yes,yes,no,no,no
315488730392,0bd2d66efe82430bb844c6f621cba352,31548873,Southern,Blantyre City,urban,2016-05-23,679.44708,48,873,0392,no,,500,65,no,yes,no,yes,no
107442520144,0bd7742145644afcb8ddb06c79dec993,10744252,North,Mzuzu City,urban,2017-04-19,135.20039,44,252,0144,no,,30,8,yes,yes,yes,yes,no
205073670080,0be132c96c994dd287a4fa62598aa44f,20507367,Central,Salima,rural,2016-06-28,301.11981,7,367,0080,no,,50,21,yes,yes,no,no,yes
312017890162,0be3312331ba467dbc294b384f1b0074,31201789,Southern,Balaka,rural,2016-12-23,194.2218,1,789,0162,no,,200,51,no,yes,no,no,no
210815090207,0be50e9f582146cdaf9bb85c69946250,21081509,Central,Lilongwe City,urban,2016-05-12,399.60541,81,509,0207,yes,Dwelling found but not a residential building,80,87,no,yes,no,no,no
305036240224,0be89afafd594236b7b75167939168f6,30503624,Southern,Blantyre,rural,2017-04-18,260.92029,3,624,0224,no,,500,32,no,yes,yes,no,no
105052090048,0bec8031d9e242dcbb849ad14dbd0a36,10505209,North,Mzimba,rural,2016-05-18,134.3121,5,209,0048,no,,30,8,yes,yes,no,no,no
103011480005,0bf5e730bd7e49d2936a40feabe26a75,10301148,North,Nkhatabay,rural,2016-05-07,180.58479,1,148,0005,no,,20,8,yes,yes,yes,no,no
301215420423,0c01b1445fac43d89c3ad1eaf89479be,30121542,Southern,Mangochi,rural,2017-03-10,828.14471,21,542,0423,no,,500,64,yes,yes,yes,no,no
312048020073,0c0383c616dd4beeb0f17eee719d05c8,31204802,Southern,Balaka,rural,2017-04-13,243.9581,4,802,0073,no,,60,47,yes,yes,no,no,no
202032910224,0c088c7000644fb9b4b0fa37ebe1fd81,20203291,Central,Nkhotakota,rural,2016-04-29,185.43089,3,291,0224,no,,50,20,yes,yes,no,no,no
304066120162,0c0e67629b61427dafe842278ff65923,30406612,Southern,Chiradzulu,rural,2016-07-19,428.37631,6,612,0162,no,,500,63,no,yes,no,no,no
