case_id,hhid,crop_code,ag_h0b_oth,ag_h01a,ag_h01b,ag_h01b_oth,ag_h02,ag_h03,ag_h04,ag_h06a,ag_h06b,ag_h07a,ag_h07b,ag_h07b_oth,ag_h08,ag_h08_oth,ag_h09,ag_h10,ag_h11,ag_h12,ag_h13,ag_h14a,ag_h14b,ag_h37,ag_h38a,ag_h38b,ag_h38b_oth,ag_h39a,ag_h39b,ag_h40,ag_h41,ag_h42a,ag_h42b,ag_h42b_oth,ag_h43
104031820278,e66840082d7c473e832cfe8baa107122,MAIZE: COMPOSITE/OPV,,10,kilogram,,"YES, THE FIGURES MATCHED",no,yes,2,,10,kilogram,,On Foot,,0,12000,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Advice from fellow farmer
104031820278,e66840082d7c473e832cfe8baa107122,GROUNDNUT: CG7,,20,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,20,kilogram,,Preference for traditional variety
104031820278,e66840082d7c473e832cfe8baa107122,nkhwani,,1,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,1,kilogram,,Preference for traditional variety
104031820304,c793ea2f5d834eec8096a21b0ff1c373,MAIZE: HYBRID,,12,kilogram,,"YES, THE FIGURES MATCHED",no,yes,4,,7,kilogram,,Own Bicycle or Oxcart,,0,7500,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Advice from input supplier
104031820304,c793ea2f5d834eec8096a21b0ff1c373,beans,,2,kilogram,,"YES, THE FIGURES MATCHED",yes,,,,,,,,,,,,,,,,no,,,,,,,no,,,,Improved variety is too expensive
104031820304,c793ea2f5d834eec8096a21b0ff1c373,nkhwani,,1,3,TINA,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,1,OTHER (SPECIFY),TINA,Preference for traditional variety
104031820329,bdf9f2a9a0a541d4814085faf3e844e9,MAIZE: HYBRID,,15,kilogram,,"YES, THE FIGURES MATCHED",no,yes,1,,10,kilogram,,On Foot,,0,12000,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Advice from fellow farmer
104031820329,bdf9f2a9a0a541d4814085faf3e844e9,nkhwani,,1,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,1,kilogram,,Preference for traditional variety
104031820355,af55687a9ce94edd8cac496acc3a0922,MAIZE: LOCAL,,3,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,3,kilogram,,Improved variety is too expensive
104031820355,af55687a9ce94edd8cac496acc3a0922,MAIZE: HYBRID,,7,kilogram,,"YES, THE FIGURES MATCHED",no,yes,1,,7,kilogram,,On Foot,,0,8000,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Advice from extension officer
104031820381,ca2c5a0e219042c5bbe8072abc910652,MAIZE: LOCAL,,10,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,10,kilogram,,Preference for traditional variety
104031820381,ca2c5a0e219042c5bbe8072abc910652,nkhwani,,500,gram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,500,gram,,Preference for traditional variety
104031820407,f26b3dff0aa64b73903c2013ae581c13,MAIZE: HYBRID,,5,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,yes,5,kilogram,,2,,0,no,,,,Advice from fellow farmer
104031820407,f26b3dff0aa64b73903c2013ae581c13,TOBACCO: OTHER SPECIFY,TOBACCO,2,gram,,"YES, THE FIGURES MATCHED",no,yes,1,,2,gram,,On Foot,,0,3500,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Advice from fellow farmer
104031830008,812248acf2084d5885db8ba7bbc97bd0,MAIZE: HYBRID,,5,kilogram,,"YES, THE FIGURES MATCHED",yes,,,,,,,,,,,,,,,,no,,,,,,,no,,,,
104031830016,74271d79a5e242b9b4fb5a3915cda9f5,MAIZE: LOCAL,,2,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,yes,2,kilogram,,2,,0,no,,,,
104031830024,67f259c332054442b14295e409815d0b,MAIZE: HYBRID,,5,kilogram,,"YES, THE FIGURES MATCHED",no,yes,4,,5,kilogram,,Bicycle Taxi,,400,6250,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,
104031830024,67f259c332054442b14295e409815d0b,TOBACCO: BURLEY,,3,gram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,1,gram,,Advice from extension officer
104031830024,67f259c332054442b14295e409815d0b,nkhwani,,2,gram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,2,gram,,Preference for traditional variety
104031830024,67f259c332054442b14295e409815d0b,OTHER (SPECIFY),WATERMELON,2,gram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,2,gram,,Other (Specify)
104031830035,f8af30d9e621432d8e5059b51048c0cd,MAIZE: HYBRID,,10,kilogram,,"YES, THE FIGURES MATCHED",yes,,,,,,,,,,,,,,,,no,,,,,,,no,,,,
104031830043,39239770d85b4453a1226f600cdc694a,MAIZE: HYBRID,,7,kilogram,,"YES, THE FIGURES MATCHED",yes,,,,,,,,,,,,,,,,no,,,,,,,no,,,,
104031830043,39239770d85b4453a1226f600cdc694a,beans,,2,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,yes,2,kilogram,,4,,0,no,,,,
104031830051,e228f2b5a5594b5b9e8b51b4e3259e5c,MAIZE: HYBRID RECYCLED,,10,kilogram,,"YES, THE FIGURES MATCHED",no,yes,2,,10,kilogram,,On Foot,,0,11000,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,
104031830051,e228f2b5a5594b5b9e8b51b4e3259e5c,GROUNDNUT: CHALIMBANA,,5,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,5,kilogram,,Preference for traditional variety
104031830059,d55e767bdf5849138b2e24f3fc351de6,MAIZE: HYBRID,,10,kilogram,,"YES, THE FIGURES MATCHED",yes,,,,,,,,,,,,,,,,no,,,,,,,no,,,,
104031830079,c352e5a14a37443da59f86b6f0230679,MAIZE: HYBRID,,2.5,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,yes,2,kilogram,,2,,0,no,,,,
104031830093,125096793d5b48a58a0114e46152eee9,MAIZE: HYBRID,,2,kilogram,,"YES, THE FIGURES MATCHED",no,yes,2,,5,kilogram,,On Foot,,5500,0,Received on credit,0,5500,2,,no,,,,,,,no,,,,
104031830093,125096793d5b48a58a0114e46152eee9,TOBACCO: BURLEY,,35,gram,,"YES, THE FIGURES MATCHED",no,yes,2,,50,gram,,On Foot,,0,10000,Received on credit,0,10000,2,,no,,,,,,,no,,,,
104031830093,125096793d5b48a58a0114e46152eee9,nkhwani,,3,gram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,3,gram,,Preference for traditional variety
104031830114,95e41cfd46f540309650d8b3ca7b696e,MAIZE: HYBRID,,10,kilogram,,"YES, THE FIGURES MATCHED",no,yes,2,,10,kilogram,,On Foot,,0,1100,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,
104031830114,95e41cfd46f540309650d8b3ca7b696e,GROUNDNUT: CHALIMBANA,,10,kilogram,,"YES, THE FIGURES MATCHED",no,yes,3,,10,kilogram,,Truck / Bus/ Minibus,,1800,4000,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,
104031830122,5c4f9780e7ba4d8c911ccc4f7799d629,MAIZE: HYBRID,,20,kilogram,,"YES, THE FIGURES MATCHED",no,yes,2,,20,kilogram,,Truck / Bus/ Minibus,,5000,12000,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,
104031830122,5c4f9780e7ba4d8c911ccc4f7799d629,TOBACCO: BURLEY,,20,gram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,yes,20,gram,,1,,0,no,,,,
104031830122,5c4f9780e7ba4d8c911ccc4f7799d629,nkhwani,,20,gram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,yes,20,gram,,1,,0,no,,,,
104031830130,452529c7fc334278ae1968406db6c76d,MAIZE: HYBRID,,2,kilogram,,"YES, THE FIGURES MATCHED",no,yes,2,,2,kilogram,,On Foot,,0,1200,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,
104031830162,989056dbcb434d97a65f2c85d490a92f,MAIZE: HYBRID RECYCLED,,1,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,1,kilogram,,Improved variety is too expensive
104031830162,989056dbcb434d97a65f2c85d490a92f,nkhwani,,2,gram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,no,,,,
104031830178,626be938df794291b7006a4854f7f210,MAIZE: HYBRID,,5,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,yes,5,kilogram,,2,,0,no,,,,
104031830178,626be938df794291b7006a4854f7f210,TOBACCO: BURLEY,,3,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,yes,3,50 KG BAG,,3,,0,no,,,,
104031830178,626be938df794291b7006a4854f7f210,nkhwani,,1,gram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,1,OTHER (SPECIFY),PLATE (SMALL),Preference for traditional variety
104041840008,abe28b4f7b7742cf9a1170022b70ae38,MAIZE: HYBRID,,12,kilogram,,"YES, THE FIGURES MATCHED",no,yes,4,,7,kilogram,,On Foot,,0,8000,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Advice from fellow farmer
104041840008,abe28b4f7b7742cf9a1170022b70ae38,beans,,5,kilogram,,"YES, THE FIGURES MATCHED",no,yes,4,,5,kilogram,,On Foot,,0,3000,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Preference for traditional variety
104041840026,a0335626256a436db2e405c700ea16e0,GROUNDNUT: CG7,,10,kilogram,,"YES, THE FIGURES MATCHED",no,yes,2,,10,kilogram,,On Foot,,0,5000,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Preference for traditional variety
104041840026,a0335626256a436db2e405c700ea16e0,SWEET POTATO,,500,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,500,kilogram,,Advice from fellow farmer
104041840043,b9ffe572344e4ae6937890ba6b74da4f,MAIZE: LOCAL,,16,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,16,kilogram,,Preference for traditional variety
104041840043,b9ffe572344e4ae6937890ba6b74da4f,PIGEONPEA(NANDOLO),,8,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,8,kilogram,,Preference for traditional variety
104041840078,69c158ca8cb74712af2fb3687f602a86,MAIZE: LOCAL,,10,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,10,kilogram,,Preference for traditional variety
104041840078,69c158ca8cb74712af2fb3687f602a86,MAIZE: HYBRID,,12,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,yes,12,kilogram,,2,,0,no,,,,Advice from fellow farmer
104041840078,69c158ca8cb74712af2fb3687f602a86,nkhwani,,400,gram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,400,gram,,Preference for traditional variety
104041840096,ddbceb458e794881add20f0e79a5ca49,MAIZE: HYBRID,,8,kilogram,,"YES, THE FIGURES MATCHED",no,yes,5,,3,kilogram,,On Foot,,0,4000,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Advice from fellow farmer
104041840096,ddbceb458e794881add20f0e79a5ca49,beans,,4,kilogram,,"YES, THE FIGURES MATCHED",no,yes,5,,4,kilogram,,On Foot,,0,3500,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Advice from fellow farmer
104041840113,0258be4feaef468486cb11f867db8cfa,MAIZE: HYBRID,,10,kilogram,,"YES, THE FIGURES MATCHED",no,yes,1,,10,kilogram,,Truck / Bus/ Minibus,,500,9000,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Advice from extension officer
104041840113,0258be4feaef468486cb11f867db8cfa,nkhwani,,200,gram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,200,gram,,Preference for traditional variety
104041840130,93d2aa0278f74e44ba0358c225fc9792,MAIZE: HYBRID,,8,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,yes,8,kilogram,,4,,0,no,,,,Advice from fellow farmer
104041840148,9244ab8673ad4325a0c1471b739e9b53,MAIZE: HYBRID,,10,kilogram,,"YES, THE FIGURES MATCHED",no,yes,1,,10,kilogram,,Truck / Bus/ Minibus,,1000,13000,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Advice from fellow farmer
104041840148,9244ab8673ad4325a0c1471b739e9b53,nkhwani,,300,gram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,300,kilogram,,Preference for traditional variety
104041840165,086bb1c28b314393be62a72a19d1baf6,MAIZE: LOCAL,,6,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,yes,6,kilogram,,2,,0,no,,,,Improved variety is too expensive
104041840165,086bb1c28b314393be62a72a19d1baf6,beans,,3,kilogram,,"YES, THE FIGURES MATCHED",no,yes,3,,3,kilogram,,On Foot,,0,3000,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Advice from fellow farmer
104041840165,086bb1c28b314393be62a72a19d1baf6,nkhwani,,100,gram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,100,gram,,Preference for traditional variety
104041840183,e677e7e960e84506bd4050c64a54154a,MAIZE: LOCAL,,5,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,yes,5,kilogram,,1,,0,no,,,,Advice from fellow farmer
104041840183,e677e7e960e84506bd4050c64a54154a,TOBACCO: BURLEY,,2,gram,,"YES, THE FIGURES MATCHED",no,yes,2,,2,gram,,Truck / Bus/ Minibus,,1000,5000,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Advice from fellow farmer
104041840200,15b21989f8974c119b67992f599393b0,MAIZE: HYBRID,,5,kilogram,,"YES, THE FIGURES MATCHED",no,yes,3,,5,kilogram,,On Foot,,0,7500,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Advice from fellow farmer
104041840200,15b21989f8974c119b67992f599393b0,GROUNDNUT: CG7,,3,kilogram,,"YES, THE FIGURES MATCHED",no,yes,3,,3,kilogram,,On Foot,,0,1500,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Advice from fellow farmer
104041840200,15b21989f8974c119b67992f599393b0,beans,,5,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,5,kilogram,,Advice from fellow farmer
104041840218,535350c0a9f847fc9866039891774331,MAIZE: HYBRID,,10,kilogram,,"YES, THE FIGURES MATCHED",no,yes,1,,10,kilogram,,Truck / Bus/ Minibus,,2000,9000,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Advice from fellow farmer
104041840218,535350c0a9f847fc9866039891774331,beans,,5,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,5,kilogram,,Improved variety is too expensive
104041840235,eb43a6708fa2489590d6cebc5496c4e0,MAIZE: HYBRID,,5,kilogram,,"YES, THE FIGURES MATCHED",no,yes,3,,5,kilogram,,On Foot,,0,4000,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Advice from fellow farmer
104041840235,eb43a6708fa2489590d6cebc5496c4e0,beans,,3,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,3,kilogram,,Improved variety is too expensive
104041840253,cb89442e6abd492dbb2a61cf2cf3f898,MAIZE: HYBRID,,10,kilogram,,"YES, THE FIGURES MATCHED",no,yes,3,,10,kilogram,,Own Bicycle or Oxcart,,0,11000,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Advice from fellow farmer
104041840253,cb89442e6abd492dbb2a61cf2cf3f898,GROUNDNUT: CHALIMBANA,,6,kilogram,,"YES, THE FIGURES MATCHED",no,yes,5,,6,kilogram,,Own Bicycle or Oxcart,,0,4000,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Preference for traditional variety
104041840253,cb89442e6abd492dbb2a61cf2cf3f898,beans,,4,kilogram,,"YES, THE FIGURES MATCHED",no,yes,5,,4,kilogram,,Own Bicycle or Oxcart,,0,2500,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Preference for traditional variety
104041840270,ad3c824606da401eb78c2991024c07b0,MAIZE: HYBRID,,10,kilogram,,"YES, THE FIGURES MATCHED",no,yes,3,,10,kilogram,,Truck / Bus/ Minibus,,1000,12000,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Advice from fellow farmer
104041840270,ad3c824606da401eb78c2991024c07b0,nkhwani,,100,gram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,100,gram,,Improved variety is too expensive
104041840270,ad3c824606da401eb78c2991024c07b0,THERERE/OKRA,,100,gram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,100,gram,,Improved variety is too expensive
104041850010,24cd76c79f4e47e9bbc60db566e8ce88,MAIZE: LOCAL,,10,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,10,kilogram,,Improved variety is too expensive
104041850020,5c39fbe108c347b2ad8d3040e60075fc,MAIZE: LOCAL,,5,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,5,kilogram,,Improved variety is too expensive
104041850020,5c39fbe108c347b2ad8d3040e60075fc,nkhwani,,200,gram,,"YES, THE FIGURES MATCHED",yes,,,,,,,,,,,,,,,,no,,,,,,,yes,200,gram,,Preference for traditional variety
104041850030,d7c4f876066747fab2b1ac01aa8b5dcb,MAIZE: HYBRID,,9,kilogram,,"YES, THE FIGURES MATCHED",no,yes,2,,9,kilogram,,Truck / Bus/ Minibus,,2400,8400,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Other (Specify)
104041850030,d7c4f876066747fab2b1ac01aa8b5dcb,nkhwani,,500,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,500,gram,,Preference for traditional variety
104041850050,cc915512bd364d6786b46994bcd7126b,MAIZE: HYBRID RECYCLED,,5,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,5,kilogram,,Improved variety is too expensive
104041850050,cc915512bd364d6786b46994bcd7126b,FINGER MILLET(MAWERE),,1,3,PAIL 10L,"YES, THE FIGURES MATCHED",no,yes,4,,1,OTHER (SPECIFY),PAIL 10L,On Foot,,0,3500,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Other (Specify)
104041850050,cc915512bd364d6786b46994bcd7126b,nkhwani,,500,gram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,500,gram,,Preference for traditional variety
104041850060,c819be8e166d41debce2acff12817cb8,MAIZE: LOCAL,,10,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,10,kilogram,,Improved variety is too expensive
104041850060,c819be8e166d41debce2acff12817cb8,beans,,4,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,4,kilogram,,Preference for traditional variety
104041850070,8db17d8931ae4cfb8138764222689e70,MAIZE: LOCAL,,12,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,12,kilogram,,Improved variety is too expensive
104041850070,8db17d8931ae4cfb8138764222689e70,TOBACCO: BURLEY,,4,gram,,"YES, THE FIGURES MATCHED",no,yes,4,,4,gram,,Truck / Bus/ Minibus,,3000,5000,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Advice from extension officer
104041850070,8db17d8931ae4cfb8138764222689e70,nkhwani,,500,gram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,500,gram,,Preference for traditional variety
104041850090,fda83381ed5748c8aab715a5755395c9,MAIZE: HYBRID,,5,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,no,,,,Advice from extension officer
104041850090,fda83381ed5748c8aab715a5755395c9,TOBACCO: BURLEY,,3,gram,,"YES, THE FIGURES MATCHED",no,yes,6,,3,gram,,On Foot,,0,0,Received on credit,0,7000,6,,no,,,,,,,no,,,,Advice from input supplier
104041850090,fda83381ed5748c8aab715a5755395c9,nkhwani,,1,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,1,kilogram,,Preference for traditional variety
104041850100,e7934eef156d460aa29a5d720cf960e8,MAIZE: LOCAL,,6,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,6,kilogram,,Improved variety is too expensive
104041850100,e7934eef156d460aa29a5d720cf960e8,beans,,1,kilogram,,"YES, THE FIGURES MATCHED",no,yes,2,,1,kilogram,,On Foot,,3000,2000,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Preference for traditional variety
104041850110,dd2a847c8c8f4d16b6d58a3d82fffa9b,MAIZE: LOCAL,,10,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,10,kilogram,,Improved variety is too expensive
104041850110,dd2a847c8c8f4d16b6d58a3d82fffa9b,SWEET POTATO,,200,gram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,200,gram,,Other (Specify)
104041850110,dd2a847c8c8f4d16b6d58a3d82fffa9b,beans,,3,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,3,kilogram,,Advice from fellow farmer
104041850110,dd2a847c8c8f4d16b6d58a3d82fffa9b,nkhwani,,100,gram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,100,gram,,Preference for traditional variety
104041850130,e1dc21c97fbf41eaa51389d4a6ab305b,MAIZE: LOCAL,,2,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,2,kilogram,,Improved variety is too expensive
104041850130,e1dc21c97fbf41eaa51389d4a6ab305b,MAIZE: HYBRID,,5,kilogram,,"YES, THE FIGURES MATCHED",yes,,,,,,,,,,,,,,,,no,,,,,,,no,,,,Seed received through the voucher program
104041850130,e1dc21c97fbf41eaa51389d4a6ab305b,TOBACCO: BURLEY,,100,gram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,yes,100,gram,,5,,0,no,,,,Advice from fellow farmer
104041850130,e1dc21c97fbf41eaa51389d4a6ab305b,nkhwani,,300,gram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,300,gram,,Preference for traditional variety
104041850140,d6d5a179a0dc4da1b513f92fc421cc98,MAIZE: HYBRID,,10,kilogram,,"YES, THE FIGURES MATCHED",no,yes,2,,10,kilogram,,On Foot,,0,8000,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Advice from fellow farmer
104041850140,d6d5a179a0dc4da1b513f92fc421cc98,SWEET POTATO,,1,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,1,OTHER (SPECIFY),90KG BAG,Preference for traditional variety
104041850140,d6d5a179a0dc4da1b513f92fc421cc98,nkhwani,,100,gram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,100,kilogram,,Preference for traditional variety
104041850150,4839ca36c53f4b1095764b5a929a45bb,MAIZE: HYBRID RECYCLED,,5,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,1,5 KG BAG,,Preference for traditional variety
104041850170,098034d09e5b4fcfb9dfde728b7deafa,MAIZE: HYBRID RECYCLED,,4,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,yes,4,kilogram,,1,,0,no,,,,Advice from fellow farmer
104041850170,098034d09e5b4fcfb9dfde728b7deafa,beans,,2,kilogram,,"YES, THE FIGURES MATCHED",no,yes,2,,2,kilogram,,On Foot,,0,1400,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Advice from fellow farmer
104041850180,eeb094721982434e9329e37f209e9210,MAIZE: LOCAL,,9,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,9,kilogram,,Improved variety is too expensive
104041850180,eeb094721982434e9329e37f209e9210,beans,,3,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,3,kilogram,,Improved variety is too expensive
104041850190,3a614389da9343cd9533f8facde80044,MAIZE: HYBRID,,10,kilogram,,"YES, THE FIGURES MATCHED",no,yes,2,,10,kilogram,,On Foot,,0,1250,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Advice from fellow farmer
104041850190,3a614389da9343cd9533f8facde80044,GROUNDNUT: CHALIMBANA,,2,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,yes,2,kilogram,,1,,0,no,,,,Other (Specify)
104041850190,3a614389da9343cd9533f8facde80044,nkhwani,,100,gram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,100,gram,,Preference for traditional variety
104041850209,9d9a8f0703884120971a2dad29f4047f,MAIZE: HYBRID,,10,kilogram,,"YES, THE FIGURES MATCHED",no,yes,3,,10,kilogram,,On Foot,,0,9000,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Advice from fellow farmer
104041850209,9d9a8f0703884120971a2dad29f4047f,TOBACCO: BURLEY,,100,gram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,yes,100,gram,,1,,0,no,,,,Advice from fellow farmer
104041850209,9d9a8f0703884120971a2dad29f4047f,beans,,2,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,2,kilogram,,Preference for traditional variety
104041850209,9d9a8f0703884120971a2dad29f4047f,nkhwani,,100,gram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,100,gram,,Preference for traditional variety
104041860002,ec836bee64a649af8c7cebfa0278b2dd,MAIZE: HYBRID,,2,kilogram,,"YES, THE FIGURES MATCHED",no,yes,3,,2,kilogram,,On Foot,,0,3000,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Other (Specify)
104041860012,898e0dd608fc48038154eee28bc1b614,MAIZE: HYBRID,,5,kilogram,,"YES, THE FIGURES MATCHED",no,yes,3,,5,kilogram,,Truck / Bus/ Minibus,,3000,5300,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Other (Specify)
