case_id,hhid,crop_code,ag_n01a,ag_n01b,ag_n01b_oth,ag_n02,ag_n03,ag_n04,ag_n06a,ag_n06b,ag_n07a,ag_n07b,ag_n07b_oth,ag_n08,ag_n08_oth,ag_n09,ag_n10,ag_n11,ag_n12,ag_n13,ag_n14a,ag_n14b,ag_n37,ag_n38a,ag_n38b,ag_n38b_oth,ag_n39a,ag_n39b,ag_n40,ag_n41,ag_n42a,ag_n42b,ag_n42b_oth,ag_n43,ag_n43_oth
304015910160,f7dc1abf968f46efbe5206a224ac26b9,MAIZE HYBRID RECYCLED,2,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,2,kilogram,,Improved variety is too expensive,
304015910160,f7dc1abf968f46efbe5206a224ac26b9,nkhwani,1,other,TINA,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,1,OTHER (SPECIFY),TINA,Preference for traditional variety,
304015910171,e9747c66661b40a4a05bbe0f6ab569d2,maize,1,kilogram,,"YES, THE FIGURES MATCHED",no,yes,3,,1,kilogram,,On Foot,,0,300,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Other (Specify),
304015920331,b644465d7ea64f5ca0ff11deb2c53f9d,tomato,100,gram,,"YES, THE FIGURES MATCHED",no,yes,4,,100,gram,,Truck / Bus/ Minibus,,300,270,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Other (Specify),
304015920351,6d876a6b35064c38886c10657bc67a75,tomato,300,gram,,"YES, THE FIGURES MATCHED",no,yes,6,,300,gram,,Truck / Bus/ Minibus,,1000,1200,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Other (Specify),
304015920433,b2b81115042f4a29a37f993fd61e4321,maize,1,kilogram,,"YES, THE FIGURES MATCHED",no,yes,4,,1,kilogram,,Own Bicycle or Oxcart,,0,600,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Advice from fellow farmer,
304015930106,c74f2b202a4f42ffb650196a2e471204,MAIZE COMPOSITE/OPV,2,kilogram,,"YES, THE FIGURES MATCHED",yes,,,,,,,,,,,,,,,,no,,,,,,,no,,,,Other (Specify),
304015940028,b6fd556f3b7b45a396c3a19732a6394c,tomato,25,gram,,"YES, THE FIGURES MATCHED",no,yes,3,,25,gram,,Own Bicycle or Oxcart,,0,3500,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Advice from fellow farmer,
304015940124,045cf534543843e895fd2ff335a6aa96,MAIZE COMPOSITE/OPV,1,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,1,kilogram,,Improved variety is too expensive,
304015940133,f45ed2ac89624e5e916e43d48d63bbba,tanaposi,150,gram,,"YES, THE FIGURES MATCHED",no,yes,7,,150,gram,,On Foot,,0,750,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Other (Specify),
304025960130,e0d2c66b7608429a82117ddf2f154264,maize,1,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,yes,1,kilogram,,1,,0,no,,,,Improved variety is too expensive,
304025960130,e0d2c66b7608429a82117ddf2f154264,nkhwani,1,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,yes,1,kilogram,,1,,0,no,,,,Improved variety is too expensive,
304025960209,82d5bc6beae246bb90d6c86a8de925d2,tanaposi,150,gram,,"YES, THE FIGURES MATCHED",no,yes,3,,150,gram,,On Foot,,0,200,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Other (Specify),
304025960209,82d5bc6beae246bb90d6c86a8de925d2,OTHER (SPECIFY),150,gram,,"YES, THE FIGURES MATCHED",no,yes,3,,150,gram,,On Foot,,0,600,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Other (Specify),
304025980024,ea16068632494168840cbed640e4a093,tanaposi,20,gram,,"YES, THE FIGURES MATCHED",no,yes,8,,20,gram,,On Foot,,0,100,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Other (Specify),
304025980024,ea16068632494168840cbed640e4a093,tomato,500,gram,,"YES, THE FIGURES MATCHED",no,yes,8,,500,gram,,On Foot,,0,3000,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Other (Specify),
304036010067,369264b9e28641f7bee0d9deade6af44,nkhwani,2,kilogram,,"YES, THE FIGURES MATCHED",yes,,,,,,,,,,,,,,,,no,,,,,,,yes,2,kilogram,,Preference for traditional variety,
304036010264,4628c9ab66224f7ca39e78f4db9ad504,maize,1,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,1,kilogram,,Improved variety is too expensive,
304036020039,bcda8a5e6cfb42c5a9352dfed3b54b9f,tomato,500,gram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,yes,500,gram,,4,,0,no,,,,Advice from fellow farmer,
304036020067,6a46aa2a251a44339ac9d78141b55930,tomato,1,kilogram,,"YES, THE FIGURES MATCHED",no,yes,3,,1,kilogram,,Own Bicycle or Oxcart,,0,12000,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Other (Specify),
304036020087,c9e31a7307d044949b6ec4f9d48dce87,tanaposi,50,gram,,"YES, THE FIGURES MATCHED",no,yes,3,,50,gram,,Own Bicycle or Oxcart,,0,360,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Improved variety is too expensive,
304036040035,6b083988f34e413fbf913568cc2d6bd7,tomato,100,gram,,"YES, THE FIGURES MATCHED",no,yes,4,,100,gram,,Own Bicycle or Oxcart,,0,2500,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Other (Specify),
304036040069,0d2aa0f63c644aeba125e71ee3a3cd5f,tomato,0,,,"YES, THE FIGURES MATCHED",no,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
304036040076,3cd8ae680dce47a7b4a03ae6cea710cb,tomato,2,gram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,no,,,,Improved variety is too expensive,
304036040091,476f0c1fcae34a238e5ddd8a4cd55ac7,tomato,2200,gram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,yes,10,kilogram,,5,,0,no,,,,Improved variety is too expensive,
304036040123,240d68a77d3146209b44e46384156b0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304036050092,15a15966b49446ff91f61217e6e186b0,tanaposi,5,kilogram,,"YES, THE FIGURES MATCHED",no,yes,2,,5,gram,,Own Bicycle or Oxcart,,0,300,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Advice from fellow farmer,
304036060157,084ed38d7db84dac9695dd739a8ca667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304046070088,1b61f8a1faed46b184973ed450f488b1,rice,20,gram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,20,ram,,Preference for traditional variety,
304046080211,d68045e844f84daa87a2ccb6f539bfd9,tomato,50,gram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,no,,,,Improved variety is too expensive,
304066110131,104747a01af242e3988106e76324288f,maize,10,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,10,kilogram,,Preference for traditional variety,
304066110143,98d089093af94a67a36d37de58cc7d5b,tomato,5,gram,,"YES, THE FIGURES MATCHED",no,yes,1,,5,gram,,On Foot,,0,500,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Advice from fellow farmer,
304066110155,991c5df8659a423c8339199616a0a05a,tanaposi,100,gram,,"YES, THE FIGURES MATCHED",no,yes,3,,100,gram,,Truck / Bus/ Minibus,,200,500,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Advice from fellow farmer,
305016160113,ceea149cae8e4d999a821a3948612569,OTHER (SPECIFY),50,gram,,"YES, THE FIGURES MATCHED",no,yes,5,,50,gram,,Truck / Bus/ Minibus,,400,2400,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Preference for traditional variety,
305016170176,fdcf6d81570949b285fd4b43b48f9769,maize,18,kilogram,,"YES, THE FIGURES MATCHED",no,yes,,,18,kilogram,,Bicycle Taxi,,200,10000,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Advice from extension officer,
305016170255,010290be8346457fbb0290d906a15ab0,tomato,50,gram,,"YES, THE FIGURES MATCHED",no,yes,4,,50,gram,,Own Bicycle or Oxcart,,0,450,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Other (Specify),
305026200071,c98466c254934e34a0308971874ed4de,tanaposi,20,gram,,"YES, THE FIGURES MATCHED",no,yes,4,,20,gram,,Own Bicycle or Oxcart,,0,600,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Preference for traditional variety,
305026210129,cb778b0b105b4fe18fd88a4513f04ab8,tanaposi,100,gram,,"YES, THE FIGURES MATCHED",no,yes,3,,100,gram,,On Foot,,0,600,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Other (Specify),
305026210129,cb778b0b105b4fe18fd88a4513f04ab8,tomato,50,gram,,"YES, THE FIGURES MATCHED",no,yes,3,,50,gram,,On Foot,,0,1500,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Other (Specify),
305046250096,42ae20a0ec194fc4a3e49812c14bc5bc,maize,2,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,2,kilogram,,Advice from extension officer,
305046250096,42ae20a0ec194fc4a3e49812c14bc5bc,tanaposi,200,gram,,"YES, THE FIGURES MATCHED",no,yes,3,,200,gram,,On Foot,,0,340,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Preference for traditional variety,
305046250096,42ae20a0ec194fc4a3e49812c14bc5bc,tomato,1,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,yes,1,kilogram,,4,,0,no,,,,Preference for traditional variety,
305046250248,8398eec5cdec479ca376288256374be3,SWEET POTATO,50,kilogram,,"YES, THE FIGURES MATCHED",no,yes,4,,50,kilogram,,On Foot,,0,1500,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Other (Specify),
305046260170,ad8c1fa26cca42f2bc5671aac37bfc30,maize,3,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,3,kilogram,,Preference for traditional variety,
305056270039,67646a7a97084c14ad3ca7c89eb342fb,tanaposi,20,gram,,"YES, THE FIGURES MATCHED",no,yes,3,,20,gram,,On Foot,,0,0,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Other (Specify),
305056270039,67646a7a97084c14ad3ca7c89eb342fb,tomato,300,other,SEEDLINGS,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,yes,300,OTHER (SPECIFY),SEEDLINGS,4,,0,no,,,,Other (Specify),
305066290251,fce804e6891342bfbda5076a56b12ee0,maize,3,kilogram,,"YES, THE FIGURES MATCHED",no,yes,9,,3,kilogram,,Truck / Bus/ Minibus,,0,3500,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Advice from input supplier,
305066310005,2dc862309e354c39a5114cfbda390fe6,MAIZE HYBRID,2,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,yes,2,kilogram,,1,,0,no,,,,Other (Specify),
305066310027,f86420ce97054b1d8a5b07fea9e75d5b,maize,1,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,1,kilogram,,Preference for traditional variety,
305066310032,cc5901b287314f2992ec8b275327231a,tanaposi,20,gram,,"YES, THE FIGURES MATCHED",no,yes,5,,20,gram,,Truck / Bus/ Minibus,,400,150,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Advice from fellow farmer,
305066310032,cc5901b287314f2992ec8b275327231a,nkhwani,1,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,1,kilogram,,Improved variety is too expensive,
305066310032,cc5901b287314f2992ec8b275327231a,tomato,30,gram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,30,ram,,Improved variety is too expensive,
305066310054,d57a5c4c9797473aaf9bdd55091da745,MAIZE HYBRID,1,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,yes,1,kilogram,,4,,0,no,,,,Advice from fellow farmer,
305066310054,d57a5c4c9797473aaf9bdd55091da745,beans,2,other,NO. 10 PLATE,"YES, THE FIGURES MATCHED",no,yes,3,,2,OTHER (SPECIFY),N0. 10 PLATE,On Foot,,0,500,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Advice from fellow farmer,
305066310075,51dc8947d0c64ecbbfbd6611b35f37da,tomato,3,other,NO. 10 PLATE,"YES, THE FIGURES MATCHED",no,yes,4,,3,OTHER (SPECIFY),N0. 10 PLATE,On Foot,,0,2800,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Other (Specify),
305066310102,5ce52ef077414d7482ff4d47039b94a1,tomato,1,other,NO. 12 PLATE,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,yes,1,OTHER (SPECIFY),PLATE (UNSPECIFIED SIZE),1,,0,no,,,,Preference for traditional variety,
305066320111,de2b73c08f4f44c8904f4e5aba1c9b1e,SWEET POTATO,1,other,50 KG BAG,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,yes,1,50 KG BAG,,2,,0,no,,,,Advice from extension officer,
305066320191,7c49731a682341839f4bbe8c6ff7344d,tanaposi,10,gram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,yes,10,gram,,1,,0,no,,,,Improved variety is too expensive,
305086360110,29db04ccdcb54164be9c76c2d47025d4,tanaposi,5,gram,,"YES, THE FIGURES MATCHED",no,yes,2,,5,gram,,On Foot,,0,200,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Improved variety is too expensive,
305086360110,29db04ccdcb54164be9c76c2d47025d4,nkhwani,5,gram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,5,OTHER (SPECIFY),GRAMS,Improved variety is too expensive,
305086360110,29db04ccdcb54164be9c76c2d47025d4,tomato,5,gram,,"YES, THE FIGURES MATCHED",no,yes,2,,5,gram,,On Foot,,0,700,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Improved variety is too expensive,
306016390027,6b73a43d52e348b2b22b9e8a3e491dc3,maize,2,kilogram,,"YES, THE FIGURES MATCHED",no,yes,5,,2,kilogram,,On Foot,,0,1500,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Advice from fellow farmer,
306016390041,420b4d1619e04b54bba0e461d5196163,maize,1,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,1,kilogram,,Seed received through the voucher program,
306016390085,eca835065e68452da0dc649bfb0a456b,maize,4,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,4,kilogram,,Preference for traditional variety,
306016390099,cf0e70f76cc34a37b0a5124d4e05f25b,maize,5,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,5,kilogram,,Preference for traditional variety,
306016390188,a26e1ad72bf4408eacb28480c7c8de93,maize,6,kilogram,,"YES, THE FIGURES MATCHED",no,yes,2,,6,kilogram,,On Foot,,0,2500,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Seed received through the voucher program,
306016390201,8bbdbd09477743b686a7735d7eb29ab2,maize,1,kilogram,,"YES, THE FIGURES MATCHED",no,yes,4,,1,kilogram,,Bicycle Taxi,,4000,3000,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Advice from fellow farmer,
306016390256,da5141079df2482b9d62eed2875186d6,OTHER (SPECIFY),5,gram,,"YES, THE FIGURES MATCHED",no,yes,6,,5,gram,,Own Bicycle or Oxcart,,0,750,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Other (Specify),
306016390270,2a9fc7e9de314849a60303a1ac45f7dc,maize,10,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,10,kilogram,,Preference for traditional variety,
306016410060,f275338370a64ffbb673ec7bacee5f12,beans,5,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,yes,5,kilogram,,1,,0,no,,,,Advice from fellow farmer,
306016410162,de86e890bdc54cf8a7fbc9d2244efeb4,tomato,20,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,yes,20,gram,,2,,0,no,,,,Advice from fellow farmer,
306016410364,5862b7e74ff84b4baded370d4b058709,tanaposi,100,gram,,"YES, THE FIGURES MATCHED",no,yes,6,,100,gram,,On Foot,,0,250,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Other (Specify),
306016410384,b2f236d0b5d84972ae40e3f2bc339ac3,tanaposi,20,gram,,"YES, THE FIGURES MATCHED",no,yes,5,,20,gram,,On Foot,,0,250,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Preference for traditional variety,
306016410384,b2f236d0b5d84972ae40e3f2bc339ac3,tomato,1,other,NO. 12 PLATE,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,1,OTHER (SPECIFY),NO. 12 PLATE,Preference for traditional variety,
306016430034,43cda59aa11045b8886ce9401c8c02af,tanaposi,2,gram,,"YES, THE FIGURES MATCHED",no,yes,4,,2,gram,,Bicycle Taxi,,600,500,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Preference for traditional variety,
306016430096,c06d539aca9e439d8206b7a65e23889e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306016440041,b931b19eb06145268817410a60e6d7ed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306016440136,f0b9f89857914c63b1a66e5147f8a279,tanaposi,250,gram,,"YES, THE FIGURES MATCHED",no,yes,4,,250,gram,,On Foot,,0,250,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Other (Specify),
306016470361,7cf091e6016140f99480df57efd396c8,maize,5,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,5,kilogram,,Other (Specify),EARLY MATURITY
306026490006,508a33b5a6a6484d90a7978a3705f20c,MAIZE HYBRID,2,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,2,kilogram,,Advice from fellow farmer,
306026490011,ba47bb5e6fb44c5b91a3f65014cd9257,MAIZE HYBRID,2,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,2,kilogram,,Advice from extension officer,
306026490035,8a3ee32167a54b61bf2bbd238fa398c3,maize,2,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,yes,2,kilogram,,2,,0,no,,,,Advice from fellow farmer,
306026490041,63ef78e55bee4c9a896219e3aa01393d,maize,2,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,yes,2,kilogram,,2,,0,no,,,,Advice from extension officer,
306026490048,62715d43b8cd474eb6aef20747ade506,maize,10,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,8,kilogram,,Improved variety is too expensive,
306026490054,33ae4c8b9b6c4d4e8439c6164e934e87,maize,2,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,2,kilogram,,Preference for traditional variety,
306026490060,af3f4737436b44b297f683b2c17256f5,OTHER (SPECIFY),50,gram,,"YES, THE FIGURES MATCHED",no,yes,3,,50,gram,,Other (Specify),BORROWED BICYCLE,0,350,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Other (Specify),
306026490065,585e0749805a4089b7d4790939cb377c,MAIZE HYBRID,8,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,8,kilogram,,Preference for traditional variety,
306026490123,2121892e13b04539b426ac62f5ed26ad,maize,3,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,3,kilogram,,Preference for traditional variety,
306026510164,9da503add9574bfea6f3ee9df91d525c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306026520208,fded09a0a4fc400f812424b2b0768e02,tanaposi,50,gram,,"YES, THE FIGURES MATCHED",no,yes,5,,50,gram,,On Foot,,0,200,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Other (Specify),
306026530010,d45f7999b8594ca59f248cb2b6352024,tanaposi,100,gram,,"YES, THE FIGURES MATCHED",no,yes,8,,100,gram,,On Foot,,0,400,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Preference for traditional variety,
306026530010,d45f7999b8594ca59f248cb2b6352024,tomato,1,other,NO. 10 PLATE,"YES, THE FIGURES MATCHED",no,yes,3,,1,OTHER (SPECIFY),10,On Foot,,0,200,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Preference for traditional variety,
306026530055,e87cc0c27c5049bdbbdf04af15bccc85,tomato,1,other,NO. 12 PLATE,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,yes,1,OTHER (SPECIFY),PLATE (UNSPECIFIED SIZE),3,,0,no,,,,Preference for traditional variety,
306026530145,32e9f3d446604840994578014236d412,tomato,200,gram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,yes,200,gram,,2,,0,no,,,,Other (Specify),
306026530228,d358ea0a26a348aab599f4d34afb51e7,tomato,50,gram,,"YES, THE FIGURES MATCHED",no,yes,5,,50,gram,,On Foot,,0,350,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Other (Specify),
306026550268,b31e94d2912d4e37828f160cefa02feb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306026590014,c827b1a5aed84121aca05b9e84bcb10c,maize,2,kilogram,,"YES, THE FIGURES MATCHED",no,yes,4,,2,kilogram,,Own Bicycle or Oxcart,,0,2500,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Other (Specify),
306026590218,c1453aff7888460d97ebcfc59b1e296e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306206610236,155f19d0c03a49b1931e8fdd30b941cc,MAIZE HYBRID,1,kilogram,,"YES, THE FIGURES MATCHED",no,yes,8,,1,kilogram,,On Foot,,0,1800,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Advice from input supplier,
306206610236,155f19d0c03a49b1931e8fdd30b941cc,peas,1,kilogram,,"NO, THE ENTRIES IN AG-MODULE M, AND QUESTION 1 OF AG-MODULE N WERE ADJUSTED",no,yes,8,,1,kilogram,,On Foot,,0,750,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Advice from fellow farmer,
306206610509,e8e3e1cf24f749a9a2852995310c5800,beans,2,kilogram,,"YES, THE FIGURES MATCHED",no,yes,5,,2,kilogram,,On Foot,,0,2000,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Preference for traditional variety,
306206610707,790d4955a80e4e75813a16298544397d,maize,5,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,5,kilogram,,Preference for traditional variety,
307036650135,5b3e903e1af34d3c8e5503a9211e7ad2,tanaposi,1,gram,,"YES, THE FIGURES MATCHED",no,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
307036660139,0612a173764742e5870d240b330027a6,maize,1,kilogram,,"YES, THE FIGURES MATCHED",no,yes,3,,1,kilogram,,On Foot,,0,500,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Preference for traditional variety,
307046670278,a6d241f2d152471c9303964bf77d48d4,tanaposi,200,kilogram,,"YES, THE FIGURES MATCHED",no,yes,5,,200,gram,,On Foot,,0,500,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Advice from fellow farmer,
307056690009,d24e833bf6404bdbb65f222a4e5e32f6,maize,1,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,1,kilogram,,Preference for traditional variety,
307056690009,d24e833bf6404bdbb65f222a4e5e32f6,tanaposi,5,kilogram,,"YES, THE FIGURES MATCHED",no,yes,2,,5,gram,,On Foot,,0,700,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Preference for traditional variety,
307056690009,d24e833bf6404bdbb65f222a4e5e32f6,tomato,5,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,5,kilogram,,Preference for traditional variety,
307056690018,1d49f698513944f38d3dcde0818f5049,maize,3,kilogram,,"YES, THE FIGURES MATCHED",yes,,,,,,,,,,,,,,,,no,,,,,,,no,,,,Advice from fellow farmer,
307056690018,1d49f698513944f38d3dcde0818f5049,soyabean,2,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,yes,2,kilogram,,8,,0,no,,,,Advice from input supplier,
307056690046,033318bca86c47c5b9062b300d47b313,tanaposi,20,gram,,"YES, THE FIGURES MATCHED",no,yes,4,,20,gram,,On Foot,,0,600,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Advice from fellow farmer,
307056690102,0ac81d788c3a4db88904b33ff77ea156,tanaposi,250,gram,,"YES, THE FIGURES MATCHED",no,yes,2,,250,gram,,On Foot,,0,300,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Improved variety is too expensive,
307056690167,e6b068297f524d07b5b6c25f37bb056a,tanaposi,10,gram,,"YES, THE FIGURES MATCHED",no,yes,2,,10,gram,,On Foot,,0,400,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Preference for traditional variety,
307056690167,e6b068297f524d07b5b6c25f37bb056a,tomato,15,gram,,"YES, THE FIGURES MATCHED",no,yes,2,,15,gram,,On Foot,,0,1000,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Advice from fellow farmer,
307066710048,66a3040feae44e038aadc20838168ec6,nkhwani,150,gram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,150,ram,,Improved variety is too expensive,
307066710048,66a3040feae44e038aadc20838168ec6,tomato,100,gram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,100,ram,,Improved variety is too expensive,
307076720139,30dc9d9a9f2f4e2f8f06f1f73320337e,cabbage,10,gram,,"YES, THE FIGURES MATCHED",no,yes,5,,10,gram,,On Foot,,0,4000,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Other (Specify),
307076720139,30dc9d9a9f2f4e2f8f06f1f73320337e,tomato,10,gram,,"YES, THE FIGURES MATCHED",no,yes,5,,10,gram,,Own Bicycle or Oxcart,,0,2500,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Other (Specify),
307086740038,14a504e535bd48a6bcb8fbf13f9a60a2,onion,100,gram,,"YES, THE FIGURES MATCHED",no,yes,7,,100,gram,,Truck / Bus/ Minibus,,400,3500,"Paid in full, with own-savings",,,,,no,,,,,,,no,,,,Other (Specify),
307086740061,e922e80d3c0c4df4bf4606e374d34d2b,maize,1,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,1,kilogram,,Improved variety is too expensive,
307086740061,e922e80d3c0c4df4bf4606e374d34d2b,nkhwani,50,gram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,,no,,,,,,,yes,50,ram,,Preference for traditional variety,
