country,adm1,adm2,adm3,adm4,lat,lon,GPS_level,hhID,fieldID,plotID,crop,season,plot_area_measured_ha,plot_area_reported_ha,plot_area_reported_localUnit,localUnit_area,crop_area_share,planting_year,planting_month,harvest_month,harvest_year,harvest_month_begin,harvest_month_end,harvest_year_begin,harvest_year_end,dataset_name,dataset_doi
Mali,Ségou,macina,KOKRY CENTRE,NA,13.9432889665,-5.52373271047,3,557_4,1,1,Rice,NA,615,60,NA,NA,100,NA,6,NA,NA,10,11,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Ségou,macina,KOKRY CENTRE,NA,13.9432889665,-5.52373271047,3,557_6,1,1,Rice,NA,307,600,NA,NA,100,NA,6,NA,NA,10,11,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Ségou,macina,KOKRY CENTRE,NA,13.9432889665,-5.52373271047,3,557_7,1,1,Rice,NA,307,300,NA,NA,100,NA,6,NA,NA,10,11,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Ségou,macina,KOKRY CENTRE,NA,13.9432889665,-5.52373271047,3,557_8,1,2,Rice,NA,102,300,NA,NA,100,NA,6,NA,NA,9,10,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Ségou,macina,KOKRY CENTRE,NA,13.9432889665,-5.52373271047,3,557_9,1,1,Rice,NA,51,200,NA,NA,100,NA,6,NA,NA,9,10,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Ségou,macina,BOKY WERE,NA,13.9733100128,-5.56278399396,3,558_1,1,1,Rice,NA,187,50,NA,NA,100,NA,6,NA,NA,12,12,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Ségou,macina,BOKY WERE,NA,13.9733100128,-5.56278399396,3,558_2,2,1,Rice,NA,231,182,NA,NA,100,NA,8,NA,NA,12,12,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Ségou,macina,BOKY WERE,NA,13.9733100128,-5.56278399396,3,558_3,1,1,Rice,NA,154,100,NA,NA,100,NA,8,NA,NA,12,12,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Ségou,macina,BOKY WERE,NA,13.9733100128,-5.56278399396,3,558_4,1,1,Rice,NA,102,225,NA,NA,100,NA,7,NA,NA,12,12,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Ségou,macina,BOKY WERE,NA,13.9733100128,-5.56278399396,3,558_5,1,1,Rice,NA,102,150,NA,NA,100,NA,6,NA,NA,12,12,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Ségou,macina,BOKY WERE,NA,13.9733100128,-5.56278399396,3,558_6,2,1,Rice,NA,26,30,NA,NA,100,NA,6,NA,NA,12,12,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Ségou,macina,BOKY WERE,NA,13.9733100128,-5.56278399396,3,558_7,2,1,Rice,NA,97,25,NA,NA,100,NA,8,NA,NA,12,12,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Ségou,macina,BOKY WERE,NA,13.9733100128,-5.56278399396,3,558_8,1,1,Rice,NA,246,100,NA,NA,100,NA,8,NA,NA,12,12,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Ségou,macina,BOKY WERE,NA,13.9733100128,-5.56278399396,3,558_9,1,1,Rice,NA,24,95,NA,NA,100,NA,6,NA,NA,10,10,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Ségou,macina,BOKY WERE,NA,14.0219165408,-5.58479661559,3,559_1,1,1,Rice,NA,154,240,NA,NA,100,NA,6,NA,NA,11,11,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Ségou,macina,BOKY WERE,NA,14.0219165408,-5.58479661559,3,559_5,1,1,Rice,NA,827,150,NA,NA,100,NA,6,NA,NA,11,11,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Ségou,macina,BOKY WERE,NA,14.0219165408,-5.58479661559,3,559_6,1,1,Rice,NA,80,300,NA,NA,100,NA,7,NA,NA,12,12,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Ségou,macina,BOKY WERE,NA,14.0219165408,-5.58479661559,3,559_7,3,1,Rice,NA,121,100,NA,NA,100,NA,6,NA,NA,12,12,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Ségou,macina,BOKY WERE,NA,14.0219165408,-5.58479661559,3,559_8,1,1,Rice,NA,NA,170,NA,NA,100,NA,6,NA,NA,11,11,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Ségou,macina,monimpebougou,NA,14.1134863098,-5.54828429668,3,560_1,2,5,Watermelon,NA,324,400,NA,NA,100,NA,7,NA,NA,10,11,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Ségou,macina,monimpebougou,NA,14.1134863098,-5.54828429668,3,560_2,2,2,Peanut,NA,11,25,NA,NA,100,NA,7,NA,NA,10,10,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Ségou,macina,monimpebougou,NA,14.1134863098,-5.54828429668,3,560_3,2,1,Millet,NA,113.99999999999999,200,NA,NA,100,NA,7,NA,NA,11,11,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Ségou,macina,monimpebougou,NA,14.1134863098,-5.54828429668,3,560_4,1,3,Bambara Groundnut,NA,18,15,NA,NA,100,NA,7,NA,NA,9,9,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Ségou,macina,monimpebougou,NA,14.1134863098,-5.54828429668,3,560_5,1,1,Millet,NA,305,200,NA,NA,100,NA,6,NA,NA,11,11,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Ségou,macina,monimpebougou,NA,14.1134863098,-5.54828429668,3,560_6,3,1,Millet,NA,173,100,NA,NA,100,NA,7,NA,NA,11,11,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Ségou,macina,monimpebougou,NA,14.1134863098,-5.54828429668,3,560_7,1,2,Peanut,NA,577,250,NA,NA,100,NA,7,NA,NA,9,9,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Ségou,macina,monimpebougou,NA,14.1134863098,-5.54828429668,3,560_8,3,1,Watermelon,NA,346,100,NA,NA,100,NA,6,NA,NA,10,12,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Ségou,macina,monimpebougou,NA,14.1134863098,-5.54828429668,3,560_9,1,1,Millet,NA,727,500,NA,NA,100,NA,5,NA,NA,11,11,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Ségou,macina,monimpebougou,NA,14.1960764276,-5.55174684268,3,561_1,2,1,Millet,NA,71,114.99999999999999,NA,NA,100,NA,6,NA,NA,10,10,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Ségou,macina,monimpebougou,NA,14.1960764276,-5.55174684268,3,561_2,1,1,Millet,NA,996.0000000000001,996.0000000000001,NA,NA,100,NA,6,NA,NA,10,11,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Ségou,macina,monimpebougou,NA,14.1960764276,-5.55174684268,3,561_3,1,2,Peanut,NA,10,10,NA,NA,100,NA,6,NA,NA,11,11,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Ségou,macina,monimpebougou,NA,14.1960764276,-5.55174684268,3,561_4,1,2,Peanut,NA,312,18,NA,NA,100,NA,7,NA,NA,11,12,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Ségou,macina,monimpebougou,NA,14.1960764276,-5.55174684268,3,561_5,1,2,Millet,NA,202.99999999999997,202.99999999999997,NA,NA,100,NA,6,NA,NA,10,10,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Ségou,macina,monimpebougou,NA,14.1960764276,-5.55174684268,3,561_6,1,1,Millet,NA,218.00000000000003,773,NA,NA,100,NA,6,NA,NA,11,12,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Ségou,macina,monimpebougou,NA,14.1960764276,-5.55174684268,3,561_7,1,1,Millet,NA,187,500,NA,NA,100,NA,6,NA,NA,10,11,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Ségou,macina,monimpebougou,NA,14.1960764276,-5.55174684268,3,561_8,2,1,Cowpea,NA,610,100,NA,NA,100,NA,6,NA,NA,10,10,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Ségou,macina,monimpebougou,NA,14.1960764276,-5.55174684268,3,561_9,1,1,Millet,NA,91,300,NA,NA,100,NA,7,NA,NA,11,12,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Ségou,macina,monimpebougou,NA,14.1287053472,-5.47983087557,3,562_1,2,1,Millet,NA,553,100,NA,NA,100,NA,6,NA,NA,11,11,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Ségou,macina,monimpebougou,NA,14.1287053472,-5.47983087557,3,562_2,2,2,Watermelon,NA,180,50,NA,NA,100,NA,7,NA,NA,11,12,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Ségou,macina,monimpebougou,NA,14.1287053472,-5.47983087557,3,562_3,3,2,Peanut,NA,20,NA,NA,NA,100,NA,6,NA,NA,10,10,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Ségou,macina,monimpebougou,NA,14.1287053472,-5.47983087557,3,562_4,2,2,Peanut,NA,9,NA,NA,NA,100,NA,7,NA,NA,10,10,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Ségou,macina,monimpebougou,NA,14.1287053472,-5.47983087557,3,562_5,3,1,Millet,NA,28.999999999999996,NA,NA,NA,100,NA,7,NA,NA,11,11,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Ségou,macina,monimpebougou,NA,14.1287053472,-5.47983087557,3,562_6,1,1,Millet,NA,2373,1800,NA,NA,100,NA,6,NA,NA,11,11,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Ségou,macina,monimpebougou,NA,14.1287053472,-5.47983087557,3,562_7,4,1,Millet,NA,411.00000000000006,250,NA,NA,100,NA,7,NA,NA,11,12,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Ségou,macina,monimpebougou,NA,14.1287053472,-5.47983087557,3,562_8,2,2,Bambara Groundnut,NA,3.5999999999999996,NA,NA,NA,100,NA,7,NA,NA,10,10,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Ségou,macina,monimpebougou,NA,14.1287053472,-5.47983087557,3,562_9,1,2,Bambara Groundnut,NA,2.9000000000000004,NA,NA,NA,100,NA,7,NA,NA,9,9,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Ségou,macina,saloba,NA,13.712430963,-5.21146268235,3,563_1,2,2,Sorghum,NA,535.23,8.549999999999999,NA,NA,57,NA,6,NA,NA,11,11,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Ségou,macina,saloba,NA,13.712430963,-5.21146268235,3,563_2,2,1,Millet,NA,152,50,NA,NA,100,NA,6,NA,NA,11,11,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Ségou,macina,saloba,NA,13.712430963,-5.21146268235,3,563_3,2,3,Millet,NA,148.57,100,NA,NA,100,NA,7,NA,NA,12,12,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Ségou,macina,saloba,NA,13.712430963,-5.21146268235,3,563_4,1,1,Millet,NA,462.1,400,NA,NA,100,NA,7,NA,NA,11,11,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Ségou,macina,saloba,NA,13.712430963,-5.21146268235,3,563_5,1,2,Millet,NA,93.7,50,NA,NA,100,NA,6,NA,NA,12,12,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Ségou,macina,saloba,NA,13.712430963,-5.21146268235,3,563_6,1,1,Millet,NA,1374,300,NA,NA,100,NA,6,NA,NA,11,12,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Ségou,macina,saloba,NA,13.712430963,-5.21146268235,3,563_7,2,1,Millet,NA,96.8,100,NA,NA,100,NA,6,NA,NA,11,11,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Ségou,macina,saloba,NA,13.712430963,-5.21146268235,3,563_8,1,1,Millet,NA,409.90999999999997,300,NA,NA,100,NA,7,NA,NA,12,12,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Ségou,macina,saloba,NA,13.712430963,-5.21146268235,3,563_9,1,3,Bambara Groundnut,NA,0.64,15,NA,NA,100,NA,7,NA,NA,10,10,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Ségou,macina,saloba,NA,13.7319094244,-5.18405692512,3,564_1,2,1,Sesame,NA,466.46000000000004,200,NA,NA,100,NA,7,NA,NA,11,11,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Ségou,macina,saloba,NA,13.7319094244,-5.18405692512,3,564_2,1,1,Millet,NA,315,150,NA,NA,100,NA,7,NA,NA,11,12,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Ségou,macina,saloba,NA,13.7319094244,-5.18405692512,3,564_3,3,1,Sesame,NA,243.00000000000003,100,NA,NA,100,NA,7,NA,NA,11,11,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Ségou,macina,saloba,NA,13.7319094244,-5.18405692512,3,564_4,1,5,Watermelon,NA,25,25,NA,NA,100,NA,7,NA,NA,11,11,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Ségou,macina,saloba,NA,13.7319094244,-5.18405692512,3,564_5,2,2,Millet,NA,1042,100,NA,NA,100,NA,7,NA,NA,12,12,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Ségou,macina,saloba,NA,13.7319094244,-5.18405692512,3,564_6,2,3,Sorghum,NA,192,200,NA,NA,100,NA,7,NA,NA,12,12,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Ségou,macina,saloba,NA,13.7319094244,-5.18405692512,3,564_7,1,1,Millet,NA,949.62,500,NA,NA,100,NA,7,NA,NA,12,12,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Ségou,macina,saloba,NA,13.7319094244,-5.18405692512,3,564_8,1,2,Millet,NA,547,200,NA,NA,100,NA,7,NA,NA,11,11,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Ségou,macina,saloba,NA,13.7319094244,-5.18405692512,3,564_9,1,1,Millet,NA,1086.9,800,NA,NA,100,NA,6,NA,NA,11,11,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Ségou,macina,saloba,NA,13.7126105616,-5.35320400689,3,565_1,2,1,Millet,NA,93.43,100,NA,NA,100,NA,7,NA,NA,11,11,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Ségou,macina,saloba,NA,13.7126105616,-5.35320400689,3,565_2,2,1,Peanut,NA,414.96000000000004,57,NA,NA,57,NA,7,NA,NA,12,12,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Ségou,macina,saloba,NA,13.7126105616,-5.35320400689,3,565_2,2,1,Peanut,NA,414.96000000000004,57,NA,NA,57,NA,7,NA,NA,11,11,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Ségou,macina,saloba,NA,13.7126105616,-5.35320400689,3,565_4,1,1,Millet,NA,287.89,300,NA,NA,100,NA,7,NA,NA,12,12,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Ségou,macina,saloba,NA,13.7126105616,-5.35320400689,3,565_5,3,1,Millet,NA,256,500,NA,NA,100,NA,7,NA,NA,12,12,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Ségou,macina,saloba,NA,13.7126105616,-5.35320400689,3,565_6,2,3,Millet,NA,1036,700,NA,NA,100,NA,7,NA,NA,12,12,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Ségou,macina,saloba,NA,13.7126105616,-5.35320400689,3,565_7,2,1,Millet,NA,244,300,NA,NA,100,NA,7,NA,NA,11,12,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Ségou,macina,saloba,NA,13.7126105616,-5.35320400689,3,565_8,1,1,Millet,NA,466.65000000000003,595,NA,NA,85,NA,7,NA,NA,12,12,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Ségou,macina,saloba,NA,13.7126105616,-5.35320400689,3,565_8,1,1,Millet,NA,466.65000000000003,595,NA,NA,85,NA,7,NA,NA,12,12,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Ségou,macina,saloba,NA,13.7126105616,-5.35320400689,3,565_9,2,1,Millet,NA,357.74,400,NA,NA,100,NA,7,NA,NA,12,12,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Ségou,macina,saloba,NA,13.7884693315,-5.36614962274,3,566_1,1,1,Millet,NA,49,350,NA,NA,100,NA,6,NA,NA,12,12,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Ségou,macina,saloba,NA,13.7884693315,-5.36614962274,3,566_2,1,1,Millet,NA,907,150,NA,NA,100,NA,6,NA,NA,12,12,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Ségou,macina,saloba,NA,13.7884693315,-5.36614962274,3,566_3,1,2,Sorghum,NA,41.68,100,NA,NA,100,NA,6,NA,NA,12,12,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Ségou,macina,saloba,NA,13.7884693315,-5.36614962274,3,566_4,3,1,Peanut,NA,48,25,NA,NA,100,NA,6,NA,NA,10,10,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Ségou,macina,saloba,NA,13.7884693315,-5.36614962274,3,566_5,1,1,Millet,NA,802.9999999999999,500,NA,NA,100,NA,7,NA,NA,12,12,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Ségou,macina,saloba,NA,13.7884693315,-5.36614962274,3,566_6,1,4,Bambara Groundnut,NA,798,125,NA,NA,100,NA,6,NA,NA,10,10,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Ségou,macina,saloba,NA,13.7884693315,-5.36614962274,3,566_7,1,2,Bambara Groundnut,NA,41.14,100,NA,NA,100,NA,6,NA,NA,10,10,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Ségou,macina,saloba,NA,13.7884693315,-5.36614962274,3,566_9,2,1,Millet,NA,353,25,NA,NA,100,NA,6,NA,NA,11,11,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Ségou,macina,souleye,NA,13.9301111877,-5.13359657926,3,567_1,1,2,Sesame,NA,415.00000000000006,100,NA,NA,100,NA,6,NA,NA,10,10,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Ségou,macina,souleye,NA,13.9301111877,-5.13359657926,3,567_2,4,1,Millet,NA,57.940000000000005,100,NA,NA,100,NA,7,NA,NA,12,12,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Ségou,macina,souleye,NA,13.9301111877,-5.13359657926,3,567_3,1,1,Millet,NA,356.97,400,NA,NA,100,NA,7,NA,NA,12,12,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Ségou,macina,souleye,NA,13.9301111877,-5.13359657926,3,567_4,1,1,Millet,NA,771,1000,NA,NA,100,NA,7,NA,NA,11,12,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Ségou,macina,souleye,NA,13.9301111877,-5.13359657926,3,567_5,3,1,Millet,NA,173,500,NA,NA,100,NA,6,NA,NA,12,12,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Ségou,macina,souleye,NA,13.9301111877,-5.13359657926,3,567_6,2,2,Sorghum,NA,570,25,NA,NA,100,NA,7,NA,NA,12,12,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Ségou,macina,souleye,NA,13.9301111877,-5.13359657926,3,567_7,2,1,Sesame,NA,367,150,NA,NA,100,NA,7,NA,NA,12,12,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Ségou,macina,souleye,NA,13.9301111877,-5.13359657926,3,567_8,1,2,Sesame,NA,338,100,NA,NA,100,NA,6,NA,NA,11,11,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Ségou,macina,souleye,NA,13.9301111877,-5.13359657926,3,567_9,1,1,Millet,NA,476.99999999999994,300,NA,NA,100,NA,6,NA,NA,11,11,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Ségou,macina,sana,NA,13.8472925352,-5.02006885712,3,568_1,2,2,Peanut,NA,568,100,NA,NA,100,NA,6,NA,NA,11,11,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Ségou,macina,sana,NA,13.8472925352,-5.02006885712,3,568_2,2,1,Sorghum,NA,224.61,300,NA,NA,100,NA,6,NA,NA,12,12,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Ségou,macina,sana,NA,13.8472925352,-5.02006885712,3,568_3,1,5,Sesame,NA,156.26,200,NA,NA,100,NA,6,NA,NA,11,11,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Ségou,macina,sana,NA,13.8472925352,-5.02006885712,3,568_4,3,1,Sesame,NA,96,100,NA,NA,100,NA,6,NA,NA,11,11,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Ségou,macina,sana,NA,13.8472925352,-5.02006885712,3,568_5,1,1,Millet,NA,1188,525,NA,NA,100,NA,7,NA,NA,11,12,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Ségou,macina,sana,NA,13.8472925352,-5.02006885712,3,568_6,2,1,Millet,NA,553,400,NA,NA,100,NA,7,NA,NA,12,12,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Ségou,macina,sana,NA,13.8472925352,-5.02006885712,3,568_7,1,1,Millet,NA,407.93999999999994,300,NA,NA,100,NA,6,NA,NA,10,11,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Ségou,macina,sana,NA,13.8472925352,-5.02006885712,3,568_8,2,1,Millet,NA,191,100,NA,NA,100,NA,6,NA,NA,11,11,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Ségou,macina,sana,NA,13.8472925352,-5.02006885712,3,568_9,1,1,Millet,NA,1442,600,NA,NA,100,NA,6,NA,NA,11,11,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Ségou,macina,sana,NA,13.6638450334,-4.93366119789,3,569_1,2,1,Millet,NA,218.01,200,NA,NA,100,NA,6,NA,NA,12,12,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Ségou,macina,sana,NA,13.6638450334,-4.93366119789,3,569_2,5,1,Millet,NA,876,100,NA,NA,100,NA,7,NA,NA,12,12,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Ségou,macina,sana,NA,13.6638450334,-4.93366119789,3,569_3,1,1,Millet,NA,729.61,700,NA,NA,100,NA,5,NA,NA,11,12,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Ségou,macina,sana,NA,13.6638450334,-4.93366119789,3,569_4,1,2,Bambara Groundnut,NA,13.74,10,NA,NA,100,NA,6,NA,NA,10,10,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Ségou,macina,sana,NA,13.6638450334,-4.93366119789,3,569_5,2,1,Millet,NA,331.96,300,NA,NA,100,NA,6,NA,NA,12,12,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Ségou,macina,sana,NA,13.6638450334,-4.93366119789,3,569_6,1,6,Sorghum,NA,43,100,NA,NA,100,NA,7,NA,NA,11,11,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Ségou,macina,sana,NA,13.6638450334,-4.93366119789,3,569_7,1,1,Millet,NA,747,500,NA,NA,100,NA,6,NA,NA,12,12,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Ségou,macina,sana,NA,13.6638450334,-4.93366119789,3,569_8,2,1,Millet,NA,1021.0000000000001,200,NA,NA,100,NA,6,NA,NA,11,11,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Ségou,macina,sana,NA,13.6638450334,-4.93366119789,3,569_9,1,2,Millet,NA,664.68,600,NA,NA,100,NA,6,NA,NA,12,12,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
Mali,Ségou,macina,sana,NA,13.7015578609,-4.92051976118,3,570_1,2,1,Millet,NA,56.00000000000001,100,NA,NA,100,NA,6,NA,NA,11,12,2017,2017,MLI_2017_EAC-I_v03_M,https://doi.org/10.48529/0v50-h966
