hhID,fieldID,plotID,crop,crop_area_share,planting_month,planting_year,harvest_month_begin,harvest_month_end,adm1,adm2,adm3,lat,lon,GPS_level,plot_area_reported_localUnit,localUnit_area,plot_area_measured_ha,plot_area_reported_ha,season,harvest_month,harvest_year,harvest_year_begin,harvest_year_end,adm4,dataset_name,country,dataset_doi
03041600204100,2,1,maize,25,9,2003,NA,NA,Amhara,South Wolo,WOGIDI,10.5792188385,38.6062533111,3,0.5,3,0.0388200012207031,0.125,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
03041600204100,2,1,red pepper,75,11,2003,NA,NA,Amhara,South Wolo,WOGIDI,10.5792188385,38.6062533111,3,0.5,3,0.0388200012207031,0.125,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
03041600204100,2,2,maize,70,9,2003,NA,NA,Amhara,South Wolo,WOGIDI,10.5792188385,38.6062533111,3,0.5,3,NA,0.125,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
03041600204100,2,2,garlic,25,11,2003,NA,NA,Amhara,South Wolo,WOGIDI,10.5792188385,38.6062533111,3,0.5,3,NA,0.125,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
03041600204100,2,2,pumpkins,5,9,2003,NA,NA,Amhara,South Wolo,WOGIDI,10.5792188385,38.6062533111,3,0.5,3,NA,0.125,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
03041600204100,3,1,teff,NA,11,2003,NA,NA,Amhara,South Wolo,WOGIDI,10.5792188385,38.6062533111,3,1,3,0.055190002441406295,0.25,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
03041600204100,4,1,sorghum,25,7,2003,NA,NA,Amhara,South Wolo,WOGIDI,10.5792188385,38.6062533111,3,2,3,0.152440002441406,0.5,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
03041600204100,4,1,teff,75,11,2003,NA,NA,Amhara,South Wolo,WOGIDI,10.5792188385,38.6062533111,3,2,3,0.152440002441406,0.5,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
03041600204100,5,1,sorghum,25,7,2003,NA,NA,Amhara,South Wolo,WOGIDI,10.5792188385,38.6062533111,3,2,3,0.19425,0.5,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
03041600204100,5,1,teff,75,11,2003,NA,NA,Amhara,South Wolo,WOGIDI,10.5792188385,38.6062533111,3,2,3,0.19425,0.5,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
03041600204100,6,1,sorghum,20,7,2003,NA,NA,Amhara,South Wolo,WOGIDI,10.5792188385,38.6062533111,3,2,3,0.150369995117188,0.5,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
03041600204100,6,1,teff,80,11,2003,NA,NA,Amhara,South Wolo,WOGIDI,10.5792188385,38.6062533111,3,2,3,0.150369995117188,0.5,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
03041600204100,7,1,teff,NA,11,2003,NA,NA,Amhara,South Wolo,WOGIDI,10.5792188385,38.6062533111,3,2,3,0.16925,0.5,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
03041600204100,8,1,sorghum,NA,7,2003,NA,NA,Amhara,South Wolo,WOGIDI,10.5792188385,38.6062533111,3,2,3,0.16,0.5,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
03041600204100,9,1,sorghum,NA,7,2003,NA,NA,Amhara,South Wolo,WOGIDI,10.5792188385,38.6062533111,3,2,3,0.141080004882813,0.5,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
03041600204100,10,1,sorghum,37,7,2003,NA,NA,Amhara,South Wolo,WOGIDI,10.5792188385,38.6062533111,3,4,3,0.466060009765625,1,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
03041600204100,10,1,horse beans,63,10,2003,2,3,Amhara,South Wolo,WOGIDI,10.5792188385,38.6062533111,3,4,3,0.466060009765625,1,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
03041600204100,11,1,nueg,NA,11,2003,3,3,Amhara,South Wolo,WOGIDI,10.5792188385,38.6062533111,3,1,3,0.157859997558594,0.25,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
03041600204119,1,2,maize,75,7,2003,NA,NA,Amhara,South Wolo,WOGIDI,10.5792188385,38.6062533111,3,0.75,3,0.0934200012207031,0.1875,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
03041600204119,1,2,horse beans,25,10,2003,NA,NA,Amhara,South Wolo,WOGIDI,10.5792188385,38.6062533111,3,0.75,3,0.0934200012207031,0.1875,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
03041600204119,1,3,red pepper,NA,7,2003,NA,NA,Amhara,South Wolo,WOGIDI,10.5792188385,38.6062533111,3,2,4,NA,NA,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
03041600204119,1,4,haricot beans,NA,7,2003,NA,NA,Amhara,South Wolo,WOGIDI,10.5792188385,38.6062533111,3,0.25,3,0.021939999389648402,0.0625,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
03041600204119,2,1,haricot beans,NA,7,2003,NA,NA,Amhara,South Wolo,WOGIDI,10.5792188385,38.6062533111,3,0.25,4,0.0286200012207031,NA,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
03041600204119,3,1,other spices,NA,11,2003,NA,NA,Amhara,South Wolo,WOGIDI,10.5792188385,38.6062533111,3,2,4,NA,NA,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
03041600204119,4,1,haricot beans,NA,7,2003,NA,NA,Amhara,South Wolo,WOGIDI,10.5792188385,38.6062533111,3,1,4,NA,NA,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
03041600204137,1,2,maize,34,7,2003,NA,NA,Amhara,South Wolo,WOGIDI,10.5792188385,38.6062533111,3,1.5,3,0.241060009765625,0.375,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
03041600204137,1,2,sorghum,33,6,2003,NA,NA,Amhara,South Wolo,WOGIDI,10.5792188385,38.6062533111,3,1.5,3,0.241060009765625,0.375,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
03041600204137,1,2,horse beans,33,10,2003,NA,NA,Amhara,South Wolo,WOGIDI,10.5792188385,38.6062533111,3,1.5,3,0.241060009765625,0.375,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
03041600204137,1,3,red pepper,NA,NA,NA,NA,NA,Amhara,South Wolo,WOGIDI,10.5792188385,38.6062533111,3,1,4,NA,NA,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
03041600204156,2,1,red pepper,NA,1,2003,NA,NA,Amhara,South Wolo,WOGIDI,10.5792188385,38.6062533111,3,1,4,NA,NA,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
03041600204156,2,2,barley,20,7,2003,NA,NA,Amhara,South Wolo,WOGIDI,10.5792188385,38.6062533111,3,0.300000011920929,3,0.0338100006103516,0.07500000298023225,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
03041600204156,2,2,maize,80,9,2003,NA,NA,Amhara,South Wolo,WOGIDI,10.5792188385,38.6062533111,3,0.300000011920929,3,0.0338100006103516,0.07500000298023225,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
03041600204156,3,1,teff,NA,11,2003,NA,NA,Amhara,South Wolo,WOGIDI,10.5792188385,38.6062533111,3,1,3,0.1194,0.25,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
03041600204156,4,1,sorghum,NA,7,2003,NA,NA,Amhara,South Wolo,WOGIDI,10.5792188385,38.6062533111,3,2,3,0.0399,0.5,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
03041600204156,5,1,teff,NA,11,2003,NA,NA,Amhara,South Wolo,WOGIDI,10.5792188385,38.6062533111,3,2,3,NA,0.5,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
03041600204156,6,1,sorghum,80,7,2003,NA,NA,Amhara,South Wolo,WOGIDI,10.5792188385,38.6062533111,3,1.29999995231628,3,NA,0.32499998807907,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
03041600204156,6,1,horse beans,20,10,2003,NA,NA,Amhara,South Wolo,WOGIDI,10.5792188385,38.6062533111,3,1.29999995231628,3,NA,0.32499998807907,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
03041600204156,7,1,sorghum,70,7,2003,NA,NA,Amhara,South Wolo,WOGIDI,10.5792188385,38.6062533111,3,1.29999995231628,3,NA,0.32499998807907,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
03041600204156,7,1,field peas,30,10,2003,NA,NA,Amhara,South Wolo,WOGIDI,10.5792188385,38.6062533111,3,1.29999995231628,3,NA,0.32499998807907,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
03041600204156,8,1,sorghum,75,7,2003,NA,NA,Amhara,South Wolo,WOGIDI,10.5792188385,38.6062533111,3,2,3,NA,0.5,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
03041600204156,8,1,haricot beans,25,10,2003,NA,NA,Amhara,South Wolo,WOGIDI,10.5792188385,38.6062533111,3,2,3,NA,0.5,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
03041600204175,1,2,maize,90,7,2003,NA,NA,Amhara,South Wolo,WOGIDI,10.5792188385,38.6062533111,3,0.25,3,0.0320100006103516,0.0625,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
03041600204175,1,2,red pepper,10,10,2003,NA,NA,Amhara,South Wolo,WOGIDI,10.5792188385,38.6062533111,3,0.25,3,0.0320100006103516,0.0625,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
03041600204175,2,1,tobacco,NA,11,2003,NA,NA,Amhara,South Wolo,WOGIDI,10.5792188385,38.6062533111,3,1,4,NA,NA,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
03041600204175,3,1,teff,NA,11,2003,NA,NA,Amhara,South Wolo,WOGIDI,10.5792188385,38.6062533111,3,1,3,0.189241003417969,0.25,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
03041600204175,4,1,sorghum,NA,6,2003,3,3,Amhara,South Wolo,WOGIDI,10.5792188385,38.6062533111,3,2,3,0.25156999511718803,0.5,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
03041600204175,5,1,teff,NA,11,2003,NA,NA,Amhara,South Wolo,WOGIDI,10.5792188385,38.6062533111,3,1,3,0.1048,0.25,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
03041600204175,6,1,sorghum,NA,6,2003,NA,NA,Amhara,South Wolo,WOGIDI,10.5792188385,38.6062533111,3,3,3,NA,0.75,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
03050101504004,1,2,maize,NA,10,2003,2,3,Amhara,North Shewa,Mida Oromo,10.1771510236,38.9727796823,3,2,4,0.0108,NA,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
03050101504004,1,3,red pepper,NA,10,2003,NA,NA,Amhara,North Shewa,Mida Oromo,10.1771510236,38.9727796823,3,1,4,0.0024200000762939497,NA,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
03050101504004,1,4,garlic,NA,10,2003,NA,NA,Amhara,North Shewa,Mida Oromo,10.1771510236,38.9727796823,3,1,4,0.00223999996185303,NA,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
03050101504004,2,1,teff,NA,11,2003,NA,NA,Amhara,North Shewa,Mida Oromo,10.1771510236,38.9727796823,3,1,3,0.309269995117188,0.25,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
03050101504004,2,2,fenugreek,NA,11,2003,2,3,Amhara,North Shewa,Mida Oromo,10.1771510236,38.9727796823,3,0.25,3,0.0270799987792969,0.0625,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
03050101504004,3,1,teff,90,11,2003,NA,NA,Amhara,North Shewa,Mida Oromo,10.1771510236,38.9727796823,3,4,3,0.248639990234375,1,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
03050101504004,3,1,sesame,10,11,2003,2,4,Amhara,North Shewa,Mida Oromo,10.1771510236,38.9727796823,3,4,3,0.248639990234375,1,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
03050101504004,4,1,chick peas,NA,12,2003,4,5,Amhara,North Shewa,Mida Oromo,10.1771510236,38.9727796823,3,3,3,0.381430004882813,0.75,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
03050101504004,4,2,nueg,NA,11,2003,3,4,Amhara,North Shewa,Mida Oromo,10.1771510236,38.9727796823,3,0.25,3,0.0311799987792969,0.0625,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
03050101504004,5,1,sorghum,NA,10,2003,NA,NA,Amhara,North Shewa,Mida Oromo,10.1771510236,38.9727796823,3,10,3,0.8608599609375,2.5,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
03050101504004,5,2,lineseed,NA,11,2003,2,3,Amhara,North Shewa,Mida Oromo,10.1771510236,38.9727796823,3,0.25,3,0.026039999389648398,0.0625,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
03050101504004,5,3,sesame,NA,11,2003,2,4,Amhara,North Shewa,Mida Oromo,10.1771510236,38.9727796823,3,0.25,3,0.0907,0.0625,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
03050101504026,1,2,maize,90,10,2003,NA,NA,Amhara,North Shewa,Mida Oromo,10.1771510236,38.9727796823,3,0.25,3,0.013160000610351599,0.0625,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
03050101504026,1,2,red pepper,10,11,2003,NA,NA,Amhara,North Shewa,Mida Oromo,10.1771510236,38.9727796823,3,0.25,3,0.013160000610351599,0.0625,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
03050101504026,1,3,oranges,NA,11,2003,NA,NA,Amhara,North Shewa,Mida Oromo,10.1771510236,38.9727796823,3,1,4,NA,NA,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
03050101504026,1,4,other spices,NA,11,2003,NA,NA,Amhara,North Shewa,Mida Oromo,10.1771510236,38.9727796823,3,1,4,NA,NA,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
03050101504026,1,5,other spices,NA,11,2003,NA,NA,Amhara,North Shewa,Mida Oromo,10.1771510236,38.9727796823,3,1,4,NA,NA,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
03050101504026,1,6,wheat,NA,11,2003,NA,NA,Amhara,North Shewa,Mida Oromo,10.1771510236,38.9727796823,3,2,4,0.00567999992370605,NA,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
03050101504026,1,7,other spices,NA,11,2003,NA,NA,Amhara,North Shewa,Mida Oromo,10.1771510236,38.9727796823,3,1,4,NA,NA,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
03050101504026,2,1,sorghum,NA,10,2003,3,4,Amhara,North Shewa,Mida Oromo,10.1771510236,38.9727796823,3,8,3,NA,2,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
03050101504026,3,1,sorghum,NA,10,2003,NA,NA,Amhara,North Shewa,Mida Oromo,10.1771510236,38.9727796823,3,4,3,0.9482400390625,1,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
03050101504026,3,2,teff,NA,11,2003,2,4,Amhara,North Shewa,Mida Oromo,10.1771510236,38.9727796823,3,1,3,0.0623700012207031,0.25,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
03050101504026,4,1,sorghum,NA,10,2003,NA,NA,Amhara,North Shewa,Mida Oromo,10.1771510236,38.9727796823,3,4,3,NA,1,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
03050101504047,1,2,garlic,NA,11,2003,NA,NA,Amhara,North Shewa,Mida Oromo,10.1771510236,38.9727796823,3,1,4,0.005420000076293951,NA,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
03050101504047,2,1,teff,NA,11,2003,NA,NA,Amhara,North Shewa,Mida Oromo,10.1771510236,38.9727796823,3,3,3,0.783,0.75,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
03050101504047,2,2,nueg,NA,11,2003,2,4,Amhara,North Shewa,Mida Oromo,10.1771510236,38.9727796823,3,0.25,3,0.0159,0.0625,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
03050101504047,2,3,lineseed,NA,11,2003,2,4,Amhara,North Shewa,Mida Oromo,10.1771510236,38.9727796823,3,3,4,0.021680000305175803,NA,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
03050101504047,3,1,teff,NA,11,2003,2,4,Amhara,North Shewa,Mida Oromo,10.1771510236,38.9727796823,3,1,3,0.157280004882813,0.25,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
03050101504047,4,1,teff,NA,11,2003,NA,NA,Amhara,North Shewa,Mida Oromo,10.1771510236,38.9727796823,3,4,3,0.129,1,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
03050101504047,4,2,chick peas,NA,1,2004,3,4,Amhara,North Shewa,Mida Oromo,10.1771510236,38.9727796823,3,1,3,0.283730004882813,0.25,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
03050101504047,5,1,sorghum,NA,10,2003,NA,NA,Amhara,North Shewa,Mida Oromo,10.1771510236,38.9727796823,3,6,3,0.224,1.5,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
03050101504047,6,1,sorghum,NA,10,2003,3,4,Amhara,North Shewa,Mida Oromo,10.1771510236,38.9727796823,3,3,3,0.602560009765625,0.75,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
03050101504069,1,2,maize,90,10,2003,NA,NA,Amhara,North Shewa,Mida Oromo,10.1771510236,38.9727796823,3,0.25,3,0.0568299987792969,0.0625,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
03050101504069,1,2,cotton,10,10,2003,NA,NA,Amhara,North Shewa,Mida Oromo,10.1771510236,38.9727796823,3,0.25,3,0.0568299987792969,0.0625,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
03050101504069,1,3,other spices,NA,11,2003,NA,NA,Amhara,North Shewa,Mida Oromo,10.1771510236,38.9727796823,3,1,4,0.00245,NA,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
03050101504069,2,1,sorghum,NA,10,2003,NA,NA,Amhara,North Shewa,Mida Oromo,10.1771510236,38.9727796823,3,6,3,0.014428999328613301,1.5,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
03050101504069,2,2,teff,NA,11,2003,NA,NA,Amhara,North Shewa,Mida Oromo,10.1771510236,38.9727796823,3,2,3,0.2559,0.5,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
03050101504069,2,3,lineseed,NA,11,2003,2,4,Amhara,North Shewa,Mida Oromo,10.1771510236,38.9727796823,3,0.25,3,0.02345,0.0625,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
03050101504069,2,4,teff,NA,11,2003,NA,NA,Amhara,North Shewa,Mida Oromo,10.1771510236,38.9727796823,3,4,3,0.266819995117188,1,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
03050101504069,3,1,teff,95,11,2003,NA,NA,Amhara,North Shewa,Mida Oromo,10.1771510236,38.9727796823,3,2,3,0.351410009765625,0.5,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
03050101504069,3,1,sesame,5,11,2003,4,4,Amhara,North Shewa,Mida Oromo,10.1771510236,38.9727796823,3,2,3,0.351410009765625,0.5,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
03050101504069,4,2,teff,NA,11,2003,NA,NA,Amhara,North Shewa,Mida Oromo,10.1771510236,38.9727796823,3,3,3,0.333810009765625,0.75,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
03050101504090,1,2,teff,NA,11,2003,NA,NA,Amhara,North Shewa,Mida Oromo,10.1771510236,38.9727796823,3,0.25,3,0.0389700012207031,0.0625,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
03050101504090,3,1,teff,95,11,2003,NA,NA,Amhara,North Shewa,Mida Oromo,10.1771510236,38.9727796823,3,3,3,0.83177998046875,0.75,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
03050101504090,3,1,sesame,5,11,2003,2,3,Amhara,North Shewa,Mida Oromo,10.1771510236,38.9727796823,3,3,3,0.83177998046875,0.75,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
03050101504090,3,2,nueg,NA,11,2003,NA,NA,Amhara,North Shewa,Mida Oromo,10.1771510236,38.9727796823,3,2,4,0.0330700012207031,NA,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
03050101504090,4,1,sorghum,NA,10,2003,NA,NA,Amhara,North Shewa,Mida Oromo,10.1771510236,38.9727796823,3,3,3,0.59777998046875,0.75,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
03050101504090,4,2,lineseed,NA,11,2003,NA,NA,Amhara,North Shewa,Mida Oromo,10.1771510236,38.9727796823,3,2,4,0.0635400024414063,NA,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
03050101504090,5,1,teff,90,11,2003,NA,NA,Amhara,North Shewa,Mida Oromo,10.1771510236,38.9727796823,3,4,3,0.599739990234375,1,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
03050101504090,5,1,sesame,10,11,2003,NA,NA,Amhara,North Shewa,Mida Oromo,10.1771510236,38.9727796823,3,4,3,0.599739990234375,1,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
03050101504090,6,1,sorghum,NA,10,2003,4,5,Amhara,North Shewa,Mida Oromo,10.1771510236,38.9727796823,3,4,3,0.746110009765625,1,NA,NA,NA,NA,NA,NA,ETH_2011_ERSS_v02_M,Ethiopia,https://doi.org/10.48529/80xt-9m68
