hhID,plotID,plot_area_reported_localUnit,crop_area_share,planting_month,planting_year,localUnit_area,plot_area_reported_ha,plot_area_measured_ha,crop,harvest_month_begin,harvest_month_end,harvest_year_begin,harvest_year_end,season,adm1,adm2,adm3,adm4,latitude,longitude,GPS_level,harvest_month,harvest_year,dataset_name,dataset_doi,country
4153000602,1,0.5,100,1,2010,acres,0.20234722784297854,NA,Tea,NA,NA,NA,NA,second,KYENJOJO,MWENGE,NYABUHARWA,KINYANTALE,0.591023624,30.47159004,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
4153000602,2,0.25,100,1,2010,acres,0.10117361392148927,NA,Banana food,NA,NA,NA,NA,second,KYENJOJO,MWENGE,NYABUHARWA,KINYANTALE,0.591023624,30.47159004,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
4153000602,2,0.5,40,2,2011,acres,0.20234722784297854,NA,Beans,7,7,NA,NA,first,KYENJOJO,MWENGE,NYABUHARWA,KINYANTALE,0.591023624,30.47159004,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
4153000602,1,0.5,100,1,2010,acres,0.20234722784297854,NA,Tea,NA,NA,NA,NA,first,KYENJOJO,MWENGE,NYABUHARWA,KINYANTALE,0.591023624,30.47159004,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
4153000605,1,1,30,8,2011,acres,0.4046944556859571,NA,Beans,NA,NA,NA,NA,second,KYENJOJO,MWENGE,NYABUHARWA,KINYANTALE,0.591023624,30.47159004,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
4153000605,2,0.25,100,5,2011,acres,0.10117361392148927,NA,Sweet potatoes,NA,NA,NA,NA,second,KYENJOJO,MWENGE,NYABUHARWA,KINYANTALE,0.591023624,30.47159004,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
4153000605,1,1,70,8,2011,acres,0.4046944556859571,NA,Maize,NA,NA,NA,NA,second,KYENJOJO,MWENGE,NYABUHARWA,KINYANTALE,0.591023624,30.47159004,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
4153000605,3,0.25,100,6,2011,acres,0.10117361392148927,NA,Cassava,NA,NA,NA,NA,second,KYENJOJO,MWENGE,NYABUHARWA,KINYANTALE,0.591023624,30.47159004,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
4153000607,1,1,40,3,2011,acres,0.4046944556859571,NA,Beans,6,7,NA,NA,first,KYENJOJO,MWENGE,NYABUHARWA,KINYANTALE,0.591023624,30.47159004,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
4153000607,3,0.5,100,7,2011,acres,0.20234722784297854,NA,Sweet potatoes,NA,NA,NA,NA,second,KYENJOJO,MWENGE,NYABUHARWA,KINYANTALE,0.591023624,30.47159004,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
4153000607,5,0.349999994,100,1,2010,acres,0.14164305706191824,NA,Banana food,1,6,NA,NA,first,KYENJOJO,MWENGE,NYABUHARWA,KINYANTALE,0.591023624,30.47159004,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
4153000607,1,1,40,3,2011,acres,0.4046944556859571,NA,Beans,6,7,NA,NA,first,KYENJOJO,MWENGE,NYABUHARWA,KINYANTALE,0.591023624,30.47159004,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
4153000607,1,1,30,3,2011,acres,0.4046944556859571,NA,Maize,7,7,NA,NA,first,KYENJOJO,MWENGE,NYABUHARWA,KINYANTALE,0.591023624,30.47159004,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
4153000607,1,1,30,3,2011,acres,0.4046944556859571,NA,Cassava,NA,NA,NA,NA,first,KYENJOJO,MWENGE,NYABUHARWA,KINYANTALE,0.591023624,30.47159004,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
4153000607,2,0.349999994,100,8,2011,acres,0.14164305706191824,NA,Groundnuts,NA,NA,NA,NA,second,KYENJOJO,MWENGE,NYABUHARWA,KINYANTALE,0.591023624,30.47159004,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
4153000607,3,0.349999994,100,1,2010,acres,0.14164305706191824,NA,Tea,1,6,NA,NA,first,KYENJOJO,MWENGE,NYABUHARWA,KINYANTALE,0.591023624,30.47159004,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
4153000607,6,0.349999994,100,1,2010,acres,0.14164305706191824,NA,Others,NA,NA,NA,NA,second,KYENJOJO,MWENGE,NYABUHARWA,KINYANTALE,0.591023624,30.47159004,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
4153000607,1,1,30,3,2011,acres,0.4046944556859571,NA,Maize,3,6,NA,NA,first,KYENJOJO,MWENGE,NYABUHARWA,KINYANTALE,0.591023624,30.47159004,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
4153000607,2,1,50,1,2010,acres,0.4046944556859571,NA,Coffee all,1,6,NA,NA,first,KYENJOJO,MWENGE,NYABUHARWA,KINYANTALE,0.591023624,30.47159004,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
4153000607,1,0.5,60,7,2011,acres,0.20234722784297854,NA,Cassava,NA,NA,NA,NA,second,KYENJOJO,MWENGE,NYABUHARWA,KINYANTALE,0.591023624,30.47159004,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
4153000607,5,0.349999994,100,1,2010,acres,0.14164305706191824,NA,Tea,NA,NA,NA,NA,second,KYENJOJO,MWENGE,NYABUHARWA,KINYANTALE,0.591023624,30.47159004,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
4153000607,4,1,100,1,2010,acres,0.4046944556859571,NA,Coffee all,NA,NA,NA,NA,second,KYENJOJO,MWENGE,NYABUHARWA,KINYANTALE,0.591023624,30.47159004,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
4153000607,7,0.349999994,100,1,2010,acres,0.14164305706191824,NA,Banana food,NA,NA,NA,NA,second,KYENJOJO,MWENGE,NYABUHARWA,KINYANTALE,0.591023624,30.47159004,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
4153000607,4,0.300000012,100,1,2010,acres,0.12140834156212059,NA,Others,NA,NA,NA,NA,first,KYENJOJO,MWENGE,NYABUHARWA,KINYANTALE,0.591023624,30.47159004,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
4153000607,2,1,50,1,2010,acres,0.4046944556859571,NA,Banana food,NA,NA,NA,NA,first,KYENJOJO,MWENGE,NYABUHARWA,KINYANTALE,0.591023624,30.47159004,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
4153000607,1,0.5,40,7,2011,acres,0.20234722784297854,NA,Beans,NA,NA,NA,NA,second,KYENJOJO,MWENGE,NYABUHARWA,KINYANTALE,0.591023624,30.47159004,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
4153000609,3,0.200000003,100,3,2011,acres,0.08093889235127479,NA,Groundnuts,6,7,NA,NA,first,KYENJOJO,MWENGE,NYABUHARWA,KINYANTALE,0.591023624,30.47159004,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
4153000609,3,0.300000012,30,8,2011,acres,0.12140834156212059,NA,Beans,NA,NA,NA,NA,second,KYENJOJO,MWENGE,NYABUHARWA,KINYANTALE,0.591023624,30.47159004,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
4153000609,4,0.5,100,1,2010,acres,0.20234722784297854,NA,Tea,NA,NA,NA,NA,second,KYENJOJO,MWENGE,NYABUHARWA,KINYANTALE,0.591023624,30.47159004,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
4153000609,2,0.300000012,100,3,2011,acres,0.12140834156212059,NA,Beans,5,6,NA,NA,first,KYENJOJO,MWENGE,NYABUHARWA,KINYANTALE,0.591023624,30.47159004,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
4153000609,3,0.300000012,4,9,2011,acres,0.12140834156212059,NA,Finger millet,NA,NA,NA,NA,second,KYENJOJO,MWENGE,NYABUHARWA,KINYANTALE,0.591023624,30.47159004,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
4153000609,2,0.25,100,8,2011,acres,0.10117361392148927,NA,Sweet potatoes,NA,NA,NA,NA,second,KYENJOJO,MWENGE,NYABUHARWA,KINYANTALE,0.591023624,30.47159004,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
4153000609,1,1,100,1,2010,acres,0.4046944556859571,NA,Banana food,1,6,NA,NA,first,KYENJOJO,MWENGE,NYABUHARWA,KINYANTALE,0.591023624,30.47159004,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
4153000609,3,0.300000012,40,5,2011,acres,0.12140834156212059,NA,Cassava,NA,NA,NA,NA,second,KYENJOJO,MWENGE,NYABUHARWA,KINYANTALE,0.591023624,30.47159004,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
4153000609,1,1,100,1,2010,acres,0.4046944556859571,NA,Banana food,NA,NA,NA,NA,second,KYENJOJO,MWENGE,NYABUHARWA,KINYANTALE,0.591023624,30.47159004,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
4153000610,5,18,100,1,2010,acres,7.284500202347227,NA,Tea,1,6,NA,NA,first,KYENJOJO,MWENGE,NYABUHARWA,KINYANTALE,0.591023624,30.47159004,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
4153000610,6,0.5,100,1,2010,acres,0.20234722784297854,NA,Banana food,NA,NA,NA,NA,second,KYENJOJO,MWENGE,NYABUHARWA,KINYANTALE,0.591023624,30.47159004,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
4153000610,2,1,50,1,2010,acres,0.4046944556859571,NA,Banana food,NA,NA,NA,NA,first,KYENJOJO,MWENGE,NYABUHARWA,KINYANTALE,0.591023624,30.47159004,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
4153000610,1,1,40,3,2011,acres,0.4046944556859571,NA,Maize,7,7,NA,NA,first,KYENJOJO,MWENGE,NYABUHARWA,KINYANTALE,0.591023624,30.47159004,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
4153000610,1,1,40,3,2011,acres,0.4046944556859571,NA,Maize,7,7,NA,NA,first,KYENJOJO,MWENGE,NYABUHARWA,KINYANTALE,0.591023624,30.47159004,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
4153000610,2,1,50,1,2010,acres,0.4046944556859571,NA,Coffee all,NA,NA,NA,NA,first,KYENJOJO,MWENGE,NYABUHARWA,KINYANTALE,0.591023624,30.47159004,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
4153000610,3,1,100,3,2011,acres,0.4046944556859571,NA,Sweet potatoes,NA,NA,NA,NA,first,KYENJOJO,MWENGE,NYABUHARWA,KINYANTALE,0.591023624,30.47159004,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
4153000610,4,0.25,100,1,2010,acres,0.10117361392148927,NA,Tea,NA,NA,NA,NA,first,KYENJOJO,MWENGE,NYABUHARWA,KINYANTALE,0.591023624,30.47159004,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
4153000610,5,0.5,40,3,2011,acres,0.20234722784297854,NA,Cassava,NA,NA,NA,NA,second,KYENJOJO,MWENGE,NYABUHARWA,KINYANTALE,0.591023624,30.47159004,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
4153000610,4,0.5,10,8,2011,acres,0.20234722784297854,NA,Yam,NA,NA,NA,NA,second,KYENJOJO,MWENGE,NYABUHARWA,KINYANTALE,0.591023624,30.47159004,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
4153000610,1,18,100,1,2010,acres,7.284500202347227,NA,Tea,NA,NA,NA,NA,second,KYENJOJO,MWENGE,NYABUHARWA,KINYANTALE,0.591023624,30.47159004,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
4153000610,2,0.25,100,1,2010,acres,0.10117361392148927,NA,Tea,NA,NA,NA,NA,second,KYENJOJO,MWENGE,NYABUHARWA,KINYANTALE,0.591023624,30.47159004,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
4153000610,1,1,60,3,2011,acres,0.4046944556859571,NA,Beans,7,7,NA,NA,first,KYENJOJO,MWENGE,NYABUHARWA,KINYANTALE,0.591023624,30.47159004,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
4153000610,1,1,60,3,2011,acres,0.4046944556859571,NA,Beans,6,7,NA,NA,first,KYENJOJO,MWENGE,NYABUHARWA,KINYANTALE,0.591023624,30.47159004,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
4153000610,3,1,100,1,2010,acres,0.4046944556859571,NA,Coffee all,NA,NA,NA,NA,second,KYENJOJO,MWENGE,NYABUHARWA,KINYANTALE,0.591023624,30.47159004,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
4153000610,4,0.5,30,8,2011,acres,0.20234722784297854,NA,Beans,NA,NA,NA,NA,second,KYENJOJO,MWENGE,NYABUHARWA,KINYANTALE,0.591023624,30.47159004,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
4153000610,5,0.5,30,8,2011,acres,0.20234722784297854,NA,Beans,NA,NA,NA,NA,second,KYENJOJO,MWENGE,NYABUHARWA,KINYANTALE,0.591023624,30.47159004,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
4153000610,5,0.5,30,8,2011,acres,0.20234722784297854,NA,Groundnuts,NA,NA,NA,NA,second,KYENJOJO,MWENGE,NYABUHARWA,KINYANTALE,0.591023624,30.47159004,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
4153000610,4,0.5,60,8,2011,acres,0.20234722784297854,NA,Finger millet,NA,NA,NA,NA,second,KYENJOJO,MWENGE,NYABUHARWA,KINYANTALE,0.591023624,30.47159004,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
4153000703,2,0.5,100,3,2011,acres,0.20234722784297854,NA,Sweet potatoes,8,12,NA,NA,first,KYENJOJO,MWENGE,KATOOKE,RWAMUKORA,0.72875762,30.64658928,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
4153000703,6,1,55,9,2011,acres,0.4046944556859571,NA,Beans,NA,NA,NA,NA,second,KYENJOJO,MWENGE,KATOOKE,RWAMUKORA,0.72875762,30.64658928,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
4153000703,3,0.25,100,9,2011,acres,0.10117361392148927,NA,Sweet potatoes,NA,NA,NA,NA,second,KYENJOJO,MWENGE,KATOOKE,RWAMUKORA,0.72875762,30.64658928,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
4153000703,1,0.125,100,1,2010,acres,0.050586806960744635,NA,Banana food,NA,NA,NA,NA,second,KYENJOJO,MWENGE,KATOOKE,RWAMUKORA,0.72875762,30.64658928,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
4153000703,8,0.25,60,8,2010,acres,0.10117361392148927,NA,Cassava,NA,NA,NA,NA,second,KYENJOJO,MWENGE,KATOOKE,RWAMUKORA,0.72875762,30.64658928,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
4153000703,7,0.5,45,9,2011,acres,0.20234722784297854,NA,Cassava,NA,NA,NA,NA,second,KYENJOJO,MWENGE,KATOOKE,RWAMUKORA,0.72875762,30.64658928,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
4153000703,3,0.25,30,3,2011,acres,0.10117361392148927,NA,Groundnuts,7,7,NA,NA,first,KYENJOJO,MWENGE,KATOOKE,RWAMUKORA,0.72875762,30.64658928,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
4153000703,1,0.125,100,3,2011,acres,0.050586806960744635,NA,Banana food,1,6,NA,NA,first,KYENJOJO,MWENGE,KATOOKE,RWAMUKORA,0.72875762,30.64658928,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
4153000703,3,0.25,30,3,2011,acres,0.10117361392148927,NA,Beans,7,7,NA,NA,first,KYENJOJO,MWENGE,KATOOKE,RWAMUKORA,0.72875762,30.64658928,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
4153000703,6,0.699999988,100,1,2010,acres,0.2832861141238365,NA,Sugarcane,1,6,NA,NA,first,KYENJOJO,MWENGE,KATOOKE,RWAMUKORA,0.72875762,30.64658928,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
4153000703,3,0.25,20,3,2011,acres,0.10117361392148927,NA,Maize,7,7,NA,NA,first,KYENJOJO,MWENGE,KATOOKE,RWAMUKORA,0.72875762,30.64658928,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
4153000703,6,1,45,9,2011,acres,0.4046944556859571,NA,Maize,NA,NA,NA,NA,second,KYENJOJO,MWENGE,KATOOKE,RWAMUKORA,0.72875762,30.64658928,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
4153000703,7,0.5,55,9,2011,acres,0.20234722784297854,NA,Groundnuts,NA,NA,NA,NA,second,KYENJOJO,MWENGE,KATOOKE,RWAMUKORA,0.72875762,30.64658928,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
4153000703,3,0.25,20,2,2011,acres,0.10117361392148927,NA,Cassava,NA,NA,NA,NA,first,KYENJOJO,MWENGE,KATOOKE,RWAMUKORA,0.72875762,30.64658928,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
4153000703,2,0.200000003,70,9,2011,acres,0.08093889235127479,NA,Irish potatoes,NA,NA,NA,NA,second,KYENJOJO,MWENGE,KATOOKE,RWAMUKORA,0.72875762,30.64658928,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
4153000703,4,2,100,1,2010,acres,0.8093889113719142,NA,Sugarcane,NA,NA,NA,NA,second,KYENJOJO,MWENGE,KATOOKE,RWAMUKORA,0.72875762,30.64658928,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
4153000703,4,0.5,100,1,2010,acres,0.20234722784297854,NA,Coffee all,1,6,NA,NA,first,KYENJOJO,MWENGE,KATOOKE,RWAMUKORA,0.72875762,30.64658928,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
4153000703,2,0.200000003,30,9,2011,acres,0.08093889235127479,NA,Beans,NA,NA,NA,NA,second,KYENJOJO,MWENGE,KATOOKE,RWAMUKORA,0.72875762,30.64658928,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
4153000703,8,0.25,40,9,2011,acres,0.10117361392148927,NA,Beans,NA,NA,NA,NA,second,KYENJOJO,MWENGE,KATOOKE,RWAMUKORA,0.72875762,30.64658928,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
4153000703,5,0.5,100,5,2010,acres,0.20234722784297854,NA,Cassava,6,12,NA,NA,first,KYENJOJO,MWENGE,KATOOKE,RWAMUKORA,0.72875762,30.64658928,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
4153000703,5,1.5,100,9,2011,acres,0.6070416835289356,NA,Finger millet,NA,NA,NA,NA,second,KYENJOJO,MWENGE,KATOOKE,RWAMUKORA,0.72875762,30.64658928,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
4153000704,1,0.600000024,70,1,2010,acres,0.24281668312424118,NA,Banana food,NA,NA,NA,NA,second,KYENJOJO,MWENGE,KATOOKE,RWAMUKORA,0.72875762,30.64658928,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
4153000704,2,0.400000006,40,9,2011,acres,0.16187778470254957,NA,Beans,NA,NA,NA,NA,second,KYENJOJO,MWENGE,KATOOKE,RWAMUKORA,0.72875762,30.64658928,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
4153000704,2,0.400000006,60,9,2011,acres,0.16187778470254957,NA,Cassava,NA,NA,NA,NA,second,KYENJOJO,MWENGE,KATOOKE,RWAMUKORA,0.72875762,30.64658928,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
4153000704,1,0.600000024,30,1,2010,acres,0.24281668312424118,NA,Coffee all,NA,NA,NA,NA,second,KYENJOJO,MWENGE,KATOOKE,RWAMUKORA,0.72875762,30.64658928,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
4153000704,1,0.5,100,1,2011,acres,0.20234722784297854,NA,Banana food,1,6,NA,NA,first,KYENJOJO,MWENGE,KATOOKE,RWAMUKORA,0.72875762,30.64658928,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
4153000706,1,0.5,50,3,2011,acres,0.20234722784297854,NA,Beans,6,7,NA,NA,first,KYENJOJO,MWENGE,KATOOKE,RWAMUKORA,0.72875762,30.64658928,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
4153000706,1,0.5,50,3,2011,acres,0.20234722784297854,NA,Maize,7,8,NA,NA,first,KYENJOJO,MWENGE,KATOOKE,RWAMUKORA,0.72875762,30.64658928,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
4153000706,6,1,50,9,2011,acres,0.4046944556859571,NA,Cassava,NA,NA,NA,NA,second,KYENJOJO,MWENGE,KATOOKE,RWAMUKORA,0.72875762,30.64658928,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
4153000706,1,0.5,50,3,2011,acres,0.20234722784297854,NA,Beans,6,7,NA,NA,first,KYENJOJO,MWENGE,KATOOKE,RWAMUKORA,0.72875762,30.64658928,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
4153000706,1,0.5,50,3,2011,acres,0.20234722784297854,NA,Maize,7,8,NA,NA,first,KYENJOJO,MWENGE,KATOOKE,RWAMUKORA,0.72875762,30.64658928,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
4153000706,1,0.5,50,9,2011,acres,0.20234722784297854,NA,Groundnuts,NA,NA,NA,NA,second,KYENJOJO,MWENGE,KATOOKE,RWAMUKORA,0.72875762,30.64658928,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
4153000706,3,0.150000006,60,9,2011,acres,0.060704170781060295,NA,Beans,NA,NA,NA,NA,second,KYENJOJO,MWENGE,KATOOKE,RWAMUKORA,0.72875762,30.64658928,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
4153000706,1,0.5,50,9,2011,acres,0.20234722784297854,NA,Maize,NA,NA,NA,NA,second,KYENJOJO,MWENGE,KATOOKE,RWAMUKORA,0.72875762,30.64658928,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
4153000706,2,0.5,100,5,2011,acres,0.20234722784297854,NA,Sweet potatoes,8,12,NA,NA,first,KYENJOJO,MWENGE,KATOOKE,RWAMUKORA,0.72875762,30.64658928,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
4153000706,3,0.349999994,50,3,2011,acres,0.14164305706191824,NA,Groundnuts,6,7,NA,NA,first,KYENJOJO,MWENGE,KATOOKE,RWAMUKORA,0.72875762,30.64658928,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
4153000706,3,0.349999994,50,3,2011,acres,0.14164305706191824,NA,Cassava,NA,NA,NA,NA,first,KYENJOJO,MWENGE,KATOOKE,RWAMUKORA,0.72875762,30.64658928,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
4153000706,3,0.150000006,40,9,2011,acres,0.060704170781060295,NA,Irish potatoes,NA,NA,NA,NA,second,KYENJOJO,MWENGE,KATOOKE,RWAMUKORA,0.72875762,30.64658928,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
4153000706,6,1,50,9,2011,acres,0.4046944556859571,NA,Beans,NA,NA,NA,NA,second,KYENJOJO,MWENGE,KATOOKE,RWAMUKORA,0.72875762,30.64658928,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
4153000706,4,1,100,1,2010,acres,0.4046944556859571,NA,Banana food,NA,NA,NA,NA,second,KYENJOJO,MWENGE,KATOOKE,RWAMUKORA,0.72875762,30.64658928,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
4153000706,5,0.5,100,1,2010,acres,0.20234722784297854,NA,Pineapples,NA,NA,NA,NA,second,KYENJOJO,MWENGE,KATOOKE,RWAMUKORA,0.72875762,30.64658928,EA,NA,NA,UGA_2011_UNPS_v01_M,https://doi.org/10.48529/5cpp-r373,Uganda
