adm4,hhID,plotID,plot_area_reported_localUnit,plot_area_measured_ha,plot_area_reported_ha,localUnit_area,gps_meas,crop_area_share,planting_year,planting_month,harvest_month_begin,harvest_year_begin,harvest_year_end,harvest_month_end,dm_gender,adm1,adm2,adm3,crop,season,lat,lon,GPS_level,dataset_name,dataset_doi,wave,country
560,10076,1,200,0.021967,0.037999999,HEAPS,1,0.5,2018,3,7,2018,2018,7,3,South East,Abia,UMUNNEOCHI,MAIZE,main season,5.918928325,7.422498457310001,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
560,10076,2,250,0.03854,0.047499999,HEAPS,1,0.11111111,2018,4,,,,,3,South East,Abia,UMUNNEOCHI,COCOYAM,main season,5.918928325,7.422498457310001,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
560,10076,2,250,0.03854,0.047499999,HEAPS,1,0.44444445,2018,4,,,,,3,South East,Abia,UMUNNEOCHI,CASSAVA,main season,5.918928325,7.422498457310001,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
560,10076,2,250,0.03854,0.047499999,HEAPS,1,0.44444445,2018,4,7,2018,2018,7,3,South East,Abia,UMUNNEOCHI,MAIZE,main season,5.918928325,7.422498457310001,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
560,10077,1,2500,0.032717,0.47499999,HEAPS,1,0.5,2018,4,,,,,1,South East,Abia,UMUNNEOCHI,CASSAVA,main season,5.918928325,7.422498457310001,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
560,10077,1,2500,0.032717,0.47499999,HEAPS,1,0.5,2018,4,7,2018,2018,7,1,South East,Abia,UMUNNEOCHI,MAIZE,main season,5.918928325,7.422498457310001,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
560,10078,1,250,0.039978,0.047499999,HEAPS,1,0.44444445,2018,3,,,,,2,South East,Abia,UMUNNEOCHI,MAIZE,main season,5.918928325,7.422498457310001,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
560,10078,1,250,0.039978,0.047499999,HEAPS,1,0.44444445,2018,3,,,,,2,South East,Abia,UMUNNEOCHI,CASSAVA,main season,5.918928325,7.422498457310001,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
560,10078,1,250,0.039978,0.047499999,HEAPS,1,0.11111111,2018,3,,,,,2,South East,Abia,UMUNNEOCHI,COCOYAM,main season,5.918928325,7.422498457310001,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
560,10079,1,300,0.056637,0.057,HEAPS,1,0.11111111,2018,4,,,,,3,South East,Abia,UMUNNEOCHI,COCOYAM,main season,5.918928325,7.422498457310001,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
560,10079,1,300,0.056637,0.057,HEAPS,1,0.44444445,2018,3,7,2018,2018,10,3,South East,Abia,UMUNNEOCHI,MAIZE,main season,5.918928325,7.422498457310001,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
560,10079,1,300,0.056637,0.057,HEAPS,1,0.44444445,2018,3,,,,,3,South East,Abia,UMUNNEOCHI,CASSAVA,main season,5.918928325,7.422498457310001,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
560,10079,2,270,0.022448,0.0513,HEAPS,1,0.2,2017,3,11,2018,2018,12,3,South East,Abia,UMUNNEOCHI,"YAM, WHITE",main season,5.918928325,7.422498457310001,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
560,10079,2,270,0.022448,0.0513,HEAPS,1,0.80000001,2018,3,,,,,3,South East,Abia,UMUNNEOCHI,CASSAVA,main season,5.918928325,7.422498457310001,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
560,10080,1,2000,0.022938,0.38,HEAPS,1,0.5,2018,4,7,2018,2018,10,2,South East,Abia,UMUNNEOCHI,MAIZE,main season,5.918928325,7.422498457310001,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
560,10080,1,2000,0.022938,0.38,HEAPS,1,0.5,2018,4,,,,,2,South East,Abia,UMUNNEOCHI,CASSAVA,main season,5.918928325,7.422498457310001,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
560,10080,2,3000,0.042279,0.56999999,HEAPS,1,0.5,2018,4,6,2018,2018,10,2,South East,Abia,UMUNNEOCHI,MAIZE,main season,5.918928325,7.422498457310001,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
560,10080,2,3000,0.042279,0.56999999,HEAPS,1,0.5,2018,4,,,,,2,South East,Abia,UMUNNEOCHI,CASSAVA,main season,5.918928325,7.422498457310001,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
638,10091,1,1,0.083337,0.404686,ACRES,1,0.2857143,2018,4,7,2018,2018,9,2,South East,Abia,IKWUANO,MAIZE,main season,5.385202980069999,7.527887043699999,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
638,10091,1,1,0.083337,0.404686,ACRES,1,0.14285715,2018,3,8,2018,2018,11,2,South East,Abia,IKWUANO,MELON/EGUSI,main season,5.385202980069999,7.527887043699999,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
638,10091,1,1,0.083337,0.404686,ACRES,1,0.5714286,2018,4,,,,,2,South East,Abia,IKWUANO,CASSAVA,main season,5.385202980069999,7.527887043699999,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
638,10091,2,2,0.21276,0.80937201,ACRES,1,0.27322403,2018,4,6,2018,2018,9,2,South East,Abia,IKWUANO,MAIZE,main season,5.385202980069999,7.527887043699999,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
638,10091,2,2,0.21276,0.80937201,ACRES,1,0.18032788,2018,3,8,2018,2018,9,2,South East,Abia,IKWUANO,MELON/EGUSI,main season,5.385202980069999,7.527887043699999,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
638,10091,2,2,0.21276,0.80937201,ACRES,1,0.54644805,2018,5,,,,,2,South East,Abia,IKWUANO,CASSAVA,main season,5.385202980069999,7.527887043699999,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
638,10092,1,1,0.063111,0.404686,ACRES,1,0.5714286,2018,4,,,,,2,South East,Abia,IKWUANO,CASSAVA,main season,5.385202980069999,7.527887043699999,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
638,10092,1,1,0.063111,0.404686,ACRES,1,0.14285715,2018,4,11,2018,2018,11,2,South East,Abia,IKWUANO,"YAM, WHITE",main season,5.385202980069999,7.527887043699999,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
638,10092,1,1,0.063111,0.404686,ACRES,1,0.2857143,2018,3,7,2018,2018,8,2,South East,Abia,IKWUANO,MAIZE,main season,5.385202980069999,7.527887043699999,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
638,10092,2,1,0.060304,0.404686,ACRES,1,0.63291138,2018,5,,,,,2,South East,Abia,IKWUANO,CASSAVA,main season,5.385202980069999,7.527887043699999,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
638,10092,2,1,0.060304,0.404686,ACRES,1,0.20886075,2018,4,7,2018,2018,8,2,South East,Abia,IKWUANO,MAIZE,main season,5.385202980069999,7.527887043699999,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
638,10092,2,1,0.060304,0.404686,ACRES,1,0.15822785,2018,5,10,2018,2018,11,2,South East,Abia,IKWUANO,"YAM, WHITE",main season,5.385202980069999,7.527887043699999,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
moved,10093,2,800,,0.104,STANDS,0,0.25,2018,3,7,2018,2018,8,3,South South,Akwa Ibom,OBOT AKARA,MAIZE,main season,5.289804492,7.578037279,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
moved,10093,2,800,,0.104,STANDS,0,0.25,2018,3,7,2018,2018,8,3,South South,Akwa Ibom,OBOT AKARA,OKRO,main season,5.289804492,7.578037279,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
moved,10093,2,800,,0.104,STANDS,0,0.25,2018,3,7,2018,2018,8,3,South South,Akwa Ibom,OBOT AKARA,MELON/EGUSI,main season,5.289804492,7.578037279,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
moved,10093,2,800,,0.104,STANDS,0,0.25,2018,3,10,2018,,,3,South South,Akwa Ibom,OBOT AKARA,CASSAVA,main season,5.289804492,7.578037279,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
moved,10093,3,650,,0.0845,STANDS,0,0.5,2018,3,,,,,3,South South,Akwa Ibom,OBOT AKARA,MAIZE,main season,5.289804492,7.578037279,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
moved,10093,3,650,,0.0845,STANDS,0,0.5,2018,3,,,,,3,South South,Akwa Ibom,OBOT AKARA,CASSAVA,main season,5.289804492,7.578037279,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
moved,10093,4,700,,0.090999998,STANDS,0,0.5,2018,3,7,2018,2018,8,3,South South,Akwa Ibom,OBOT AKARA,MAIZE,main season,5.289804492,7.578037279,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
moved,10093,4,700,,0.090999998,STANDS,0,0.5,2018,3,10,2018,,,3,South South,Akwa Ibom,OBOT AKARA,CASSAVA,main season,5.289804492,7.578037279,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
moved,10093,6,500,0.13064,0.064999998,STANDS,1,0.25,2018,3,,,,,1,South South,Akwa Ibom,OBOT AKARA,CASSAVA,main season,5.289804492,7.578037279,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
moved,10093,6,500,0.13064,0.064999998,STANDS,1,0.25,2018,3,7,2018,2018,8,1,South South,Akwa Ibom,OBOT AKARA,MAIZE,main season,5.289804492,7.578037279,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
moved,10093,6,500,0.13064,0.064999998,STANDS,1,0.25,2018,3,,,,,1,South South,Akwa Ibom,OBOT AKARA,MELON/EGUSI,main season,5.289804492,7.578037279,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
moved,10093,6,500,0.13064,0.064999998,STANDS,1,0.25,2018,3,,,,,1,South South,Akwa Ibom,OBOT AKARA,OKRO,main season,5.289804492,7.578037279,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
moved,10093,7,600,0.068796,0.078000002,STANDS,1,0.5,2018,3,,,,,2,South South,Akwa Ibom,OBOT AKARA,MAIZE,main season,5.289804492,7.578037279,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
moved,10093,7,600,0.068796,0.078000002,STANDS,1,0.5,2018,3,,,,,2,South South,Akwa Ibom,OBOT AKARA,CASSAVA,main season,5.289804492,7.578037279,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
638,10094,1,2,0.048481,0.80937201,ACRES,1,0.33333334,2018,3,7,2018,2018,8,3,South East,Abia,IKWUANO,MAIZE,main season,5.385202980069999,7.527887043699999,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
638,10094,1,2,0.048481,0.80937201,ACRES,1,0.66666669,2018,4,,,,,3,South East,Abia,IKWUANO,CASSAVA,main season,5.385202980069999,7.527887043699999,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
638,10094,2,1,0.088653,0.404686,ACRES,1,,,,,,,,3,South East,Abia,IKWUANO,"YAM, THREE LEAVED",main season,5.385202980069999,7.527887043699999,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
638,10094,2,1,0.088653,0.404686,ACRES,1,0.6024096,2018,3,,,,,3,South East,Abia,IKWUANO,CASSAVA,main season,5.385202980069999,7.527887043699999,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
638,10094,2,1,0.088653,0.404686,ACRES,1,0.19879518,2018,4,7,2018,2018,8,3,South East,Abia,IKWUANO,MAIZE,main season,5.385202980069999,7.527887043699999,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
638,10094,2,1,0.088653,0.404686,ACRES,1,0.19879518,2018,4,,,,,3,South East,Abia,IKWUANO,OTHER(SPECIFY),main season,5.385202980069999,7.527887043699999,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
638,10096,1,270,0.042163,0.0513,HEAPS,1,0.5,2018,3,7,2018,2018,7,3,South East,Abia,IKWUANO,MAIZE,main season,5.385202980069999,7.527887043699999,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
638,10096,1,270,0.042163,0.0513,HEAPS,1,0.5,2018,3,,,,,3,South East,Abia,IKWUANO,CASSAVA,main season,5.385202980069999,7.527887043699999,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
638,10096,2,350,0.027438,0.066500001,HEAPS,1,0.5,2018,4,,,,,3,South East,Abia,IKWUANO,CASSAVA,main season,5.385202980069999,7.527887043699999,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
638,10096,2,350,0.027438,0.066500001,HEAPS,1,0.5,2018,4,7,2018,2018,7,3,South East,Abia,IKWUANO,MAIZE,main season,5.385202980069999,7.527887043699999,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
638,10097,1,350,0.12528,0.066500001,HEAPS,1,0.27272728,2018,2,9,2018,2018,9,1,South East,Abia,IKWUANO,MELON/EGUSI,main season,5.385202980069999,7.527887043699999,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
638,10097,1,350,0.12528,0.066500001,HEAPS,1,0.36363637,2018,3,6,2018,2018,7,1,South East,Abia,IKWUANO,MAIZE,main season,5.385202980069999,7.527887043699999,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
638,10097,1,350,0.12528,0.066500001,HEAPS,1,0.36363637,2018,3,,,,,1,South East,Abia,IKWUANO,CASSAVA,main season,5.385202980069999,7.527887043699999,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
638,10097,2,450,0.025278,0.085500002,HEAPS,1,0.27322403,2018,3,12,2018,2018,12,1,South East,Abia,IKWUANO,"YAM, WHITE",main season,5.385202980069999,7.527887043699999,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
638,10097,2,450,0.025278,0.085500002,HEAPS,1,0.54644805,2018,2,,,,,1,South East,Abia,IKWUANO,CASSAVA,main season,5.385202980069999,7.527887043699999,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
638,10097,2,450,0.025278,0.085500002,HEAPS,1,0.18032788,2018,3,12,2018,2018,12,1,South East,Abia,IKWUANO,"YAM, THREE LEAVED",main season,5.385202980069999,7.527887043699999,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
638,10097,3,400,0.031894,0.075999998,HEAPS,1,0.42857143,2018,3,7,2018,2018,7,1,South East,Abia,IKWUANO,MAIZE,main season,5.385202980069999,7.527887043699999,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
638,10097,3,400,0.031894,0.075999998,HEAPS,1,0.5714286,2018,4,,,,,1,South East,Abia,IKWUANO,CASSAVA,main season,5.385202980069999,7.527887043699999,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
638,10099,1,1,0.033014,0.404686,ACRES,1,0.6024096,2018,4,,,,,2,South East,Abia,IKWUANO,CASSAVA,main season,5.385202980069999,7.527887043699999,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
638,10099,1,1,0.033014,0.404686,ACRES,1,0.39759037,2018,4,7,2018,2018,10,2,South East,Abia,IKWUANO,MAIZE,main season,5.385202980069999,7.527887043699999,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
638,10100,1,1,0.10828,0.404686,ACRES,1,0.5,2018,3,,,,,3,South East,Abia,IKWUANO,CASSAVA,main season,5.385202980069999,7.527887043699999,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
638,10100,1,1,0.10828,0.404686,ACRES,1,0.5,2018,3,7,2018,2018,8,3,South East,Abia,IKWUANO,MAIZE,main season,5.385202980069999,7.527887043699999,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
638,10100,2,1,0.028026,0.404686,ACRES,1,0.5,2018,2,,,,,3,South East,Abia,IKWUANO,CASSAVA,main season,5.385202980069999,7.527887043699999,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
638,10100,2,1,0.028026,0.404686,ACRES,1,0.5,2018,4,7,2018,2018,8,3,South East,Abia,IKWUANO,MAIZE,main season,5.385202980069999,7.527887043699999,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
638,10100,3,1,0.06576,0.404686,ACRES,1,0.5714286,2018,3,,,,,3,South East,Abia,IKWUANO,CASSAVA,main season,5.385202980069999,7.527887043699999,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
638,10100,3,1,0.06576,0.404686,ACRES,1,0.42857143,2018,3,7,2018,2018,8,3,South East,Abia,IKWUANO,MELON/EGUSI,main season,5.385202980069999,7.527887043699999,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
904,10102,1,3500,0.084765,0.66500002,HEAPS,1,0.33333334,2018,4,7,2018,2018,9,2,South East,Abia,ISIUKWUATO,MAIZE,main season,5.69861467,7.519499328170001,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
904,10102,1,3500,0.084765,0.66500002,HEAPS,1,0.33333334,2018,4,,,,,2,South East,Abia,ISIUKWUATO,MELON/EGUSI,main season,5.69861467,7.519499328170001,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
904,10102,1,3500,0.084765,0.66500002,HEAPS,1,0.33333334,2018,4,,,,,2,South East,Abia,ISIUKWUATO,CASSAVA,main season,5.69861467,7.519499328170001,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
904,10102,2,4000,0.096577,0.75999999,HEAPS,1,0.33333334,2018,4,,,,,2,South East,Abia,ISIUKWUATO,CASSAVA,main season,5.69861467,7.519499328170001,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
904,10102,2,4000,0.096577,0.75999999,HEAPS,1,0.33333334,2018,4,12,2018,2018,12,2,South East,Abia,ISIUKWUATO,"YAM, THREE LEAVED",main season,5.69861467,7.519499328170001,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
904,10102,2,4000,0.096577,0.75999999,HEAPS,1,0.33333334,2018,4,,,,,2,South East,Abia,ISIUKWUATO,MAIZE,main season,5.69861467,7.519499328170001,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
904,10103,1,350,0.091765,0.066500001,HEAPS,1,0.11111111,2018,4,9,2018,2018,10,3,South East,Abia,ISIUKWUATO,OKRO,main season,5.69861467,7.519499328170001,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
904,10103,1,350,0.091765,0.066500001,HEAPS,1,0.44444445,2018,3,,,,,3,South East,Abia,ISIUKWUATO,CASSAVA,main season,5.69861467,7.519499328170001,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
904,10103,1,350,0.091765,0.066500001,HEAPS,1,0.44444445,2018,3,8,2018,2018,8,3,South East,Abia,ISIUKWUATO,MAIZE,main season,5.69861467,7.519499328170001,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
904,10103,2,400,0.39576,0.075999998,HEAPS,1,0.33333334,2018,3,11,2018,2018,11,3,South East,Abia,ISIUKWUATO,"YAM, WHITE",main season,5.69861467,7.519499328170001,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
904,10103,2,400,0.39576,0.075999998,HEAPS,1,0.66666669,2018,3,,,,,3,South East,Abia,ISIUKWUATO,CASSAVA,main season,5.69861467,7.519499328170001,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
904,10104,1,250,0.20812,0.047499999,HEAPS,1,0.5,2018,4,8,2018,2018,9,2,South East,Abia,ISIUKWUATO,MAIZE,main season,5.69861467,7.519499328170001,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
904,10104,1,250,0.20812,0.047499999,HEAPS,1,0.5,2018,3,,,,,2,South East,Abia,ISIUKWUATO,CASSAVA,main season,5.69861467,7.519499328170001,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
904,10105,1,300,0.5816,0.057,HEAPS,1,0.5,2018,3,,,,,2,South East,Abia,ISIUKWUATO,CASSAVA,main season,5.69861467,7.519499328170001,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
904,10105,1,300,0.5816,0.057,HEAPS,1,0.5,2018,4,8,2018,2018,9,2,South East,Abia,ISIUKWUATO,MAIZE,main season,5.69861467,7.519499328170001,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
904,10105,2,400,.4897899999999999,0.075999998,HEAPS,1,0.11111111,2018,3,12,2018,2018,12,2,South East,Abia,ISIUKWUATO,"YAM, WHITE",main season,5.69861467,7.519499328170001,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
904,10105,2,400,.4897899999999999,0.075999998,HEAPS,1,0.44444445,2018,3,,,,,2,South East,Abia,ISIUKWUATO,CASSAVA,main season,5.69861467,7.519499328170001,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
904,10105,2,400,.4897899999999999,0.075999998,HEAPS,1,0.44444445,2018,3,8,2018,2018,8,2,South East,Abia,ISIUKWUATO,MAIZE,main season,5.69861467,7.519499328170001,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
904,10106,1,350,.5403600000000001,0.066500001,HEAPS,1,0.2,2018,2,10,2018,2018,10,3,South East,Abia,ISIUKWUATO,MELON/EGUSI,main season,5.69861467,7.519499328170001,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
904,10106,1,350,.5403600000000001,0.066500001,HEAPS,1,0.40000001,2018,3,,,,,3,South East,Abia,ISIUKWUATO,CASSAVA,main season,5.69861467,7.519499328170001,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
904,10106,1,350,.5403600000000001,0.066500001,HEAPS,1,0.40000001,2018,3,7,2018,2018,7,3,South East,Abia,ISIUKWUATO,MAIZE,main season,5.69861467,7.519499328170001,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
904,10106,2,450,0.45405,0.085500002,HEAPS,1,0.5,2018,3,6,2018,2018,7,3,South East,Abia,ISIUKWUATO,MAIZE,main season,5.69861467,7.519499328170001,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
904,10106,2,450,0.45405,0.085500002,HEAPS,1,0.5,2018,3,,,,,3,South East,Abia,ISIUKWUATO,CASSAVA,main season,5.69861467,7.519499328170001,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
904,10106,3,362,0.34347,0.068779998,HEAPS,1,0.42918456,2018,4,7,2018,2018,7,3,South East,Abia,ISIUKWUATO,MAIZE,main season,5.69861467,7.519499328170001,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
904,10106,3,362,0.34347,0.068779998,HEAPS,1,0.14163092,2018,3,12,2018,2018,12,3,South East,Abia,ISIUKWUATO,"YAM, WHITE",main season,5.69861467,7.519499328170001,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
904,10106,3,362,0.34347,0.068779998,HEAPS,1,0.42918456,2017,3,,,,,3,South East,Abia,ISIUKWUATO,CASSAVA,main season,5.69861467,7.519499328170001,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
904,10107,2,0.5,0.33989,0.202343,ACRES,1,0.5,2018,4,8,2018,2018,9,1,South East,Abia,ISIUKWUATO,MAIZE,main season,5.69861467,7.519499328170001,adm4,NGA_2018_GHSP-W4_v03_M,https://doi.org/10.48529/1hgw-dq47,2018,Nigeria
