hhID,plotID,plot_area_reported_localUnit,crop_area_share,planting_month,planting_year,fieldID,plot_area_reported_ha,localUnit_area,crop,harvest_month_begin,harvest_year_begin,harvest_month_end,harvest_year_end,season,adm1,adm2,adm3,adm4,lat,lon,GPS_level,plot_area_measured_ha,harvest_month,harvest_year,dataset_name,country,dataset_doi
H2080301,1,1,100,4,2016,2,0.4046944556859571,acres,Finger millet,20,2015,20,2015,second,Gulu,Awach,Gwengdiya,Pugwiny,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H2080401,2,0.5,NA,8,2015,3,0.20234722784297854,acres,Maize,12,2014,12,2014,first,Gulu,Bungatira,Agonga,Layik,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H2080401,3,0.300000011920929,100,4,2016,2,0.121408341530121,acres,Finger millet,19,2015,19,2015,second,Gulu,Bungatira,Agonga,Layik,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H2080401,2,0.699999988079071,100,4,2016,1,0.2832861141558361,acres,Cassava,20,2015,26,2015,second,Gulu,Bungatira,Agonga,Layik,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H2080401,1,0.800000011920929,100,6,2016,1,0.3237555693730995,acres,Sorghum,24,2015,24,2015,second,Gulu,Bungatira,Agonga,Layik,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H2080401,1,0.5,NA,8,2015,2,0.20234722784297854,acres,Groundnuts,12,2014,12,2014,first,Gulu,Bungatira,Agonga,Layik,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H2080401,3,0.5,NA,10,2015,4,0.20234722784297854,acres,Sweet potatoes,NA,NA,NA,NA,first,Gulu,Bungatira,Agonga,Layik,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H2080501,3,0.5,40,3,2016,2,0.20234722784297854,acres,Cassava,NA,NA,NA,NA,second,Gulu,Bungatira,Agonga,Layik,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H2080501,1,0.300000011920929,NA,4,2015,1,0.121408341530121,acres,Cassava,14,2015,18,2015,first,Gulu,Bungatira,Agonga,Layik,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H2080501,1,0.25,100,4,2016,1,0.10117361392148927,acres,Cassava,NA,NA,NA,NA,second,Gulu,Bungatira,Agonga,Layik,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H2080501,3,0.5,60,5,2016,2,0.20234722784297854,acres,Rice,NA,NA,NA,NA,second,Gulu,Bungatira,Agonga,Layik,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H2080501,3,0.200000002980232,NA,7,2015,2,0.08093889234327478,acres,Sweet potatoes,10,2014,14,2015,first,Gulu,Bungatira,Agonga,Layik,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H2080501,2,0.200000002980232,NA,7,2014,1,0.08093889234327478,acres,Sweet potatoes,10,2014,13,2015,first,Gulu,Bungatira,Agonga,Layik,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H2080501,4,0.300000011920929,50,9,2015,2,0.121408341530121,acres,Groundnuts,12,2014,12,2014,first,Gulu,Bungatira,Agonga,Layik,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H2080501,2,0.25,100,5,2016,1,0.10117361392148927,acres,Sweet potatoes,20,2015,22,2015,second,Gulu,Bungatira,Agonga,Layik,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H2080501,4,0.300000011920929,50,9,2015,2,0.121408341530121,acres,Cassava,NA,NA,NA,NA,first,Gulu,Bungatira,Agonga,Layik,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H2080502,3,0.200000002980232,50,7,2015,1,0.08093889234327478,acres,Sorghum,12,2014,12,2014,first,Gulu,Bungatira,Punena,Lagwiny,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H2080502,1,0.200000002980232,NA,4,2015,1,0.08093889234327478,acres,Cassava,12,2014,18,2015,first,Gulu,Bungatira,Punena,Lagwiny,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H2080502,2,0.200000002980232,50,5,2016,1,0.08093889234327478,acres,Cassava,NA,NA,NA,NA,second,Gulu,Bungatira,Punena,Lagwiny,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H2080502,2,0.200000002980232,NA,7,2015,1,0.08093889234327478,acres,Sweet potatoes,11,2014,15,2015,first,Gulu,Bungatira,Punena,Lagwiny,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H2080502,1,0.200000002980232,100,4,2016,1,0.08093889234327478,acres,Sweet potatoes,20,2015,24,2015,second,Gulu,Bungatira,Punena,Lagwiny,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H2080502,3,0.200000002980232,50,7,2015,1,0.08093889234327478,acres,Beans,10,2014,10,2014,first,Gulu,Bungatira,Punena,Lagwiny,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H2080502,2,0.200000002980232,50,5,2016,1,0.08093889234327478,acres,Pigeon peas,24,2015,24,2015,second,Gulu,Bungatira,Punena,Lagwiny,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H2080503,1,0.5,NA,7,2015,1,0.20234722784297854,acres,Sorghum,12,2014,12,2014,first,Gulu,Bungatira,Agonga,Owak,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H2080503,1,0.5,100,9,2015,1,0.20234722784297854,acres,Cassava,NA,NA,NA,NA,second,Gulu,Bungatira,Agonga,Owak,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H2080503,2,0.5,NA,9,2015,1,0.20234722784297854,acres,Cassava,NA,NA,NA,NA,first,Gulu,Bungatira,Agonga,Owak,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H2080503,2,0.349999994039536,100,3,2016,1,0.14164305707791824,acres,Cassava,NA,NA,NA,NA,second,Gulu,Bungatira,Agonga,Owak,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H2080601,2,1,20,4,2016,1,0.4046944556859571,acres,Pigeon peas,24,2015,24,2015,second,Gulu,Koro,Acoyo,Rom,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H2080601,1,0.349999994039536,100,4,2016,1,0.14164305707791824,acres,Sweet potatoes,19,2015,24,2015,second,Gulu,Koro,Acoyo,Rom,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H2080601,2,1,80,4,2016,1,0.4046944556859571,acres,Finger millet,21,2015,21,2015,second,Gulu,Koro,Acoyo,Rom,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H2080701,3,0.349999994039536,NA,7,2015,1,0.14164305707791824,acres,Sorghum,12,2014,12,2014,first,Gulu,Unyama,Oding,Oding,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H2080701,1,0.600000023841858,100,4,2016,1,0.242816683060242,acres,Maize,20,2015,20,2015,second,Gulu,Unyama,Oding,Oding,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H2080701,4,0.75,NA,7,2015,2,0.3035208417644678,acres,Sorghum,12,2014,12,2014,first,Gulu,Unyama,Oding,Oding,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H2080701,5,0.349999994039536,NA,9,2015,3,0.14164305707791824,acres,Groundnuts,12,2014,12,2014,first,Gulu,Unyama,Oding,Oding,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H2080701,1,0.5,NA,5,2015,1,0.20234722784297854,acres,Cassava,13,2015,17,2015,first,Gulu,Unyama,Oding,Oding,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H2080701,2,1,100,4,2016,1,0.4046944556859571,acres,Finger millet,20,2015,20,2015,second,Gulu,Unyama,Oding,Oding,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H2080701,2,0.25,NA,8,2015,1,0.10117361392148927,acres,Sweet potatoes,11,2014,15,2015,first,Gulu,Unyama,Oding,Oding,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H2080901,2,0.5,50,7,2015,2,0.20234722784297854,acres,Groundnuts,12,2014,12,2014,first,Gulu,Bungatira,Agonga,Layik,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H2080901,1,0.5,50,9,2015,1,0.20234722784297854,acres,Beans,10,2014,10,2014,first,Gulu,Bungatira,Agonga,Layik,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H2080901,1,0.300000011920929,50,4,2016,1,0.121408341530121,acres,Cassava,NA,NA,NA,NA,second,Gulu,Bungatira,Agonga,Layik,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H2080901,1,0.300000011920929,50,4,2016,1,0.121408341530121,acres,Groundnuts,7,2015,7,2015,second,Gulu,Bungatira,Agonga,Layik,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H2080901,2,0.200000002980232,100,5,2016,1,0.08093889234327478,acres,Sweet potatoes,NA,NA,NA,NA,second,Gulu,Bungatira,Agonga,Layik,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H2080901,1,0.5,50,9,2015,1,0.20234722784297854,acres,Sorghum,14,2015,14,2015,first,Gulu,Bungatira,Agonga,Layik,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H2080901,3,0.400000005960464,100,9,2016,2,0.16187778468654956,acres,Sweet potatoes,NA,NA,NA,NA,second,Gulu,Bungatira,Agonga,Layik,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H2080901,2,0.5,50,7,2015,2,0.20234722784297854,acres,Cassava,NA,NA,NA,NA,first,Gulu,Bungatira,Agonga,Layik,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H2081001,2,0.200000002980232,100,7,2016,1,0.08093889234327478,acres,Sweet potatoes,NA,NA,NA,NA,second,Gulu,Bungatira,Agonga,Layik,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H2081001,1,0.400000005960464,50,7,2016,1,0.16187778468654956,acres,Beans,NA,NA,NA,NA,second,Gulu,Bungatira,Agonga,Layik,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H2081001,1,0.400000005960464,50,8,2016,1,0.16187778468654956,acres,Maize,NA,NA,NA,NA,second,Gulu,Bungatira,Agonga,Layik,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H2081001,1,0.5,NA,7,2015,1,0.20234722784297854,acres,Beans,10,2014,10,2014,first,Gulu,Bungatira,Agonga,Layik,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H2081101,4,0.25,100,2,2016,3,0.10117361392148927,acres,Sweet potatoes,19,2015,24,2015,second,Gulu,Bungatira,Agonga,Layik,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H2081101,5,1,NA,7,2015,2,0.4046944556859571,acres,Groundnuts,12,2014,12,2014,first,Gulu,Bungatira,Agonga,Layik,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H2081101,4,1,NA,7,2015,2,0.4046944556859571,acres,Sorghum,14,2015,14,2015,first,Gulu,Bungatira,Agonga,Layik,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H2081101,3,0.5,60,4,2016,2,0.20234722784297854,acres,Cassava,NA,NA,NA,NA,second,Gulu,Bungatira,Agonga,Layik,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H2081101,6,0.5,NA,7,2015,3,0.20234722784297854,acres,Cassava,12,2014,18,2015,first,Gulu,Bungatira,Agonga,Layik,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H2081101,3,0.5,40,4,2016,2,0.20234722784297854,acres,Beans,NA,NA,NA,NA,second,Gulu,Bungatira,Agonga,Layik,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H2081101,2,0.5,100,4,2016,1,0.20234722784297854,acres,Sweet potatoes,21,2015,24,2015,second,Gulu,Bungatira,Agonga,Layik,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H2081101,2,0.300000011920929,NA,7,2016,1,0.121408341530121,acres,Sweet potatoes,10,2014,15,2015,first,Gulu,Bungatira,Agonga,Layik,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H2081101,1,0.5,NA,4,2016,1,0.20234722784297854,acres,Cassava,NA,NA,NA,NA,first,Gulu,Bungatira,Agonga,Layik,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H2081101,1,0.75,100,3,2015,1,0.3035208417644678,acres,Cassava,NA,NA,NA,NA,second,Gulu,Bungatira,Agonga,Layik,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H2081102,3,1.5,NA,7,2015,2,0.6070416835289356,acres,Simsim,12,2014,12,2014,first,Gulu,Bungatira,Agonga,Layik,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H2081102,1,0.400000005960464,NA,3,2015,1,0.16187778468654956,acres,Cassava,NA,NA,NA,NA,first,Gulu,Bungatira,Agonga,Layik,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H2081103,4,1.25,70,4,2016,1,0.5058680696074463,acres,Groundnuts,20,2015,20,2015,second,Gulu,Bungatira,Punena,Lukodi,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H2081103,1,2,50,7,2015,1,0.8093889113719142,acres,Sorghum,13,2015,13,2015,first,Gulu,Bungatira,Punena,Lukodi,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H2081103,3,0.5,100,5,2016,1,0.20234722784297854,acres,Sweet potatoes,19,2015,24,2015,second,Gulu,Bungatira,Punena,Lukodi,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H2081103,1,1.25,100,4,2016,1,0.5058680696074463,acres,Cassava,NA,NA,NA,NA,second,Gulu,Bungatira,Punena,Lukodi,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H2081103,2,1,NA,4,2015,1,0.4046944556859571,acres,Cassava,NA,NA,NA,NA,first,Gulu,Bungatira,Punena,Lukodi,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H2081103,4,1.25,30,4,2016,1,0.5058680696074463,acres,Pigeon peas,24,2015,24,2015,second,Gulu,Bungatira,Punena,Lukodi,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H2081103,5,0.5,100,4,2016,2,0.20234722784297854,acres,Cassava,NA,NA,NA,NA,second,Gulu,Bungatira,Punena,Lukodi,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H2081103,5,1,NA,4,2015,2,0.4046944556859571,acres,Cassava,NA,NA,NA,NA,first,Gulu,Bungatira,Punena,Lukodi,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H2081103,1,2,50,7,2015,1,0.8093889113719142,acres,Simsim,12,2014,12,2014,first,Gulu,Bungatira,Punena,Lukodi,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H2081103,2,1.25,100,4,2016,1,0.5058680696074463,acres,Beans,NA,NA,NA,NA,second,Gulu,Bungatira,Punena,Lukodi,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H2081104,4,0.5,NA,4,2015,2,0.20234722784297854,acres,Cassava,NA,NA,NA,NA,first,Gulu,Bungatira,Agonga,Twon Okun,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H2081104,2,0.5,75,5,2016,3,0.20234722784297854,acres,Finger millet,20,2015,20,2015,second,Gulu,Bungatira,Agonga,Twon Okun,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H2081104,2,0.5,25,5,2016,3,0.20234722784297854,acres,Pigeon peas,NA,NA,NA,NA,second,Gulu,Bungatira,Agonga,Twon Okun,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H2081104,1,0.200000002980232,NA,9,2015,1,0.08093889234327478,acres,Maize,13,2015,13,2015,first,Gulu,Bungatira,Agonga,Twon Okun,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H2081104,1,0.5,20,3,2016,1,0.20234722784297854,acres,Maize,19,2015,19,2015,second,Gulu,Bungatira,Agonga,Twon Okun,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H2081104,5,0.5,NA,9,2015,3,0.20234722784297854,acres,Sweet potatoes,16,2015,18,2015,first,Gulu,Bungatira,Agonga,Twon Okun,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H2081104,2,0.200000002980232,50,7,2015,1,0.08093889234327478,acres,Sorghum,13,2015,13,2015,first,Gulu,Bungatira,Agonga,Twon Okun,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H2081104,1,0.5,20,3,2016,1,0.20234722784297854,acres,Pigeon peas,24,2015,24,2015,second,Gulu,Bungatira,Agonga,Twon Okun,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H2081104,1,0.5,60,3,2016,1,0.20234722784297854,acres,Cassava,NA,NA,NA,NA,second,Gulu,Bungatira,Agonga,Twon Okun,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H2081104,3,0.200000002980232,NA,7,2015,1,0.08093889234327478,acres,Sweet potatoes,11,2014,15,2015,first,Gulu,Bungatira,Agonga,Twon Okun,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H2081104,2,0.200000002980232,50,7,2015,1,0.08093889234327478,acres,Beans,10,2014,10,2014,first,Gulu,Bungatira,Agonga,Twon Okun,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H2090201,1,1,NA,7,2015,2,0.4046944556859571,acres,Beans,9,2014,9,2015,first,Gulu,Bobi,Palwo,Obalowat,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H2090201,2,1,30,4,2016,2,0.4046944556859571,acres,Pigeon peas,21,2015,22,2015,second,Gulu,Bobi,Palwo,Obalowat,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H2090201,2,1,70,4,2016,2,0.4046944556859571,acres,Cassava,NA,NA,NA,NA,second,Gulu,Bobi,Palwo,Obalowat,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H2090201,3,0.5,30,4,2016,3,0.20234722784297854,acres,Cassava,NA,NA,NA,NA,second,Gulu,Bobi,Palwo,Obalowat,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H2090201,3,0.5,70,4,2016,3,0.20234722784297854,acres,Beans,19,2015,20,2015,second,Gulu,Bobi,Palwo,Obalowat,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H2090201,1,0.5,100,3,2016,1,0.20234722784297854,acres,Maize,19,2015,20,2015,second,Gulu,Bobi,Palwo,Obalowat,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H2090201,2,0.5,NA,7,2015,3,0.20234722784297854,acres,Beans,10,2014,10,2014,first,Gulu,Bobi,Palwo,Obalowat,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H2090302,3,0.75,100,4,2016,2,0.3035208417644678,acres,Beans,20,2015,20,2015,second,Gulu,Bobi,Palwo,Obalowat,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H2090302,5,1,100,3,2015,2,0.4046944556859571,acres,Cassava,19,2015,23,2015,second,Gulu,Bobi,Palwo,Obalowat,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H2090302,1,0.5,NA,7,2015,1,0.20234722784297854,acres,Sorghum,14,2015,14,2015,first,Gulu,Bobi,Palwo,Obalowat,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H2090302,3,0.800000011920929,NA,7,2015,2,0.3237555693730995,acres,Sorghum,14,2015,14,2015,first,Gulu,Bobi,Palwo,Obalowat,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H2090302,4,0.150000005960464,100,5,2005,1,0.0607041707650603,acres,Banana sweet,20,2015,22,2015,second,Gulu,Bobi,Palwo,Obalowat,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H2090302,1,0.5,100,3,2016,1,0.20234722784297854,acres,Pigeon peas,23,2015,23,2015,second,Gulu,Bobi,Palwo,Obalowat,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H2090302,5,1,100,3,2015,2,0.4046944556859571,acres,Cassava,21,2015,23,2015,second,Gulu,Bobi,Palwo,Obalowat,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H2090302,2,1.5,100,3,2016,2,0.6070416835289356,acres,Cassava,NA,NA,NA,NA,second,Gulu,Bobi,Palwo,Obalowat,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H2090303,1,0.600000023841858,NA,7,2015,1,0.242816683060242,acres,Simsim,10,2014,10,2014,first,Gulu,Bobi,Palwo,Obalowat,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H2090303,2,0.5,100,3,2016,1,0.20234722784297854,acres,Cassava,19,2015,23,2015,second,Gulu,Bobi,Palwo,Obalowat,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H2090303,1,1.25,50,3,2016,1,0.5058680696074463,acres,Cassava,NA,NA,NA,NA,second,Gulu,Bobi,Palwo,Obalowat,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H2090303,1,1.25,50,3,2016,1,0.5058680696074463,acres,Beans,19,2015,19,2015,second,Gulu,Bobi,Palwo,Obalowat,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H2090303,3,0.600000023841858,NA,6,2015,1,0.242816683060242,acres,Cassava,15,2015,18,2015,first,Gulu,Bobi,Palwo,Obalowat,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
H2090303,2,0.300000011920929,NA,8,2015,1,0.121408341530121,acres,Beans,9,2014,9,2014,first,Gulu,Bobi,Palwo,Obalowat,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda,https://doi.org/10.48529/hm2z-2k12
