hhID,fieldID,plotID,crop,crop_area_share,planting_month,planting_year,harvest_month_begin,harvest_month_end,adm1,adm2,adm3,lat,lon,GPS_level,plot_area_reported_localUnit,localUnit_area,plot_area_measured_ha,plot_area_reported_ha,season,harvest_month,harvest_year,harvest_year_begin,harvest_year_end,adm4,dataset_name,country,dataset_doi
040113088800501032,2,5,sweet potato,NA,NA,NA,3,5,Oromia,West Wellega,Genji,9.07702977605,35.6156340346,3,8,8,0.016865,NA,NA,NA,NA,NA,NA,NA,ETH_2015_ESS_v03_M,Ethiopia,https://doi.org/10.48529/ampf-7988
040113088800501032,3,1,maize,NA,10,2007,3,5,Oromia,West Wellega,Genji,9.07702977605,35.6156340346,3,1,5,0.266575,NA,NA,NA,NA,NA,NA,NA,ETH_2015_ESS_v03_M,Ethiopia,https://doi.org/10.48529/ampf-7988
040113088800501032,4,1,millet,NA,10,2007,4,5,Oromia,West Wellega,Genji,9.07702977605,35.6156340346,3,0.75,5,0.06705499999999999,NA,NA,NA,NA,NA,NA,NA,ETH_2015_ESS_v03_M,Ethiopia,https://doi.org/10.48529/ampf-7988
040113088800501032,5,1,maize,NA,10,2007,3,5,Oromia,West Wellega,Genji,9.07702977605,35.6156340346,3,2,5,0.179515,NA,NA,NA,NA,NA,NA,NA,ETH_2015_ESS_v03_M,Ethiopia,https://doi.org/10.48529/ampf-7988
040113088800501032,6,1,coffee,NA,NA,NA,3,5,Oromia,West Wellega,Genji,9.07702977605,35.6156340346,3,1.25,5,0.15721500000000002,NA,NA,NA,NA,NA,NA,NA,ETH_2015_ESS_v03_M,Ethiopia,https://doi.org/10.48529/ampf-7988
040113088800501032,7,1,coffee,NA,NA,NA,3,5,Oromia,West Wellega,Genji,9.07702977605,35.6156340346,3,1,5,0.09419,NA,NA,NA,NA,NA,NA,NA,ETH_2015_ESS_v03_M,Ethiopia,https://doi.org/10.48529/ampf-7988
040113088800501032,8,1,maize,NA,10,2007,3,5,Oromia,West Wellega,Genji,9.07702977605,35.6156340346,3,2.5,5,0.227975,NA,NA,NA,NA,NA,NA,NA,ETH_2015_ESS_v03_M,Ethiopia,https://doi.org/10.48529/ampf-7988
040113088800501032,9,1,nueg,NA,12,2007,3,4,Oromia,West Wellega,Genji,9.07702977605,35.6156340346,3,0.5,5,0.541315,NA,NA,NA,NA,NA,NA,NA,ETH_2015_ESS_v03_M,Ethiopia,https://doi.org/10.48529/ampf-7988
040113088800501032,9,2,millet,NA,11,2007,4,5,Oromia,West Wellega,Genji,9.07702977605,35.6156340346,3,1.25,5,0.15941,NA,NA,NA,NA,NA,NA,NA,ETH_2015_ESS_v03_M,Ethiopia,https://doi.org/10.48529/ampf-7988
040113088800501032,9,3,nueg,NA,12,2007,3,4,Oromia,West Wellega,Genji,9.07702977605,35.6156340346,3,2.5,5,0.268805,NA,NA,NA,NA,NA,NA,NA,ETH_2015_ESS_v03_M,Ethiopia,https://doi.org/10.48529/ampf-7988
040113088800501032,10,1,coffee,NA,NA,NA,3,5,Oromia,West Wellega,Genji,9.07702977605,35.6156340346,3,1,5,0.085395,NA,NA,NA,NA,NA,NA,NA,ETH_2015_ESS_v03_M,Ethiopia,https://doi.org/10.48529/ampf-7988
040113088800501047,1,1,maize,NA,10,2007,2,5,Oromia,West Wellega,Genji,9.07702977605,35.6156340346,3,1.5,5,0.23122500000000001,NA,NA,NA,NA,NA,NA,NA,ETH_2015_ESS_v03_M,Ethiopia,https://doi.org/10.48529/ampf-7988
040113088800501047,2,1,nueg,NA,12,2007,3,4,Oromia,West Wellega,Genji,9.07702977605,35.6156340346,3,0.25,5,0.035289999999999995,NA,NA,NA,NA,NA,NA,NA,ETH_2015_ESS_v03_M,Ethiopia,https://doi.org/10.48529/ampf-7988
040113088800501047,2,3,coffee,NA,NA,NA,3,5,Oromia,West Wellega,Genji,9.07702977605,35.6156340346,3,0.25,5,0.0374,NA,NA,NA,NA,NA,NA,NA,ETH_2015_ESS_v03_M,Ethiopia,https://doi.org/10.48529/ampf-7988
040113088800501047,3,2,bananas,50,NA,NA,12,12,Oromia,West Wellega,Genji,9.07702977605,35.6156340346,3,0.5,5,0.04602,NA,NA,NA,NA,NA,NA,NA,ETH_2015_ESS_v03_M,Ethiopia,https://doi.org/10.48529/ampf-7988
040113088800501047,3,2,coffee,30,NA,NA,3,5,Oromia,West Wellega,Genji,9.07702977605,35.6156340346,3,0.5,5,0.04602,NA,NA,NA,NA,NA,NA,NA,ETH_2015_ESS_v03_M,Ethiopia,https://doi.org/10.48529/ampf-7988
040113088800501047,3,2,avocados,20,NA,NA,3,6,Oromia,West Wellega,Genji,9.07702977605,35.6156340346,3,0.5,5,0.04602,NA,NA,NA,NA,NA,NA,NA,ETH_2015_ESS_v03_M,Ethiopia,https://doi.org/10.48529/ampf-7988
040113088800501047,3,4,bananas,NA,NA,NA,12,12,Oromia,West Wellega,Genji,9.07702977605,35.6156340346,3,1,11,0.010215,NA,NA,NA,NA,NA,NA,NA,ETH_2015_ESS_v03_M,Ethiopia,https://doi.org/10.48529/ampf-7988
040113088800501047,3,5,sugar cane,NA,NA,NA,5,6,Oromia,West Wellega,Genji,9.07702977605,35.6156340346,3,1,11,0.004075,NA,NA,NA,NA,NA,NA,NA,ETH_2015_ESS_v03_M,Ethiopia,https://doi.org/10.48529/ampf-7988
040113088800501047,3,6,kale,NA,NA,NA,1,4,Oromia,West Wellega,Genji,9.07702977605,35.6156340346,3,1,8,0.001525,NA,NA,NA,NA,NA,NA,NA,ETH_2015_ESS_v03_M,Ethiopia,https://doi.org/10.48529/ampf-7988
040113088800501047,3,7,other root c,NA,NA,NA,2,4,Oromia,West Wellega,Genji,9.07702977605,35.6156340346,3,1,8,0.0012699999999999999,NA,NA,NA,NA,NA,NA,NA,ETH_2015_ESS_v03_M,Ethiopia,https://doi.org/10.48529/ampf-7988
040113088800501047,3,8,maize,NA,10,2007,2,5,Oromia,West Wellega,Genji,9.07702977605,35.6156340346,3,1,11,0.014785,NA,NA,NA,NA,NA,NA,NA,ETH_2015_ESS_v03_M,Ethiopia,https://doi.org/10.48529/ampf-7988
040113088800501047,3,9,maize,NA,10,2007,2,5,Oromia,West Wellega,Genji,9.07702977605,35.6156340346,3,2,5,0.24006,NA,NA,NA,NA,NA,NA,NA,ETH_2015_ESS_v03_M,Ethiopia,https://doi.org/10.48529/ampf-7988
040113088800501047,3,10,sugar cane,NA,NA,NA,2,6,Oromia,West Wellega,Genji,9.07702977605,35.6156340346,3,0.5,5,0.066725,NA,NA,NA,NA,NA,NA,NA,ETH_2015_ESS_v03_M,Ethiopia,https://doi.org/10.48529/ampf-7988
040113088800501047,3,11,red pepper,NA,NA,NA,1,4,Oromia,West Wellega,Genji,9.07702977605,35.6156340346,3,2,8,0.001515,NA,NA,NA,NA,NA,NA,NA,ETH_2015_ESS_v03_M,Ethiopia,https://doi.org/10.48529/ampf-7988
040113088800501047,3,12,kale,NA,NA,NA,12,2,Oromia,West Wellega,Genji,9.07702977605,35.6156340346,3,1,8,8e-4,NA,NA,NA,NA,NA,NA,NA,ETH_2015_ESS_v03_M,Ethiopia,https://doi.org/10.48529/ampf-7988
040113088800501047,3,13,other root c,NA,NA,NA,12,3,Oromia,West Wellega,Genji,9.07702977605,35.6156340346,3,2,8,0.0015550000000000002,NA,NA,NA,NA,NA,NA,NA,ETH_2015_ESS_v03_M,Ethiopia,https://doi.org/10.48529/ampf-7988
040113088800501047,4,1,millet,NA,10,2007,3,4,Oromia,West Wellega,Genji,9.07702977605,35.6156340346,3,1.5,5,0.12759500000000001,NA,NA,NA,NA,NA,NA,NA,ETH_2015_ESS_v03_M,Ethiopia,https://doi.org/10.48529/ampf-7988
040113088800501047,4,2,red pepper,NA,NA,NA,1,4,Oromia,West Wellega,Genji,9.07702977605,35.6156340346,3,1,11,0.006684999999999999,NA,NA,NA,NA,NA,NA,NA,ETH_2015_ESS_v03_M,Ethiopia,https://doi.org/10.48529/ampf-7988
040113088800501047,4,3,sorghum,NA,11,2007,3,4,Oromia,West Wellega,Genji,9.07702977605,35.6156340346,3,2.5,5,0.294995,NA,NA,NA,NA,NA,NA,NA,ETH_2015_ESS_v03_M,Ethiopia,https://doi.org/10.48529/ampf-7988
040113088800501047,4,4,sweet potato,NA,NA,NA,2,4,Oromia,West Wellega,Genji,9.07702977605,35.6156340346,3,1,11,0.01873,NA,NA,NA,NA,NA,NA,NA,ETH_2015_ESS_v03_M,Ethiopia,https://doi.org/10.48529/ampf-7988
040113088800501047,4,5,nueg,NA,12,2007,3,4,Oromia,West Wellega,Genji,9.07702977605,35.6156340346,3,0.25,5,0.04799,NA,NA,NA,NA,NA,NA,NA,ETH_2015_ESS_v03_M,Ethiopia,https://doi.org/10.48529/ampf-7988
040113088800501047,4,6,red pepper,NA,NA,NA,1,4,Oromia,West Wellega,Genji,9.07702977605,35.6156340346,3,1,11,0.00121,NA,NA,NA,NA,NA,NA,NA,ETH_2015_ESS_v03_M,Ethiopia,https://doi.org/10.48529/ampf-7988
040113088800501047,4,8,red pepper,NA,NA,NA,1,4,Oromia,West Wellega,Genji,9.07702977605,35.6156340346,3,0.5,11,0.00433,NA,NA,NA,NA,NA,NA,NA,ETH_2015_ESS_v03_M,Ethiopia,https://doi.org/10.48529/ampf-7988
040113088800501047,4,9,maize,NA,10,2007,3,5,Oromia,West Wellega,Genji,9.07702977605,35.6156340346,3,2,5,0.25025,NA,NA,NA,NA,NA,NA,NA,ETH_2015_ESS_v03_M,Ethiopia,https://doi.org/10.48529/ampf-7988
040113088800501047,4,10,maize,NA,10,2007,3,5,Oromia,West Wellega,Genji,9.07702977605,35.6156340346,3,0.75,5,0.10568499999999999,NA,NA,NA,NA,NA,NA,NA,ETH_2015_ESS_v03_M,Ethiopia,https://doi.org/10.48529/ampf-7988
040113088800501047,4,11,mangos,NA,NA,NA,4,6,Oromia,West Wellega,Genji,9.07702977605,35.6156340346,3,0.5,11,0.005535,NA,NA,NA,NA,NA,NA,NA,ETH_2015_ESS_v03_M,Ethiopia,https://doi.org/10.48529/ampf-7988
040113088800501047,5,1,maize,NA,10,2007,3,5,Oromia,West Wellega,Genji,9.07702977605,35.6156340346,3,1,5,0.08112,NA,NA,NA,NA,NA,NA,NA,ETH_2015_ESS_v03_M,Ethiopia,https://doi.org/10.48529/ampf-7988
040113088800501047,6,1,maize,NA,10,2007,3,5,Oromia,West Wellega,Genji,9.07702977605,35.6156340346,3,3,5,0.48118,NA,NA,NA,NA,NA,NA,NA,ETH_2015_ESS_v03_M,Ethiopia,https://doi.org/10.48529/ampf-7988
040113088800501047,7,1,coffee,NA,NA,NA,3,5,Oromia,West Wellega,Genji,9.07702977605,35.6156340346,3,2.5,5,0.30030999999999997,NA,NA,NA,NA,NA,NA,NA,ETH_2015_ESS_v03_M,Ethiopia,https://doi.org/10.48529/ampf-7988
040113088800501047,8,1,coffee,NA,NA,NA,3,5,Oromia,West Wellega,Genji,9.07702977605,35.6156340346,3,2,1,2.03728,2,NA,NA,NA,NA,NA,NA,ETH_2015_ESS_v03_M,Ethiopia,https://doi.org/10.48529/ampf-7988
040113088800501047,9,1,teff,NA,12,2007,3,4,Oromia,West Wellega,Genji,9.07702977605,35.6156340346,3,3,5,0.12524000000000002,NA,NA,NA,NA,NA,NA,NA,ETH_2015_ESS_v03_M,Ethiopia,https://doi.org/10.48529/ampf-7988
040113088800501047,10,1,maize,NA,10,2007,3,5,Oromia,West Wellega,Genji,9.07702977605,35.6156340346,3,3,5,0.30406,NA,NA,NA,NA,NA,NA,NA,ETH_2015_ESS_v03_M,Ethiopia,https://doi.org/10.48529/ampf-7988
040113088800501047,12,1,teff,NA,12,2007,3,4,Oromia,West Wellega,Genji,9.07702977605,35.6156340346,3,1,5,0.121295,NA,NA,NA,NA,NA,NA,NA,ETH_2015_ESS_v03_M,Ethiopia,https://doi.org/10.48529/ampf-7988
040113088800501047,13,1,coffee,NA,NA,NA,3,5,Oromia,West Wellega,Genji,9.07702977605,35.6156340346,3,0.75,5,0.096525,NA,NA,NA,NA,NA,NA,NA,ETH_2015_ESS_v03_M,Ethiopia,https://doi.org/10.48529/ampf-7988
040113088800501047,14,1,coffee,NA,NA,NA,3,5,Oromia,West Wellega,Genji,9.07702977605,35.6156340346,3,0.5,5,0.0052450000000000005,NA,NA,NA,NA,NA,NA,NA,ETH_2015_ESS_v03_M,Ethiopia,https://doi.org/10.48529/ampf-7988
040113088800501047,17,1,sorghum,NA,9,2007,3,4,Oromia,West Wellega,Genji,9.07702977605,35.6156340346,3,0.25,5,0.036414999999999996,NA,NA,NA,NA,NA,NA,NA,ETH_2015_ESS_v03_M,Ethiopia,https://doi.org/10.48529/ampf-7988
040113088800501047,18,1,coffee,NA,NA,NA,3,5,Oromia,West Wellega,Genji,9.07702977605,35.6156340346,3,0.25,5,0.01052,NA,NA,NA,NA,NA,NA,NA,ETH_2015_ESS_v03_M,Ethiopia,https://doi.org/10.48529/ampf-7988
040113088800501047,19,1,coffee,NA,NA,NA,3,5,Oromia,West Wellega,Genji,9.07702977605,35.6156340346,3,0.25,5,0.02503,NA,NA,NA,NA,NA,NA,NA,ETH_2015_ESS_v03_M,Ethiopia,https://doi.org/10.48529/ampf-7988
040113088800501047,20,1,coffee,50,NA,NA,3,5,Oromia,West Wellega,Genji,9.07702977605,35.6156340346,3,1,11,0.008565000000000001,NA,NA,NA,NA,NA,NA,NA,ETH_2015_ESS_v03_M,Ethiopia,https://doi.org/10.48529/ampf-7988
040113088800501047,23,1,coffee,50,NA,NA,3,5,Oromia,West Wellega,Genji,9.07702977605,35.6156340346,3,0.5,5,0.007155,NA,NA,NA,NA,NA,NA,NA,ETH_2015_ESS_v03_M,Ethiopia,https://doi.org/10.48529/ampf-7988
040113088800501047,24,1,coffee,50,NA,NA,3,5,Oromia,West Wellega,Genji,9.07702977605,35.6156340346,3,0.25,5,0.022855,NA,NA,NA,NA,NA,NA,NA,ETH_2015_ESS_v03_M,Ethiopia,https://doi.org/10.48529/ampf-7988
040113088800501047,25,1,coffee,50,NA,NA,3,5,Oromia,West Wellega,Genji,9.07702977605,35.6156340346,3,0.25,5,0.03875,NA,NA,NA,NA,NA,NA,NA,ETH_2015_ESS_v03_M,Ethiopia,https://doi.org/10.48529/ampf-7988
040113088800501047,26,1,coffee,50,NA,NA,3,5,Oromia,West Wellega,Genji,9.07702977605,35.6156340346,3,1,1,0.00757,1,NA,NA,NA,NA,NA,NA,ETH_2015_ESS_v03_M,Ethiopia,https://doi.org/10.48529/ampf-7988
040113088800501062,1,2,bananas,40,NA,NA,12,6,Oromia,West Wellega,Genji,9.07702977605,35.6156340346,3,0.25,5,0.01493,NA,NA,NA,NA,NA,NA,NA,ETH_2015_ESS_v03_M,Ethiopia,https://doi.org/10.48529/ampf-7988
040113088800501062,1,2,coffee,40,NA,NA,3,5,Oromia,West Wellega,Genji,9.07702977605,35.6156340346,3,0.25,5,0.01493,NA,NA,NA,NA,NA,NA,NA,ETH_2015_ESS_v03_M,Ethiopia,https://doi.org/10.48529/ampf-7988
040113088800501062,1,2,avocados,20,NA,NA,4,6,Oromia,West Wellega,Genji,9.07702977605,35.6156340346,3,0.25,5,0.01493,NA,NA,NA,NA,NA,NA,NA,ETH_2015_ESS_v03_M,Ethiopia,https://doi.org/10.48529/ampf-7988
040113088800501062,1,3,avocados,NA,NA,NA,4,6,Oromia,West Wellega,Genji,9.07702977605,35.6156340346,3,1,8,6e-4,NA,NA,NA,NA,NA,NA,NA,ETH_2015_ESS_v03_M,Ethiopia,https://doi.org/10.48529/ampf-7988
040113088800501062,1,4,red pepper,NA,NA,NA,2,4,Oromia,West Wellega,Genji,9.07702977605,35.6156340346,3,0.5,8,4.3e-4,NA,NA,NA,NA,NA,NA,NA,ETH_2015_ESS_v03_M,Ethiopia,https://doi.org/10.48529/ampf-7988
040113088800501062,1,5,maize,NA,10,2007,3,5,Oromia,West Wellega,Genji,9.07702977605,35.6156340346,3,1,5,0.07987000000000001,NA,NA,NA,NA,NA,NA,NA,ETH_2015_ESS_v03_M,Ethiopia,https://doi.org/10.48529/ampf-7988
040113088800501062,1,6,maize,80,10,2007,3,5,Oromia,West Wellega,Genji,9.07702977605,35.6156340346,3,0.5,5,0.06602000000000001,NA,NA,NA,NA,NA,NA,NA,ETH_2015_ESS_v03_M,Ethiopia,https://doi.org/10.48529/ampf-7988
040113088800501062,1,6,red kideny beans,20,10,2007,2,5,Oromia,West Wellega,Genji,9.07702977605,35.6156340346,3,0.5,5,0.06602000000000001,NA,NA,NA,NA,NA,NA,NA,ETH_2015_ESS_v03_M,Ethiopia,https://doi.org/10.48529/ampf-7988
040113088800501062,2,1,maize,NA,10,2007,3,5,Oromia,West Wellega,Genji,9.07702977605,35.6156340346,3,1,5,0.11897999999999999,NA,NA,NA,NA,NA,NA,NA,ETH_2015_ESS_v03_M,Ethiopia,https://doi.org/10.48529/ampf-7988
040113088800501062,3,1,maize,NA,10,2007,3,5,Oromia,West Wellega,Genji,9.07702977605,35.6156340346,3,0.25,5,0.01853,NA,NA,NA,NA,NA,NA,NA,ETH_2015_ESS_v03_M,Ethiopia,https://doi.org/10.48529/ampf-7988
040113088800501062,4,1,coffee,NA,NA,NA,3,5,Oromia,West Wellega,Genji,9.07702977605,35.6156340346,3,0.5,5,0.06417,NA,NA,NA,NA,NA,NA,NA,ETH_2015_ESS_v03_M,Ethiopia,https://doi.org/10.48529/ampf-7988
040113088800501062,5,1,maize,NA,10,2007,3,5,Oromia,West Wellega,Genji,9.07702977605,35.6156340346,3,1,5,0.11915,NA,NA,NA,NA,NA,NA,NA,ETH_2015_ESS_v03_M,Ethiopia,https://doi.org/10.48529/ampf-7988
040113088800501062,6,1,millet,NA,11,2007,3,4,Oromia,West Wellega,Genji,9.07702977605,35.6156340346,3,0.25,5,0.01853,NA,NA,NA,NA,NA,NA,NA,ETH_2015_ESS_v03_M,Ethiopia,https://doi.org/10.48529/ampf-7988
040113088800501062,6,2,nueg,NA,12,2007,3,4,Oromia,West Wellega,Genji,9.07702977605,35.6156340346,3,1,5,0.10811,NA,NA,NA,NA,NA,NA,NA,ETH_2015_ESS_v03_M,Ethiopia,https://doi.org/10.48529/ampf-7988
040113088800501062,7,1,teff,NA,12,2007,3,5,Oromia,West Wellega,Genji,9.07702977605,35.6156340346,3,1.5,5,0.15444000000000002,NA,NA,NA,NA,NA,NA,NA,ETH_2015_ESS_v03_M,Ethiopia,https://doi.org/10.48529/ampf-7988
040113088800501062,12,1,maize,NA,10,2007,3,5,Oromia,West Wellega,Genji,9.07702977605,35.6156340346,3,0.5,5,0.03771,NA,NA,NA,NA,NA,NA,NA,ETH_2015_ESS_v03_M,Ethiopia,https://doi.org/10.48529/ampf-7988
040113088800501062,12,2,maize,NA,10,2007,3,5,Oromia,West Wellega,Genji,9.07702977605,35.6156340346,3,1,5,0.14402,NA,NA,NA,NA,NA,NA,NA,ETH_2015_ESS_v03_M,Ethiopia,https://doi.org/10.48529/ampf-7988
040113088800501062,14,1,coffee,NA,NA,NA,3,4,Oromia,West Wellega,Genji,9.07702977605,35.6156340346,3,1.25,5,0.15185,NA,NA,NA,NA,NA,NA,NA,ETH_2015_ESS_v03_M,Ethiopia,https://doi.org/10.48529/ampf-7988
040113088800501062,15,1,coffee,NA,NA,NA,3,4,Oromia,West Wellega,Genji,9.07702977605,35.6156340346,3,2,5,0.18472,NA,NA,NA,NA,NA,NA,NA,ETH_2015_ESS_v03_M,Ethiopia,https://doi.org/10.48529/ampf-7988
040113088800501078,1,2,bananas,20,NA,NA,1,13,Oromia,West Wellega,Genji,9.07702977605,35.6156340346,3,0.5,5,0.046439999999999995,NA,NA,NA,NA,NA,NA,NA,ETH_2015_ESS_v03_M,Ethiopia,https://doi.org/10.48529/ampf-7988
040113088800501078,1,2,coffee,50,NA,NA,3,5,Oromia,West Wellega,Genji,9.07702977605,35.6156340346,3,0.5,5,0.046439999999999995,NA,NA,NA,NA,NA,NA,NA,ETH_2015_ESS_v03_M,Ethiopia,https://doi.org/10.48529/ampf-7988
040113088800501078,1,2,avocados,30,NA,NA,6,6,Oromia,West Wellega,Genji,9.07702977605,35.6156340346,3,0.5,5,0.046439999999999995,NA,NA,NA,NA,NA,NA,NA,ETH_2015_ESS_v03_M,Ethiopia,https://doi.org/10.48529/ampf-7988
040113088800501078,1,3,bananas,50,NA,NA,1,13,Oromia,West Wellega,Genji,9.07702977605,35.6156340346,3,1,8,0.003587,NA,NA,NA,NA,NA,NA,NA,ETH_2015_ESS_v03_M,Ethiopia,https://doi.org/10.48529/ampf-7988
040113088800501078,1,3,coffee,50,NA,NA,3,5,Oromia,West Wellega,Genji,9.07702977605,35.6156340346,3,1,8,0.003587,NA,NA,NA,NA,NA,NA,NA,ETH_2015_ESS_v03_M,Ethiopia,https://doi.org/10.48529/ampf-7988
040113088800501078,1,4,godere,40,NA,NA,4,9,Oromia,West Wellega,Genji,9.07702977605,35.6156340346,3,1,11,0.008440000000000001,NA,NA,NA,NA,NA,NA,NA,ETH_2015_ESS_v03_M,Ethiopia,https://doi.org/10.48529/ampf-7988
040113088800501078,1,4,coffee,60,NA,NA,3,5,Oromia,West Wellega,Genji,9.07702977605,35.6156340346,3,1,11,0.008440000000000001,NA,NA,NA,NA,NA,NA,NA,ETH_2015_ESS_v03_M,Ethiopia,https://doi.org/10.48529/ampf-7988
040113088800501078,2,1,maize,80,10,2007,3,5,Oromia,West Wellega,Genji,9.07702977605,35.6156340346,3,0.25,5,0.02661,NA,NA,NA,NA,NA,NA,NA,ETH_2015_ESS_v03_M,Ethiopia,https://doi.org/10.48529/ampf-7988
040113088800501078,2,1,rape seed,20,10,2007,2,5,Oromia,West Wellega,Genji,9.07702977605,35.6156340346,3,0.25,5,0.02661,NA,NA,NA,NA,NA,NA,NA,ETH_2015_ESS_v03_M,Ethiopia,https://doi.org/10.48529/ampf-7988
040113088800501078,2,2,maize,NA,10,2007,2,5,Oromia,West Wellega,Genji,9.07702977605,35.6156340346,3,1.5,5,0.18070999999999998,NA,NA,NA,NA,NA,NA,NA,ETH_2015_ESS_v03_M,Ethiopia,https://doi.org/10.48529/ampf-7988
040113088800501078,3,1,coffee,NA,NA,NA,3,5,Oromia,West Wellega,Genji,9.07702977605,35.6156340346,3,1.5,5,0.129355,NA,NA,NA,NA,NA,NA,NA,ETH_2015_ESS_v03_M,Ethiopia,https://doi.org/10.48529/ampf-7988
040113088800501078,5,1,sorghum,NA,9,2007,4,5,Oromia,West Wellega,Genji,9.07702977605,35.6156340346,3,1.5,5,0.14346,NA,NA,NA,NA,NA,NA,NA,ETH_2015_ESS_v03_M,Ethiopia,https://doi.org/10.48529/ampf-7988
040113088800501078,6,1,teff,NA,12,2007,3,4,Oromia,West Wellega,Genji,9.07702977605,35.6156340346,3,3,5,0.32748,NA,NA,NA,NA,NA,NA,NA,ETH_2015_ESS_v03_M,Ethiopia,https://doi.org/10.48529/ampf-7988
040113088800501078,9,1,nueg,NA,12,2007,3,3,Oromia,West Wellega,Genji,9.07702977605,35.6156340346,3,1,5,0.12587,NA,NA,NA,NA,NA,NA,NA,ETH_2015_ESS_v03_M,Ethiopia,https://doi.org/10.48529/ampf-7988
040113088800501078,9,2,oranges,30,NA,NA,4,4,Oromia,West Wellega,Genji,9.07702977605,35.6156340346,3,0.25,5,0.02053,NA,NA,NA,NA,NA,NA,NA,ETH_2015_ESS_v03_M,Ethiopia,https://doi.org/10.48529/ampf-7988
040113088800501078,9,2,coffee,70,NA,NA,3,5,Oromia,West Wellega,Genji,9.07702977605,35.6156340346,3,0.25,5,0.02053,NA,NA,NA,NA,NA,NA,NA,ETH_2015_ESS_v03_M,Ethiopia,https://doi.org/10.48529/ampf-7988
040113088800501078,11,1,sorghum,NA,9,2007,4,5,Oromia,West Wellega,Genji,9.07702977605,35.6156340346,3,1,5,0.10562,NA,NA,NA,NA,NA,NA,NA,ETH_2015_ESS_v03_M,Ethiopia,https://doi.org/10.48529/ampf-7988
040113088800501078,11,2,coffee,NA,NA,NA,3,5,Oromia,West Wellega,Genji,9.07702977605,35.6156340346,3,0.25,5,0.025365000000000002,NA,NA,NA,NA,NA,NA,NA,ETH_2015_ESS_v03_M,Ethiopia,https://doi.org/10.48529/ampf-7988
040113088800501078,11,3,sweet potato,NA,NA,NA,4,9,Oromia,West Wellega,Genji,9.07702977605,35.6156340346,3,0.25,5,0.04605,NA,NA,NA,NA,NA,NA,NA,ETH_2015_ESS_v03_M,Ethiopia,https://doi.org/10.48529/ampf-7988
040113088800501078,11,4,millet,NA,11,2007,4,5,Oromia,West Wellega,Genji,9.07702977605,35.6156340346,3,1.25,5,0.150335,NA,NA,NA,NA,NA,NA,NA,ETH_2015_ESS_v03_M,Ethiopia,https://doi.org/10.48529/ampf-7988
040113088800501078,11,5,red kideny beans,50,10,2007,3,4,Oromia,West Wellega,Genji,9.07702977605,35.6156340346,3,1,11,0.006385,NA,NA,NA,NA,NA,NA,NA,ETH_2015_ESS_v03_M,Ethiopia,https://doi.org/10.48529/ampf-7988
040113088800501078,11,5,sesame,50,11,2007,3,4,Oromia,West Wellega,Genji,9.07702977605,35.6156340346,3,1,11,0.006385,NA,NA,NA,NA,NA,NA,NA,ETH_2015_ESS_v03_M,Ethiopia,https://doi.org/10.48529/ampf-7988
040113088800501078,11,6,wheat,NA,11,2007,3,3,Oromia,West Wellega,Genji,9.07702977605,35.6156340346,3,2,11,0.022369999999999998,NA,NA,NA,NA,NA,NA,NA,ETH_2015_ESS_v03_M,Ethiopia,https://doi.org/10.48529/ampf-7988
040113088800501078,11,7,sorghum,NA,9,2007,4,5,Oromia,West Wellega,Genji,9.07702977605,35.6156340346,3,1,5,0.076035,NA,NA,NA,NA,NA,NA,NA,ETH_2015_ESS_v03_M,Ethiopia,https://doi.org/10.48529/ampf-7988
040113088800501078,11,8,coffee,NA,NA,NA,3,5,Oromia,West Wellega,Genji,9.07702977605,35.6156340346,3,1,11,0.017355000000000002,NA,NA,NA,NA,NA,NA,NA,ETH_2015_ESS_v03_M,Ethiopia,https://doi.org/10.48529/ampf-7988
040113088800501078,11,9,red pepper,NA,NA,NA,3,5,Oromia,West Wellega,Genji,9.07702977605,35.6156340346,3,1,11,0.016065,NA,NA,NA,NA,NA,NA,NA,ETH_2015_ESS_v03_M,Ethiopia,https://doi.org/10.48529/ampf-7988
040113088800501078,11,10,other root c,NA,NA,NA,2,6,Oromia,West Wellega,Genji,9.07702977605,35.6156340346,3,1,11,0.01687,NA,NA,NA,NA,NA,NA,NA,ETH_2015_ESS_v03_M,Ethiopia,https://doi.org/10.48529/ampf-7988
040113088800501078,11,11,red kideny beans,50,10,2007,2,4,Oromia,West Wellega,Genji,9.07702977605,35.6156340346,3,2,8,0.00411,NA,NA,NA,NA,NA,NA,NA,ETH_2015_ESS_v03_M,Ethiopia,https://doi.org/10.48529/ampf-7988
040113088800501078,11,11,onion,50,NA,NA,2,5,Oromia,West Wellega,Genji,9.07702977605,35.6156340346,3,2,8,0.00411,NA,NA,NA,NA,NA,NA,NA,ETH_2015_ESS_v03_M,Ethiopia,https://doi.org/10.48529/ampf-7988
040113088800501078,12,1,coffee,NA,NA,NA,3,5,Oromia,West Wellega,Genji,9.07702977605,35.6156340346,3,1,5,0.0608,NA,NA,NA,NA,NA,NA,NA,ETH_2015_ESS_v03_M,Ethiopia,https://doi.org/10.48529/ampf-7988
040113088800501078,13,1,coffee,NA,NA,NA,3,5,Oromia,West Wellega,Genji,9.07702977605,35.6156340346,3,1,5,0.084645,NA,NA,NA,NA,NA,NA,NA,ETH_2015_ESS_v03_M,Ethiopia,https://doi.org/10.48529/ampf-7988
