case_id,HHID,crop_code,ag_o01,ag_o02a,ag_o02b,ag_o02c,ag_o03,ag_o05a,ag_o05b,ag_o06a,ag_o06b,ag_o07a,ag_o07b,ag_o08,ag_o09,ag_o09_oth,ag_o10,ag_o31a,ag_o31b,ag_o31b_oth,ag_o31c,ag_o32a,ag_o32b,ag_o32b_oth,ag_o32c,ag_o33a,ag_o33b,ag_o33b_oth,ag_o33c,ag_o34a,ag_o34b,ag_o34b_oth,ag_o34c,ag_o35a,ag_o35b,ag_o35b_oth,ag_o35c,ag_o36a,ag_o36b,ag_o36b_oth,ag_o36c,ag_o36d,ag_o37a,ag_o37b,ag_o37_oth,ag_o38,ag_o39,ag_o39_oth,ag_o40a,ag_o40b,ag_o40b_oth,ag_o40c,ag_o41a,ag_o41b,ag_o41_oth,ag_o42a,ag_o42b,ag_o42_oth
308036510022,45f4b4355ac14b9385fd57c06c960ea9,PEA,NO,,,,,,,,,,,,,,,10,KILOGRAM,,S: SHELLED,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,NO,,,,,,,,,,Food for household,Seed for planting,
208024130493,4606018e00564978b22f0b2444933ddc,IRISH [MALAWI] POTATO,YES,1,50 KG BAG,NOT APPLICABLE,5000,2,,1,2,AUGUST,2018,1,On Foot,,0,25,KILOGRAM,,NOT APPLICABLE,0,,,,0,,,,0,,,,25,KILOGRAM,,NOT APPLICABLE,2,50 KG BAG,,NOT APPLICABLE,,1,,,NO,,,,,,,,,,Does not usually store,,
313027590006,464054cf98b642e6858bfd4d7c5e5696,TOMATO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311027110224,464233eec10d4aa3a9d1ed223e33b2d3,MAIZE LOCAL,YES,1,50 KG BAG,S: SHELLED,20000,3,,1,2,DECEMBER,2019,1,Buyer picked up the crop,,0,2,50 KG BAG,,S: SHELLED,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,YES,Bags in house,,2,50 KG BAG,,U: UNSHELLED,1,,,Food for household,,
207084030293,46811c4cb9e84989b09cc0fbb74a81e3,TOMATO,NO,,,,,,,,,,,,,,,8,PAIL (LARGE),,NOT APPLICABLE,4,PAIL (LARGE),,NOT APPLICABLE,0,,,,2,PAIL (LARGE),,NOT APPLICABLE,0,,,,0,,,,40,,,,NO,,,,,,,,,,Food for household,,
207084030293,46811c4cb9e84989b09cc0fbb74a81e3,SWEET POTATO,YES,1,OX-CART,NOT APPLICABLE,8500,4,,1,2,AUGUST,2019,3,On Foot,,0,4,50 KG BAG,,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,4,50 KG BAG,,NOT APPLICABLE,,1,,,NO,,,,,,,,,,To sell at a higher price,Food for household,
206063630222,47098dec482048e39647dffda9a0488e,TOMATO,YES,5,PAIL (LARGE),NOT APPLICABLE,55000,1,,1,2,OCTOBER,2017,10,On Foot,,0,0,,,,0,,,,0,,,,0,,,,0,,,,1,PAIL (SMALL),,NOT APPLICABLE,,1,,,NO,,,,,,,,,,Does not usually store,,
107382240074,47191201e114406cb0326818d0c25e04,ONION,YES,2,50 KG BAG,NOT APPLICABLE,20000,3,,1,,OCTOBER,2019,1,Bicycle Taxi,,0,10,PIECE,,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,NO,,,,,,,,,,Food for household,,
107382240074,47191201e114406cb0326818d0c25e04,SUGAR CANE,NO,,,,,,,,,,,,,,,50,PIECE,,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,NO,,,,,,,,,,Food for household,,
107382240074,47191201e114406cb0326818d0c25e04,CABBAGE,YES,430,PIECE,NOT APPLICABLE,30000,3,,1,2,NOVEMBER,2019,1,Buyer picked up the crop,,0,20,PIECE,,NOT APPLICABLE,0,,,,50,PIECE,,NOT APPLICABLE,0,,,,0,,,,1,50 KG BAG,,NOT APPLICABLE,,1,,,NO,,,,,,,,,,Food for household,,
304025580211,475f0d2bfab44f9d82b6189b369f690e,OTHER (SPECIFY),YES,4,PAIL (LARGE),NOT APPLICABLE,7000,2,,5,,NOVEMBER,2019,4,On Foot,,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,NO,,,,,,,,,,Does not usually store,,
206163790366,47606658b55940f1a420bd7b64c65f2d,TOMATO,YES,3,PAIL (LARGE),NOT APPLICABLE,16000,4,,1,2,SEPTEMBER,2018,20,Own Bicycle or Oxcart,,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,10,,,,NO,,,,,,,,,,Other (Specify),,To wait for it to ripe
311077230259,478e6e79ba5a4f84b2197834fe14df6d,MAIZE HYBRID,NO,,,,,,,,,,,,,,,2,50 KG BAG,,S: SHELLED,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,NO,,,,,,,,,,Food for household,,
103121660050,479484f27b8b41148cc4d1b93d00f07b,NKHWANI,NO,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,NO,,,,,,,,,,Food for household,,
103121660050,479484f27b8b41148cc4d1b93d00f07b,MAIZE LOCAL,YES,4,PAIL (LARGE),S: SHELLED,18000,6,,1,,DECEMBER,2019,0,Buyer picked up the crop,,0,1,PAIL (LARGE),,S: SHELLED,0,,,,0,,,,0,,,,1,PAIL (LARGE),,S: SHELLED,0,,,,0,,,,YES,Bags in house,,2,50 KG BAG,,NOT APPLICABLE,5,,,Food for household,,
103121660050,479484f27b8b41148cc4d1b93d00f07b,SWEET POTATO,NO,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,1,PAIL (SMALL),,NOT APPLICABLE,,1,,,YES,Other (Specify),JUST LEFT ON GROUND,1,PAIL (SMALL),,NOT APPLICABLE,5,,,Food for household,,
105062030088,47956312fe994e3da8d00a1370465785,MAIZE HYBRID RECYCLED,YES,1,50 KG BAG,NOT APPLICABLE,8500,4,,1,,DECEMBER,2018,3,On Foot,,0,1,50 KG BAG,,U: UNSHELLED,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,NO,,,,,,,,,,Food for household,,
304015540160,47a97d8a52824f6d9d9057be1309643f,NKHWANI,YES,2,PAIL (LARGE),NOT APPLICABLE,1500,2,,4,,DECEMBER,2019,1,On Foot,,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,NO,,,,,,,,,,Does not usually store,,
202042720236,47c1a8fbc38b418ea4907ba73a3c89dc,RICE PUSA,YES,10,50 KG BAG,U: UNSHELLED,125000,1,,1,2,NOVEMBER,2018,1,On Foot,,0,1,50 KG BAG,,U: UNSHELLED,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,NO,,,,,,,,,,To sell at a higher price,Food for household,
204053180155,47c7c08f008b475e80e9758e7df0bcac,PEA,YES,5,50 KG BAG,NOT APPLICABLE,37500,5,,1,2,OCTOBER,2018,2,On Foot,,0,.5,50 KG BAG,,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,2,50 KG BAG,,NOT APPLICABLE,,5,,,NO,,,,,,,,,,To sell at a higher price,,
309056790191,47fc5b8bae134eda81fb543361d2b86a,SWEET POTATO,NO,,,,,,,,,,,,,,,3,50 KG BAG,,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,0,,,,10,,,,NO,,,,,,,,,,Food for household,Seed for planting,
309056790191,47fc5b8bae134eda81fb543361d2b86a,MAIZE HYBRID,NO,,,,,,,,,,,,,,,3,PAIL (LARGE),,S: SHELLED,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,NO,,,,,,,,,,Food for household,Seed for planting,
205043340003,480a0fc7419e4da9a106662de514c2b4,THERERE/OKRA,YES,3,PAIL (LARGE),NOT APPLICABLE,7500,6,,2,,JULY,2018,15,Buyer picked up the crop,,0,1,PAIL (LARGE),,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,NO,,,,,,,,,,Food for household,Seed for planting,
205043340003,480a0fc7419e4da9a106662de514c2b4,MAIZE LOCAL,YES,2,50 KG BAG,U: UNSHELLED,10000,6,,2,,JUNE,2019,1,Buyer picked up the crop,,0,2,50 KG BAG,,S: SHELLED,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,NO,,,,,,,,,,Food for household,Seed for planting,
205043340003,480a0fc7419e4da9a106662de514c2b4,NKHWANI,YES,1,50 KG BAG,NOT APPLICABLE,2000,6,,2,,JUNE,2018,5,Buyer picked up the crop,,0,1,50 KG BAG,,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,NO,,,,,,,,,,Food for household,Seed for planting,
205043340003,480a0fc7419e4da9a106662de514c2b4,TOMATO,YES,5,PAIL (LARGE),NOT APPLICABLE,10000,6,,2,,AUGUST,2018,20,Buyer picked up the crop,,0,1,50 KG BAG,,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,1,50 KG BAG,,NOT APPLICABLE,,1,2,,NO,,,,,,,,,,Does not usually store,,
305075930011,482efb9caf774940a4c8086dee713811,ONION,YES,5,50 KG BAG,NOT APPLICABLE,85000,5,,1,2,AUGUST,2018,2,On Foot,,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,1,,,,NO,,,,,,,,,,Does not usually store,,
310077030036,483a93e19db04936a542879bde6861f2,NKHWANI,NO,,,,,,,,,,,,,,,1,50 KG BAG,,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,NO,,,,,,,,,,Does not usually store,,
310077030036,483a93e19db04936a542879bde6861f2,MAIZE LOCAL,NO,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,NO,,,,,,,,,,Food for household,,
206083670169,483c31b134254e4a97653c585d7aaf05,SWEET POTATO,YES,3,50 KG BAG,NOT APPLICABLE,15000,5,,1,,OCTOBER,2018,3,On Foot,,0,0,,,,0,,,,0,,,,0,,,,1,50 KG BAG,,NOT APPLICABLE,1,50 KG BAG,,NOT APPLICABLE,,1,,,NO,,,,,,,,,,Food for household,,
207124050200,484028bbf0df4dc7b2f54cdc1c9c1c47,TANAPOSI,YES,6,PAIL (LARGE),NOT APPLICABLE,2500,5,,1,,JULY,2018,5,On Foot,,0,0,,,,0,,,,0,,,,0,,,,0,,,,1,PAIL (SMALL),,NOT APPLICABLE,,1,,,NO,,,,,,,,,,Does not usually store,,
207124050200,484028bbf0df4dc7b2f54cdc1c9c1c47,TOMATO,YES,4,PAIL (LARGE),NOT APPLICABLE,9000,7,,1,,SEPTEMBER,2018,8,On Foot,,0,0,,,,0,,,,0,,,,0,,,,0,,,,1,PAIL (SMALL),,NOT APPLICABLE,,1,,,NO,,,,,,,,,,Does not usually store,,
207124050200,484028bbf0df4dc7b2f54cdc1c9c1c47,MAIZE HYBRID,NO,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,1,KILOGRAM,,S: SHELLED,,3,,,NO,,,,,,,,,,Does not usually store,,
105082070130,48a751d5b7814dc7963fe031235b7e1f,OTHER (SPECIFY),YES,2,50 KG BAG,NOT APPLICABLE,100000,4,,1,,JUNE,2019,16,On Foot,,0,2,PAIL (SMALL),,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,1,PAIL (LARGE),,NOT APPLICABLE,,5,,,NO,,,,,,,,,,To sell at a higher price,,
105082070130,48a751d5b7814dc7963fe031235b7e1f,TOMATO,NO,,,,,,,,,,,,,,,4,PAIL (SMALL),,NOT APPLICABLE,1,PAIL (LARGE),,NOT APPLICABLE,0,,,,0,,,,0,,,,1,PAIL (LARGE),,NOT APPLICABLE,,1,,,NO,,,,,,,,,,To sell at a higher price,,
104041790087,48f10645e28b42b3ace6943fcc4ed791,SWEET POTATO,YES,2,PAIL (LARGE),U: UNSHELLED,4000,3,,1,,MARCH,2018,0,On Foot,,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,NO,,,,,,,,,,Food for household,,
104041790087,48f10645e28b42b3ace6943fcc4ed791,MAIZE LOCAL,YES,2,PAIL (LARGE),S: SHELLED,6000,3,,1,,FEBRUARY,2018,0,On Foot,,0,0,,,,0,,,,0,,,,0,,,,0,,,,1,PAIL (SMALL),,U: UNSHELLED,,1,,,NO,,,,,,,,,,Food for household,,
203032880225,491584b280834cb5a5fdfabbf92fbeef,IRISH [MALAWI] POTATO,YES,5,50 KG BAG,NOT APPLICABLE,50000,2,,1,,AUGUST,2018,1,Buyer picked up the crop,,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,5,,,,NO,,,,,,,,,,Does not usually store,,
207043950386,4917dcd255fd4052bcd296db5b7af5a8,MAIZE HYBRID,NO,,,,,,,,,,,,,,,2,50 KG BAG,,S: SHELLED,0,,,,0,,,,0,,,,0,,,,0,,,,1,,,,NO,,,,,,,,,,Food for household,,
207043950386,4917dcd255fd4052bcd296db5b7af5a8,SWEET POTATO,YES,2,50 KG BAG,NOT APPLICABLE,8000,3,,1,2,FEBRUARY,2019,2,Own Bicycle or Oxcart,,0,1,50 KG BAG,,NOT APPLICABLE,1,50 KG BAG,,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,10,,,,NO,,,,,,,,,,To sell at a higher price,Food for household,
101011040041,493519f5d58042dd8e21c3967f4e8d5c,ONION,YES,3,PAIL (LARGE),NOT APPLICABLE,30000,4,,1,2,JULY,2018,1,Buyer picked up the crop,,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,NO,,,,,,,,,,To sell at a higher price,Food for household,
313017570025,49638af779634da29abeda92c594ed93,TANAPOSI,NO,,,,,,,,,,,,,,,1,OTHER (SPECIFY),Dengu,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,0,,,,1,,,,NO,,,,,,,,,,Does not usually store,,
101061170117,49d50d7e550d4049bdf1781263f79226,TOMATO,YES,20,PAIL (SMALL),NOT APPLICABLE,70000,4,,1,3,NOVEMBER,2018,4,Buyer picked up the crop,,0,0,,,,0,,,,0,,,,0,,,,0,,,,1,PAIL (SMALL),,NOT APPLICABLE,,1,,,NO,,,,,,,,,,Food for household,To sell at a higher price,
307076270051,49e15db1f8004333973e659f3d29282f,TOMATO,YES,43,PAIL (LARGE),NOT APPLICABLE,64500,4,,1,2,OCTOBER,2019,12,Buyer picked up the crop,,0,1,PAIL (LARGE),,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,0,,,,15,,,,NO,,,,,,,,,,Seed for planting,,
313037700088,49eb4698323b4213b604c154377543b1,TANAPOSI,YES,12,50 KG BAG,NOT APPLICABLE,30000,8,,1,2,MAY,2018,5,Buyer picked up the crop,,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,2,,,,NO,,,,,,,,,,Does not usually store,,
313037700088,49eb4698323b4213b604c154377543b1,MAIZE HYBRID RECYCLED,YES,8,50 KG BAG,U: UNSHELLED,40000,8,,1,,AUGUST,2018,1,Buyer picked up the crop,,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,1,,,,NO,,,,,,,,,,Does not usually store,,
107432320078,4a0798424852487082fa925c3aeb2528,NKHWANI,NO,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,NO,,,,,,,,,,Food for household,,
107432320078,4a0798424852487082fa925c3aeb2528,MAIZE HYBRID,NO,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,NO,,,,,,,,,,Food for household,,
209094430093,4a14267265774c6fbfc8b3c7197912ad,IRISH [MALAWI] POTATO,YES,15,50 KG BAG,NOT APPLICABLE,125000,14,,1,,OCTOBER,2019,2,Buyer picked up the crop,,0,.5,50 KG BAG,,NOT APPLICABLE,15,KILOGRAM,,S: SHELLED,0,,,,0,,,,1,50 KG BAG,,S: SHELLED,10,KILOGRAM,,NOT APPLICABLE,,1,,,NO,,,,,,,,,,Food for household,To sell at a higher price,
310207080287,4a4330525dec46aba2a46e49a5f7e1be,MAIZE HYBRID,NO,,,,,,,,,,,,,,,6,50 KG BAG,,S: SHELLED,1,50 KG BAG,,S: SHELLED,0,,,,0,,,,0,,,,0,,,,1,,,,NO,,,,,,,,,,Does not usually store,,
310207080287,4a4330525dec46aba2a46e49a5f7e1be,NKHWANI,NO,,,,,,,,,,,,,,,6,PAIL (LARGE),,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,0,,,,1,,,,NO,,,,,,,,,,Does not usually store,,
301074990126,4a502e69ee7245b79750b132f997d67c,SWEET POTATO,NO,,,,,,,,,,,,,,,1,50 KG BAG,,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,NO,,,,,,,,,,Food for household,,
207043950405,4a7a3fd454f14f539e2327952fa2eacc,BEANS,NO,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,1,PAIL (LARGE),,NOT APPLICABLE,,1,,,NO,,,,,,,,,,Food for household,,
207043950405,4a7a3fd454f14f539e2327952fa2eacc,MAIZE HYBRID,NO,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,1,50 KG BAG,,S: SHELLED,0,,,,1,50 KG BAG,,U: UNSHELLED,,1,,,NO,,,,,,,,,,Food for household,,
306026090101,4a8fef0d499f4966ab5c73f0b3ca5c1f,TANAPOSI,YES,15,OTHER (SPECIFY),NOT APPLICABLE,15000,5,,1,2,MAY,2018,15,Buyer picked up the crop,,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,NO,,,,,,,,,,Does not usually store,,
306026090101,4a8fef0d499f4966ab5c73f0b3ca5c1f,TOMATO,YES,10,OTHER (SPECIFY),NOT APPLICABLE,30000,5,,1,2,OCTOBER,2018,5,Buyer picked up the crop,,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,NO,,,,,,,,,,Does not usually store,,
208044190005,4aa793399f7345cf837e0f06d59c35c9,TOMATO,YES,8,PAIL (LARGE),NOT APPLICABLE,7000,9,,1,,AUGUST,2019,20,Buyer picked up the crop,,0,1,PAIL (LARGE),,NOT APPLICABLE,0,,,,0,,,,0,,,,1,PAIL (SMALL),,NOT APPLICABLE,10,PIECE,,NOT APPLICABLE,,1,,,NO,,,,,,,,,,Food for household,,
306015980102,4ab3ef1535e64a33976f671ca7cc2c82,TANAPOSI,YES,12,OTHER (SPECIFY),NOT APPLICABLE,30000,3,5,1,,JUNE,2018,14,Buyer picked up the crop,,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,2,,,,NO,,,,,,,,,,Does not usually store,,
306015980102,4ab3ef1535e64a33976f671ca7cc2c82,MAIZE HYBRID RECYCLED,YES,3,50 KG BAG,U: UNSHELLED,16500,5,,1,,DECEMBER,2018,2,Buyer picked up the crop,,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,1,,,,NO,,,,,,,,,,Food for household,,
101021080058,4ab5ca6c1cbe4d67b31b20f8667ca8a1,TOMATO,YES,2,OX-CART,NOT APPLICABLE,200000,5,,1,2,SEPTEMBER,2018,10,Own Bicycle or Oxcart,,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,10,,,,NO,,,,,,,,,,Food for household,To sell at a higher price,
207013870284,4b004c50fe98479cbe445f633cd84e73,MAIZE HYBRID,NO,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,1,,,,NO,,,,,,,,,,Food for household,,
311057190289,4b9d1ad0f72c4fb98e7fd36539107540,NKHWANI,YES,3,PAIL (LARGE),NOT APPLICABLE,6000,4,,1,2,JUNE,2019,2,On Foot,,0,2,PAIL (LARGE),,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,0,,,,5,,,,NO,,,,,,,,,,Food for household,To sell at a higher price,
311057190289,4b9d1ad0f72c4fb98e7fd36539107540,PEA,YES,10,KILOGRAM,S: SHELLED,2000,4,,1,2,AUGUST,2019,0,On Foot,,0,20,KILOGRAM,,S: SHELLED,0,,,,0,,,,0,,,,0,,,,0,,,,5,,,,YES,Unprotected pile,,20,KILOGRAM,,S: SHELLED,5,,,Food for household,To sell at a higher price,
311057190289,4b9d1ad0f72c4fb98e7fd36539107540,MAIZE HYBRID RECYCLED,NO,,,,,,,,,,,,,,,2,50 KG BAG,,S: SHELLED,0,,,,0,,,,0,,,,0,,,,0,,,,5,,,,YES,Heaped in house,,2,50 KG BAG,,S: SHELLED,1,,,Food for household,,
308056550043,4bbc371463734626ba41a2f435a3b2c4,TANAPOSI,NO,,,,,,,,,,,,,,,1,PAIL (SMALL),,S: SHELLED,0,,,,0,,,,0,,,,0,,,,0,,,,10,,,,NO,,,,,,,,,,Food for household,,
309036750249,4bc1a2dad5c6488eb81d9e5a381d60e3,SWEET POTATO,NO,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,10,,,,NO,,,,,,,,,,Food for household,,
309036750249,4bc1a2dad5c6488eb81d9e5a381d60e3,TOMATO,YES,5,PAIL (LARGE),NOT APPLICABLE,15000,4,,1,,OCTOBER,2019,4,Buyer picked up the crop,,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,10,,,,NO,,,,,,,,,,Food for household,,
309036750249,4bc1a2dad5c6488eb81d9e5a381d60e3,NKHWANI,NO,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,10,,,,NO,,,,,,,,,,Food for household,,
309036750249,4bc1a2dad5c6488eb81d9e5a381d60e3,OTHER (SPECIFY),NO,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,10,,,,NO,,,,,,,,,,Food for household,,
305075930461,4bd4956a85af4fd0a1fa0d0980fb667a,TANAPOSI,YES,8,50 KG BAG,NOT APPLICABLE,24500,8,,1,2,JULY,2018,15,Truck / Bus/ Minibus,,3500,0,,,,0,,,,0,,,,8,50 KG BAG,,NOT APPLICABLE,0,,,,0,,,,80,,,,NO,,,,,,,,,,Food for household,To sell at a higher price,
305075930461,4bd4956a85af4fd0a1fa0d0980fb667a,OTHER (SPECIFY),YES,7,50 KG BAG,NOT APPLICABLE,21000,8,,1,2,JULY,2018,15,On Foot,,21000,0,,,,0,,,,0,,,,7,50 KG BAG,,NOT APPLICABLE,0,,,,0,,,,50,,,,NO,,,,,,,,,,Food for household,To sell at a higher price,
107392250123,4bdb236d26aa482fbfdc493edda3cd03,TANAPOSI,NO,,,,,,,,,,,,,,,10,BUNCH,,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,0,,,,1,,,,NO,,,,,,,,,,Food for household,,
201092450106,4befcc3d7645400a84174270eed5c735,NKHWANI,NO,,,,,,,,,,,,,,,5,PAIL (LARGE),,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,1,PAIL (SMALL),,S: SHELLED,,2,,,NO,,,,,,,,,,Food for household,To sell at a higher price,
210404530200,4bf56a534f3c4846a8679c8ed75e3bff,MAIZE HYBRID,NO,,,,,,,,,,,,,,,25,KILOGRAM,,S: SHELLED,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,YES,Bags in house,,1,50 KG BAG,,S: SHELLED,1,,,Food for household,,
210404530200,4bf56a534f3c4846a8679c8ed75e3bff,SWEET POTATO,YES,5,50 KG BAG,S: SHELLED,25000,4,,1,,APRIL,2019,2,Buyer picked up the crop,,0,0,,,,0,,,,0,,,,0,,,,0,,,,1,PAIL (SMALL),,NOT APPLICABLE,,5,,,NO,,,,,,,,,,To sell at a higher price,,
204063210153,4c011f911d3748a7b38081a776217463,BEANS,NO,,,,,,,,,,,,,,,1,PAIL (SMALL),,S: SHELLED,0,,,,0,,,,0,,,,0,,,,0,,,,1,,,,NO,,,,,,,,,,Food for household,,
105092080009,4ce4590ee90140fe8425a54ad1047f9a,TOMATO,YES,1,PAIL (LARGE),NOT APPLICABLE,5000,4,,1,,AUGUST,2019,6,Buyer picked up the crop,,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,NO,,,,,,,,,,Food for household,,
105092080009,4ce4590ee90140fe8425a54ad1047f9a,OTHER (SPECIFY),YES,10,PAIL (LARGE),NOT APPLICABLE,60000,3,4,1,,JULY,2019,8,Buyer picked up the crop,,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,NO,,,,,,,,,,Food for household,,
301085010001,4cf3e63ba92e4acb99064289cb936ed0,MAIZE LOCAL,NO,,,,,,,,,,,,,,,20,KILOGRAM,,S: SHELLED,3,KILOGRAM,,S: SHELLED,0,,,,0,,,,0,,,,7,KILOGRAM,,S: SHELLED,,4,1,,NO,,,,,,,,,,Food for household,,
301085010001,4cf3e63ba92e4acb99064289cb936ed0,TANAPOSI,YES,50,KILOGRAM,NOT APPLICABLE,3000,4,,1,,AUGUST,2019,2,Own Bicycle or Oxcart,,0,30,KILOGRAM,,NOT APPLICABLE,2,KILOGRAM,,S: SHELLED,0,,,,0,,,,0,,,,18,KILOGRAM,,NOT APPLICABLE,,2,,,NO,,,,,,,,,,Food for household,To sell at a higher price,
301085010001,4cf3e63ba92e4acb99064289cb936ed0,TOMATO,YES,10,KILOGRAM,NOT APPLICABLE,3500,2,,1,,SEPTEMBER,2018,1,Buyer picked up the crop,,0,20,KILOGRAM,,NOT APPLICABLE,5,KILOGRAM,,NOT APPLICABLE,0,,,,0,,,,0,,,,5,KILOGRAM,,NOT APPLICABLE,,1,4,,NO,,,,,,,,,,To sell at a higher price,Food for household,
301085010001,4cf3e63ba92e4acb99064289cb936ed0,SUGAR CANE,YES,1,OX-CART,NOT APPLICABLE,5000,2,,1,2,JULY,2019,1,Buyer picked up the crop,,0,1,OX-CART,,NOT APPLICABLE,.5,OX-CART,,NOT APPLICABLE,0,,,,0,,,,35,PIECE,,NOT APPLICABLE,.3,OX-CART,,NOT APPLICABLE,,1,5,,NO,,,,,,,,,,Food for household,To sell at a higher price,
206043590351,4d29e706ee4f4bd5930ee5c700340833,MAIZE HYBRID,NO,,,,,,,,,,,,,,,3,50 KG BAG,,S: SHELLED,0,,,,0,,,,0,,,,0,,,,0,,,,1,,,,NO,,,,,,,,,,Food for household,Seed for planting,
105021950128,4d576874b95b4971a71cf9d0ab28f125,MAIZE HYBRID,YES,3,50 KG BAG,U: UNSHELLED,18000,5,,1,,FEBRUARY,2019,1,Own Bicycle or Oxcart,,0,1,50 KG BAG,,U: UNSHELLED,0,,,,0,,,,0,,,,0,,,,1,PAIL (SMALL),,U: UNSHELLED,,1,2,,NO,,,,,,,,,,To sell at a higher price,,
105102090135,4d7066ec9ab641d1ac349280df1abdfa,BEANS,NO,,,,,,,,,,,,,,,2,PAIL (LARGE),,S: SHELLED,0,,,,0,,,,0,,,,3,NO 12 PLATE,,S: SHELLED,2,PAIL (LARGE),,S: SHELLED,,1,,,NO,,,,,,,,,,Food for household,,
207023900131,4dc48e871d5b405c82925b2e8f9cb9d9,BEANS,NO,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,1,PAIL (SMALL),,U: UNSHELLED,,1,,,NO,,,,,,,,,,Food for household,,
207023900131,4dc48e871d5b405c82925b2e8f9cb9d9,MAIZE LOCAL,NO,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,3,PAIL (LARGE),,U: UNSHELLED,,2,4,,NO,,,,,,,,,,Food for household,,
205053360217,4dce8b81c3d6420e86417e5d6eafa81c,SWEET POTATO,YES,2,50 KG BAG,NOT APPLICABLE,7000,2,,1,,SEPTEMBER,2018,1,Buyer picked up the crop,,0,1,PAIL (LARGE),,NOT APPLICABLE,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,NO,,,,,,,,,,Does not usually store,,
