case_id,HHID,PID,fs_c00,fs_c00f,fs_c01a,fs_c01b,fs_c01c,fs_c00f1,fs_c02a,fs_c02b,fs_c02c,fs_c00f2,fs_c03a,fs_c03b,fs_c03c,fs_c00f3,fs_c04a,fs_c04b,fs_c04c
103121640081,9569dcb935024d28b6d4d042bf28b865,11,NO,,,,,,,,,,,,,,,,
103121640081,9569dcb935024d28b6d4d042bf28b865,7,YES,NO,,,,NO,,,,YES,8,4,6,YES,8,3,6
103121640081,9569dcb935024d28b6d4d042bf28b865,4,NO,,,,,,,,,,,,,,,,
103121640081,9569dcb935024d28b6d4d042bf28b865,6,YES,NO,,,,NO,,,,NO,,,,YES,9,3,6
103121640081,9569dcb935024d28b6d4d042bf28b865,3,NO,,,,,,,,,,,,,,,,
103121640082,8af31ea03b1f4d19823e846ee669cbf6,1,YES,NO,,,,NO,,,,NO,,,,YES,6,2,5
103121640082,8af31ea03b1f4d19823e846ee669cbf6,14,NO,,,,,,,,,,,,,,,,
103121640082,8af31ea03b1f4d19823e846ee669cbf6,13,NO,,,,,,,,,,,,,,,,
103121640082,8af31ea03b1f4d19823e846ee669cbf6,16,NO,,,,,,,,,,,,,,,,
103121640082,8af31ea03b1f4d19823e846ee669cbf6,7,NO,,,,,,,,,,,,,,,,
103121640082,8af31ea03b1f4d19823e846ee669cbf6,15,NO,,,,,,,,,,,,,,,,
103121640082,8af31ea03b1f4d19823e846ee669cbf6,12,YES,NO,,,,NO,,,,NO,,,,YES,4,1,6
103121640082,8af31ea03b1f4d19823e846ee669cbf6,5,NO,,,,,,,,,,,,,,,,
103121640082,8af31ea03b1f4d19823e846ee669cbf6,6,NO,,,,,,,,,,,,,,,,
103121640082,8af31ea03b1f4d19823e846ee669cbf6,4,NO,,,,,,,,,,,,,,,,
103121650179,cba0fa54bfa74ada8d6382d8aab3fae7,6,NO,,,,,,,,,,,,,,,,
103121650179,cba0fa54bfa74ada8d6382d8aab3fae7,5,NO,,,,,,,,,,,,,,,,
103121650179,cba0fa54bfa74ada8d6382d8aab3fae7,1,YES,NO,,,,YES,1,1,2,NO,,,,YES,1,1,4
103121650179,cba0fa54bfa74ada8d6382d8aab3fae7,2,YES,NO,,,,YES,1,1,2,NO,,,,NO,,,
103121650179,cba0fa54bfa74ada8d6382d8aab3fae7,3,YES,NO,,,,YES,1,1,2,NO,,,,NO,,,
103121650179,cba0fa54bfa74ada8d6382d8aab3fae7,4,YES,NO,,,,YES,1,1,2,NO,,,,NO,,,
103121650179,cba0fa54bfa74ada8d6382d8aab3fae7,7,NO,,,,,,,,,,,,,,,,
103121650471,d8d67896703b4e9482c723dc3e2cc370,1,YES,NO,,,,NO,,,,YES,8,6,8,YES,8,6,8
103121660089,ce97d4fe0ebb4eee8c921539ed3c178d,2,NO,,,,,,,,,,,,,,,,
103121660089,ce97d4fe0ebb4eee8c921539ed3c178d,3,NO,,,,,,,,,,,,,,,,
103121660089,ce97d4fe0ebb4eee8c921539ed3c178d,1,YES,NO,,,,YES,3,3,4,NO,,,,NO,,,
103121670169,d95ff00ef1a34fea8aa68ca52050424d,8,NO,,,,,,,,,,,,,,,,
103121670169,d95ff00ef1a34fea8aa68ca52050424d,2,NO,,,,,,,,,,,,,,,,
103121670169,d95ff00ef1a34fea8aa68ca52050424d,1,YES,NO,,,,NO,,,,NO,,,,YES,4,1,1
103121670169,d95ff00ef1a34fea8aa68ca52050424d,10,NO,,,,,,,,,,,,,,,,
103121670169,d95ff00ef1a34fea8aa68ca52050424d,11,NO,,,,,,,,,,,,,,,,
103121670169,d95ff00ef1a34fea8aa68ca52050424d,3,NO,,,,,,,,,,,,,,,,
103121670169,d95ff00ef1a34fea8aa68ca52050424d,9,NO,,,,,,,,,,,,,,,,
103121670169,d95ff00ef1a34fea8aa68ca52050424d,7,NO,,,,,,,,,,,,,,,,
103121670169,d95ff00ef1a34fea8aa68ca52050424d,6,NO,,,,,,,,,,,,,,,,
103121670169,d95ff00ef1a34fea8aa68ca52050424d,5,NO,,,,,,,,,,,,,,,,
103121670169,d95ff00ef1a34fea8aa68ca52050424d,4,NO,,,,,,,,,,,,,,,,
103201680072,987b4bd27aa442968db466205a1e3536,1,YES,NO,,,,NO,,,,NO,,,,YES,20,3,6
103201680086,4ff89dca92af45b684af7220cedd61ba,2,YES,NO,,,,NO,,,,NO,,,,YES,12,6,4
103201680086,4ff89dca92af45b684af7220cedd61ba,1,YES,NO,,,,NO,,,,NO,,,,NO,,,
103201680136,1e7ca8bed2e7408ca2ecbbd9888a357a,3,YES,NO,,,,NO,,,,NO,,,,YES,12,6,4
104011730202,74ee239e031a4bf3932eba77bbe05473,10,NO,,,,,,,,,,,,,,,,
104011730202,74ee239e031a4bf3932eba77bbe05473,1,YES,NO,,,,YES,8,2,1,NO,,,,NO,,,
104011730202,74ee239e031a4bf3932eba77bbe05473,6,NO,,,,,,,,,,,,,,,,
104011730202,74ee239e031a4bf3932eba77bbe05473,2,YES,NO,,,,NO,,,,YES,8,2,1,NO,,,
104011730202,74ee239e031a4bf3932eba77bbe05473,4,NO,,,,,,,,,,,,,,,,
104011730202,74ee239e031a4bf3932eba77bbe05473,8,NO,,,,,,,,,,,,,,,,
104011730202,74ee239e031a4bf3932eba77bbe05473,7,NO,,,,,,,,,,,,,,,,
104011730202,74ee239e031a4bf3932eba77bbe05473,9,NO,,,,,,,,,,,,,,,,
104011730202,74ee239e031a4bf3932eba77bbe05473,3,NO,,,,,,,,,,,,,,,,
104041780004,c9ab0b29b74e40bc93bbe4d1f541192a,9,NO,,,,,,,,,,,,,,,,
104041780004,c9ab0b29b74e40bc93bbe4d1f541192a,4,NO,,,,,,,,,,,,,,,,
104041780004,c9ab0b29b74e40bc93bbe4d1f541192a,8,NO,,,,,,,,,,,,,,,,
104041780004,c9ab0b29b74e40bc93bbe4d1f541192a,5,NO,,,,,,,,,,,,,,,,
104041780004,c9ab0b29b74e40bc93bbe4d1f541192a,7,NO,,,,,,,,,,,,,,,,
104041780004,c9ab0b29b74e40bc93bbe4d1f541192a,3,NO,,,,,,,,,,,,,,,,
104041780004,c9ab0b29b74e40bc93bbe4d1f541192a,6,NO,,,,,,,,,,,,,,,,
104041780004,c9ab0b29b74e40bc93bbe4d1f541192a,2,NO,,,,,,,,,,,,,,,,
104041780004,c9ab0b29b74e40bc93bbe4d1f541192a,1,YES,YES,20,6,8,NO,,,,NO,,,,NO,,,
104041780120,7b56ead5540c4dbfb7f69fc91cd251cc,5,NO,,,,,,,,,,,,,,,,
104041780120,7b56ead5540c4dbfb7f69fc91cd251cc,4,NO,,,,,,,,,,,,,,,,
104041780120,7b56ead5540c4dbfb7f69fc91cd251cc,2,YES,NO,,,,NO,,,,NO,,,,YES,4,4,7
104041780120,7b56ead5540c4dbfb7f69fc91cd251cc,1,YES,NO,,,,NO,,,,NO,,,,YES,4,4,8
104041780120,7b56ead5540c4dbfb7f69fc91cd251cc,3,NO,,,,,,,,,,,,,,,,
104041780137,c99c252d0f00467aa85701cf5642b95a,3,YES,YES,4,6,10,NO,,,,NO,,,,NO,,,
104041780137,c99c252d0f00467aa85701cf5642b95a,4,NO,,,,,,,,,,,,,,,,
104041780137,c99c252d0f00467aa85701cf5642b95a,5,NO,,,,,,,,,,,,,,,,
104041780137,c99c252d0f00467aa85701cf5642b95a,2,NO,,,,,,,,,,,,,,,,
104041780137,c99c252d0f00467aa85701cf5642b95a,1,YES,YES,4,6,10,NO,,,,NO,,,,NO,,,
104071820287,691e7b5b0d364ba88eb7fd5cc92dd08c,7,NO,,,,,,,,,,,,,,,,
104071820287,691e7b5b0d364ba88eb7fd5cc92dd08c,6,NO,,,,,,,,,,,,,,,,
104071820287,691e7b5b0d364ba88eb7fd5cc92dd08c,3,NO,,,,,,,,,,,,,,,,
104071820287,691e7b5b0d364ba88eb7fd5cc92dd08c,5,NO,,,,,,,,,,,,,,,,
104071820287,691e7b5b0d364ba88eb7fd5cc92dd08c,1,NO,,,,,,,,,,,,,,,,
104071820287,691e7b5b0d364ba88eb7fd5cc92dd08c,4,NO,,,,,,,,,,,,,,,,
104071820287,691e7b5b0d364ba88eb7fd5cc92dd08c,2,YES,NO,,,,NO,,,,NO,,,,YES,16,3,8
104201890128,4c55c9d701b247ceb85adc68fb6f7955,2,NO,,,,,,,,,,,,,,,,
104201890128,4c55c9d701b247ceb85adc68fb6f7955,7,NO,,,,,,,,,,,,,,,,
104201890128,4c55c9d701b247ceb85adc68fb6f7955,8,NO,,,,,,,,,,,,,,,,
104201890128,4c55c9d701b247ceb85adc68fb6f7955,5,NO,,,,,,,,,,,,,,,,
104201890128,4c55c9d701b247ceb85adc68fb6f7955,3,NO,,,,,,,,,,,,,,,,
104201890128,4c55c9d701b247ceb85adc68fb6f7955,4,NO,,,,,,,,,,,,,,,,
104201890128,4c55c9d701b247ceb85adc68fb6f7955,6,NO,,,,,,,,,,,,,,,,
104201890128,4c55c9d701b247ceb85adc68fb6f7955,1,YES,NO,,,,NO,,,,NO,,,,YES,20,7,10
105041980029,2e0b88f7cb60435a8d92895d33ac50c4,2,YES,NO,,,,YES,8,6,6,YES,5,2,4,YES,5,5,4
105041980029,2e0b88f7cb60435a8d92895d33ac50c4,1,NO,,,,,,,,,,,,,,,,
105041980196,7e3a3fc584904162890889c67a24baf8,1,YES,NO,,,,NO,,,,NO,,,,YES,20,6,10
105041980196,7e3a3fc584904162890889c67a24baf8,3,NO,,,,,,,,,,,,,,,,
105041980196,7e3a3fc584904162890889c67a24baf8,2,NO,,,,,,,,,,,,,,,,
105082070130,48a751d5b7814dc7963fe031235b7e1f,2,NO,,,,,,,,,,,,,,,,
105082070130,48a751d5b7814dc7963fe031235b7e1f,4,NO,,,,,,,,,,,,,,,,
105082070130,48a751d5b7814dc7963fe031235b7e1f,3,NO,,,,,,,,,,,,,,,,
105082070130,48a751d5b7814dc7963fe031235b7e1f,1,YES,NO,,,,NO,,,,NO,,,,YES,7,4,1
105082070130,48a751d5b7814dc7963fe031235b7e1f,5,NO,,,,,,,,,,,,,,,,
106012110001,197c13ae874b4907980b611acb5cdf03,2,NO,,,,,,,,,,,,,,,,
106012110001,197c13ae874b4907980b611acb5cdf03,3,YES,NO,,,,YES,8,6,24,NO,,,,YES,4,7,1
106012110001,197c13ae874b4907980b611acb5cdf03,1,NO,,,,,,,,,,,,,,,,
106012110004,d44fc041d3cf42928b460ca5e04ead07,1,NO,,,,,,,,,,,,,,,,
106012110004,d44fc041d3cf42928b460ca5e04ead07,3,NO,,,,,,,,,,,,,,,,
106012110004,d44fc041d3cf42928b460ca5e04ead07,7,YES,NO,,,,YES,3,3,4,NO,,,,YES,3,4,1
106012110004,d44fc041d3cf42928b460ca5e04ead07,6,NO,,,,,,,,,,,,,,,,
106012110004,d44fc041d3cf42928b460ca5e04ead07,4,YES,NO,,,,NO,,,,YES,8,4,12,YES,8,4,2
106012110004,d44fc041d3cf42928b460ca5e04ead07,2,NO,,,,,,,,,,,,,,,,
106012110004,d44fc041d3cf42928b460ca5e04ead07,5,NO,,,,,,,,,,,,,,,,
106012110004,d44fc041d3cf42928b460ca5e04ead07,8,NO,,,,,,,,,,,,,,,,
106012110035,555df629fecb46188e9ac0d9c6604c15,6,NO,,,,,,,,,,,,,,,,
106012110035,555df629fecb46188e9ac0d9c6604c15,1,YES,YES,5,6,12,NO,,,,NO,,,,YES,5,2,1
106012110035,555df629fecb46188e9ac0d9c6604c15,5,NO,,,,,,,,,,,,,,,,
106012110035,555df629fecb46188e9ac0d9c6604c15,3,NO,,,,,,,,,,,,,,,,
106012110035,555df629fecb46188e9ac0d9c6604c15,8,NO,,,,,,,,,,,,,,,,
106012110035,555df629fecb46188e9ac0d9c6604c15,7,NO,,,,,,,,,,,,,,,,
106012110035,555df629fecb46188e9ac0d9c6604c15,2,YES,NO,,,,NO,,,,YES,5,7,8,YES,2,6,1
106012110035,555df629fecb46188e9ac0d9c6604c15,4,YES,NO,,,,YES,2,4,2,NO,,,,YES,2,2,1
106012110048,342472e366f946749694e1d4073060b9,4,NO,,,,,,,,,,,,,,,,
106012110048,342472e366f946749694e1d4073060b9,3,NO,,,,,,,,,,,,,,,,
106012110048,342472e366f946749694e1d4073060b9,2,YES,NO,,,,NO,,,,NO,,,,YES,6,3,8
106012110048,342472e366f946749694e1d4073060b9,1,YES,NO,,,,YES,24,3,8,NO,,,,NO,,,
106012110053,543cc1d9ba2441ada5fcb314ba212923,7,NO,,,,,,,,,,,,,,,,
106012110053,543cc1d9ba2441ada5fcb314ba212923,2,YES,NO,,,,NO,,,,YES,28,6,2,YES,28,6,3
106012110053,543cc1d9ba2441ada5fcb314ba212923,6,NO,,,,,,,,,,,,,,,,
106012110053,543cc1d9ba2441ada5fcb314ba212923,1,YES,YES,28,6,5,NO,,,,YES,28,6,1,YES,28,6,2
106012110053,543cc1d9ba2441ada5fcb314ba212923,3,YES,NO,,,,YES,4,5,1,YES,4,6,1,NO,,,
106012110070,db8d62f269ce4087b6888253bfe2c32b,3,NO,,,,,,,,,,,,,,,,
106012110070,db8d62f269ce4087b6888253bfe2c32b,4,NO,,,,,,,,,,,,,,,,
106012110070,db8d62f269ce4087b6888253bfe2c32b,2,YES,NO,,,,NO,,,,YES,12,6,8,YES,12,6,8
106012110070,db8d62f269ce4087b6888253bfe2c32b,1,YES,YES,12,6,5,NO,,,,NO,,,,YES,6,6,8
106012110070,db8d62f269ce4087b6888253bfe2c32b,7,NO,,,,,,,,,,,,,,,,
106012110070,db8d62f269ce4087b6888253bfe2c32b,6,NO,,,,,,,,,,,,,,,,
106012110070,db8d62f269ce4087b6888253bfe2c32b,5,NO,,,,,,,,,,,,,,,,
106012110077,c8a435b803704218b05c556b00cfddb4,1,YES,NO,,,,NO,,,,YES,16,6,1,YES,16,6,1
106012110077,c8a435b803704218b05c556b00cfddb4,4,NO,,,,,,,,,,,,,,,,
106012110077,c8a435b803704218b05c556b00cfddb4,2,YES,NO,,,,NO,,,,NO,,,,NO,,,
106012110077,c8a435b803704218b05c556b00cfddb4,3,NO,,,,,,,,,,,,,,,,
106012110078,f7c465a554084ab4a81239bb6dbb1e4d,1,YES,NO,,,,YES,24,5,6,YES,24,5,1,YES,24,5,2
106012110094,71d995caf65841f08abada272723506d,1,YES,YES,12,6,8,NO,,,,NO,,,,NO,,,
106012110094,71d995caf65841f08abada272723506d,3,NO,,,,,,,,,,,,,,,,
106012110094,71d995caf65841f08abada272723506d,5,NO,,,,,,,,,,,,,,,,
106012110094,71d995caf65841f08abada272723506d,2,NO,,,,,,,,,,,,,,,,
106012110094,71d995caf65841f08abada272723506d,4,NO,,,,,,,,,,,,,,,,
106012110109,d4f329c6aab0471a8b64d42108bbf047,1,YES,NO,,,,YES,12,6,9,NO,,,,NO,,,
106012110360,8b8846595c544806a0848e62b383f1a3,2,YES,NO,,,,NO,,,,YES,4,6,6,NO,,,
106012110360,8b8846595c544806a0848e62b383f1a3,5,NO,,,,,,,,,,,,,,,,
106012110360,8b8846595c544806a0848e62b383f1a3,1,YES,YES,12,6,13,NO,,,,YES,12,6,12,YES,12,7,12
106012110360,8b8846595c544806a0848e62b383f1a3,6,NO,,,,,,,,,,,,,,,,
106012110360,8b8846595c544806a0848e62b383f1a3,4,NO,,,,,,,,,,,,,,,,
106012110360,8b8846595c544806a0848e62b383f1a3,7,YES,NO,,,,NO,,,,YES,4,5,2,NO,,,
106012110360,8b8846595c544806a0848e62b383f1a3,3,NO,,,,,,,,,,,,,,,,
106012110398,0eb1bca745c64cf0b7c6a3f44598e6de,5,NO,,,,,,,,,,,,,,,,
106012110398,0eb1bca745c64cf0b7c6a3f44598e6de,7,NO,,,,,,,,,,,,,,,,
106012110398,0eb1bca745c64cf0b7c6a3f44598e6de,6,NO,,,,,,,,,,,,,,,,
106012110398,0eb1bca745c64cf0b7c6a3f44598e6de,2,NO,,,,,,,,,,,,,,,,
106012110398,0eb1bca745c64cf0b7c6a3f44598e6de,1,YES,YES,12,6,9,NO,,,,NO,,,,YES,12,6,4
106012110398,0eb1bca745c64cf0b7c6a3f44598e6de,4,NO,,,,,,,,,,,,,,,,
106012110398,0eb1bca745c64cf0b7c6a3f44598e6de,3,NO,,,,,,,,,,,,,,,,
106012110432,bd8f8975d684493d8129ce8b7c1f8d5d,2,NO,,,,,,,,,,,,,,,,
106012110432,bd8f8975d684493d8129ce8b7c1f8d5d,1,YES,YES,12,6,8,NO,,,,NO,,,,YES,12,6,2
106012110432,bd8f8975d684493d8129ce8b7c1f8d5d,3,NO,,,,,,,,,,,,,,,,
106012110432,bd8f8975d684493d8129ce8b7c1f8d5d,4,NO,,,,,,,,,,,,,,,,
106012120009,504b66d8aad24789be957a3d3ff3bd0c,4,NO,,,,,,,,,,,,,,,,
106012120009,504b66d8aad24789be957a3d3ff3bd0c,1,YES,NO,,,,NO,,,,NO,,,,YES,10,4,6
106012120009,504b66d8aad24789be957a3d3ff3bd0c,7,NO,,,,,,,,,,,,,,,,
106012120009,504b66d8aad24789be957a3d3ff3bd0c,5,NO,,,,,,,,,,,,,,,,
106012120009,504b66d8aad24789be957a3d3ff3bd0c,6,NO,,,,,,,,,,,,,,,,
106012120030,05bf82dd81ff46bd8b6939b1198d3cc9,2,NO,,,,,,,,,,,,,,,,
106012120030,05bf82dd81ff46bd8b6939b1198d3cc9,1,YES,NO,,,,NO,,,,NO,,,,YES,10,3,6
106012120030,05bf82dd81ff46bd8b6939b1198d3cc9,3,NO,,,,,,,,,,,,,,,,
106012120030,05bf82dd81ff46bd8b6939b1198d3cc9,6,NO,,,,,,,,,,,,,,,,
106012120030,05bf82dd81ff46bd8b6939b1198d3cc9,5,NO,,,,,,,,,,,,,,,,
106012120030,05bf82dd81ff46bd8b6939b1198d3cc9,4,NO,,,,,,,,,,,,,,,,
106012120040,c6618cc94bad4c4f94f1bdea292492ad,3,NO,,,,,,,,,,,,,,,,
106012120040,c6618cc94bad4c4f94f1bdea292492ad,1,NO,,,,,,,,,,,,,,,,
106012120040,c6618cc94bad4c4f94f1bdea292492ad,2,YES,YES,8,7,5,NO,,,,NO,,,,YES,4,7,1
106012120044,0be0747c8c6b45ab805f47e59f7e7dcf,2,YES,NO,,,,NO,,,,NO,,,,YES,4,7,4
106012120044,0be0747c8c6b45ab805f47e59f7e7dcf,5,NO,,,,,,,,,,,,,,,,
106012120044,0be0747c8c6b45ab805f47e59f7e7dcf,4,NO,,,,,,,,,,,,,,,,
106012120044,0be0747c8c6b45ab805f47e59f7e7dcf,6,NO,,,,,,,,,,,,,,,,
106012120044,0be0747c8c6b45ab805f47e59f7e7dcf,1,YES,YES,12,7,6,NO,,,,NO,,,,NO,,,
106012120044,0be0747c8c6b45ab805f47e59f7e7dcf,3,NO,,,,,,,,,,,,,,,,
106012120081,0bf40235b9c144faaab974ee944a4bd0,3,YES,NO,,,,NO,,,,NO,,,,YES,8,3,4
106012120081,0bf40235b9c144faaab974ee944a4bd0,2,YES,NO,,,,YES,6,2,6,YES,6,2,4,NO,,,
106012120081,0bf40235b9c144faaab974ee944a4bd0,4,YES,NO,,,,YES,8,5,10,YES,4,5,4,YES,4,3,4
106012120081,0bf40235b9c144faaab974ee944a4bd0,7,YES,NO,,,,NO,,,,NO,,,,YES,6,2,4
106012120081,0bf40235b9c144faaab974ee944a4bd0,6,NO,,,,,,,,,,,,,,,,
106012120081,0bf40235b9c144faaab974ee944a4bd0,1,YES,NO,,,,YES,12,3,50,YES,6,2,6,YES,6,2,4
106012120081,0bf40235b9c144faaab974ee944a4bd0,5,NO,,,,,,,,,,,,,,,,
106012120084,be469e9fde1c474c9b49625ab62f3ccc,2,NO,,,,,,,,,,,,,,,,
106012120084,be469e9fde1c474c9b49625ab62f3ccc,1,YES,NO,,,,NO,,,,NO,,,,YES,2,2,4
106012120104,6be3950e67f949b3ba53e41510beb3f8,4,NO,,,,,,,,,,,,,,,,
106012120104,6be3950e67f949b3ba53e41510beb3f8,5,NO,,,,,,,,,,,,,,,,
106012120104,6be3950e67f949b3ba53e41510beb3f8,2,NO,,,,,,,,,,,,,,,,
106012120104,6be3950e67f949b3ba53e41510beb3f8,3,NO,,,,,,,,,,,,,,,,
106012120104,6be3950e67f949b3ba53e41510beb3f8,1,YES,NO,,,,NO,,,,NO,,,,YES,8,7,5
106012120104,6be3950e67f949b3ba53e41510beb3f8,6,YES,NO,,,,YES,2,2,6,NO,,,,YES,2,2,5
106012120109,2917e87929b94298b46d4b00ff3d8368,5,NO,,,,,,,,,,,,,,,,
106012120109,2917e87929b94298b46d4b00ff3d8368,3,NO,,,,,,,,,,,,,,,,
106012120109,2917e87929b94298b46d4b00ff3d8368,2,YES,NO,,,,NO,,,,NO,,,,YES,16,5,8
106012120109,2917e87929b94298b46d4b00ff3d8368,1,NO,,,,,,,,,,,,,,,,
106012120109,2917e87929b94298b46d4b00ff3d8368,4,NO,,,,,,,,,,,,,,,,
106012120109,2917e87929b94298b46d4b00ff3d8368,6,NO,,,,,,,,,,,,,,,,
106012120152,aa136f9bff0e4b0f97b0689ac633ee3c,1,YES,YES,4,6,5,YES,4,6,5,YES,4,6,5,YES,4,6,5
106012120152,aa136f9bff0e4b0f97b0689ac633ee3c,5,NO,,,,,,,,,,,,,,,,
106012120152,aa136f9bff0e4b0f97b0689ac633ee3c,3,YES,YES,4,6,5,YES,4,6,5,YES,4,6,5,YES,4,6,5
106012120152,aa136f9bff0e4b0f97b0689ac633ee3c,9,NO,,,,,,,,,,,,,,,,
106012120152,aa136f9bff0e4b0f97b0689ac633ee3c,10,NO,,,,,,,,,,,,,,,,
106012120152,aa136f9bff0e4b0f97b0689ac633ee3c,2,YES,YES,4,6,5,YES,4,6,5,YES,4,6,5,YES,4,6,5
106012120152,aa136f9bff0e4b0f97b0689ac633ee3c,7,NO,,,,,,,,,,,,,,,,
106012120152,aa136f9bff0e4b0f97b0689ac633ee3c,8,NO,,,,,,,,,,,,,,,,
106012120152,aa136f9bff0e4b0f97b0689ac633ee3c,4,NO,,,,,,,,,,,,,,,,
106012120165,a330bee74902463c83da3a42a11eeb61,8,NO,,,,,,,,,,,,,,,,
106012120165,a330bee74902463c83da3a42a11eeb61,3,NO,,,,,,,,,,,,,,,,
106012120165,a330bee74902463c83da3a42a11eeb61,9,NO,,,,,,,,,,,,,,,,
106012120165,a330bee74902463c83da3a42a11eeb61,1,NO,,,,,,,,,,,,,,,,
106012120165,a330bee74902463c83da3a42a11eeb61,4,NO,,,,,,,,,,,,,,,,
106012120165,a330bee74902463c83da3a42a11eeb61,2,YES,YES,4,6,5,YES,4,6,5,YES,4,6,5,YES,4,6,5
106012120165,a330bee74902463c83da3a42a11eeb61,6,NO,,,,,,,,,,,,,,,,
106012120165,a330bee74902463c83da3a42a11eeb61,7,NO,,,,,,,,,,,,,,,,
106012120165,a330bee74902463c83da3a42a11eeb61,5,NO,,,,,,,,,,,,,,,,
106012120237,24f8736697264da0987209d6be9228f2,3,NO,,,,,,,,,,,,,,,,
106012120237,24f8736697264da0987209d6be9228f2,5,NO,,,,,,,,,,,,,,,,
106012120237,24f8736697264da0987209d6be9228f2,2,YES,NO,,,,NO,,,,NO,,,,YES,12,5,5
106012120237,24f8736697264da0987209d6be9228f2,4,NO,,,,,,,,,,,,,,,,
106012120237,24f8736697264da0987209d6be9228f2,1,NO,,,,,,,,,,,,,,,,
106012120242,9c7dca1046d247c6a16cc488615aa027,2,YES,YES,4,4,5,NO,,,,YES,4,5,5,YES,4,4,5
106012120242,9c7dca1046d247c6a16cc488615aa027,3,NO,,,,,,,,,,,,,,,,
106012120242,9c7dca1046d247c6a16cc488615aa027,5,NO,,,,,,,,,,,,,,,,
106012120242,9c7dca1046d247c6a16cc488615aa027,1,YES,YES,4,4,8,NO,,,,YES,4,4,8,YES,4,4,8
106012120242,9c7dca1046d247c6a16cc488615aa027,4,NO,,,,,,,,,,,,,,,,
107392250104,9aae346102d540c28a8ba2beca80553b,1,YES,NO,,,,NO,,,,NO,,,,YES,4,7,48
107402300081,fc9c183b2b754a91b1984e5de92dbc44,3,NO,,,,,,,,,,,,,,,,
107402300081,fc9c183b2b754a91b1984e5de92dbc44,2,NO,,,,,,,,,,,,,,,,
107402300081,fc9c183b2b754a91b1984e5de92dbc44,1,YES,NO,,,,NO,,,,NO,,,,YES,1,3,2
201012370054,3498e3e819d442fb918936d1ceeedbf1,4,NO,,,,,,,,,,,,,,,,
201012370054,3498e3e819d442fb918936d1ceeedbf1,1,NO,,,,,,,,,,,,,,,,
201012370054,3498e3e819d442fb918936d1ceeedbf1,2,NO,,,,,,,,,,,,,,,,
201012370054,3498e3e819d442fb918936d1ceeedbf1,3,NO,,,,,,,,,,,,,,,,
201012370067,f55ac8afe5ca4cc48b52bb7a62e639a3,4,NO,,,,,,,,,,,,,,,,
201012370067,f55ac8afe5ca4cc48b52bb7a62e639a3,2,NO,,,,,,,,,,,,,,,,
201012370067,f55ac8afe5ca4cc48b52bb7a62e639a3,5,NO,,,,,,,,,,,,,,,,
201012370067,f55ac8afe5ca4cc48b52bb7a62e639a3,1,NO,,,,,,,,,,,,,,,,
201012370067,f55ac8afe5ca4cc48b52bb7a62e639a3,3,NO,,,,,,,,,,,,,,,,
201042400156,46a5daaf62c248da97fcc10129e832b6,1,YES,NO,,,,NO,,,,NO,,,,YES,4,6,12
201042400156,46a5daaf62c248da97fcc10129e832b6,3,NO,,,,,,,,,,,,,,,,
201042400156,46a5daaf62c248da97fcc10129e832b6,2,YES,NO,,,,NO,,,,NO,,,,YES,4,6,12
201042400156,46a5daaf62c248da97fcc10129e832b6,5,NO,,,,,,,,,,,,,,,,
201042400156,46a5daaf62c248da97fcc10129e832b6,6,NO,,,,,,,,,,,,,,,,
201042400156,46a5daaf62c248da97fcc10129e832b6,4,NO,,,,,,,,,,,,,,,,
201042400340,2939e73be2d142bc9c40bb14c40ec65f,1,NO,,,,,,,,,,,,,,,,
201042400340,2939e73be2d142bc9c40bb14c40ec65f,4,NO,,,,,,,,,,,,,,,,
201042400340,2939e73be2d142bc9c40bb14c40ec65f,9,NO,,,,,,,,,,,,,,,,
201042400340,2939e73be2d142bc9c40bb14c40ec65f,5,NO,,,,,,,,,,,,,,,,
201042400340,2939e73be2d142bc9c40bb14c40ec65f,2,NO,,,,,,,,,,,,,,,,
201042400340,2939e73be2d142bc9c40bb14c40ec65f,3,NO,,,,,,,,,,,,,,,,
201042400340,2939e73be2d142bc9c40bb14c40ec65f,8,NO,,,,,,,,,,,,,,,,
201042400340,2939e73be2d142bc9c40bb14c40ec65f,7,NO,,,,,,,,,,,,,,,,
201042400340,2939e73be2d142bc9c40bb14c40ec65f,6,NO,,,,,,,,,,,,,,,,
201062420249,c129d18d85e045fca1289a32706eba8e,2,NO,,,,,,,,,,,,,,,,
201062420249,c129d18d85e045fca1289a32706eba8e,1,NO,,,,,,,,,,,,,,,,
201062420307,905312d7c13647c1be0f0f6e151bb0f7,4,NO,,,,,,,,,,,,,,,,
201062420307,905312d7c13647c1be0f0f6e151bb0f7,7,NO,,,,,,,,,,,,,,,,
201062420307,905312d7c13647c1be0f0f6e151bb0f7,1,NO,,,,,,,,,,,,,,,,
201062420307,905312d7c13647c1be0f0f6e151bb0f7,2,NO,,,,,,,,,,,,,,,,
201062420307,905312d7c13647c1be0f0f6e151bb0f7,3,NO,,,,,,,,,,,,,,,,
201062420307,905312d7c13647c1be0f0f6e151bb0f7,6,NO,,,,,,,,,,,,,,,,
201062420307,905312d7c13647c1be0f0f6e151bb0f7,5,NO,,,,,,,,,,,,,,,,
201132480069,9537c2af38204504b3ab3ba33d3a1873,19,NO,,,,,,,,,,,,,,,,
201132480069,9537c2af38204504b3ab3ba33d3a1873,15,NO,,,,,,,,,,,,,,,,
