case_id,gardenid,plotid,plot_twi,plot_srtm,plot_srtmslp,dist_household
202062750173,RG02,R01,12,571,3,.40000001
202062750174,RG03,R01,12,558,4,.2
202062750188,RG01,R02,13,541,2,.1
202062750188,RG01,R01,16,540,1,0
202062750196,RG03,R01,14,552,4,.2
202062750196,RG02,R02,12,561,3,.30000001
202062750196,RG03,R02,15,541,3,.80000001
202062750196,RG02,R01,12,561,3,.30000001
202062750197,RG01,R02,13,540,1,.1
202062750209,RG03,R01,13,561,2,.1
202062750209,RG02,R02,13,562,1,0
202062750223,RG01,T02,12,555,6,.1
202062750223,RG01,R01,12,555,6,.1
202062750223,RG01,R02,12,555,6,.1
202062750227,RG02,T01,13,582,3,0
202062750227,RG01,R01,13,583,3,0
202062750227,RG02,R01,13,582,3,0
202062760010,RG03,R01,14,487,0,1.8
202062760022,RG02,R01,16,486,1,2.4000001
202062760027,RG03,R01,15,486,0,2.0999999
202062760027,RG02,R01,15,487,1,1.9
202062760033,RG03,R01,18,484,2,1
202062760036,RG03,R01,12,483,3,.5
202062760053,RG03,R01,15,486,1,1.3
202062760059,RG03,R01,15,486,1,1.4
202062760073,RG02,R01,14,485,1,1.4
202062760077,RG02,R01,18,509,1,9.1000004
202062760077,RG02,R02,14,509,1,9.1000004
202062760088,RG01,R01,13,516,2,0
202062760088,RG02,R01,15,486,1,1.4
202062760088,RG03,R01,15,487,1,1.2
202062760095,RG01,R01,20,483,1,.80000001
202062760111,RG03,R01,14,520,3,0
202062760112,TG05,T01,14,505,2,.89999998
202062760112,RG04,R01,14,520,2,0
202062760127,RG02,R01,13,511,2,.30000001
202062760142,RG03,R01,16,484,1,.89999998
202062770013,RG01,R02,14,536,5,0
202062770013,RG01,T01,14,536,5,0
202062770013,RG01,R01,14,534,5,0
202062770013,RG02,R02,13,542,2,.2
202062770044,TG01,T01,15,567,0,0
202062770044,RG03,R01,15,567,0,0
202062770047,RG01,R01,14,564,1,0
202062770047,RG02,R01,14,550,3,.80000001
202062770050,RG01,T01,13,532,6,.2
202062770050,RG01,R01,12,536,3,0
202062770060,RG05,R01,13,493,1,14.5
202062770060,RG08,R01,15,488,0,13.8
202062770060,RG06,R01,13,539,3,.40000001
202062770060,RG04,R01,15,535,1,1.3
202062770060,TG01,T01,13,543,3,0
202062770060,RG07,R01,15,488,0,13.8
202062770079,RG03,R01,13,523,2,1.4
202062770079,TG04,T01,12,546,5,1.1
202062770079,RG03,R02,14,522,2,1.5
202062770095,RG01,R01,12,550,5,.1
202062770118,RG02,T01,15,539,2,0
202062770138,RG02,R01,13,563,2,1.4
202062770138,RG03,R01,13,552,3,1.3
202062770138,RG01,R01,12,564,4,1.3
202062770237,RG03,R01,15,536,1,.1
202062770237,TG04,T01,14,534,1,.1
202062770260,RG02,R01,13,540,2,.5
202062770260,DG05,D01,24,496,4,6.5
202062770260,RG04,R01,13,541,3,.40000001
202062770285,RG01,T01,13,527,5,0
202062770285,RG01,R01,13,527,5,0
202062770285,RG04,R01,12,522,4,.2
202062770285,RG03,R01,13,533,3,.30000001
202062780001,RG02,R01,14,577,4,.5
202062780023,RG02,R01,13,582,3,.1
202062780023,RG04,R01,13,582,3,.1
202062780023,TG01,T01,13,581,2,0
202062780025,RG02,R01,13,556,2,.80000001
202062780025,RG01,R01,12,547,4,1.2
202062780077,RG01,R03,12,568,3,0
202062780077,RG02,R02,12,566,6,.5
202062780077,RG01,R01,12,567,3,0
202062780077,RG02,R01,12,568,5,.5
202062780104,RG02,R02,14,479,1,8.6999998
202062780127,RG02,R01,13,559,3,.1
202062780127,RG03,R01,12,556,4,.2
202062780127,TG01,T01,13,558,3,0
202062780130,RG01,R01,12,540,4,0
202062780130,RG02,R01,15,543,4,.1
202062780135,RG01,R01,12,550,4,0
202062780155,RG03,R01,15,555,5,.5
202062780185,TG01,T01,12,581,5,1.2
202062780202,RG01,R01,12,581,5,0
202062780224,RG02,R01,13,558,3,0
202062790010,DG02,D01,18,478,2,6.1999998
202062790010,RG04,R01,23,506,3,.60000002
202062790010,RG01,R01,14,514,2,.1
202062790016,RG01,R01,15,518,2,.40000001
202062790034,RG02,R01,15,493,1,.60000002
202062790089,RG02,R01,14,513,3,.5
202062790090,RG01,T01,12,523,5,0
202062790090,RG01,R01,12,523,5,0
202062790090,RG01,T02,12,523,5,0
202062790090,DG02,D01,12,523,5,0
202062790112,RG03,R01,13,502,2,.40000001
202062790112,RG04,R02,14,497,1,.69999999
202062790112,RG04,R01,14,497,0,.69999999
202062790186,RG02,R01,14,494,1,.5
202062790200,RG02,R01,13,502,2,.1
202062790211,RG02,T01,14,495,1,1.1
202062790211,RG01,R01,15,503,1,0
202062790229,RG01,R02,14,498,1,.30000001
202062790240,RG02,R01,15,502,3,0
202062790283,RG02,R01,15,504,2,0
202062790306,RG02,R01,17,497,1,5.3000002
202062790310,RG02,T01,14,502,1,1.3
202062790310,RG01,R01,19,509,2,0
202062800028,RG01,R01,12,591,6,0
202062800028,DG02,D01,23,570,5,1
202062800028,RG01,R02,13,591,4,.1
202062800035,TG01,T02,13,595,3,.30000001
202062800038,RG02,R01,15,592,4,.2
202062800038,RG02,T01,15,592,4,.2
202062800040,RG02,T01,12,604,5,.1
202062800040,RG02,R02,17,602,4,.1
202062800052,RG01,T01,12,600,9,.1
202062800052,RG01,R02,12,600,9,.1
202062800063,RG02,T01,23,545,3,.1
202062800072,RG02,T01,23,548,4,1.3
202062800072,RG02,R01,23,548,4,1.3
202062800102,RG03,R01,24,532,3,.5
202062800102,RG02,R02,14,506,2,5.1999998
202062800102,RG02,R01,13,507,2,5.3000002
202062800125,RG02,R01,17,602,4,.2
202062800138,RG01,R01,12,546,6,.30000001
202062800149,RG02,T01,13,579,6,1.4
202062800149,RG02,R02,13,579,6,1.4
202062800149,RG02,R01,12,579,7,1.3
202062800157,RG02,R02,16,529,3,1.4
202062800157,RG02,R01,16,527,2,1.4
202072810015,RG01,R01,13,604,4,0
202072810088,RG02,R01,13,622,3,.30000001
202072820015,RG03,R01,14,658,2,.40000001
202072820015,RG02,R01,12,703,5,1.1
202072820015,TG03,T02,14,658,2,.40000001
202072820015,RG02,R02,12,703,5,1.1
202072820033,RG03,R01,12,675,4,3.7
202072820034,TG01,T01,13,668,1,0
202072820034,RG02,R02,13,764,7,5
202072820081,RG02,R01,14,675,4,.60000002
202072820086,DG03,D01,14,652,4,1.1
202072820086,RG04,R01,12,668,4,1.2
202072820106,RG04,R02,12,660,9,1.8
202072820106,RG03,R01,12,660,9,1.8
202072820106,RG04,R01,12,660,9,1.8
202072820158,RG02,R01,12,705,7,2.5
202072820176,RG03,R01,14,619,3,6
202202830021,RG03,R01,14,514,2,11.1
202202830021,TG04,T02,16,516,3,0
202202830191,TG01,T01,13,512,3,0
202202830334,RG01,R01,15,483,1,16.6
202202830334,RG03,R01,14,485,1,16.299999
202202830379,RG01,T01,18,481,1,2.2
202202830379,RG01,R01,18,481,1,2.2
202202830403,RG02,R02,12,566,2,18.299999
202202830403,RG02,R01,14,565,3,18.299999
203012840010,RG02,R01,13,778,9,.40000001
203012840010,RG03,R01,12,790,6,0
203012840010,RG02,R02,13,778,10,.40000001
203012840012,DG04,D01,13,798,7,.60000002
203012840012,RG02,R01,21,794,6,.5
203012840017,RG02,R02,11,793,10,.1
203012840020,RG02,R02,11,788,8,.1
203012840020,RG02,T02,11,791,5,.1
203012840020,TG03,T01,13,788,9,0
203012840020,RG02,R03,12,781,10,.1
203012840021,RG02,R02,11,812,7,.60000002
203012840021,RG02,R04,11,811,7,.5
203012840021,RG02,R03,11,805,8,.60000002
203012840031,RG02,R01,16,824,20,.2
203012840035,RG02,T01,11,812,10,.2
203012840035,RG02,R01,11,813,10,.1
203012840037,RG02,R01,14,904,33,1
203012840041,RG01,R03,11,861,8,.40000001
203012840041,RG01,T01,11,861,8,.40000001
203012840041,RG02,R01,10,989,28,.89999998
203012840041,RG01,R02,12,853,11,.30000001
203012840043,RG02,R02,12,864,18,.5
203012840046,RG02,R01,11,830,14,.1
203012840076,RG02,R02,12,801,11,0
203012840081,RG03,R01,13,1167,4,29.299999
203012840102,RG01,R01,12,787,10,.1
203012840102,RG02,R01,20,780,12,.40000001
203012840102,RG01,R02,12,781,9,.1
203012840106,RG01,T01,11,796,22,.40000001
203022850005,RG01,R01,16,1198,15,.80000001
203022850005,RG01,T01,16,1198,15,.80000001
203022850010,RG01,R01,12,1176,14,1
203022850016,RG01,R01,14,1209,13,.5
203022850016,RG03,R01,11,1240,5,0
203022850016,RG02,R01,11,1234,16,.40000001
203022850022,RG02,T01,11,1122,15,2.0999999
203022850022,RG02,R01,11,1122,15,2.0999999
203022850027,RG03,R02,12,1203,14,.60000002
203022850032,RG02,R01,11,1219,18,1.1
203022850032,TG01,T01,11,1218,18,0
203022850037,RG02,R01,13,1250,7,0
203022850042,RG02,T01,11,1237,14,0
203022850042,RG01,R01,11,1237,14,0
203022850042,RG02,R01,11,1237,14,0
203022850052,TG02,T01,18,1202,12,.5
203022850052,RG02,R02,12,1207,10,.5
203022850057,DG03,D01,11,1166,6,.40000001
203022850057,RG02,R01,11,1208,23,.2
203022850062,RG02,R01,12,1185,10,.1
203022850072,RG02,R01,14,1139,18,.5
203022850072,RG02,R02,14,1129,15,.60000002
203022850072,RG02,T01,14,1139,18,.5
203022850077,RG02,R02,12,1167,12,.40000001
203022850077,RG02,T01,12,1167,12,.40000001
203022850082,RG02,R03,11,1178,20,.40000001
203022850082,RG02,R04,11,1184,21,.40000001
203022850082,RG02,R02,11,1189,22,.40000001
203022850087,TG02,T01,12,1187,17,1.4
203022850087,DG03,D01,15,1169,15,.5
203022850087,RG01,R01,12,1209,13,0
203022860003,RG02,R01,12,1253,24,.30000001
203022860003,RG02,R02,12,1253,24,.30000001
203022860010,RG01,R01,11,1212,31,1.2
203022860010,TG02,T01,10,1186,30,1.1
203022860010,RG02,R01,13,1229,18,.2
203022860013,DG04,D01,15,1181,8,.30000001
203022860013,TG04,T01,15,1181,8,.30000001
203022860016,TG02,T01,12,1262,17,.40000001
203022860016,RG03,R01,12,1262,17,.40000001
203022860016,RG02,R02,11,1242,12,.69999999
203022860034,RG02,R04,11,1181,13,.40000001
203022860034,RG02,R01,11,1183,12,.5
203022860034,RG02,R02,11,1173,16,.5
203022860057,RG02,R01,12,1148,13,.89999998
203022860058,RG02,R01,10,1176,26,.89999998
203022860068,RG02,R01,13,1194,16,.1
203022860068,RG03,R02,11,1406,9,2.8
203022860071,RG01,R02,12,1226,10,.1
203032870009,RG02,R02,13,1197,4,1.5
203032870024,RG02,R03,12,1206,3,1.1
203032870024,RG02,R01,13,1234,2,1.6
203032870029,RG02,R02,16,1192,2,1.8
203032870029,RG02,T01,19,1194,2,1.8
203032870029,RG02,R01,19,1194,2,1.8
203032870034,RG02,R02,17,1231,4,.1
203032870034,RG02,R01,17,1232,5,.1
203032870034,RG02,R03,17,1232,4,.1
203032870034,RG03,R01,12,1237,6,.5
203032870039,RG04,R01,13,1194,3,2
203032870039,RG01,T01,14,1199,3,2
203032870039,RG01,R01,14,1199,3,2
203032870049,RG01,T01,12,1199,4,1.5
203032870049,RG01,R03,12,1199,4,1.5
203032870049,RG01,R04,12,1199,4,1.5
203032870049,RG01,R01,12,1199,4,1.5
203032870055,RG03,R01,13,1216,4,1
203032870055,RG02,R02,12,1225,4,1
203032870065,RG02,R01,13,1230,7,1.1
203032870070,RG02,R01,12,1192,3,1.9
203032870075,RG02,R02,13,1196,4,1.7
203032870080,RG02,R01,13,1235,4,.2
203032870092,RG01,R01,14,1233,6,.1
203032870092,RG01,R02,14,1233,6,.1
203032870102,RG01,T01,12,1225,5,1
203032870102,RG01,R01,12,1225,5,1
203032870107,RG02,R02,13,1196,4,1.7
203032870107,RG02,R01,15,1196,3,1.6
203032870125,RG03,T02,13,1244,3,.60000002
203032870125,RG02,R01,14,1240,4,.5
203032870125,RG03,R01,13,1244,3,.60000002
203032870125,RG02,R02,13,1235,2,.40000001
203032870125,RG04,R01,14,1218,1,.80000001
203032870125,RG05,R01,21,1219,1,.80000001
203032880017,RG02,R01,14,1315,3,.60000002
203032880027,DG03,D01,20,1288,3,.30000001
203032880027,RG02,R02,14,1285,2,.40000001
203032880060,RG02,R01,13,1334,7,.1
203032880089,RG02,R01,13,1328,4,.40000001
203032880089,RG02,R02,12,1019,4,58
203032880107,RG02,R01,13,1287,6,1
203032880107,RG03,R01,12,1294,7,.89999998
203032880107,RG03,R02,12,1294,7,.89999998
203032880114,DG03,T01,14,1279,2,1.3
203032880114,RG02,R01,16,1310,5,.40000001
203032880116,DG05,D03,22,1275,2,1.4
203032880116,DG05,T01,22,1275,2,1.4
203032880116,RG02,R03,12,1279,4,1.2
203032880116,DG03,D01,22,1275,2,1.4
203032880116,RG02,R02,12,1279,4,1.1
203032880116,DG04,D02,12,1275,2,1.4
203032880116,RG02,R01,12,1282,5,1.1
203032880124,RG02,R01,16,1309,5,.40000001
203032880127,RG02,R01,13,1311,6,.40000001
203032880131,RG04,R01,12,1292,7,1.4
203032880131,RG02,R01,12,1346,4,.2
203032880192,RG02,R01,12,1314,4,.80000001
203032880192,RG03,R01,13,1314,3,.80000001
203032880192,RG02,R02,13,1304,7,.5
203032880225,RG02,R03,12,1287,7,1.1
203032880225,RG03,R02,13,1316,4,.60000002
203032880225,DG04,D01,14,1286,4,.2
203032880230,RG02,R01,13,1326,4,.69999999
203032880230,RG04,R01,15,1286,6,.60000002
203032880297,RG02,R03,14,1317,2,.69999999
203032880297,RG02,R01,15,1322,2,.5
203032880306,RG03,R01,14,692,7,90
203032880306,RG02,R01,12,1108,9,66.900002
203032890013,RG03,R01,12,1333,21,0
203032890013,RG03,T01,12,1333,21,0
203032890020,RG03,R01,12,1392,13,2.2
203032890020,TG01,T01,13,1394,29,0
203032890027,RG02,R01,15,1447,13,.1
203032890027,DG04,D01,11,1414,16,.5
203032890034,RG01,R02,11,1372,15,.1
203032890034,RG02,R01,12,1352,11,.60000002
203032890034,RG01,T01,11,1357,13,.1
203032890034,RG01,R01,11,1357,13,.1
203032890041,RG02,T01,11,1345,17,.40000001
203032890041,DG03,D01,17,1327,19,.40000001
203032890041,RG02,R01,11,1345,17,.40000001
203032890048,RG02,R01,11,1391,21,.2
203032890048,TG02,T01,11,1391,21,.2
203032890048,DG03,D01,11,1307,10,.69999999
203032890055,TG04,T01,11,1377,12,3.5
203032890055,DG05,D01,11,1409,24,3.5999999
203032890055,RG03,R01,12,1480,30,.89999998
203032890055,RG03,R02,13,1451,28,1
203032890055,RG03,T02,12,1480,30,.89999998
203032890062,RG03,R01,12,1432,13,.5
203032890069,RG03,R02,11,1472,20,.5
203032890069,RG02,R01,11,1462,18,.5
203032890069,DG04,D01,18,1397,7,.1
203032890076,RG03,R01,14,1399,10,.60000002
203032890076,RG02,R01,12,1434,9,.60000002
203032890084,RG02,R02,12,1519,12,.2
203032890084,DG03,D01,14,1470,15,.5
203032890098,RG02,R01,11,1556,27,.40000001
203032890098,RG01,R01,10,1401,38,1.1
203032890105,RG01,T01,12,1395,5,1.3
203032890105,DG02,D01,12,1386,5,1.4
203032890119,RG01,T01,12,1415,18,1.1
203032890119,RG01,R02,12,1415,18,1.1
203032890119,RG01,D01,12,1415,18,1.1
203032890119,RG01,R03,12,1415,18,1.1
203032900023,RG02,R01,15,1276,7,.80000001
203032900023,RG01,R01,13,1290,5,0
203032900028,TG01,T01,13,1277,5,0
203032900028,RG02,R02,12,1275,5,.1
203032900028,RG02,D01,22,1269,5,.2
203032900028,RG02,R01,12,1276,5,.1
203032900034,RG03,R01,18,1301,7,.40000001
203032900070,RG02,R02,13,1326,14,.5
203032900070,RG03,R01,15,1283,5,.89999998
203032900077,RG02,R02,13,1321,12,.5
203032900077,RG02,R01,13,1318,12,.5
203032900081,RG02,R01,12,1302,4,.89999998
203032900133,RG01,R02,18,1304,7,.40000001
203032900149,RG02,T01,14,1300,5,.60000002
203032900158,RG02,R01,12,1332,5,.5
203032900158,RG02,R02,14,1329,6,.60000002
203032900188,RG01,R01,13,1348,5,0
203032900188,RG01,T01,13,1348,5,0
203032900202,RG01,R02,13,1360,5,.89999998
203032900258,RG02,R01,13,1326,5,.2
203032900272,RG02,R02,13,1278,3,1.9
203032900272,RG02,R01,13,1279,2,1.8
203032900289,RG02,T01,12,1322,4,.89999998
203032900289,DG03,D01,22,1283,5,1.7
203032910036,RG02,R02,12,1321,6,.69999999
203032910036,RG02,R01,13,1318,5,.69999999
203032910055,RG02,R01,13,1352,3,.2
203032910063,RG02,R01,13,1329,5,.60000002
203032910063,RG02,R02,13,1328,6,.60000002
203032910065,RG02,R02,12,1320,6,.40000001
203032910065,RG02,R01,12,1320,6,.40000001
203032910072,RG04,R01,14,1352,4,.89999998
203032910072,RG03,T02,13,1346,5,.5
203032910072,RG08,R02,12,1335,5,.60000002
203032910072,RG02,R01,15,1318,2,.60000002
203032910072,RG08,R01,14,1340,6,.60000002
203032910072,RG07,R01,12,1342,5,0
203032910072,RG07,T01,12,1342,5,0
203032910072,RG06,R01,12,1358,4,.60000002
203032910072,RG03,R01,13,1346,5,.5
203032910072,RG07,D01,12,1342,5,0
203032910101,RG03,R01,13,1349,4,.40000001
203032910106,RG02,R02,13,1325,3,.40000001
203032910106,TG01,T01,12,1342,5,0
203032910109,RG02,R02,15,1351,4,1.3
203032910109,DG03,D02,16,1307,2,.30000001
203032910109,RG01,R01,15,1314,4,0
203032910109,RG02,R03,15,1351,4,1.3
203032910109,RG03,D01,16,1309,3,.2
203032910109,RG03,R02,16,1307,2,.30000001
203032910109,RG01,R02,16,1312,5,.1
203032910109,RG03,R01,16,1309,3,.2
203032910109,DG03,D03,16,1307,2,.30000001
203032910109,RG02,R01,15,1351,4,1.3
203032910124,RG02,R01,13,1336,7,.5
203032910124,RG05,R01,13,1345,6,.30000001
203032910124,RG04,R01,14,1336,6,1.4
203032910146,RG02,R01,13,1349,4,.60000002
203032910160,RG02,R02,13,1303,3,.89999998
203032910160,RG02,R01,13,1303,3,.89999998
203032910176,RG04,R01,13,1369,4,1.2
203032910176,RG05,R01,13,1332,3,1.3
203032910176,RG04,T01,13,1369,4,1.2
203032910176,RG06,R01,13,1369,5,.60000002
203032910189,RG01,R01,14,1326,3,1.2
203032910189,DG04,D01,18,1313,4,.89999998
203032910231,DG04,D01,13,1313,3,.2
203032910231,RG03,R01,13,1334,6,.60000002
203032910232,RG01,R01,13,1351,1,.69999999
203032910232,DG02,D02,16,1307,2,.5
203032910232,RG04,R01,13,1311,5,.30000001
203032910232,DG02,D03,15,1305,2,.60000002
203032910232,DG02,T01,16,1307,2,.5
203032910236,RG04,R02,14,1332,4,2.9000001
203032910236,RG04,R03,14,1334,4,2.8
203032910236,RG04,R01,12,1324,5,3
203032910236,RG02,R01,12,1322,5,.2
203032910236,RG03,R01,13,1340,7,.69999999
203032920005,DG02,D01,12,1335,3,1
203032920008,RG02,R01,14,1328,4,0
203032920052,DG02,D01,21,1348,5,.30000001
203032920057,DG03,D01,13,1058,6,44.400002
203032920057,RG01,R02,14,1367,4,.5
203032920057,RG02,R01,12,1365,6,1
203032920098,RG02,R01,12,1331,7,2
203032920098,RG02,R02,13,1335,7,1.9
203032920106,RG02,R02,14,1349,2,.40000001
203032920106,DG03,D01,17,1338,3,1
203032920106,RG02,R01,13,1347,3,.40000001
203032920116,DG03,T01,17,1336,3,1.1
203032920116,RG02,R02,13,1356,3,1
203032920116,RG02,R01,13,1353,3,1
203032920140,RG01,R01,12,1336,4,1.7
203032920140,RG01,R02,12,1336,4,1.7
203032920140,RG01,D01,12,1336,4,1.7
203032920156,RG01,R01,14,1280,5,16.299999
203032920180,RG02,R01,13,1353,3,.60000002
203032920229,DG06,D01,20,1339,6,1.2
203032920229,RG02,R01,12,1358,6,1.1
203032920229,RG04,R01,12,1348,8,.89999998
203032920237,RG03,R01,14,1377,4,1.2
203032920250,RG02,R01,13,1336,3,.2
203032920250,RG03,R02,12,1414,11,6.1999998
203032920250,RG02,R03,14,1333,4,.1
203032920250,RG03,R01,14,1339,3,1.3
203032920250,RG02,T01,13,1336,3,.2
203032920250,RG02,R02,14,1335,4,.1
203032920256,RG02,R01,14,1350,2,.60000002
203032920256,DG05,D01,17,1334,2,1
203032920256,RG03,R01,14,1351,2,.60000002
203042930002,RG02,R01,12,1016,12,1.3
203042930020,RG01,R02,12,1086,10,0
203042930020,RG01,R03,11,1089,8,.1
203042930020,DG03,D01,12,1100,12,.2
203042930020,RG01,R01,12,1081,11,0
203042930021,RG02,R01,11,1098,20,.5
203042930026,RG02,R01,15,1044,9,.60000002
203042930044,RG02,R01,15,1055,4,.1
203042930044,RG04,R01,15,1052,8,.2
203042930057,RG02,R02,13,1034,9,1.7
203042930058,RG02,R02,14,1049,4,.30000001
203042930058,RG02,R01,14,1049,3,.40000001
203042930063,RG02,R01,12,1039,4,1.1
203042930072,RG04,R03,14,1045,6,1.2
203042930072,RG02,R02,12,1087,12,.30000001
203042930072,RG04,R01,11,1047,8,1.3
203042930072,RG04,R02,14,1046,6,1.2
203042930087,RG04,R01,11,1054,12,.69999999
203042930087,RG02,R02,12,1052,11,.30000001
203042930100,DG03,D02,11,1037,4,.40000001
203042930100,RG02,R01,12,1044,6,.60000002
203042930118,RG02,R03,11,1051,13,.40000001
203042930118,RG03,R01,12,1050,9,.60000002
203042930118,RG02,R01,12,1071,15,.30000001
203042930120,RG02,R01,11,1049,11,.5
203042930136,DG02,D01,11,1051,7,.60000002
203042940003,RG01,R01,11,1258,10,.5
203042940004,RG02,R01,12,1301,15,.2
203042940004,DG04,D01,12,1312,9,.40000001
203042940018,RG02,R01,11,1326,6,1.9
203042940018,RG03,R01,15,1276,17,.1
203042940018,RG05,R01,11,1301,15,.2
203042940019,RG02,R01,12,1330,27,1.6
203042940019,RG01,R01,11,1334,9,0
203042940028,RG01,R02,13,1194,16,.60000002
203042940028,RG01,R03,13,1194,16,.60000002
203042940028,RG02,R01,12,1294,15,.2
203042940028,RG01,R04,13,1194,16,.60000002
203042940028,RG01,R01,13,1194,16,.60000002
203042940031,TG02,T01,11,1277,22,0
203042940031,RG02,R01,11,1261,17,.69999999
203042940031,DG03,D01,11,1277,22,0
203042940062,RG02,R01,12,1248,22,.60000002
203042940062,RG02,R02,12,1237,17,.69999999
203042940062,DG04,D01,20,1238,18,.69999999
203042940073,TG02,T01,12,1272,16,.60000002
203042940073,RG02,R01,12,1272,16,.60000002
203042940073,DG05,D01,12,1280,12,.40000001
203042940073,RG01,R01,12,1322,11,0
203042940073,RG04,R01,11,1227,11,.89999998
203042940075,RG02,R01,11,1334,5,.2
203042940075,DG03,D01,14,1298,10,.40000001
203042940075,RG01,R01,11,1337,5,0
203042940086,RG03,R01,12,1277,10,.30000001
203042940092,DG03,T01,11,1194,22,.80000001
203042940092,RG02,R02,13,1192,16,.80000001
203042940092,RG02,R01,11,1238,13,1.4
203042940096,RG03,R01,11,1246,20,.69999999
203042940096,DG05,D01,11,1228,12,.80000001
203042940096,RG02,R01,11,1250,23,.69999999
203042940096,RG01,R01,13,1306,10,0
203042940096,RG04,R01,11,1243,19,.69999999
203042940129,RG02,R03,12,1276,11,.40000001
203042940129,RG01,R01,12,1307,9,0
203042940129,RG02,R01,12,1273,11,.30000001
203042940129,TG02,T01,12,1273,11,.30000001
203042940158,DG04,D01,12,1312,9,.40000001
203042940158,RG03,R01,12,1301,15,.40000001
203052950014,RG01,D01,19,1010,5,1.7
203052950014,RG01,R01,13,1019,5,1.5
203052950044,RG03,R01,13,1039,3,1.4
203052950044,RG02,R01,12,1050,6,.80000001
203052950067,RG02,T01,12,1072,4,1.7
203052950072,RG03,R01,15,1098,5,3.9000001
203052950072,RG02,R01,14,1094,6,3.3
203052950072,RG03,T01,15,1098,5,3.9000001
203052950072,RG04,R01,13,1118,3,5.6999998
203052950073,RG01,T01,15,1054,5,1
203052950099,RG01,T01,12,1043,3,.2
203052950099,RG01,R04,12,1043,3,.2
203052950099,RG01,D01,12,1043,3,.2
203052950099,DG01,D03,12,1043,3,.2
203052950099,DG01,D04,12,1043,3,.2
203052950099,RG01,R03,12,1043,3,.2
203052950099,RG01,R01,12,1043,3,.2
203052950099,DG01,D02,12,1043,3,.2
203052950099,RG01,T02,12,1043,3,.2
203052950104,RG02,R01,12,1044,7,1.2
203052950104,RG02,R02,12,1040,6,1.3
203052950104,RG02,T01,12,1046,7,1.2
203052950111,RG02,R03,12,1080,5,.1
203052950111,RG02,R02,12,1077,6,.1
203052950112,RG02,R03,14,1066,6,.30000001
203052950112,RG02,R02,13,1054,17,14.7
203052950112,RG02,T01,13,1071,8,.30000001
203052950121,RG01,R01,12,1077,5,.1
203052950121,RG02,R02,12,1071,9,.40000001
203052950121,RG02,R01,12,1072,9,.40000001
203052950126,RG02,R01,12,1070,11,.1
203052950167,RG03,R01,12,1022,7,1.5
203052950167,RG01,R01,13,1038,8,1.7
203052950198,RG02,R01,12,1077,4,1.5
203052950198,RG02,R02,13,1079,5,1.5
203052950198,RG02,R03,12,1082,3,1.6
203052950201,DG03,D01,13,1041,4,.60000002
203052950201,RG02,T01,13,1061,6,.30000001
203052950201,RG02,R02,13,1059,6,.30000001
203052950221,RG02,R01,13,1042,7,.89999998
203052950221,RG02,T01,13,1044,8,.89999998
203052950229,RG02,D02,12,1036,3,1.3
203052950229,RG02,R02,13,1049,7,1.2
203052950229,RG02,D01,12,1036,3,1.3
203052950229,RG02,R03,13,1051,7,1.2
203052960084,RG02,T01,13,1138,2,1.2
203052960085,RG02,R01,14,1138,2,1.3
203052960096,RG02,R01,13,1125,2,1.1
203052960096,TG02,T01,13,1125,2,1.1
203052960128,RG02,R01,17,1117,2,1.3
203052960128,RG02,R02,13,1116,2,1.3
203052960136,RG03,R01,16,1114,3,1
203052960136,RG04,R01,13,1107,3,.60000002
203052960137,RG02,R01,13,1127,1,1
203052960190,RG02,R02,13,1113,6,.5
203052960190,RG02,R03,13,1109,6,.60000002
203052960190,RG02,T01,13,1113,6,.5
203052960209,RG03,R03,12,1085,3,.40000001
203052960209,RG03,R01,14,1084,3,.30000001
203052960209,RG03,R02,13,1086,4,.5
203052960209,RG03,R04,14,1084,3,.30000001
203052960211,RG01,R02,13,1119,4,.89999998
203052960264,RG03,R01,12,1136,2,1.2
203052970006,RG03,R02,13,1182,2,.5
203052970006,RG03,R01,13,1182,3,.69999999
203052970021,RG01,R01,13,1148,7,1.8
203052970021,RG01,R02,13,1148,7,1.8
203052970021,RG01,T01,13,1148,7,1.8
203052970049,RG03,R01,12,1173,3,.80000001
203052970049,RG02,R01,13,1158,6,1.5
203052970049,RG01,R01,13,1149,5,1.7
203052970049,RG09,R01,12,1161,2,1.1
203052970049,RG08,R01,17,1149,3,1.2
203052970049,RG07,R01,13,1151,5,1.8
203052970073,RG03,R01,14,1163,5,.30000001
203052970073,RG01,T01,13,1146,3,1.3
203052970085,TG01,T01,13,1171,3,0
203052970123,TG01,T01,14,1168,5,0
203052970123,RG02,R01,12,1145,5,.89999998
203052970123,RG02,R02,13,1151,5,.80000001
203052970123,RG02,T02,12,1145,5,.89999998
203052970123,RG03,R01,14,1144,5,.89999998
203052970123,RG01,R01,14,1168,5,0
203052970135,RG02,R01,12,1168,3,.2
203052970135,TG03,T02,13,1175,3,.2
203052970135,TG01,T01,14,1167,4,0
203052970135,RG03,R02,13,1177,3,.30000001
203052970135,RG03,R01,13,1175,3,.2
203052970147,RG02,T01,13,1132,2,5.3000002
203052970147,RG02,R02,13,1143,6,.69999999
203052970210,TG02,T01,12,1178,4,.2
203052970210,RG02,R01,12,1178,4,.2
203052970234,RG02,R01,14,1142,6,1.5
203052970234,TG01,T01,14,1173,3,0
203052970246,RG01,R02,13,1149,4,1.1
