case_id,HHID,ag_r25,ag_r26,ag_r27,ag_r28,ag_r29
104071840043,4cb0657489ea4e5781d435f2bba6057b,0,0,0,0,0
104071840050,6e3b93eecc174261864c16a9bdbff6e7,0,0,0,0,0
104071840057,f52706f02fad4d06987eec308e8815fe,0,0,0,0,0
104071840064,89d513530e2b4b56bca3075fa5e2145d,0,0,0,0,0
104071840071,ddb83fd09f084533babb53ce8b8beca1,0,0,0,0,0
104071840078,86fdcf99c7c3455a985854c4ca907319,0,0,0,0,0
104071840086,e1f0a7442fb24dd29373397d1b8aa646,0,0,0,0,0
104071840103,cd8245a2ec704dcfb3da368f1427c12b,0,0,0,0,0
104071840110,2a19cd420a7c434b99a2b8151e94d923,0,0,0,0,0
104081850006,0633105f81f941f4aaaeb9114c6178b5,0,0,0,0,0
104081850053,2d8baafdf2ee4e2690fdc1354d2cb147,0,0,0,0,0
104081850070,f2ef80cd196345f9a677df8bcc380513,0,0,800,0,0
104081850082,63b5f5b719274114b517d9fde651d4b9,0,0,400,0,0
104081850105,00b24f81d4a5497fb45918ed23afdf2a,0,0,0,0,0
104081850128,3e15c35e0fe84cc0b80bd70223fcedb7,0,0,0,0,0
104081850130,c9b378b560e64315b02520812ae56b32,0,0,0,0,0
104081850152,c3f63678da214c44aa0e6e64f26a9415,0,0,0,0,3000
104081850157,ba8257849c3947329dc7a3d41d56c616,0,0,1200,0,0
104081850169,efb6849cd3854e4db91ee60d726d16c0,0,0,0,0,0
104081850171,f8f65aa4a678493f9836d7b29d88aefe,0,0,0,0,0
104081850196,f134c9a750924eddb9119f7460cab6e6,0,0,0,0,0
104091860001,3e3f0218d6fb43bc83c3354088326ab5,0,0,0,0,0
104091860025,957c4fd348e54e7f8ac7feb70418fbc0,0,0,0,0,0
104091860037,96c7966a90df41f59dadbd3a0963b5da,0,0,0,0,0
104091860042,bf08cff813254c60a007fda06a46d7a3,0,0,0,0,0
104091860084,38dd73a7cb47453db298ce46182868a6,0,0,1500,0,0
104091860091,5c69008905bb47be94d44c86e3fab1c0,0,0,0,0,0
104091860103,edf360420d2a450d8a40b3a7d7c22248,0,0,0,0,0
104091860105,d01cea69c1e14a08929d27ff10177020,0,0,0,0,0
104091860113,d5c000bde2a44a6e8dd69fa93f012b51,0,0,0,0,0
104091860117,c5c3ac52bd6046c79a11f01825c81966,0,0,0,0,0
104091860123,e9b670783cb94a4f83e0984ed2353269,0,0,0,0,0
104091860128,bfda816f4c824b709007a1b5bdbf0b81,0,0,0,0,0
104091860141,91194794fb0b4f008149a11431258059,0,0,0,0,0
104091860149,72eddfb73eb94eefbbfc36fa0e775c8c,0,0,0,0,0
104101870007,cec60194197542a9bc63349098577829,0,0,0,0,0
104101870027,eac6b432806e44b28e2a93a9bb5fc317,5000,10000,3500,0,18500
104101870091,6f5ea24ec6e544aa80054d14d868d2e1,0,0,0,600,0
104101870105,3861d95ca0634405aba3b17de8760a03,0,0,0,0,0
104101870135,e8dd56237d734eb0aa8689399bc4192b,0,0,0,0,0
104101870138,0f55fc4df0ae417e84a57717c3f23793,0,0,0,0,0
104101870144,c45fa6d0179644fba7418d9537e5b033,0,3000,0,0,3000
104101870158,aa35f985ebb845d48aca611b92960baa,0,0,250,300,0
104101870162,6a0582e0e9214b368dd9c2673ab4e631,0,300,0,2000,2300
104101870168,ce1fc7e3b7a34e41823dcdec4f37c606,0,2500,0,0,0
104101870170,c5cd02c258a94d228f5703be9a814f21,0,0,0,0,0
104101870188,bfaf0e234280404eb2ae9f193065a315,0,0,0,0,0
104201880009,51217a1f6e93463da4f74f491ccf9685,0,0,0,0,0
104201880126,7cfd84ee42294e1ebc873e97a7d137c7,0,0,0,0,0
104201880167,234348f0af614d56ae5a65172fe8e97f,0,0,500,0,0
104201880222,188ee735e3644f6dac94d3ca48f4fcd6,38400,16000,3000,0,8000
104201880253,96644b889dfe4185a39930796508d38a,0,0,6000,0,20000
104201890035,a4612f9764e942c8ad1f13f64c46db08,0,0,0,0,0
104201890063,060fedcfadf843ae964cc3b4fae19c41,0,30000,0,0,0
104201890128,4c55c9d701b247ceb85adc68fb6f7955,0,8000,0,0,0
104201890132,e7e0ad1a52354769b9351b6d791f7cca,0,2000,0,0,0
104201890167,3200d504e8d049cd9e34ff6cce585a93,0,0,0,0,0
104201890205,b581f8de90a04cb993823b8e6dcb7d57,0,0,0,0,0
105011900005,2e38550f72a248e09c28361897ed8c80,0,0,0,2500,0
105011900015,5e0470ab1224476c95e5e6f96b1592c5,50000,0,0,0,0
105011900075,c7875eea9412462aaf90fca600684175,0,0,0,0,0
105011900107,03bcdd4e5bd24e9fbd6b6db13846767c,0,0,0,0,0
105011900110,8d838ba85aa448f19303bf10debc1693,0,0,0,0,0
105011900126,b548e89c6b064f3a857f0414c4273661,0,0,0,0,0
105011900141,20515b03b2a945d096a8d768b003fad1,0,0,2100,0,0
105011900180,a8e8b9ea093f422d8655297c5c41dde9,0,0,0,0,0
105011900191,82ce1ec1790240088c4a346fee71c7ca,0,0,0,0,0
105011900199,ff1f8948d47f436bb4d86d67f79a3b68,0,0,0,0,0
105011910042,fc9cb87f8e8047ed96e159edab24cda5,0,0,10000,0,0
105011910068,c8873cd6cc964a5da574763dc58e65fb,0,36000,0,0,0
105011910084,8afd69256500466c944d4c21575f9d19,0,0,0,0,0
105011910098,015fbc00036045b0acb75851a03e9c03,0,0,0,0,0
105011910131,1c5633d8768547ab9bc7943d02ca0841,0,0,0,0,0
105011910163,0827af8294874a4189eb42fafde4ce7b,0,78000,0,0,0
105011910166,fa56d111b3c04ffbb3e328696ce798a7,0,0,0,0,0
105011910178,ae4c631237b646cd8f2423c1cf9f0c39,0,0,0,0,0
105011910191,fcd50c6e9dbe4424a789601f1ed84c75,0,0,0,0,0
105011920005,82f9b853a7ef4859b7a1b66b7a45c4fa,0,0,0,0,0
105011920009,b0ab07ac8af64783868b82527e24b065,0,0,0,0,0
105011920014,e9fbba619de2416fa628ebe013d5bd22,0,0,0,0,0
105011920044,b078103b087c435e8666726c129921e0,0,0,200,0,0
105011920055,095deaefa57a47b4acb3af049109b164,0,10000,0,12000,0
105011920074,6e684b33b5d94c7d8558f30b5cbdbb2f,0,0,0,0,0
105011920077,3fe6721843c9497badfa9deeeb2953d7,0,0,0,0,0
105011920081,494c16952d56487e8fdc05b6b4451d5e,0,0,0,0,0
105011920095,4ef27949e0c3449390345a99f9e1e16a,0,0,0,0,0
105021930027,c5015a67483a49c38939be652ac2d8ba,0,0,0,0,0
105021930029,52f97239266e4050ba7142e67be0b790,0,0,0,0,0
105021930030,d025df802c8241bab19837075506cab7,0,0,0,0,0
105021930044,2e4d1b827489452d8f64dc25e10e211c,0,0,0,0,0
105021930068,d69faeaf28cf4c6589dfcb01d8bacb95,0,25000,1500,0,0
105021930079,e01cb13abd794d819c6249860bffde70,0,45000,0,0,0
105021930088,4d073c6a372541ffac464fc33546af0d,0,0,0,0,0
105021930098,e010864308794b8cbc5898a9956877f9,0,0,0,0,0
105021930110,35d7030dd51549bdaa54158826eb8472,0,0,0,0,0
105021930138,dc5824a7447c466882d89026df7dc6aa,0,0,0,0,0
105021930139,35c9f8e7727f4bfebf9b49d679df5122,0,6000,0,0,0
105021930172,77e1c44bcf654a99b7cd1bd7d0f5ceb8,0,0,0,0,0
105021940005,3b4b1cbf64b543d9a27281e87624ed1a,0,0,6000,0,0
105021940017,15b5c639727f4d489778105d5b1236c0,0,0,0,0,0
105021940037,59e6eeac44154f2195b5dd258019e702,0,0,5000,0,0
105021940067,c879b4bb352643d593acf9736138dd04,0,0,1200,0,0
105021940077,1f1cf7bea9244d0cac87f5e7b1c04765,0,0,0,0,0
105021940090,a37179a5a62b4073960d621d4dba808d,0,0,0,0,0
105021940100,ef83ca6ce3cd4350b123452307966201,0,0,0,0,0
105021940111,aa1020cdc1a741d8826128ecae905f77,0,0,0,0,0
105021940122,31a3425d9d934d83b7b9de766e22ac6b,0,0,0,0,0
105021940133,904d01f0f30a43aea81e55fe0100e288,0,0,0,0,0
105021940143,29e17be757b349bc9f4b8dee971b8493,0,0,0,0,0
105021940153,34d58082525648a78bd4cf7d576031ca,0,0,0,0,0
105021950001,f9c7090f50b14d02ac8642cfbe4eba3b,0,650000,0,0,75000
105021950007,587923c29ce1440b9398ddd96d4efbb8,0,5000,1000,0,0
105021950016,87432e6ed5cc43178a89d8532d455b64,0,0,0,0,0
105021950030,7eca77b01f2c43f0a78c9fdab52c7cf7,0,5000,0,1200,0
105021950037,ea100fd318a4456992a7d703e5a8a2fe,0,0,0,0,0
105021950056,a07d5b87af8a46a79c7af6de2f9944e8,2400,19200,3600,2000,4000
105021950058,8d8bd799ff1845579de16179fa32ddf9,0,0,0,0,0
105021950092,ad8aee728cd34ee9ab2df0d0b2fae6ff,0,2400,0,0,0
105021950107,cd488fd52bda47adacaaed73b744b5a0,0,8000,0,0,0
105021950114,37ec1243d5d34725ae14d53bb95f56af,0,25000,1300,0,15000
105021950128,4d576874b95b4971a71cf9d0ab28f125,0,20000,400010,0,2000
105021950144,5bd52b7c53434f069582d129b907278b,0,0,0,0,0
105021960013,032bc3a7540f4e6f9fce4c8039b9d124,0,0,0,0,0
105021960016,26f41217fcb84ac4ac03b3bf82c6dd1c,0,0,0,0,0
105021960019,efb9b753b6ba40ab983d30418ae7eb41,0,0,0,0,0
105021960022,873ccd7cda4f479eb81f1f2d4d8deb50,0,0,0,0,0
105021960025,89cf9ff30cb24d88a8a425120034375b,0,0,0,0,0
105021960028,b59ac022f9284b5cb6350b35391ece08,0,0,0,0,0
105021960032,ea0c24b02d554cba8dc1081bf73629fa,0,0,0,0,0
105021960035,83fe09663c1d41eca7b8d3f03c3a2586,0,0,0,0,0
105021960038,d1d6db6f1158441fbd5f86b6dc6e4464,0,0,12000,0,0
105021960044,de5f597f4f8a40558c81c32e2f4f3f09,0,4000,0,0,2500
105021960048,5c59219022d14a6f8a7909704edaf6c1,0,0,1000,0,0
105021960054,b5962d1c2e2342a691fae571e63584b0,0,0,0,0,0
105021970009,c5fab643a10e444cba105780f7157b96,0,120000,6000,0,0
105021970025,89edc97e17cc42d2b1d4792019dae424,0,30000,0,0,0
105021970043,5418c116de54418c905b744730a08585,0,0,0,0,0
105021970050,693235fe31ed4becac7ca2b839076c34,0,0,0,0,0
105021970058,36add270f3a645b7994785797f947cce,14400,0,0,0,0
105021970060,f764f1325c2448fd921fff9c24474131,0,0,0,0,0
105021970091,a51562ab709f49eeb92e146026f992aa,0,93000,0,8000,1000
105021970125,f26843f0e2b64cfebef592fd434a0131,0,15000,0,0,0
105021970144,333959a964094cfd8c529c31f7c52837,0,85000,15000,0,7000
105021970145,4bb11fd1425a436091c49b3943657207,0,19200,0,5000,0
105041980026,68c2f8d099b648c09ca7371ca6a59f36,0,0,0,0,0
105041980029,2e0b88f7cb60435a8d92895d33ac50c4,0,0,0,0,0
105041980057,b8c7c2f97fe549428d19bace3bae3061,0,0,0,0,0
105041980066,3f798270fd2e4e67b91b64bc426b1a78,0,0,0,0,0
105041980088,8996be08761d49d29bab86a5ac7f1fdf,0,3000,0,0,3000
105041980090,2112b1894f104d17a90dc6541a9229aa,3500,15000,15000,0,10000
105041980113,caaa567ecdf64ac18712916791b5ad69,0,0,0,0,0
105041980147,308bfbd8ae9448b3a611084ecce494f2,0,0,0,0,0
105041980183,9c0fb5d678774544a7bddb0a48329eca,0,10800,100,0,0
105041980184,a8d1d35803b54296aaccbfb241e29944,84000,0,0,0,0
105051990010,b1fd21969ce6444f990b3897ca655f0a,0,0,0,0,0
105051990031,768bc75e5e3a49769c3c1d294677b3ce,0,0,0,0,0
105051990048,6e7c2af0f49a47959801026b33f6cde2,72000,0,2000,0,0
105051990055,325dd064af654740962882f33bbec6ad,0,0,1300,0,0
105051990056,8e83b6af475040a68f7bfa4b259b858a,0,0,0,0,0
105051990060,2fa0b9a8dbde41d793f3db5cfa00a788,0,0,0,0,0
105051990065,5191e14ff0a94a2fb19c09adc30a2ede,0,0,0,0,0
105051990071,334de76488ba48b5a5ab275a53698f4e,0,0,0,0,0
105051990074,ead1ff3789254b1eaf7c5b2ceb844c1f,0,0,0,0,0
105051990079,748b8b2bac0140e6bd17af660a8bb0e6,0,0,0,0,0
105052000010,73d3dba74ee24a5a84548ca6b2fa42f5,0,0,0,0,0
105052000012,07b7f8c4e0aa4da8afe28b341007695a,0,0,0,2000,0
105052000026,5e8a119d87bc4c76872f50b07d4f39f3,0,0,0,0,0
105052000034,6bcdaafb9bff490da584682d39b74a4f,0,0,0,0,0
105052000043,9c6cd6b3a30f4cbba3176247246df690,0,0,1200,0,0
105052000046,8556af991da64bc68d4f62f7f0e454ad,0,0,0,0,0
105052000051,e82bccc3003d464b996d06c77f018afb,2500,0,4500,0,0
105052000054,a04d90c5f8b84919b076cc85e4de21ee,0,0,0,0,0
105052000091,0dd5ecbe1f0e47b8bcb2777ea46b489f,0,0,0,0,0
105052000094,ea5bbf24c6984a67ba16d52bd71cb527,0,0,1000,0,0
105052000097,28664f41969a443e87177265aa555c94,0,3000,0,0,0
105052000107,97ef6b6bca5d4b91aa28b0079e7f5758,0,0,0,0,0
105052000110,6df73798d3994f4084b03e9d8f145ab3,0,0,0,0,0
105052000124,94c7645d595844219f3f6c1086f6a3ac,0,0,0,0,0
105052010016,f67e569cdf704d6b83985f5a86cdb44f,0,0,0,0,0
105052010025,9e252aec8c4a41879cc475758e3f56be,72000,0,0,0,0
105052010032,8755ea33b00d4701ab23a245a3d745f1,0,0,0,0,0
105052010033,8fe0ab84593844d3a5e8ba124200ccfe,0,0,0,0,0
105052010042,65347dca085340fcb733f1c53cff4fb4,0,0,0,0,0
105052010066,5c6d7f08c7564138a92d33711d33c5b5,0,0,0,0,0
105052010163,c67c795976f648b4a4067cfc3160e896,0,5000,3500,2000,15000
105052010169,d8e0a842d5d849fd8d7192bc574c1227,0,0,0,0,0
105052010171,cf29f55a4d8c43b8bc4c3db80559ae35,0,0,0,0,0
105052010176,9f6931691b5e4dafa57d14defd17e9f9,0,0,0,0,0
105062020008,4e63dc62023640adadd590fb0f6e539c,0,0,0,0,0
105062020015,b13d7b0ea1254e3d826e7e70e3174034,0,45000,0,0,0
105062020048,46e70802a57649eda5688b3610d8c369,0,0,0,0,0
105062020063,ee08d6279010405c8615fd9edad56fa2,120000,0,8000,18500,0
105062020064,2e6750021c2549a0bd80ee79d1d94eec,0,0,0,0,0
105062020069,2a0382dbe65d447a9abd5f87e47665a9,0,0,0,0,0
105062020070,967b3515064440e0bf23a47de87f3159,0,0,0,0,0
105062020089,dc944250ff024198ac7918794133ccd6,0,0,0,0,0
105062020103,4ae8e461adf74f6fb7466a65ac27ddab,0,0,0,0,0
105062020112,12c0655f70244f40a5b747dec1b33db7,0,0,0,0,0
105062020115,5d04bda6551b424cab05bb9c5c1e65ce,0,8000,0,0,0
105062020123,ccc9214c71db48fb9da3ae30759cda4d,0,3000,0,0,0
105062030023,5c6dc8feb1154e0fb49f686b89b8c06b,0,0,10000,0,0
105062030026,ef9b8649ac4a477cbb6688b9a3fa9885,0,0,2000,0,0
105062030030,27047ffc47e54f2e92b14c0d9acdc53c,0,0,0,0,0
105062030070,55e7f2a1e3b74294bb8d4104842c9b79,0,0,0,0,0
105062030114,f77c63ce47cf4df1a2644dae3f42042a,0,0,0,0,0
105062030116,8102d686fa364d66bd77f3d6b5fabff4,0,0,0,0,0
105062030123,c8e17b604f9e467dabd76538f9106953,0,0,0,0,0
105062030197,f21209900c274d77b77ed1131970d36f,0,0,0,4000,0
105062030204,3e13ffe130b44bcd8bfa8bbc70f3cc4b,0,5000,0,0,0
105062040002,bd9e9656537742d5b7d2e4eed7b8ef32,0,0,3000,0,0
105062040005,44551bb6eeac4ee08e81fefe144d00a2,0,0,0,0,0
105062040017,787173731e23472891d32f1579040aff,0,0,0,0,0
105062040023,9630f7e001cd4d8e8bacebbed1294218,0,0,4000,0,0
105062040026,350001b8f4b64076a70afac057fcce74,0,0,0,0,0
105062040029,0a2a18d1bfa24cbd98ecf2d46d421097,0,0,0,0,0
105062040032,975c29ebc52b432da7c17e51a4b4c720,0,0,0,0,0
105062040035,61367b53be864b4bb5668b47eff5a540,0,0,0,0,0
105062040038,e89946e0863b426e82205d7729744157,0,0,0,0,0
105062040041,e7195d715b21434892fa7a79208975ff,0,0,2500,1000,0
105062040045,aeea7115fa094e51a80d6028b1b54eac,0,0,0,1000,0
105062040048,073915a800cf4767a7112a8fa3fe1c34,0,0,0,0,0
105072050003,78db7a8b9b664971a42a3c36c110995a,0,12000,0,0,0
105072050023,5e70fcd170b349a8a26253074247bcec,5000,2000,5000,0,0
105072050068,f103fc277c1b4ee0a9c9cf2041fd2124,0,2000,0,0,0
105072050084,78ac0831a8174f77aff375125c6ddf8b,0,0,0,0,1500
105072050086,556ca9cb20a848f0bc2ebd891c96f7d8,0,384000,28000,0,100000
105072050099,0ae45a200e2c41b89620fc59576e95bd,0,10000,3000,0,0
105072050124,60312955bb5c4b0ca6679f9d450c9d9d,0,57600,1700,0,0
105072050161,2c6f340793784b13a8299e41acc740ac,0,2000,0,0,6500
105072050166,181fd6bf588442e6b14aaaec37a8d055,0,0,0,0,0
105072050169,275f32a06cda4513887886adcd6f8aeb,0,96000,0,0,0
105072050171,b6e95adf202c4ff19181371a4a8dd5f2,0,0,500,0,0
105082060048,a1db0e8e76124e96a99dd42daae6e727,0,0,0,0,0
105082060050,5eb97ea3d60b4397b16eb52f0590b569,0,0,0,0,0
105082060072,d04d488e86974be8b323945223c05e75,0,0,0,0,0
105082060151,094769f81fc74c63819c899f2429889f,0,0,0,0,0
105082060152,a6f07e4e175e423c91af48b24aff5e35,0,0,0,0,0
105082060155,edfb1e55aaf44162ace508959807787c,0,0,0,0,0
105082070007,296023dbb83d40299aebd3782aecc568,0,0,0,0,0
105082070021,f64048674af6495cb29e5668d5d8aba5,0,0,0,0,0
105082070025,3ab951b8b5b449d2a0f8ef0b06ca3c54,0,0,0,0,0
105082070035,635c341cea25444c8c342a5e270664ae,0,0,0,0,0
105082070078,83135e09292d41658bb99480ec63b8dd,0,0,0,0,0
105082070081,8a32d34240b146d3b17f4d001130040b,0,0,0,0,0
105082070088,2ce874539ff14dd2bb1b9f552316a84c,0,0,0,0,0
105082070119,9c0ded26e76648a6be8ddb4ebc9d5c78,0,0,0,0,0
105092080003,75c12ab1ffee45c48673560d1245452f,0,0,0,0,0
105092080009,4ce4590ee90140fe8425a54ad1047f9a,0,0,0,0,0
105092080012,10285f6f93db413fbc634e99cda1a0a9,0,0,0,0,0
105092080021,438b549a2d3845ab9a5181a99e4ec110,0,0,0,6000,0
105092080027,fc048bd1a4ac4db48b29db77d3be2ed8,0,0,0,0,0
105092080030,0cda4318d92c4969a0281663c68be2e9,0,0,0,0,0
105092080033,6de31fa07ab644f987c3944763219854,0,0,0,0,0
105092080036,a2f6b4971edf4678a0b1cd976fed8e08,0,0,0,0,0
105092080040,33ad27dc97aa4967a4295761be28eda6,0,0,0,0,0
105092080043,f400036c0e384a7eb96e1370a9edfc6e,0,5000,0,0,0
105092080049,288e1e24fd6c411db6c353a1362624f3,0,0,0,0,0
105102090008,7f055f3c49d04b7fa9b1d97ad5d3e261,0,0,0,0,0
105102090035,a0d5889770584b79869065bbcdb59992,0,0,0,0,0
105102090042,4a636a8801ac4343b3d207404863544c,0,0,0,0,0
105102090055,34906fabf9fb4d06ba4273c2eeee2e9b,0,0,0,0,0
105102090087,b2c7e78d46b544849bba842a36398647,0,0,0,0,0
105102090094,011105bafa434f739f67cc1bdc4f8468,0,0,0,0,0
105102090105,877fde1721b745c19cca69280ae34119,0,0,0,0,0
105102090134,991f9dc8ddeb4fbfa9a23d9e08f6efb0,0,10000,0,0,0
105102090135,4d7066ec9ab641d1ac349280df1abdfa,0,0,0,0,0
105112100002,3309e02190b74bdc8f2c1bc8a6ce9453,0,0,0,0,0
105112100009,394c7efde6bf4b9aac3ec8e71d4da3da,.a,.a,.a,.a,.a
106012110003,6015d20a37d5423fb032ec92aaae68d2,0,0,0,0,0
106012110048,342472e366f946749694e1d4073060b9,0,0,0,0,0
106012110070,db8d62f269ce4087b6888253bfe2c32b,0,0,0,0,0
106012110077,c8a435b803704218b05c556b00cfddb4,0,0,0,0,0
106012110094,71d995caf65841f08abada272723506d,0,0,0,0,0
106012110360,8b8846595c544806a0848e62b383f1a3,0,0,0,0,0
106012110396,1a82812fefcc4a41a482c164741bffb2,0,0,0,0,9
106012110398,0eb1bca745c64cf0b7c6a3f44598e6de,0,0,0,0,0
106012110432,bd8f8975d684493d8129ce8b7c1f8d5d,0,0,0,0,0
106012120009,504b66d8aad24789be957a3d3ff3bd0c,0,0,0,0,0
106012120030,05bf82dd81ff46bd8b6939b1198d3cc9,0,0,0,0,0
106012120040,c6618cc94bad4c4f94f1bdea292492ad,0,42000,0,0,2000
106012120044,0be0747c8c6b45ab805f47e59f7e7dcf,0,4900,0,0,0
106012120081,0bf40235b9c144faaab974ee944a4bd0,0,0,0,0,0
106012120104,6be3950e67f949b3ba53e41510beb3f8,0,0,0,0,0
106012120112,284bca56b44243a9ac58de9bd6d0923e,0,0,0,0,0
106012120152,aa136f9bff0e4b0f97b0689ac633ee3c,0,21600,0,0,0
106012120155,9a5270b452b3472ebea4c5912c2046d3,0,0,0,0,0
106012120165,a330bee74902463c83da3a42a11eeb61,0,0,0,0,0
106012120237,24f8736697264da0987209d6be9228f2,0,0,0,0,0
107312130036,7a9256106e9e46f588a53caa95770839,0,0,2000,0,0
107312130117,186d43681ead4db49c7717624b37e5d7,0,0,1500,0,0
107312130221,b097434f14b643a28c1a0ff294d7ffa7,0,0,0,0,0
107312130223,ac5ba0e21c4e4c1996200bec99f10a57,0,0,0,0,0
107322140008,ed6f53e2b4224ecf9b15b184a94acb3d,0,0,0,0,0
107322140296,1fdef348005d4986b1ed95742b2a78bc,0,0,0,0,0
107332150492,3f26d4ece1214f30a777307709502317,0,1000,0,0,0
107342160041,5b3ea993dafc41709d691c880d59ec8e,0,0,0,0,0
107342160063,7a22fb7f44654d11b8881da6b421d997,0,0,0,0,0
107342160085,99209b4dda5947d6b535a6d40e164689,0,0,0,0,0
107342160152,6e3b8dcf00e441cd85af593ae08b70a1,0,0,2500,500,0
107342160163,1bbc4a53679b4742a82d986be3f0096b,0,0,0,0,0
107342160265,2d1f98cd509b41d693003b9663668284,0,0,0,0,0
107342170119,373e1246a53b4b1580a1de834c432f5e,0,0,6000,8000,0
107342170196,a296cdc2a9574a69ac5241243c2a2c80,0,0,0,0,0
107362180021,534c05d0353f4f00af055b895370f388,0,0,0,0,0
107362180045,c8240412d3e84aa798cccf0808a346e9,0,0,0,0,0
107362180145,93f7f6bdd86842e393580b9f09cb0848,16000,20000,0,0,0
107372190304,c0c7bf35d78d42e686a812d9e793c891,0,0,0,0,0
107372190359,0cf708c56cd9431596cb104d9f2020af,0,0,0,0,0
107372200032,b4813b562f2244d6822f0b18ea4e89b6,0,324000,16000,0,4000
107372200045,0144bbbfbc044fc5b86083aaa5dc366a,0,20000,0,0,0
107372200262,7f2a3ef0145247b78e5efdd229f5f87b,0,0,0,0,0
107372210012,c277b47fec9d42d090c94ba4733497e9,0,0,0,0,0
107372210024,3cbef569d53045d79b05c8e2916ead11,0,0,0,0,0
107372210074,ae7fdd3870a342789b44089158952ddf,0,0,0,0,0
107382220005,8b49667c1ef4434e938d229795a17fa2,0,0,0,0,0
107382220170,195da6437edb407c98673af67adad46f,0,0,0,0,0
107382220191,bc301eb5cf6c4c86bdaa4625df8bbfd8,20000,5000,0,0,0
107382240005,a726e4e9586e47afa622aafd8a55f146,0,0,0,0,0
107382240121,197eb78560fb4e17b90142ba07a0b492,0,0,0,0,0
107382240143,0c31ca355fbd4aad90dcc696cb3eb464,0,0,0,0,0
107382240177,df8496a70081406db1ceda393139a2b2,0,0,0,0,0
107382240211,acc0863b7aeb4c2f9cfcf3a587f2d1ac,0,0,0,0,0
107392250075,deb79f8a309c4042962af61b60f67d13,0,0,0,2000,0
107392250123,4bdb236d26aa482fbfdc493edda3cd03,0,0,0,0,0
107392250221,b63d7c4d5a8445d2b5eb667a9ab2094e,0,0,0,0,0
107392250348,1015e167451c4332947357d43704ca1c,0,0,2450,0,0
107392260071,f9f8cd74053d41a4b9feab851047e8dd,0,0,1200,4000,0
107392260186,d15080bbc92b488c84bfea095041cf41,0,0,4700,0,0
107402270024,2d2d40ff0337466fba39f1713dffe8e9,0,0,2000,0,0
107402270208,1fabe633846a4b8684672cc4f4554829,0,0,0,0,0
107402280003,fb3c69a4d53847ccb0c6d430465c00d9,0,0,2000,0,0
107402280169,da6b1c938e014a2887f89e371c112e9b,0,0,750,0,0
107402280275,6aa297798ac9456fa37cb8b10fbb822e,0,0,2500,0,12000
107402290316,8f93647021a84b85a1467c17ff28dc4e,0,0,0,0,0
107402290472,e5c027fef46b4461bc4496b572fc7872,0,0,0,0,0
107402290546,f2ff08a86aed400db4455ad3d0b3c4bb,0,5600,0,0,0
107402290639,e93c2ac55b9f4f13aad75d92d27c3d55,0,0,0,0,0
107402300015,df216a6d39cb42f4a996bc526f55b381,0,0,0,0,0
107402300042,52f452c40cdf4ab697c7d5eaafe6ed7d,0,0,0,0,0
107402300044,7b264862db3f47538cd4f2239c4695cf,0,0,0,0,0
107402300065,1a77779000be422b91a196ac454f50fa,0,0,0,0,0
107402300114,14332412f6124d6ea91563c1c54611d8,600000,240000,0,35000,0
107402300133,bc10f3fcea074755bbe94464441912c6,0,0,0,0,0
107402300165,760acd52665046abb9e7771106f5326d,0,80000,0,0,0
107402300186,9240750e1cb24662806ae9bf0c044289,0,0,0,0,0
107402300212,ff23636729874b97906adc01d91ee0fb,0,0,0,0,0
107412310082,df1891cdfbb040ef95f15e2d419775b4,0,0,0,0,0
107412310105,ad3683e31dfa4da9ba17c2c3aa891f05,0,600,0,0,6000
107412310128,ffb9a37931824e738cbadb57ffbe359f,0,30000,0,0,40000
107412310130,559ba629527f45d18b160e84bbd58215,0,1500,0,0,0
107412310152,5f8f7bd330ce4bb2ba84ee0a8ea02988,0,5000,0,0,0
107412310154,218b7543e60840fba0e8db33516826eb,0,60000,20000,0,0
107412310157,75ffc75731934bb4bf0c3555ca6c1024,0,0,4000,0,0
107412310161,b56b0ee55148485e812847bf4fbdd0a1,0,70000,0,0,25000
107412310183,31cb56e1a2ff492082e1701501e0184e,0,0,0,0,0
107432320002,258aabe178ae42bb8c4aba1190ab4089,0,75000,0,10000,0
107432320035,918f95d17d7842219e8684744be2a260,0,24000,1200,0,0
107432320045,ff00b67eec8c408dba43b273521f13c9,0,0,0,0,0
107432320072,b9e8c148db454603a26baa9efae6ad3c,0,0,0,0,0
107432320078,4a0798424852487082fa925c3aeb2528,0,0,0,0,0
107432320100,e8cb4dcf7bb146bb924dd391a4dee9eb,0,0,0,0,0
107432320125,ec3e1c33393b4d51b1b411f02916002e,0,2500,0,0,0
107432320210,98db0a6bb1334ed28117bce14a9ebb1a,0,0,0,0,0
107442330087,772ca631d5f642f498f4f4970868f658,0,0,15000,0,0
107442330135,4f2913d915e846f3855e6512257a7307,0,7000,0,0,0
107442330170,d9742a16e26d4e019c579eb869923cc8,0,0,0,0,0
107442330210,9d450811ceeb40d88ef822473962cf23,0,0,0,0,0
107452340023,3fde9bca48204821a42c845c37e3bf33,0,5000,13000,0,0
107452340208,3183fbe07f55439f82cfc2e91cf7859d,0,0,0,0,12
107452350067,694889b67a774671ad76a2a94bc7f4ad,0,0,6000,0,0
107452350206,ce7535e659e84abcbed002d8f901289f,0,35000,0,0,0
107452350341,ae32ed623f75425caf384a7c0eef6487,0,60000,15000,0,0
107452360035,9e223c4d33d048b69526788b07f2bf4b,0,0,0,0,0
