"PASSAGE","GRAPPE","MENAGE","EXTENSION","AS01BQ00","AS01Q01","AS01Q03","AS02BQ04","AS02BQ05","AS02BQ06","AS02BQ07","AS02BQ08","AS02BQ09","AS02BQ10","AS02BQ11","AS02BQ12","AS02BQ13A","AS02BQ13B","AS02BQ14","AS02BQ15A","AS02BQ15B","PrimaryLast","PrimaryLast1"
1,157,10,0,1,1,1,1,"MIL",1,2,20000,2,3,6,1,10,2,2,,,1,1
1,157,10,0,2,1,1,1,"NIEBE",8,2,20000,2,3,7,1,10,2,2,,,1,1
1,157,10,0,3,2,1,1,"MIL",1,2,10000,2,3,6,1,10,2,2,,,1,1
1,157,10,0,4,2,1,1,"NIEBE",8,2,10000,2,3,4,1,10,2,2,,,1,1
1,157,11,0,1,1,1,1,"MIL",1,2,10000,1,6,6,1,2,2,2,,,1,1
1,157,11,0,2,1,1,1,"NIEBE",8,2,10000,1,6,6,1,2,2,2,,,1,1
1,157,11,0,3,1,1,1,"JAXATU",31,2,10000,1,6,6,1,2,2,2,,,1,1
1,157,11,0,4,2,1,1,"MIL",1,2,3500,1,6,6,1,2,2,2,,,1,1
1,157,11,0,5,2,1,1,"NIEBE",8,2,3500,1,6,6,1,2,2,2,,,1,1
1,157,11,0,7,2,1,1,"GOMBO",11,1,50,1,2,6,1,2,2,2,,,1,1
1,157,11,0,6,2,1,1,"JAXATU",31,2,3500,1,6,6,1,2,2,2,,,1,1
1,157,12,0,1,1,1,1,"MIL",1,2,30000,2,3,6,1,10,1,2,,,1,1
1,157,12,0,2,1,1,1,"NIEBE",8,2,30000,2,3,7,1,15,1,2,,,1,1
1,157,13,0,1,1,1,1,"MIL",1,2,5000,1,6,6,1,2,2,2,,,1,1
1,157,13,0,2,1,1,1,"SORGHO",2,2,5000,1,6,7,1,2,2,2,,,1,1
1,157,13,0,3,1,1,1,"NIEBE",8,2,5000,1,3,7,2,,,2,,,1,1
1,157,13,0,4,2,1,1,"SORGHO",2,1,5000,1,6,7,1,4,1,2,,,1,1
1,157,14,0,1,1,1,1,"MIL",1,2,15000,1,6,6,1,3,2,2,,,1,1
1,157,14,0,2,1,1,1,"NIEBE",8,2,1500,1,6,7,2,,,2,,,1,1
1,157,14,0,3,2,1,1,"MIL",1,2,15000,1,6,6,1,3,2,2,,,1,1
1,157,14,0,4,2,1,1,"NIEBE",8,2,15000,1,6,7,2,,,2,,,1,1
1,157,15,0,1,1,1,1,"MIL",1,2,10000,1,6,6,1,1,2,2,,,1,1
1,157,15,0,3,1,1,1,"SORGHO",2,2,10000,1,6,7,2,,,2,,,1,1
1,157,15,0,2,1,1,1,"NIEBE",8,2,10000,1,6,7,2,,,2,,,1,1
1,157,16,0,1,1,1,1,"MIL",1,2,10000,1,6,7,2,,,2,,,1,1
1,157,16,0,2,1,1,1,"NIEBE",8,2,10000,1,6,7,2,,,2,,,1,1
1,157,18,0,1,1,1,1,"MIL",1,2,2000,1,6,7,1,10,1,2,,,1,1
1,157,18,0,2,1,1,1,"NIEBE.",8,2,2000,1,6,7,1,10,1,2,,,1,1
1,157,18,0,3,2,1,1,"MIL",1,2,2000,1,6,7,1,10,1,2,,,1,1
1,157,18,0,4,2,1,1,"NIEBE",8,2,2000,1,6,7,1,10,1,2,,,1,1
1,158,1,0,1,1,1,1,"MIL",1,2,28000,1,6,8,1,10,1,2,,,1,1
1,158,1,0,2,1,1,1,"NIEBE",8,2,25000,2,3,8,1,10,1,2,,,1,1
1,158,2,0,1,1,1,1,"MIL",1,2,40000,2,3,6,2,,,2,,,1,1
1,158,2,0,2,1,1,1,"NIEBE",8,2,40000,2,3,6,2,,,2,,,1,1
1,158,3,0,1,1,1,1,"MIL",1,2,0,1,6,6,1,9,1,2,,,1,1
1,158,3,0,2,1,1,1,"NIEBE",8,2,0,1,3,7,2,,,2,,,1,1
1,158,3,0,3,1,1,1,"OSEILLE",12,2,0,1,3,7,2,,,2,,,1,1
1,158,3,0,4,2,1,1,"MIL",1,1,0,3,7,6,2,,,2,,,1,1
1,158,3,0,5,3,1,1,"SORGHO",2,1,0,1,6,7,2,,,2,,,1,1
1,158,4,0,1,1,1,1,"MIL",1,2,3000,1,3,7,1,4,2,2,,,1,1
1,158,4,0,2,1,1,1,"SORGHO",2,2,600,1,3,7,1,2,2,2,,,1,1
1,158,6,0,1,1,1,1,"MIL",1,1,0,1,6,6,1,30,1,2,,,1,1
1,158,6,0,2,2,1,1,"MIL",1,2,0,1,6,6,2,,,2,,,1,1
1,158,6,0,3,2,1,1,"NIEBE",8,2,0,1,3,7,2,,,2,,,1,1
1,158,6,0,4,3,1,1,"MIL",1,1,0,1,6,6,2,,,2,,,1,1
1,158,6,0,5,3,1,1,"SORGHO",2,1,0,1,6,7,2,,,2,,,1,1
1,158,7,0,1,1,1,1,"MIL",1,2,700000,1,3,6,1,4,2,2,,,1,1
1,158,7,0,2,1,1,1,"SORGHO",2,2,100000,1,3,7,2,,,2,,,1,1
1,158,7,0,3,1,1,1,"NIEBE",8,2,800000,1,3,7,2,,,2,,,1,1
1,158,7,0,4,1,1,1,"OSEILLE",12,2,1000,1,3,7,2,,,2,,,1,1
1,158,7,0,5,1,1,1,"SESAME",13,2,1000,1,6,7,2,,,2,,,1,1
1,158,9,0,1,1,1,1,"MIL",1,2,4000,1,3,7,1,4,2,2,,,1,1
1,158,9,0,2,2,1,1,"MIL",1,1,2000,1,3,7,1,4,2,2,,,1,1
1,158,9,0,3,2,1,1,"SORGHO",2,2,1000,1,3,7,1,2,1,1,"OSEILLE",12,1,1
1,158,9,0,4,2,1,1,"NIEBE",8,2,10000,1,3,7,1,2,2,2,,,1,1
1,158,10,0,1,1,1,1,"MIL",1,2,60000,1,6,8,1,3,2,2,,,1,1
1,158,10,0,2,1,1,1,"NIEBE",8,2,60000,2,3,8,1,3,2,2,,,1,1
1,158,10,0,3,2,1,1,"MIL",1,2,30000,2,6,8,1,3,2,2,,,1,1
1,158,10,0,4,2,1,1,"NIEBE",8,2,30000,2,3,5,1,3,2,2,,,1,1
1,158,10,0,5,3,1,1,"MIL",1,1,10000,1,6,8,1,3,2,2,,,1,1
1,158,11,0,1,1,1,1,"MIL",1,2,250000,1,3,6,1,2,2,2,,,1,1
1,158,11,0,2,1,1,1,"NIEBE",8,2,250000,1,3,7,2,,,2,,,1,1
1,158,11,0,4,2,1,1,"SORGHO",2,2,10000,1,3,7,2,,,1,"OSEILLE",12,1,1
1,158,11,0,3,2,1,1,"NIEBE",8,2,30000,1,3,7,2,,,2,,,1,1
1,158,11,0,5,3,1,1,"MIL",1,2,150000,1,3,6,1,2,2,2,,,1,1
1,158,11,0,6,3,1,1,"NIEBE",8,2,150000,1,3,7,2,,,2,,,1,1
1,158,12,0,1,1,1,1,"MIL",1,2,50000,1,6,6,1,3,2,2,,,1,1
1,158,12,0,2,1,1,1,"NIEBE",8,2,50000,2,7,6,1,3,2,2,,,1,1
1,158,12,0,4,2,1,1,"NIEBE",8,2,60000,2,7,6,1,3,2,2,,,1,1
1,158,12,0,3,2,1,1,"MIL",10,2,60000,1,1,6,1,3,2,2,,,1,1
1,158,14,0,1,1,1,1,"MIL",1,2,20000,1,6,7,1,4,2,2,,,1,1
1,158,14,0,2,2,1,1,"MIL",1,2,20000,1,6,7,1,4,2,2,,,1,1
1,158,14,0,4,2,1,1,"SORGHO",2,2,20000,2,3,7,1,4,2,2,,,1,1
1,158,14,0,3,2,1,1,"NIEBE",8,2,20000,2,3,7,1,4,2,2,,,1,1
1,158,15,0,1,1,1,1,"MIL",1,2,50000,2,3,6,1,3,2,2,,,1,1
1,158,15,0,2,1,1,1,"NIEBE",8,2,50000,2,3,6,2,,,2,,,1,1
1,158,15,0,3,2,1,1,"MIL",1,2,50000,2,3,6,2,,,2,,,1,1
1,158,15,0,4,2,1,1,"SORGHO",2,2,50000,2,3,6,2,,,2,,,1,1
1,158,15,0,5,2,1,1,"NIEBE",8,2,50000,2,3,6,2,,,2,,,1,1
1,158,15,0,6,2,1,1,"OSEILLE",12,2,50000,2,3,6,2,,,2,,,1,1
1,158,15,0,7,2,1,1,"COURGETTE",35,2,50000,2,3,6,2,,,2,,,1,1
1,158,16,0,1,1,1,1,"MIL",1,2,300000,1,6,6,1,27,1,2,,,1,1
1,158,16,0,2,1,1,1,"NIEBE",8,2,300000,1,3,7,2,,,2,,,1,1
1,158,16,0,3,1,2,1,"MIL",1,1,200000,1,6,6,1,27,1,2,,,1,1
1,158,16,0,4,1,2,1,"SORGHO",2,2,100000,1,3,7,2,,,2,,,1,1
1,158,16,0,5,2,1,1,"NIEBE",8,2,100000,1,3,8,2,,,2,,,1,1
1,158,17,0,1,1,1,1,"MIL",1,2,0,1,6,6,1,8,2,2,,,1,1
1,158,17,0,2,1,1,1,"NIEBE",8,2,0,1,3,7,2,,,2,,,1,1
1,158,17,0,3,2,1,1,"MIL",1,2,0,1,6,6,1,4,2,2,,,1,1
1,158,17,0,4,2,1,1,"NIEBE",8,2,0,1,3,7,2,,,2,,,1,1
1,158,17,0,5,3,1,1,"MIL",1,2,0,1,6,6,1,30,1,2,,,1,1
1,158,17,0,6,3,1,1,"NIEBE",8,2,0,1,3,7,2,,,2,,,1,1
1,158,17,0,7,3,2,1,"SORGHO",2,2,0,1,3,7,2,,,2,,,1,1
1,158,17,0,8,3,2,1,"NIEBE",8,2,0,1,3,7,2,,,2,,,1,1
1,158,18,0,1,1,1,1,"MIL",1,2,15000,1,4,6,1,4,2,2,,,1,1
1,158,18,0,2,1,1,1,"NIEBE",8,2,15000,1,3,6,2,,,2,,,1,1
1,158,18,0,3,2,1,1,"MIL",1,2,25000,1,3,6,1,4,2,2,,,1,1
1,158,18,0,4,2,1,1,"NIEBE",8,2,25000,1,3,6,2,,,2,,,1,1
1,158,18,0,5,3,1,1,"NIEBE",8,1,50000,1,3,6,2,,,2,,,1,1
1,158,18,0,6,4,1,1,"SORGHO",2,2,300,2,3,6,2,,,2,,,1,1
1,158,18,0,7,4,1,1,"OSEILLE",12,2,300,1,3,6,2,,,2,,,1,1
1,159,2,0,1,1,1,1,"mil",1,2,25000,1,3,6,1,1,2,2,,,1,1
1,159,2,0,2,1,1,1,"niebe",8,2,25000,1,3,7,1,1,2,2,,,1,1
1,159,2,0,3,1,1,1,"oseille",12,2,5000,1,3,7,1,1,2,2,,,1,1
1,159,2,0,4,2,1,1,"mil",1,1,40000,1,3,6,1,1,1,2,,,1,1
1,159,2,0,5,3,1,1,"mil",1,2,1000,1,3,6,1,1,2,2,,,1,1
1,159,2,0,6,3,1,1,"NIEBE",8,2,100,1,3,6,1,1,2,2,,,1,1
1,159,3,0,1,1,1,1,"mil",1,1,0,1,6,7,2,,,2,,,1,1
1,159,4,0,1,1,1,1,"MIL",1,2,50000,1,6,7,1,3,1,2,,,1,1
1,159,4,0,2,1,1,1,"NIEBE",8,2,50000,2,3,7,1,3,1,2,,,1,1
1,159,4,0,3,2,1,1,"MIL",1,1,120000,1,6,7,1,3,1,2,,,1,1
1,159,4,0,4,3,1,1,"MIL",1,2,80000,1,6,7,1,3,1,2,,,1,1
1,159,4,0,5,3,1,1,"NIEBE",8,2,80000,2,3,7,1,3,1,2,,,1,1
1,159,5,0,1,1,1,1,"MIL",1,2,0,1,6,6,2,,,2,,,1,1
1,159,5,0,2,1,1,1,"SEZAME",13,2,0,1,3,7,2,,,2,,,1,1
1,159,5,0,3,2,1,1,"MIL",1,1,0,1,6,6,2,,,2,,,1,1
1,159,5,0,4,3,1,1,"MIL",1,2,0,1,6,6,2,,,2,,,1,1
1,159,5,0,5,3,1,1,"NIEBE",8,2,0,1,3,7,2,,,2,,,1,1
1,159,5,0,6,3,1,1,"OSEILLE",12,2,0,1,3,7,2,,,2,,,1,1
1,159,6,0,1,1,1,1,"mil",1,2,500000,2,3,8,1,3,1,2,,,1,1
1,159,6,0,3,1,1,1,"sorgho",2,2,500000,2,3,8,1,3,1,2,,,1,1
1,159,6,0,2,1,1,1,"niebe",8,2,500000,2,3,8,1,3,1,2,,,1,1
1,159,6,0,4,2,1,1,"mil",1,1,10000,2,3,8,1,3,1,2,,,1,1
1,159,7,0,1,1,1,1,"mil",1,2,55000,2,8,6,2,,,1,"sorgho",2,1,1
1,159,7,0,2,1,1,1,"sorgho",2,2,55000,2,8,6,2,,,1,"mil",1,1,1
1,159,7,0,3,2,1,2,,,,,,,,,,,,,,1,1
1,159,7,0,4,3,1,1,"mil",1,1,45000,2,8,6,2,,,2,,,1,1
1,159,8,0,1,1,1,1,"mil",1,2,2000,1,3,6,2,,,1,"sorgho",2,1,1
1,159,8,0,2,1,1,1,"sorgho",2,2,2000,1,3,7,1,2,2,1,"mil",1,1,1
1,159,8,0,3,2,1,1,"mil",1,2,2500,1,3,6,2,,,1,"mil",1,1,1
1,159,8,0,4,2,1,1,"niebe",8,2,2500,1,3,7,1,2,2,1,"niebe",8,1,1
1,159,8,0,5,3,1,1,"mil",1,1,5000,1,3,6,2,,,2,,,1,1
1,159,9,0,1,1,1,1,"MIL",1,2,200000,1,4,6,2,,,2,,,1,1
1,159,9,0,2,1,1,1,"NIEBE",2,2,200000,1,4,7,2,,,2,,,1,1
1,159,9,0,3,1,1,1,"MAIS",4,2,500,1,6,7,2,,,2,,,1,1
1,159,9,0,5,1,1,1,"AMARANTE",42,2,500,1,4,6,2,,,2,,,1,1
1,159,9,0,4,1,1,1,"MORINGA",48,2,500,1,4,6,2,,,2,,,1,1
1,159,9,0,6,2,1,1,"MIL",1,2,400000,1,4,6,2,,,2,,,1,1
1,159,9,0,7,2,1,1,"NIEBE",8,2,400000,1,4,7,2,,,2,,,1,1
1,159,9,0,8,2,1,1,"OSEILLE",12,2,400000,1,4,7,2,,,2,,,1,1
1,159,9,0,9,3,1,1,"MIL",1,2,450000,1,4,6,2,,,2,,,1,1
1,159,9,0,11,3,1,1,"SORGHO",2,2,150000,1,6,7,2,,,2,,,1,1
1,159,9,0,10,3,1,1,"CALEBASSE",38,2,450000,1,4,8,2,,,2,,,1,1
1,159,10,0,1,1,1,1,"mil",1,2,20000,1,6,7,1,6,1,2,,,1,1
1,159,10,0,2,1,1,1,"niebe",8,2,20000,2,3,7,1,6,1,2,,,1,1
1,159,10,0,3,2,1,1,"mil",1,2,10000,1,6,7,1,6,1,2,,,1,1
1,159,10,0,4,2,1,1,"niebe",8,2,10000,1,3,7,1,6,1,2,,,1,1
1,159,10,0,5,3,1,1,"mil",1,2,5000,1,6,7,1,6,1,2,,,1,1
1,159,10,0,6,3,1,1,"niebe",8,2,5000,2,3,7,1,6,1,2,,,1,1
1,159,11,0,1,1,1,1,"mil",1,2,30000,1,6,7,2,,,2,,,1,1
1,159,11,0,2,1,1,1,"sorgho",2,2,30000,1,6,7,2,,,2,,,1,1
1,159,11,0,3,1,1,1,"niebe",8,2,30000,2,3,7,2,,,2,,,1,1
1,159,11,0,4,2,1,1,"mil",1,2,20000,1,6,7,2,,,2,,,1,1
1,159,11,0,5,2,1,1,"sorgho",2,2,20000,1,6,7,2,,,2,,,1,1
1,159,11,0,6,2,1,1,"niebe",8,2,20000,2,3,7,2,,,2,,,1,1
1,159,12,0,1,1,1,1,"mil",1,2,0,1,3,6,1,2,2,2,,,1,1
1,159,12,0,2,1,1,1,"sorgho",2,2,0,1,3,6,1,1,2,2,,,1,1
1,159,12,0,3,1,1,1,"niebe",8,2,0,1,3,6,2,,,2,,,1,1
1,159,12,0,11,1,1,1,"gombo",9,2,0,1,3,6,2,,,2,,,1,1
1,159,12,0,4,1,1,1,"oseille",12,2,0,1,3,6,2,,,2,,,1,1
1,159,12,0,5,2,1,1,"mil",1,2,0,1,3,6,1,1,2,2,,,1,1
1,159,12,0,6,2,1,1,"sorgho",2,2,0,1,3,6,1,1,2,2,,,1,1
1,159,12,0,7,2,1,1,"niebe",8,2,0,1,3,6,2,,,2,,,1,1
1,159,12,0,8,3,1,1,"mil",1,2,0,1,3,6,2,,,2,,,1,1
1,159,12,0,10,3,1,1,"sorgho",2,1,0,1,3,6,1,1,2,2,,,1,1
1,159,12,0,9,3,1,1,"niebe",8,2,0,1,3,6,2,,,2,,,1,1
1,159,14,0,1,1,1,1,"mil",1,2,0,1,6,6,1,2,2,2,,,1,1
1,159,14,0,3,1,1,1,"sorgho",2,2,0,1,6,8,2,,,2,,,1,1
1,159,14,0,2,1,1,1,"niebe",8,2,0,1,3,8,2,,,2,,,1,1
1,159,14,0,5,1,1,1,"gobo",11,2,0,1,3,8,2,,,2,,,1,1
1,159,14,0,4,1,1,1,"oseille",12,2,0,1,3,8,2,,,2,,,1,1
1,159,14,0,6,2,1,1,"mil",1,1,0,1,6,8,1,2,2,2,,,1,1
1,159,15,0,1,1,1,1,"mil",1,2,0,1,6,6,2,,,2,,,1,1
1,159,15,0,2,1,1,1,"SORGHO",2,2,0,1,6,6,2,,,2,,,1,1
1,159,15,0,3,1,1,1,"niebe",8,2,0,1,3,8,2,,,2,,,1,1
1,159,15,0,5,1,1,1,"gombo",11,2,0,1,6,8,2,,,2,,,1,1
1,159,15,0,4,1,1,1,"oseille",12,2,0,1,3,8,2,,,2,,,1,1
1,159,15,0,6,2,1,1,"mil",1,1,0,1,6,8,2,,,2,,,1,1
1,159,17,0,1,1,1,1,"MIL",1,2,40000,3,7,8,2,,,2,,,1,1
1,159,17,0,2,1,1,1,"NIEBE",8,2,40000,2,3,8,2,,,2,,,1,1
1,159,17,0,3,2,1,1,"MIL",1,1,30000,3,7,8,2,,,2,,,1,1
1,159,18,0,1,1,1,1,"mil",1,2,0,1,6,6,2,,,2,,,1,1
1,159,18,0,2,1,1,1,"niebe",8,2,0,1,6,7,2,,,2,,,1,1
1,159,18,0,3,1,1,1,"oseille",12,2,0,1,6,7,2,,,2,,,1,1
1,159,18,0,4,2,1,1,"mil",1,2,0,1,6,6,2,,,2,,,1,1
1,159,18,0,5,2,1,1,"niebe",8,2,0,1,6,7,2,,,2,,,1,1
1,159,18,0,6,2,1,1,"oseille",12,2,0,1,6,7,2,,,2,,,1,1
1,160,1,0,1,1,1,1,"MIL",1,2,40000,2,5,6,1,4,2,2,,,1,1
1,160,1,0,2,1,1,1,"NIEBE",8,2,40000,2,3,7,1,4,2,2,,,1,1
1,160,1,0,3,2,1,1,"MIL",1,2,30000,2,5,6,1,4,2,2,,,1,1
1,160,1,0,4,2,1,1,"SORGHO",2,2,30000,2,5,6,2,,,2,,,1,1
1,160,2,0,1,1,1,1,"MIL",1,2,400000,2,3,8,2,,,2,,,1,1
1,160,2,0,2,1,1,1,"NIEBE",8,2,400000,2,3,8,2,,,2,,,1,1
1,160,3,0,1,1,1,1,"MIL",1,2,30000,1,6,6,2,,,1,"MIL",1,1,1
1,160,3,0,2,1,1,1,"NIEBE",8,2,30000,1,3,6,2,,,1,"MIL",1,1,1
1,160,3,0,3,2,1,1,"MIL",1,2,20000,1,6,6,2,,,1,"NIEBE",8,1,1
1,160,3,0,4,2,1,1,"SORGHO",2,2,20000,1,6,6,2,,,1,"MIL",1,1,1
1,160,3,0,5,2,1,1,"VOANDZOU",9,2,500,1,3,6,2,,,1,"MIL",1,1,1
1,160,5,0,2,1,1,1,"MIL",1,2,10000,1,6,6,2,,,1,"NIEBE",8,1,1
1,160,5,0,1,1,1,1,"NIEBE",8,2,10000,1,6,6,2,,,1,"MIL",1,1,1
1,160,5,0,3,2,1,1,"MIL",1,1,3000,1,6,6,2,,,2,,,1,1
1,160,6,0,1,1,1,1,"MIL",1,2,38800,1,3,6,1,4,2,2,,,1,1
1,160,6,0,2,1,1,1,"SORGHO",2,2,400,1,3,6,2,,,2,,,1,1
1,160,6,0,3,1,1,1,"NIEBE",8,2,400,1,3,6,2,,,2,,,1,1
1,160,6,0,4,1,1,1,"GOMBO",11,2,400,1,3,6,2,,,2,,,1,1
1,160,7,0,1,1,1,1,"MIL",1,1,50000,1,6,7,1,7,1,2,,,1,1
1,160,7,0,2,1,1,1,"NIEBE",2,1,50000,1,6,7,1,7,1,2,,,1,1
1,160,7,0,3,2,1,1,"MIL",2,1,50000,1,3,7,1,7,1,2,,,1,1
1,160,7,0,4,2,1,1,"NIEBE",8,1,50000,2,3,7,1,7,1,2,,,1,1
1,160,8,0,1,1,1,1,"MIL",1,1,10000,2,3,6,1,2,2,2,,,1,1
1,160,9,0,1,1,1,1,"MIL",1,2,10000,1,6,8,1,20,1,2,,,1,1
1,160,9,0,2,1,1,1,"NIEBE",8,2,10000,2,3,8,1,20,1,2,,,1,1
1,160,10,0,1,1,1,1,"MIL",1,2,50000,2,3,7,1,30,1,2,,,1,1
1,160,10,0,2,1,1,1,"NIEBE",8,2,50000,2,3,7,1,30,1,2,,,1,1
1,160,10,0,3,2,2,1,"MIL",1,2,30000,2,3,7,1,30,1,2,,,1,1
1,160,10,0,4,2,2,1,"NIEBE",8,2,30000,2,3,7,1,30,1,2,,,1,1
1,160,11,0,1,1,1,1,"MIL",1,2,20000,1,6,7,1,15,1,2,,,1,1
1,160,11,0,2,1,1,1,"NIEBE",8,2,20000,1,3,7,1,15,1,2,,,1,1
1,160,11,0,3,2,1,1,"MIL",1,1,40000,1,6,7,1,15,1,2,,,1,1
1,160,11,0,4,3,1,1,"MIL",1,1,30000,1,6,7,1,15,1,2,,,1,1
1,160,12,0,1,1,1,1,"MIL",1,2,10000,1,6,6,1,1,2,1,"NIEBE",8,1,1
1,160,12,0,2,1,1,1,"SORGHO",2,2,4950,1,6,6,2,,,2,,,1,1
1,160,12,0,3,1,1,1,"NIEBE",8,2,450,1,6,6,2,,,1,"MIL",1,1,1
1,160,12,0,4,1,1,1,"SESAME",13,2,1000,1,6,6,2,,,2,,,1,1
1,160,12,0,5,2,1,1,"MIL",1,2,1000,1,6,6,1,1,2,2,,,1,1
1,160,12,0,6,2,1,1,"SORGHO",2,2,10000,1,6,6,1,1,2,2,,,1,1
1,160,12,0,7,2,1,1,"NIEBE",8,2,1000,1,6,6,2,,,2,,,1,1
1,160,12,0,8,2,1,1,"SESAME",13,2,1000,1,6,6,1,1,2,2,,,1,1
1,160,13,0,1,1,1,1,"mil",1,2,30000,2,3,6,1,3,2,2,,,1,1
1,160,13,0,2,1,1,1,"sorgho",2,2,10000,2,3,7,1,1,2,2,,,1,1
1,160,13,0,3,1,1,1,"niebe",8,2,10000,2,3,6,1,2,2,2,,,1,1
1,160,13,0,4,2,1,1,"mil",1,2,20000,2,3,6,1,3,2,2,,,1,1
1,160,13,0,5,2,1,1,"sorgho",2,2,5000,2,3,7,1,1,2,2,,,1,1
1,160,13,0,6,2,1,1,"niebe",8,2,5000,2,2,6,1,2,2,2,,,1,1
1,160,14,0,1,1,1,1,"mil",1,2,50000,1,6,6,1,20,1,2,,,1,1
1,160,14,0,2,1,1,1,"niebe",8,2,50000,2,3,6,1,20,1,2,,,1,1
1,160,15,0,1,1,1,1,"mil",1,2,70000,1,6,7,1,30,1,2,,,1,1
1,160,15,0,2,1,1,1,"niebe",8,2,70000,2,3,7,1,30,1,2,,,1,1
1,160,16,0,1,1,1,1,"mil",1,2,70000,1,6,7,1,2,2,2,,,1,1
1,160,16,0,2,1,1,1,"sorgho",2,2,20000,1,3,7,2,,,2,,,1,1
1,160,16,0,3,1,1,1,"niebe",8,2,20000,1,3,7,2,,,2,,,1,1
1,160,16,0,4,2,1,1,"mil",1,2,36000,1,6,7,2,,,2,,,1,1
1,160,16,0,5,2,1,1,"sorgho",2,2,18000,1,3,7,2,,,2,,,1,1
1,160,16,0,6,2,1,1,"niebe",8,2,6000,1,3,7,2,,,2,,,1,1
1,160,17,0,1,1,1,1,"mil",1,2,0,1,6,6,1,4,2,2,,,1,1
1,160,17,0,2,1,1,1,"niebe",8,2,0,2,3,8,2,,,2,,,1,1
1,160,17,0,3,2,1,1,"mil",1,2,0,1,6,6,1,1,2,2,,,1,1
1,160,17,0,4,2,1,1,"sorgho",2,2,0,1,6,7,2,,,2,,,1,1
1,160,17,0,5,2,1,1,"niebe",8,2,0,2,3,8,2,,,2,,,1,1
1,160,17,0,6,2,1,1,"courge",47,2,0,1,5,8,2,,,2,,,1,1
1,160,17,0,7,3,1,1,"mil",1,2,0,1,6,6,1,1,2,2,,,1,1
1,160,17,0,8,3,1,1,"sorgho",2,2,0,1,6,7,2,,,2,,,1,1
1,160,17,0,9,3,1,1,"niebe",8,2,0,2,3,8,2,,,2,,,1,1
1,160,18,0,1,1,1,1,"mil",2,2,40000,1,3,7,1,3,2,2,,,1,1
1,160,18,0,2,1,1,1,"niebe",8,2,40000,1,3,7,1,3,2,2,,,1,1
1,160,18,0,3,2,1,1,"mil",1,2,50000,2,6,7,1,3,2,2,,,1,1
1,160,18,0,4,2,1,1,"niebe",8,2,50000,1,3,7,1,3,2,2,,,1,1
1,161,7,0,1,1,1,1,"MIL",1,2,0,1,3,6,2,,,2,,,1,1
1,161,7,0,3,1,1,1,"SORGHO",2,2,0,1,3,6,2,,,2,,,1,1
1,161,7,0,2,1,1,1,"NIEBE",8,2,0,1,3,6,2,,,2,,,1,1
1,161,10,0,1,1,1,2,,,,,,,,,,,,,,1,1
1,161,10,0,2,2,1,1,"MIL",1,2,30032,1,6,6,2,,,1,"SORGHO",2,1,1
1,161,10,0,3,2,1,1,"SORGHO",2,2,30032,1,6,6,2,,,1,"MIL",1,1,1
1,161,10,0,4,3,1,1,"MIL",1,2,57297,1,6,6,2,,,1,"SORGHO",2,1,1
1,161,10,0,5,3,1,1,"SORGHO",2,2,57297,1,6,6,2,,,1,"MIL",1,1,1
1,161,10,0,6,3,1,1,"NIEBE",8,2,57297,1,6,6,2,,,1,"MIL",1,1,1
1,161,12,0,1,1,1,1,"MIL",1,2,0,1,6,6,2,,,2,,,1,1
1,161,12,0,2,1,1,1,"NIEBE",8,2,0,1,6,6,2,,,2,,,1,1
1,162,5,0,1,1,1,1,"MIL",1,2,25663,1,6,6,1,4,2,2,,,1,1
1,162,5,0,2,1,1,1,"SORGHO",2,2,25663,1,6,6,1,4,2,2,,,1,1
1,162,5,0,3,1,1,1,"NIEBE",8,2,25663,1,6,6,1,4,2,2,,,1,1
1,162,6,0,2,1,1,1,"SORGHO",2,2,484,1,3,6,1,2,2,2,,,1,1
1,162,6,0,1,1,1,1,"GOMBO",11,2,484,1,3,6,1,2,2,2,,,1,1
1,164,3,0,1,1,1,1,"MIL",1,2,20000,1,3,6,1,2,2,2,,,1,1
1,164,3,0,2,1,1,1,"SORGHO",2,2,20000,1,3,6,1,2,2,2,,,1,1
1,164,3,0,4,1,1,1,"NIEBE",8,2,20000,1,3,6,2,,,2,,,1,1
1,164,3,0,3,1,1,1,"ARACHIDE",10,2,20000,1,3,6,2,,,2,,,1,1
1,164,3,0,5,2,1,1,"MIL",1,2,10000,1,3,6,1,2,2,2,,,1,1
1,164,3,0,6,2,1,1,"SORGHO",2,2,10000,1,3,6,1,2,2,2,,,1,1
1,164,3,0,7,2,1,1,"NIEBE",8,2,10000,1,3,6,2,,,2,,,1,1
1,164,7,0,1,1,1,1,"MIL",1,2,0,1,6,6,2,,,1,"SORGHO",2,1,1
1,164,7,0,2,1,1,1,"SORGHO",2,2,0,1,6,6,2,,,1,"MIL",1,1,1
1,164,7,0,3,1,1,1,"NIEBE",8,2,0,1,6,6,2,,,1,"SORGHO",2,1,1
1,164,7,0,4,1,1,1,"ARACHIDE",10,2,0,1,6,6,2,,,1,"MIL",1,1,1
1,164,9,0,1,1,1,1,"MIL",1,2,0,1,6,5,2,,,2,,,1,1
1,164,9,0,2,1,1,1,"SORGHO",2,2,0,1,6,5,2,,,2,,,1,1
1,164,9,0,3,1,1,1,"NIEBE",8,2,0,1,6,5,2,,,2,,,1,1
1,164,9,0,4,2,1,1,"MIL",1,2,0,1,6,5,2,,,2,,,1,1
