"PASSAGE","GRAPPE","MENAGE","EXTENSION","MS00Q01","MS00Q02","MS00Q03A","MS00Q03B","MS00Q04A","MS00Q04B","MS00Q05","MS00Q06","MS00Q07","MS00Q08","MS00Q09","MS00Q10","MS00Q11","MS00Q12","MS00Q14","MS00Q15","MS00Q16","MS00Q17","MS00Q22","MS00Q23","MS00Q24","MS00Q25","MS00Q26","MS00Q59","MS00Q60","MS00Q61"
1,120,14,0,9,3,13112014,836,13112014,940,1,1,13112014,9,13112014,5,54,5410,169,3,999,1,5,1,2,1,1,2,1,1
1,120,15,0,9,1,13112014,837,13112014,1022,1,1,13112014,9,13112014,5,54,5410,169,3,246,1,7,2,0,1,1,1,2,1
1,120,16,0,9,1,13112014,1158,13112014,1329,1,1,13112014,9,13112014,5,54,5410,169,3,260,1,11,2,3,1,1,1,2,1
1,120,17,0,9,2,13112014,856,13112014,1112,1,1,13112014,9,13112014,5,54,5410,169,3,274,1,9,1,1,1,1,1,2,1
1,120,18,0,9,3,13112014,1154,13112014,1241,1,1,13112014,9,13112014,5,54,5410,169,3,999,1,4,0,0,1,1,1,2,1
1,121,1,0,9,3,16092014,944,16092014,1102,1,1,17092014,9,17092014,5,55,5510,41,3,5,1,9,1,2,1,1,1,2,1
1,121,2,0,9,3,17092014,916,17092014,1057,1,1,17092014,9,17092014,5,55,5510,41,3,18,1,7,1,3,1,1,1,2,1
1,121,4,0,9,1,16092014,945,16092014,1530,1,1,16092014,9,17092014,5,55,5510,41,3,68,1,10,4,2,1,1,1,2,1
1,121,5,0,9,2,16092014,1355,16092014,1721,1,1,16092014,9,17092014,5,55,5510,41,3,78,1,10,1,2,1,1,1,2,1
1,121,6,0,9,1,16092014,1640,17092014,1245,1,1,17092014,9,17092014,5,55,5510,41,3,96,1,9,4,1,1,1,1,2,1
1,121,6,2,9,2,17092014,1635,17092014,1805,1,1,16092014,9,16092014,5,55,5510,41,3,96,1,3,1,1,1,1,1,2,1
1,121,7,0,9,2,16092014,940,16092014,1302,1,1,16092014,9,17092014,5,55,5510,41,3,102,1,8,1,0,1,1,1,2,1
1,121,8,0,9,3,13092014,1500,15092014,1800,1,1,15092014,9,15092014,5,55,5510,41,3,999,1,5,1,1,1,1,1,2,1
1,121,9,0,9,2,13092014,1015,13092014,1520,1,1,14092014,9,15092014,5,55,5510,41,3,144,1,9,1,1,1,1,1,2,1
1,121,10,0,9,2,14092014,1015,14092014,1601,1,1,16092014,9,16092014,5,55,5510,41,3,151,1,7,2,2,1,1,1,2,1
1,121,11,0,9,2,13092014,1745,14092014,911,1,1,15092014,9,15092014,5,55,5510,41,3,11,1,8,1,2,1,1,1,2,1
1,121,12,0,9,3,13092014,1030,13092014,1306,1,1,14092014,9,15092014,5,55,5510,41,3,187,1,6,0,0,1,1,1,2,1
1,121,13,0,9,3,14092014,930,14092014,1200,1,1,16092014,9,17092014,5,55,5510,41,3,999,1,6,1,0,1,1,1,2,1
1,121,14,0,9,1,14092014,906,14092014,1845,1,1,14092014,9,15092014,5,55,5510,41,3,237,1,3,1,0,1,1,1,2,1
1,121,15,0,9,1,15092014,1030,15092014,1559,1,1,15092014,9,15092014,5,55,5510,41,3,238,1,8,1,3,1,1,1,2,1
1,121,16,0,9,1,13092014,1015,14092014,1445,1,1,14092014,9,15092014,5,55,5510,41,3,248,1,9,3,0,1,1,1,2,1
1,121,17,0,9,3,14092014,1506,15092014,1700,1,1,17092014,9,17092014,5,55,5510,41,3,999,1,5,1,0,1,1,1,2,1
1,121,18,0,9,2,15092014,1105,15092014,1543,1,1,17092014,9,17092014,5,55,5510,41,3,264,1,10,2,1,1,1,1,1,1
1,122,1,0,9,2,19092014,815,19092014,1102,1,1,19092014,9,19092014,5,55,5510,139,3,10,1,5,0,1,1,1,1,2,1
1,122,2,0,9,1,19092014,845,19092014,1345,1,1,19092014,9,19092014,5,55,5510,139,3,32,1,9,4,2,1,1,1,2,1
1,122,3,0,9,1,19092014,1450,19092014,1945,1,1,20092014,9,20092014,5,55,5510,139,3,999,1,7,2,1,1,1,1,2,1
1,122,4,0,9,2,19092014,1152,19092014,1733,1,1,19092014,9,19092014,5,55,5510,139,3,46,1,9,5,2,1,1,1,2,1
1,122,5,0,9,1,20092014,951,20092014,1246,1,1,21092014,9,21092014,5,55,5510,139,3,52,1,7,2,0,1,1,1,2,1
1,122,6,0,9,2,20092014,1002,20092014,1215,1,1,20092014,9,20092014,5,55,5510,139,3,62,1,3,0,0,1,1,1,2,1
1,122,7,0,9,3,20092014,929,20092014,1210,1,1,20092014,9,20092014,5,55,5510,139,3,65,1,8,2,1,1,1,1,2,1
1,122,8,0,9,3,20092014,1311,20092014,1436,1,1,20092014,9,20092014,5,55,5510,139,3,67,1,5,1,2,1,1,1,2,1
1,122,9,0,9,3,19092014,900,19092014,1143,1,1,21092014,9,21092014,5,55,5510,139,3,76,1,10,2,3,1,1,1,1,1
1,122,10,0,9,3,21092014,1500,21092014,1718,1,1,21092014,9,21092014,5,55,5510,139,3,87,1,7,1,1,1,1,1,2,1
1,122,11,0,9,1,21092014,916,21092014,1403,1,1,22092014,9,22092014,5,55,5510,139,3,96,1,7,2,2,1,1,1,2,1
1,122,12,0,9,2,21092014,817,21092014,1104,1,1,21092014,9,21092014,5,55,5510,139,3,100,1,3,1,1,1,1,1,2,1
1,122,13,1,9,2,21092014,1552,21092014,1855,1,1,21092014,9,21092014,5,55,5510,139,3,114,1,6,1,0,1,1,1,2,1
1,122,14,0,9,2,20092014,1303,20092014,1601,1,1,20092014,9,20092014,5,55,5510,139,3,118,1,5,1,2,1,1,1,2,1
1,122,15,0,9,1,20092014,1500,20092014,1615,1,1,21092014,9,21092014,5,55,5510,139,3,122,1,8,3,2,1,1,1,1,1
1,122,16,0,9,3,21092014,918,21092014,1336,1,1,21092014,9,21092014,5,55,5510,139,3,127,1,12,3,3,1,1,1,2,1
1,122,17,0,9,1,21092014,1620,21092014,1945,1,1,22092014,9,22092014,5,55,5510,139,3,156,1,6,1,1,1,1,1,2,1
1,122,18,0,9,3,19092014,1624,19092014,1803,1,1,19092014,9,19092014,5,55,5510,139,3,160,1,5,1,1,1,1,1,2,1
1,123,1,0,9,2,27092014,1536,27092014,1735,1,1,27092014,9,27092014,5,56,5612,55,3,1,1,3,1,0,1,1,2,1,1
1,123,3,1,9,2,30092014,1113,30092014,1215,1,1,30092014,9,30092014,5,56,5612,55,3,40,1,2,1,1,1,1,1,1,1
1,123,4,0,9,2,28092014,1312,28092014,1617,1,1,29092014,9,29092014,5,56,5612,55,3,41,1,5,2,0,1,1,1,2,1
1,123,5,0,9,1,28092014,1501,28092014,1807,1,1,29092014,9,29092014,5,56,5612,55,3,999,1,11,1,0,1,1,1,2,1
1,123,6,0,9,2,28092014,1802,28092014,2107,1,1,29092014,9,29092014,5,56,5612,55,3,176,1,6,1,2,1,1,1,2,1
1,123,7,0,9,3,28092014,1444,28092014,1700,1,1,29092014,9,29092014,5,56,5612,55,3,82,1,8,1,1,1,1,1,2,1
1,123,8,0,9,1,28092014,1107,28092014,1306,1,1,28092014,9,28092014,5,56,5612,55,3,95,1,3,0,0,1,1,2,2,2
1,123,9,0,9,1,27092014,1525,27092014,1713,1,1,27092014,9,27092014,5,56,5612,55,3,141,1,2,0,0,1,1,2,2,2
1,123,10,0,9,2,28092014,848,28092014,1132,1,1,29092014,9,29092014,5,56,5612,55,3,201,1,5,1,1,1,1,1,2,1
1,123,11,0,9,1,27092014,1750,27092014,2046,1,1,28092014,9,28092014,5,56,5612,55,3,999,1,7,1,0,1,1,1,2,1
1,123,12,0,9,1,29092014,906,29092014,1305,1,1,29092014,9,29092014,5,56,5612,55,3,258,1,7,2,4,1,1,1,2,1
1,123,13,0,9,2,27092014,1759,27092014,2006,1,1,28092014,9,28092014,5,56,5612,55,3,265,1,4,1,1,1,1,1,2,1
1,123,14,0,9,3,28092014,1720,29092014,849,1,1,29092014,9,29092014,5,56,5612,55,3,275,1,7,2,1,1,1,1,2,1
1,123,15,0,9,3,28092014,1133,28092014,1232,1,1,28092014,9,28092014,5,56,5612,55,3,279,1,4,1,1,1,1,1,2,1
1,123,16,0,9,3,27092014,1600,27092014,1735,1,1,27092014,9,27092014,5,56,5612,55,3,288,1,3,0,0,1,1,1,2,1
1,123,17,0,9,3,28092014,819,28092014,1045,1,1,29092014,9,29092014,5,56,5612,55,3,290,1,8,1,1,1,1,1,2,1
1,124,1,0,10,1,4112014,752,4112014,1101,1,1,6112014,10,6112014,5,57,5710,57,3,13,1,14,4,3,1,1,1,2,1
1,124,2,0,10,1,5112014,1218,5112014,1430,1,1,6112014,10,6112014,5,57,5710,57,3,23,1,6,1,2,1,1,1,2,1
1,124,3,0,10,1,5112014,913,5112014,1111,1,1,6112014,10,6112014,5,57,5710,57,3,25,1,9,2,2,1,1,1,2,1
1,124,4,0,10,1,4112014,1225,4112014,1753,1,1,6112014,10,6112014,5,57,5710,57,3,48,1,4,1,1,1,1,1,2,1
1,124,5,0,10,1,5112014,1630,5112014,1901,1,1,6112014,10,6112014,5,57,5710,57,3,84,1,7,2,1,1,1,1,2,1
1,124,6,0,10,1,6112014,757,6112014,1013,1,1,6112014,10,6112014,5,57,5710,57,3,87,1,10,1,2,1,1,1,2,1
1,124,7,0,10,3,4112014,1202,4112014,1358,1,1,5112014,10,5112014,5,57,5710,57,3,102,1,5,1,2,1,1,1,2,1
1,124,8,0,10,3,4112014,736,4112014,1045,1,1,4112014,10,4112014,5,57,5710,57,3,103,1,6,1,2,1,1,1,2,1
1,124,9,0,10,3,5112014,758,5112014,1031,1,1,5112014,10,5112014,5,57,5710,57,3,111,1,13,2,1,1,1,1,2,1
1,124,10,0,10,3,5112014,1239,5112014,1620,1,1,6112014,10,6112014,5,57,5710,57,3,112,1,10,2,2,1,1,1,2,1
1,124,11,0,10,3,6112014,744,6112014,956,1,1,6112014,10,6112014,5,57,5710,57,3,120,1,6,1,1,1,1,1,2,1
1,124,12,0,10,3,6112014,1114,6112014,1358,1,1,6112014,10,6112014,5,57,5710,57,3,122,1,9,2,4,1,1,1,2,1
1,124,14,0,10,2,5112014,1250,6112014,1650,1,1,5112014,10,6112014,5,57,5710,57,3,205,1,5,1,1,1,1,1,2,1
1,124,15,0,10,2,5112014,758,5112014,1204,1,1,6112014,10,6112014,5,57,5710,57,3,209,1,5,3,0,1,1,1,2,1
1,124,16,0,10,2,4112014,1620,4112014,1830,1,1,5112014,10,5112014,5,57,5710,57,3,221,1,4,1,2,1,1,1,2,1
1,124,17,0,10,2,4112014,740,4112014,1251,1,1,4112014,10,4112014,5,57,5710,57,3,229,1,20,3,3,2,1,1,2,1
1,124,18,0,10,2,5112014,1615,5112014,1903,1,1,6112014,10,6112014,5,57,5710,57,3,258,1,8,3,1,1,1,1,2,1
1,125,1,0,10,2,31102014,1152,31102014,1530,1,1,1112014,10,1112014,5,57,5710,127,3,999,1,4,1,1,1,1,1,2,1
1,125,2,0,10,2,31102014,820,31102014,1150,1,1,1112014,10,1112014,5,57,5710,127,3,18,1,5,1,1,1,1,1,2,1
1,125,3,0,10,2,1112014,1604,1112014,1822,1,1,2112014,10,2112014,5,57,5710,127,3,29,1,5,0,0,1,1,2,2,2
1,125,4,0,10,1,2112014,928,2112014,1228,1,1,3112014,10,3112014,5,57,5710,127,3,0,1,8,1,2,1,1,1,2,1
1,125,5,0,10,1,1112014,809,1112014,1046,1,1,3112014,10,3112014,5,57,5710,127,3,0,1,5,1,2,1,1,1,2,1
1,125,6,0,10,1,1112014,1210,2112014,1458,1,1,3112014,10,3112014,5,57,5710,127,3,0,1,10,3,0,1,1,1,2,1
1,125,7,0,10,1,31102014,1230,31102014,1803,1,1,3112014,10,3112014,5,57,5710,127,3,0,1,13,1,0,1,1,1,2,1
1,125,8,0,10,1,31102014,816,31102014,1121,1,1,1112014,10,1112014,5,57,5710,127,3,0,1,8,1,1,1,1,1,2,1
1,125,9,0,10,3,2112014,1504,2112014,1720,1,1,3112014,10,3112014,5,57,5710,127,3,0,1,5,2,0,1,1,1,1,1
1,125,10,0,10,2,1112014,1230,1112014,2030,1,1,2112014,10,2112014,5,57,5710,127,3,21,1,5,0,0,1,1,1,1,1
1,125,11,0,10,3,1112014,1605,1112014,1859,1,1,2112014,10,2112014,5,57,5710,127,3,0,1,7,1,2,1,1,1,2,1
1,125,12,0,10,2,31102014,1715,1112014,1002,1,1,1112014,10,1112014,5,57,5710,127,3,20,1,6,1,2,1,1,1,2,1
1,125,13,0,10,2,2112014,1515,2112014,1830,1,1,3112014,10,3112014,5,57,5710,127,3,20,1,3,1,0,1,1,1,2,1
1,125,14,0,10,3,1112014,823,1112014,1124,1,1,2112014,10,2112014,5,57,5710,127,3,0,1,10,1,0,1,1,1,2,1
1,125,15,0,10,3,31102014,900,31102014,1604,1,1,1112014,10,1112014,5,57,5710,127,3,0,1,4,0,0,1,1,2,1,1
1,125,16,0,10,3,31102014,1048,31102014,1710,1,1,1112014,10,1112014,5,57,5710,127,3,0,1,8,2,2,1,1,1,2,1
1,125,17,0,10,2,2112014,804,2112014,1112,1,1,2112014,10,2112014,5,57,5710,127,3,495,1,11,1,0,1,1,1,2,1
1,126,1,0,9,2,16102014,1137,16102014,1422,1,1,16102014,9,16102014,5,51,5111,8,3,48,1,8,2,0,1,1,1,1,1
1,126,2,0,9,3,16102014,1121,17102014,1050,1,1,17102014,9,17102014,5,51,5111,8,3,65,1,4,1,1,1,1,1,2,1
1,126,3,0,9,3,16102014,909,16102014,1041,1,1,17102014,9,17102014,5,51,5111,8,3,70,1,4,0,0,1,1,1,2,1
1,126,4,0,9,2,16102014,910,16102014,1103,1,1,16102014,9,16102014,5,51,5111,8,3,48,1,2,0,0,1,1,1,1,1
1,126,5,0,9,1,16102014,1630,16102014,1845,1,1,17102014,9,17102014,5,51,5111,8,3,123,1,11,2,0,1,1,1,2,1
1,126,6,0,9,3,16102014,1644,16102014,1758,1,1,16102014,9,16102014,5,51,5111,8,3,999,1,5,1,0,1,1,1,1,1
1,126,7,0,9,2,16102014,1718,17102014,1244,1,1,17102014,9,17102014,5,51,5111,8,3,177,1,11,1,2,1,1,1,1,1
1,126,8,0,9,1,17102014,1220,17102014,1448,1,1,17102014,9,17102014,5,51,5111,8,3,191,1,3,1,1,1,1,1,2,1
1,126,9,0,9,3,17102014,1441,17102014,1610,1,1,17102014,9,17102014,5,51,5111,8,3,228,1,4,1,1,1,1,1,2,1
1,126,10,0,9,1,16102014,837,16102014,1100,1,1,17102014,9,17102014,5,51,5111,8,3,264,1,5,0,0,1,1,1,2,1
1,126,10,2,9,1,16102014,1140,16102014,1420,1,1,16102014,9,16102014,5,51,5111,8,3,999,1,6,2,2,1,1,1,2,1
1,126,11,0,9,3,15102014,939,15102014,1106,1,1,15102014,9,15102014,5,51,5111,8,3,361,1,6,1,2,1,1,1,2,1
1,126,12,0,9,3,14102014,1900,15102014,759,1,2,15102014,9,15102014,5,51,5111,8,3,363,1,5,1,1,1,1,1,2,1
1,126,14,0,9,2,15102014,1004,15102014,1207,1,1,15102014,9,15102014,5,51,5111,8,3,421,1,2,1,0,1,1,1,1,1
1,126,15,0,9,1,15102014,1054,15102014,1403,1,1,15102014,9,15102014,5,51,5111,8,3,436,1,14,3,1,1,1,1,2,1
1,126,16,0,9,1,15102014,749,15102014,1012,1,1,15102014,9,15102014,5,51,5111,8,3,437,1,8,2,2,1,1,1,2,1
1,126,17,0,9,2,15102014,1316,15102014,1648,1,1,15102014,9,15102014,5,51,5111,8,3,451,1,13,3,2,1,1,1,1,1
1,126,18,0,9,2,15102014,1643,15102014,2007,1,1,15102014,9,15102014,5,51,5111,8,3,999,1,9,2,0,1,1,1,1,1
1,127,1,0,9,2,12102014,803,12102014,1046,1,1,12102014,9,12102014,5,51,5111,42,3,1,1,5,2,1,1,1,1,1,1
1,127,3,1,10,1,18102014,2135,18102014,2240,1,1,20102014,10,20102014,5,51,5111,42,3,999,1,3,1,0,1,1,2,2,2
1,127,4,1,9,2,13102014,1216,13102014,1458,1,1,13102014,9,13102014,5,51,5111,42,3,54,1,3,1,1,1,1,1,1,1
1,127,5,1,9,3,13102014,853,13102014,953,1,1,13102014,9,13102014,5,51,5111,42,3,360,2,3,0,0,1,1,1,2,1
1,127,6,0,9,2,11102014,1512,11102014,1718,1,1,11102014,9,11102014,5,51,5111,42,3,65,1,2,1,0,1,1,1,1,1
1,127,7,1,9,3,13102014,1440,13102014,1637,1,1,13102014,9,13102014,5,51,5111,42,3,99,2,6,1,1,1,1,1,2,1
1,127,8,0,9,1,12102014,1036,12102014,1238,1,1,12102014,9,12102014,5,51,5111,42,3,177,1,6,1,2,1,1,1,2,1
1,127,9,0,9,2,12102014,1242,12102014,1557,1,1,12102014,9,12102014,5,51,5111,42,3,182,1,5,1,1,1,1,1,1,1
1,127,10,0,9,3,12102014,901,12102014,1144,1,1,12102014,9,12102014,5,51,5111,42,3,999,1,6,2,0,1,1,1,2,1
1,127,11,0,9,1,12102014,1335,12102014,1538,1,1,12102014,9,12102014,5,51,5111,42,3,233,1,3,1,1,1,1,1,2,1
1,127,12,0,9,1,11102014,1816,12102014,924,1,1,12102014,9,12102014,5,51,5111,42,3,255,1,9,2,2,1,1,1,2,1
1,127,13,0,9,3,11102014,1506,11102014,1757,1,1,11102014,9,11102014,5,51,5111,42,3,280,1,7,1,0,1,1,1,2,1
1,127,14,0,9,3,12102014,1506,12102014,1709,1,1,12102014,9,12102014,5,51,5111,42,3,284,1,8,1,0,1,1,1,2,1
1,127,15,1,9,2,13102014,909,13102014,1118,1,1,13102014,9,13102014,5,51,5111,42,3,999,1,6,2,0,1,1,1,1,1
1,127,16,1,9,1,13102014,914,13102014,1055,1,1,13102014,9,13102014,5,51,5111,42,3,360,1,5,1,2,1,1,1,2,1
1,127,17,1,9,1,13102014,1223,13102014,1427,1,1,13102014,9,13102014,5,51,5111,42,3,366,1,8,1,1,1,1,1,2,1
1,127,18,0,9,1,11102014,1447,11102014,1722,1,1,11102014,9,11102014,5,51,5111,42,3,4,1,3,2,0,1,1,1,2,1
1,128,1,0,9,3,2102014,1010,2102014,1110,1,1,3102014,9,3102014,5,51,5111,77,3,5,1,23,5,5,2,2,1,2,1
1,128,2,0,9,1,2102014,1800,3102014,1940,1,1,4102014,9,4102014,5,51,5111,77,3,50,1,10,2,1,1,1,1,2,1
1,128,3,0,9,2,2102014,1420,2102014,1619,1,1,2102014,9,2102014,5,51,5111,77,3,60,1,3,1,1,1,1,1,2,1
1,128,4,0,9,2,2102014,845,2102014,1149,1,1,2102014,9,2102014,5,51,5111,77,3,85,1,5,2,0,1,1,1,2,1
1,128,5,0,9,1,3102014,843,3102014,1154,1,1,3102014,9,3102014,5,51,5111,77,3,128,1,7,1,1,1,1,1,2,1
1,128,6,0,9,3,1102014,916,1102014,1117,1,1,1102014,9,1102014,5,51,5111,77,3,137,1,12,5,1,1,1,1,2,1
1,128,7,0,9,1,1102014,1420,1102014,1656,1,1,1102014,9,1102014,5,51,5111,77,3,196,1,4,1,1,1,1,1,2,1
1,128,8,0,9,1,1102014,928,1102014,1227,1,1,1102014,9,1102014,5,51,5111,77,3,238,1,5,1,3,1,1,1,2,1
1,128,10,0,9,3,1102014,1730,2102014,852,1,1,2102014,9,2102014,5,51,5111,77,3,263,1,5,1,1,1,1,1,2,1
1,128,11,2,9,1,2102014,1444,2102014,1653,1,1,2102014,9,2102014,5,51,5111,77,3,999,1,2,1,0,1,1,1,2,1
1,128,12,0,9,3,2102014,1704,2102014,1815,1,1,2102014,9,2102014,5,51,5111,77,3,326,1,6,1,0,1,1,1,2,1
1,128,13,0,9,2,3102014,1053,3102014,1341,1,1,4102014,9,4102014,5,51,5111,77,3,345,1,6,1,0,1,1,1,1,1
1,128,14,0,9,2,3102014,837,3102014,1012,1,1,3102014,9,3102014,5,51,5111,77,3,352,1,8,2,0,1,1,2,1,1
1,128,15,0,9,3,2102014,937,2102014,1325,1,1,2102014,9,2102014,5,51,5111,77,3,357,1,9,1,1,1,1,1,2,1
1,128,16,0,9,2,1102014,1615,1102014,1745,1,1,2102014,9,2102014,5,51,5111,77,3,377,1,7,0,0,1,1,1,2,1
1,128,17,0,9,2,1102014,917,1102014,1305,1,1,1102014,9,1102014,5,51,5111,77,3,44,1,11,1,2,1,1,1,1,1
1,128,18,0,9,3,1102014,1203,1102014,1600,1,1,1102014,9,1102014,5,51,5111,77,3,526,1,13,2,2,1,1,1,2,1
1,129,1,0,9,2,20102014,1712,20102014,1916,1,1,21102014,9,21102014,5,51,5112,14,3,4,1,2,1,0,1,1,1,1,1
1,129,2,0,9,2,20102014,745,20102014,1013,1,1,20102014,9,20102014,5,51,5112,14,3,23,1,5,3,0,1,1,1,1,1
1,129,3,0,9,1,20102014,1501,21102014,1009,1,1,21102014,9,21102014,5,51,5112,14,3,27,1,16,2,2,2,2,1,2,1
1,129,4,0,9,1,20102014,1110,20102014,1427,1,1,20102014,9,20102014,5,51,5112,14,3,29,1,10,2,2,1,1,1,1,1
1,129,5,0,9,1,20102014,807,20102014,1037,1,1,20102014,9,20102014,5,51,5112,14,3,31,1,6,4,0,1,1,1,2,1
1,129,8,0,9,2,21102014,1019,21102014,1234,1,1,21102014,9,21102014,5,51,5112,14,3,79,1,3,1,0,1,1,2,2,2
1,129,10,0,9,3,20102014,816,21102014,1230,1,1,21102014,9,21102014,5,51,5112,14,3,89,1,9,2,1,1,1,1,2,1
1,129,13,0,9,3,22102014,1040,22102014,1235,1,1,23102014,9,23102014,5,51,5112,14,3,129,1,4,1,1,1,1,1,2,1
1,129,14,0,9,1,21102014,1620,21102014,1736,1,1,21102014,9,21102014,5,51,5112,14,3,140,1,2,1,0,1,1,1,2,1
1,129,15,0,9,3,21102014,857,21102014,914,1,1,22102014,9,23102014,5,51,5112,14,3,142,1,9,1,1,1,1,1,2,1
1,129,16,0,9,2,20102014,1101,20102014,1332,1,1,21102014,9,21102014,5,51,5112,14,3,166,1,7,1,1,1,1,1,1,1
1,129,17,0,9,3,20102014,1347,20102014,1627,1,1,20102014,9,20102014,5,51,5112,14,3,147,1,9,2,1,1,1,2,1,1
1,129,18,0,9,3,20102014,1020,20102014,1254,1,1,20102014,9,20102014,5,51,5112,14,3,149,1,11,2,2,1,1,1,1,1
1,130,1,0,9,1,7102014,824,7102014,1112,1,1,7102014,9,7102014,5,51,5112,50,3,3,1,10,2,2,1,1,1,2,1
1,130,2,0,9,1,6102014,1528,6102014,1958,1,1,7102014,9,7102014,5,51,5112,50,3,8,1,8,1,1,1,1,1,1,1
1,130,2,2,10,3,29102014,815,29102014,1110,1,1,29102014,10,30102014,5,51,5112,50,3,999,1,4,0,0,1,1,2,2,2
1,130,3,0,9,2,7102014,1113,7102014,1246,1,1,8102014,9,8102014,5,51,5112,50,3,15,1,4,1,0,1,1,2,1,1
1,130,4,0,9,1,7102014,1412,7102014,1742,1,1,7102014,9,7102014,5,51,5112,50,3,62,1,5,1,1,1,1,1,2,1
1,130,5,0,9,3,8102014,753,8102014,934,1,1,8102014,9,8102014,5,51,5112,50,3,98,1,8,2,1,1,1,1,2,1
1,130,6,0,9,1,9102014,828,9102014,1027,1,1,9102014,9,9102014,5,51,5112,50,3,110,1,2,1,1,1,1,1,2,1
1,130,7,0,9,2,6102014,1535,6102014,1847,1,1,7102014,9,7102014,5,51,5112,50,3,132,1,7,2,0,1,1,1,2,1
1,130,8,0,9,1,8102014,812,8102014,1233,1,1,8102014,9,8102014,5,51,5112,50,3,165,1,11,5,0,1,1,1,2,1
1,130,9,0,9,1,8102014,1558,8102014,1800,1,1,8102014,9,8102014,5,51,5112,50,3,179,1,5,1,2,1,1,1,2,1
1,130,10,0,9,2,8102014,816,8102014,957,1,1,8102014,9,8102014,5,51,5112,50,3,184,1,3,0,0,1,1,1,1,1
1,130,11,0,9,2,8102014,1117,8102014,1313,1,1,8102014,9,8102014,5,51,5112,50,3,200,1,3,0,0,1,1,2,2,2
1,130,12,0,9,2,8102014,1502,8102014,1750,1,1,9102014,9,9102014,5,51,5112,50,3,242,1,3,1,0,1,1,2,1,1
1,130,13,0,9,3,6102014,1748,7102014,901,1,1,7102014,9,7102014,5,51,5112,50,3,294,1,6,0,0,1,1,1,2,1
1,130,13,2,9,3,9102014,1530,9102014,1637,1,1,9102014,9,9102014,5,51,5112,50,3,294,1,4,1,1,1,1,1,2,1
1,130,14,0,9,3,6102014,1535,6102014,1654,1,1,7102014,9,7102014,5,51,5112,50,3,999,1,2,0,0,1,1,1,1,1
1,130,15,0,9,2,7102014,827,7102014,1014,1,1,7102014,9,7102014,5,51,5112,50,3,296,1,2,0,0,1,1,1,2,1
1,130,16,0,9,3,7102014,1000,8102014,1056,1,1,8102014,9,8102014,5,51,5112,50,3,300,1,10,2,3,1,1,1,2,1
1,130,17,0,9,3,8102014,1500,8102014,1730,1,1,9102014,9,9102014,5,51,5112,50,3,358,1,5,1,1,1,1,1,1,1
1,130,18,0,9,3,8102014,1142,8102014,1243,1,1,8102014,9,8102014,5,51,5112,50,3,999,1,5,1,0,1,1,1,1,1
1,131,2,0,9,3,24102014,1807,25102014,1505,1,1,26102014,9,26102014,5,51,5112,80,3,82,1,7,1,1,1,1,1,1,1
1,131,3,0,9,2,24102014,1633,24102014,1936,1,1,25102014,9,25102014,5,51,5112,80,3,124,1,7,1,1,1,1,1,1,1
1,131,4,0,9,1,26102014,1234,26102014,1511,1,1,26102014,9,26102014,5,51,5112,80,3,129,1,6,1,2,1,1,1,2,1
1,131,5,0,9,1,26102014,1714,27102014,1603,1,1,27102014,9,27102014,5,51,5112,80,3,137,1,11,1,2,1,1,1,2,1
1,131,6,0,9,1,24102014,1653,24102014,1811,1,1,25102014,9,25102014,5,51,5112,80,3,164,1,3,1,0,1,1,1,2,1
1,131,7,0,9,1,25102014,745,25102014,944,1,1,25102014,9,25102014,5,51,5112,80,3,183,1,7,1,0,1,1,1,2,1
1,131,7,2,9,1,25102014,1015,25102014,1224,1,1,25102014,9,25102014,5,51,5112,80,3,183,1,5,1,1,1,1,1,2,1
1,131,8,0,9,2,25102014,815,25102014,1110,1,1,25102014,9,25102014,5,51,5112,80,3,224,1,6,0,1,1,1,1,1,1
1,131,10,0,9,3,25102014,1439,25102014,1530,1,1,25102014,9,25102014,5,51,5112,80,3,233,1,3,1,0,1,1,1,2,1
1,131,11,0,9,2,25102014,1153,25102014,1356,1,1,26102014,9,26102014,5,51,5112,80,3,247,1,8,0,0,1,1,1,2,1
1,131,12,0,9,3,26102014,1540,26102014,1646,1,1,26102014,9,26102014,5,51,5112,80,3,250,1,6,0,0,1,1,1,2,1
1,131,13,0,9,3,25102014,915,25102014,1216,1,1,25102014,9,25102014,5,51,5112,80,3,262,1,9,2,3,1,1,1,2,1
1,131,14,0,9,3,26102014,755,26102014,949,1,1,26102014,9,26102014,5,51,5112,80,3,999,1,7,1,2,1,1,2,2,2
1,131,15,0,9,1,25102014,1511,25102014,1908,1,1,26102014,9,26102014,5,51,5112,80,3,277,1,11,2,1,1,1,1,1,1
1,131,15,2,9,1,26102014,850,26102014,1031,1,1,27102014,9,27102014,5,51,5112,80,3,277,1,1,1,0,1,1,1,1,1
1,131,16,0,9,2,25102014,1712,25102014,1937,1,1,26102014,9,26102014,5,51,5112,80,3,287,1,11,2,0,1,1,1,1,1
1,131,17,0,9,3,26102014,1100,26102014,1240,1,1,27102014,9,27102014,5,51,5112,80,3,295,1,5,0,0,1,1,1,2,1
1,131,18,0,9,2,26102014,1011,26102014,1217,1,1,27102014,9,27102014,5,51,5112,80,3,330,1,6,1,2,1,1,1,2,1
1,132,1,0,9,1,1112014,1058,1112014,1238,1,1,1112014,9,1112014,5,56,5610,23,3,1,1,5,1,2,1,1,1,2,1
