"PASSAGE","GRAPPE","MENAGE","EXTENSION","AS02AQA","AS02AQ01","AS02AQ03","AS02AQ04","AS02AQ28A","AS02AQ28B","AS02AQ29A","AS02AQ29B","AS02AQ30A","AS02AQ30B","AS02AQ31A","AS02AQ31B","AS02AQ32A","AS02AQ32B","AS02AQ33A","AS02AQ33B","AS02AQE","AS02AQ01_05","AS02AQ03_05","AS02AQ34A","AS02AQ34B","AS02AQ34C","AS02AQ34D","AS02AQ34E","AS02AQ35A","AS02AQ35B","AS02AQ35C","AS02AQ35D","AS02AQ35E","AS02AQF","AS02AQ01_06","AS02AQ03_06","AS02AQ36A","AS02AQ36B","AS02AQ37A","AS02AQ37B","AS02AQ38A","AS02AQ38B","AS02AQ39A","AS02AQ39B","AS02AQ40A","AS02AQ40B","AS02AQ41A","AS02AQ41B","AS02AQG","AS02AQ01_07","AS02AQ03_07","AS02AQ42A","AS02AQ42B","AS02AQ42C","AS02AQ42D","AS02AQ42E","AS02AQ43A","AS02AQ43B","AS02AQ43C","AS02AQ43D","AS02AQ43E","PrimaryLast"
2,165,7,0,7,2,1,1,3,14,4,14,5,14,6,14,13,14,14,14,7,2,1,2,,,,,2,,,,,7,2,1,3,1,6,1,14,1,13,1,90,,,,7,2,1,2,,,,,2,,,,,1
2,165,7,0,9,2,1,1,3,14,4,14,5,14,6,14,13,14,14,14,9,2,1,2,,,,,2,,,,,9,2,1,3,1,6,1,14,1,13,2,90,,,,9,2,1,2,,,,,2,,,,,1
2,165,7,0,2,1,1,1,3,14,4,14,5,14,6,14,13,14,14,14,2,1,1,2,,,,,2,,,,,2,1,1,3,6,6,6,14,6,13,1,90,,,,2,1,1,2,,,,,2,,,,,1
2,165,8,0,1,1,1,1,1,9,7,2,4,2,6,2,5,2,90,,1,1,1,2,,,,,1,21,0,0,40000,1,1,1,1,7,7,7,90,,,,,,,,1,1,1,2,,,,,1,5,0,0,10000,1
2,165,11,1,1,1,1,1,1,7,90,,,,,,,,,,1,1,1,2,,,,,2,,,,,1,1,1,1,7,90,,,,,,,,,,1,1,1,2,,,,,2,,,,,1
2,166,6,0,1,1,1,1,1,7,2,7,7,7,6,7,90,,,,1,1,1,2,,,,,2,,,,,1,1,1,1,2,2,2,7,2,6,2,90,,,,1,1,1,2,,,,,2,,,,,1
2,168,2,0,5,5,1,1,1,8,8,8,7,8,6,8,9,8,90,,5,5,1,2,,,,,1,30,0,0,15000,5,5,1,1,15,9,15,90,,,,,,,,5,5,1,2,,,,,1,30,0,0,15000,1
2,168,2,0,6,6,1,1,1,10,8,10,7,10,6,10,9,10,90,,6,6,1,2,,,,,1,45,0,0,22500,6,6,1,1,25,9,25,90,,,,,,,,6,6,1,2,,,,,1,30,0,0,15000,1
2,168,2,0,1,1,1,1,1,7,8,7,7,7,6,7,9,7,90,,1,1,1,2,,,,,1,60,0,0,30000,1,1,1,1,20,9,20,90,,,,,,,,1,1,1,2,,,,,1,50,0,0,18750,1
2,168,2,0,3,3,1,1,1,10,8,10,7,10,6,10,9,10,90,,3,3,1,2,,,,,1,75,0,0,37500,3,3,1,1,25,9,25,90,,,,,,,,3,3,1,2,,,,,1,40,0,0,15000,1
2,168,2,0,2,2,1,1,1,7,8,7,7,7,6,7,9,7,90,,2,2,1,2,,,,,1,60,0,0,30000,2,2,1,1,20,9,20,90,,,,,,,,2,2,1,2,,,,,1,50,0,0,18750,1
2,168,2,0,4,4,1,1,1,10,8,10,7,10,6,10,9,10,90,,4,4,1,2,,,,,1,45,0,0,22500,4,4,1,1,15,9,15,90,,,,,,,,4,4,1,2,,,,,1,20,0,0,7500,1
2,168,2,0,7,7,1,1,1,7,8,7,7,7,6,7,9,7,90,,7,7,1,2,,,,,1,24,0,0,12000,7,7,1,1,8,9,8,90,,,,,,,,7,7,1,2,,,,,1,14,0,0,10500,1
2,168,3,0,5,5,1,1,1,3,8,3,90,,,,,,,,5,5,1,2,,,,,1,2,0,0,800,5,5,1,1,2,8,2,90,,,,,,,,5,5,1,2,,,,,1,1,0,0,1000,1
2,168,3,0,3,3,1,1,1,3,8,3,90,,,,,,,,3,3,1,2,,,,,1,3,0,0,1200,3,3,1,1,2,8,2,90,,,,,,,,3,3,1,2,,,,,1,2,0,0,800,1
2,168,3,0,6,6,1,1,1,3,8,3,90,,,,,,,,6,6,1,2,,,,,1,4,0,0,4000,6,6,1,1,2,8,2,90,,,,,,,,6,6,1,2,,,,,1,2,0,0,800,1
2,168,3,0,8,8,1,1,1,11,8,11,90,,,,,,,,8,8,1,2,,,,,1,10,0,0,4000,8,8,1,1,7,8,7,90,,,,,,,,8,8,1,2,,,,,1,8,0,0,8000,1
2,168,3,0,10,0,1,1,1,15,8,15,90,,,,,,,,10,0,1,2,,,,,1,80,0,0,8000,10,0,1,1,12,8,12,90,,,,,,,,10,0,1,2,,,,,1,10,0,0,10000,1
2,168,3,0,2,2,1,1,1,3,8,3,90,,,,,,,,2,2,1,2,,,,,1,2,0,0,800,2,2,1,1,3,8,3,90,,,,,,,,2,2,1,2,,,,,1,2,0,0,800,1
2,168,3,0,9,9,1,1,1,16,8,16,90,,,,,,,,9,9,1,2,,,,,1,45,0,0,6000,9,9,1,1,10,8,10,90,,,,,,,,9,9,1,2,,,,,1,6,0,0,1000,1
2,168,3,0,7,7,1,1,1,3,8,3,90,,,,,,,,7,7,1,2,,,,,1,3,0,0,1200,7,7,1,1,2,8,2,90,,,,,,,,7,7,1,2,,,,,2,,,,,1
2,168,3,0,4,4,1,1,1,3,8,3,90,,,,,,,,4,4,1,2,,,,,2,,,,,4,4,1,1,1,8,1,90,,,,,,,,4,4,1,2,,,,,2,,,,,1
2,168,3,0,1,1,1,1,1,4,8,4,90,,,,,,,,1,1,1,2,,,,,1,5,0,0,2000,1,1,1,1,3,8,3,90,,,,,,,,1,1,1,2,,,,,1,2,0,0,800,1
2,168,4,0,2,1,1,1,1,7,7,7,90,,,,,,,,2,1,1,2,,,,,2,,,,,2,1,1,1,6,7,6,90,,,,,,,,2,1,1,2,,,,,2,,,,,1
2,168,4,0,3,3,1,1,1,4,7,4,90,,,,,,,,3,3,1,2,,,,,2,,,,,3,3,1,1,1,7,1,90,,,,,,,,3,3,1,2,,,,,2,,,,,1
2,168,4,0,1,1,1,1,1,4,7,4,90,,,,,,,,1,1,1,2,,,,,2,,,,,1,1,1,1,2,7,2,90,,,,,,,,1,1,1,2,,,,,2,,,,,1
2,168,5,0,3,3,1,1,1,4,5,4,7,4,7,4,90,,,,3,3,1,2,,,,,2,,,,,3,3,1,1,1,5,1,7,1,7,1,90,,,,3,3,1,2,,,,,2,,,,,1
2,168,5,0,2,2,1,1,1,7,5,7,7,7,7,7,90,,,,2,2,1,2,,,,,2,,,,,2,2,1,1,6,5,6,7,6,7,6,90,,,,2,2,1,2,,,,,2,,,,,1
2,168,5,0,1,1,1,1,1,4,5,4,7,4,7,4,90,,,,1,1,1,2,,,,,2,,,,,1,1,1,1,2,5,2,7,2,7,2,90,,,,1,1,1,2,,,,,2,,,,,1
2,168,6,0,1,1,1,1,1,21,2,21,90,,,,,,,,1,1,1,2,,,,,2,,,,,1,1,1,1,24,2,24,90,,,,,,,,1,1,1,2,,,,,2,,,,,1
2,168,6,0,3,3,1,1,1,14,2,14,90,,,,,,,,3,3,1,2,,,,,2,,,,,3,3,1,1,7,2,7,90,,,,,,,,3,3,1,2,,,,,2,,,,,1
2,168,6,0,4,4,1,1,1,35,2,35,90,,,,,,,,4,4,1,2,,,,,2,,,,,4,4,1,1,7,2,7,90,,,,,,,,4,4,1,2,,,,,2,,,,,1
2,168,6,0,2,2,1,1,1,28,2,28,90,,,,,,,,2,2,1,2,,,,,2,,,,,2,2,1,1,14,2,14,90,,,,,,,,2,2,1,2,,,,,2,,,,,1
2,168,7,0,1,1,1,1,1,21,90,,,,,,,,,,1,1,1,2,,,,,2,,,,,1,1,1,1,16,2,2,90,,,,,,,,1,1,1,1,6,2,0,2800,2,,,,,1
2,168,8,0,1,1,1,1,1,30,90,,,,,,,,,,1,1,1,2,,,,,2,,,,,1,1,1,1,15,90,,,,,,,,,,1,1,1,2,,,,,2,,,,,1
2,168,9,0,1,1,1,1,1,20,7,20,6,20,7,15,90,,,,1,1,1,2,,,,,2,,,,,1,1,1,1,10,7,10,6,10,7,10,90,,,,1,1,1,2,,,,,2,,,,,1
2,168,9,0,2,2,1,1,1,20,7,20,6,20,7,15,90,,,,2,2,1,2,,,,,2,,,,,2,2,1,1,10,7,10,6,10,7,10,90,,,,2,2,1,2,,,,,2,,,,,1
2,168,11,0,10,3,1,1,2,12,2,12,5,12,90,,,,,,10,3,1,2,,,,,2,,,,,10,3,1,1,12,2,12,5,10,90,,,,,,10,3,1,2,,,,,2,,,,,1
2,168,11,0,9,3,1,1,1,12,2,12,5,12,90,,,,,,9,3,1,2,,,,,2,,,,,9,3,1,1,12,2,12,5,10,90,,,,,,9,3,1,2,,,,,2,,,,,1
2,168,11,0,3,1,1,1,1,12,2,12,5,12,90,,,,,,3,1,1,2,,,,,2,,,,,3,1,1,1,12,2,12,5,10,90,,,,,,3,1,1,2,,,,,2,,,,,1
2,168,11,0,6,2,1,1,1,12,2,12,5,12,90,,,,,,6,2,1,2,,,,,2,,,,,6,2,1,1,12,2,12,5,10,90,,,,,,6,2,1,2,,,,,2,,,,,1
2,168,12,0,1,1,1,1,1,15,2,15,6,15,7,15,90,,,,1,1,1,2,,,,,2,,,,,1,1,1,1,3,2,3,6,3,7,3,90,,,,1,1,1,2,,,,,2,,,,,1
2,168,12,0,2,2,1,1,1,5,2,5,6,5,7,5,90,,,,2,2,1,2,,,,,2,,,,,2,2,1,1,2,2,2,6,2,7,2,90,,,,2,2,1,2,,,,,2,,,,,1
2,169,3,0,4,4,1,1,1,2,90,,,,,,,,,,4,4,1,1,1,0,0,3000,2,,,,,4,4,1,1,1,90,,,,,,,,,,4,4,1,1,1,0,0,1500,2,,,,,1
2,169,3,0,2,2,1,1,1,4,90,,,,,,,,,,2,2,1,1,1,0,0,3000,2,,,,,2,2,1,1,2,90,,,,,,,,,,2,2,1,1,2,0,0,3000,2,,,,,1
2,169,3,0,3,3,1,1,1,3,90,,,,,,,,,,3,3,1,1,1,0,0,4500,2,,,,,3,3,1,1,1,90,,,,,,,,,,3,3,1,1,1,0,0,1500,2,,,,,1
2,169,3,0,1,1,1,1,1,8,90,,,,,,,,,,1,1,1,1,1,0,0,4500,2,,,,,1,1,1,1,5,90,,,,,,,,,,1,1,1,1,5,0,0,5000,2,,,,,1
2,169,4,0,5,5,1,1,1,1,90,,,,,,,,,,5,5,1,2,,,,,2,,,,,5,5,1,1,0,90,,,,,,,,,,5,5,1,2,,,,,2,,,,,1
2,169,4,0,1,1,1,1,1,1,90,,,,,,,,,,1,1,1,2,,,,,2,,,,,1,1,1,1,0,90,,,,,,,,,,1,1,1,2,,,,,2,,,,,1
2,169,4,0,4,4,1,1,1,1,90,,,,,,,,,,4,4,1,2,,,,,2,,,,,4,4,1,1,0,90,,,,,,,,,,4,4,1,2,,,,,2,,,,,1
2,169,4,0,2,2,1,1,1,1,90,,,,,,,,,,2,2,1,2,,,,,2,,,,,2,2,1,1,0,90,,,,,,,,,,2,2,1,2,,,,,2,,,,,1
2,169,4,0,3,3,1,1,1,1,90,,,,,,,,,,3,3,1,2,,,,,2,,,,,3,3,1,1,0,90,,,,,,,,,,3,3,1,2,,,,,2,,,,,1
2,169,5,0,2,2,1,1,1,1,90,,,,,,,,,,2,2,1,2,,,,,2,,,,,2,2,1,1,0,90,,,,,,,,,,2,2,1,2,,,,,2,,,,,1
2,169,5,0,3,3,1,1,1,1,90,,,,,,,,,,3,3,1,2,,,,,2,,,,,3,3,1,1,0,90,,,,,,,,,,3,3,1,2,,,,,2,,,,,1
2,169,5,0,1,1,1,1,1,1,90,,,,,,,,,,1,1,1,2,,,,,2,,,,,1,1,1,1,0,90,,,,,,,,,,1,1,1,2,,,,,2,,,,,1
2,169,7,0,1,1,1,1,11,20,9,20,90,,,,,,,,1,1,1,2,,,,,1,3,0,0,11250,1,1,1,11,3,9,3,90,,,,,,,,1,1,1,2,,,,,2,,,,,1
2,169,10,0,1,1,1,1,1,1,90,,,,,,,,,,1,1,1,1,10,0,0,0,2,,,,,1,1,1,1,0,90,,,,,,,,,,1,1,1,1,10,0,0,0,2,,,,,1
2,169,11,0,2,2,1,1,1,1,90,,,,,,,,,,2,2,1,2,,,,,1,50,0,0,50000,2,2,1,1,0,90,,,,,,,,,,2,2,1,2,,,,,1,20,0,0,20000,1
2,169,11,0,1,1,1,1,1,1,90,,,,,,,,,,1,1,1,2,,,,,1,12,0,0,12000,1,1,1,3,2,9,2,90,,,,,,,,1,1,1,2,,,,,2,,,,,1
2,169,11,0,3,3,1,1,1,1,90,,,,,,,,,,3,3,1,2,,,,,1,20,0,0,20000,3,3,1,1,0,90,,,,,,,,,,3,3,1,2,,,,,1,10,0,0,12000,1
2,170,1,0,1,1,1,1,1,5,90,,,,,,,,,,1,1,1,2,,,,,1,2,0,0,4000,1,1,1,1,3,90,,,,,,,,,,1,1,1,2,,,,,2,,,,,1
2,170,1,0,3,3,1,2,,,,,,,,,,,,,3,3,1,,,,,,,,,,,3,3,1,,,,,,,,,,,,,3,3,1,,,,,,,,,,,1
2,170,1,0,2,2,1,1,1,4,90,,,,,,,,,,2,2,1,2,,,,,2,,,,,2,2,1,1,2,90,,,,,,,,,,2,2,1,2,,,,,2,,,,,1
2,170,2,0,1,1,1,1,1,1,90,,,,,,,,,,1,1,1,2,,,,,2,,,,,1,1,1,1,1,90,,,,,,,,,,1,1,1,2,,,,,2,,,,,1
2,170,4,0,1,1,1,1,1,8,8,8,7,1,6,1,10,1,11,1,1,1,1,2,,,,,2,,,,,1,1,1,1,3,8,3,90,,,,,,,,1,1,1,2,,,,,2,,,,,1
2,170,5,0,3,2,1,1,6,20,13,20,90,,,,,,,,3,2,1,2,,,,,2,,,,,3,2,1,6,14,13,14,90,,,,,,,,3,2,1,2,,,,,2,,,,,1
2,170,5,0,1,1,1,1,6,14,13,14,90,,,,,,,,1,1,1,2,,,,,2,,,,,1,1,1,6,14,13,14,90,,,,,,,,1,1,1,2,,,,,2,,,,,1
2,170,6,0,2,2,1,1,6,7,7,14,90,,,,,,,,2,2,1,2,,,,,2,,,,,2,2,1,7,14,90,,,,,,,,,,2,2,1,2,,,,,2,,,,,1
2,170,6,0,1,1,1,1,6,7,7,14,90,,,,,,,,1,1,1,2,,,,,2,,,,,1,1,1,6,14,90,,,,,,,,,,1,1,1,2,,,,,2,,,,,1
2,170,8,0,3,3,1,1,1,3,90,,,,,,,,,,3,3,1,2,,,,,2,,,,,3,3,1,1,1,90,,,,,,,,,,3,3,1,2,,,,,2,,,,,1
2,170,8,0,1,1,1,1,1,12,90,,,,,,,,,,1,1,1,2,,,,,1,21,0,0,28000,1,1,1,1,5,90,,,,,,,,,,1,1,1,2,,,,,2,,,,,1
2,170,8,0,2,2,1,1,1,7,90,,,,,,,,,,2,2,1,2,,,,,2,,,,,2,2,1,1,1,90,,,,,,,,,,2,2,1,2,,,,,2,,,,,1
2,170,9,0,1,1,1,1,1,3,2,3,4,3,5,3,6,6,90,,1,1,1,2,,,,,1,10,0,0,20000,1,1,1,1,15,2,15,4,15,90,,,,,,1,1,1,2,,,,,1,10,0,0,10000,1
2,170,12,0,1,1,1,1,2,4,90,,,,,,,,,,1,1,1,1,4,0,0,1400,2,,,,,1,1,1,2,2,90,,,,,,,,,,1,1,1,1,2,0,0,750,2,,,,,1
2,171,2,0,1,1,1,1,1,14,90,,,,,,,,,,1,1,1,2,,,,,2,,,,,1,1,1,1,14,90,,,,,,,,,,1,1,1,2,,,,,2,,,,,1
2,171,3,0,1,1,1,1,1,7,2,7,4,7,90,,,,,,1,1,1,2,,,,,1,2,0,0,27000,1,1,1,1,5,2,5,90,,,,,,,,1,1,1,2,,,,,2,,,,,1
2,171,4,0,1,1,1,1,1,7,90,,,,,,,,,,1,1,1,2,,,,,2,,,,,1,1,1,1,7,90,,,,,,,,,,1,1,1,2,,,,,2,,,,,1
2,171,4,0,2,2,1,1,1,7,90,,,,,,,,,,2,2,1,2,,,,,2,,,,,2,2,1,1,7,90,,,,,,,,,,2,2,1,2,,,,,2,,,,,1
2,171,6,0,1,1,1,1,1,3,90,,,,,,,,,,1,1,1,2,,,,,2,,,,,1,1,1,1,3,90,,,,,,,,,,1,1,1,2,,,,,2,,,,,1
2,171,7,0,1,1,1,1,1,1,90,,,,,,,,,,1,1,1,1,150,0,0,65000,2,,,,,1,1,1,1,0,90,,,,,,,,,,1,1,1,1,105,105,0,115000,2,,,,,1
2,171,8,0,1,1,1,1,1,10,2,2,3,2,90,,,,,,1,1,1,2,,,,,2,,,,,1,1,1,1,10,90,,,,,,,,,,1,1,1,2,,,,,2,,,,,1
2,171,8,0,3,3,1,1,1,2,90,,,,,,,,,,3,3,1,2,,,,,2,,,,,3,3,1,1,2,90,,,,,,,,,,3,3,1,2,,,,,2,,,,,1
2,171,8,0,2,2,1,1,1,14,2,4,3,4,90,,,,,,2,2,1,2,,,,,2,,,,,2,2,1,1,12,90,,,,,,,,,,2,2,1,2,,,,,2,,,,,1
2,171,9,0,1,1,1,1,2,4,90,,,,,,,,,,1,1,1,1,15,15,0,2000,2,,,,,1,1,1,2,2,90,,,,,,,,,,1,1,1,1,6,6,0,1500,2,,,,,1
2,171,10,0,1,1,1,1,1,1,90,,,,,,,,,,1,1,1,2,,,,,1,18,0,0,8500,1,1,1,1,0,90,,,,,,,,,,1,1,1,2,,,,,2,,,,,1
2,171,10,0,2,2,1,1,1,1,90,,,,,,,,,,2,2,1,2,,,,,1,10,0,0,13000,2,2,1,1,2,90,,,,,,,,,,2,2,1,2,,,,,1,4,0,0,2000,1
2,171,11,0,2,2,1,1,1,7,90,,,,,,,,,,2,2,1,2,,,,,2,,,,,2,2,1,1,1,90,,,,,,,,,,2,2,1,2,,,,,2,,,,,1
2,171,11,0,1,1,1,1,1,6,90,,,,,,,,,,1,1,1,2,,,,,2,,,,,1,1,1,1,1,90,,,,,,,,,,1,1,1,2,,,,,2,,,,,1
2,171,12,0,1,1,1,1,1,14,5,4,2,2,7,3,90,,,,1,1,1,1,3,0,4,1500,1,3,0,0,5000,1,1,1,1,2,5,2,2,2,7,2,90,,,,1,1,1,2,,,,,2,,,,,1
2,172,4,0,2,2,1,1,1,8,9,8,90,,,,,,,,2,2,1,2,,,,,2,,,,,2,2,1,1,8,9,8,90,,,,,,,,2,2,1,2,,,,,2,,,,,1
2,172,4,0,1,1,1,1,1,6,9,6,90,,,,,,,,1,1,1,2,,,,,2,,,,,1,1,1,1,6,9,6,90,,,,,,,,1,1,1,2,,,,,2,,,,,1
2,172,6,0,1,1,1,1,1,12,13,12,90,,,,,,,,1,1,1,2,,,,,1,14,0,0,50000,1,1,1,1,7,13,7,90,,,,,,,,1,1,1,2,,,,,1,4,0,0,10000,1
2,172,11,0,1,1,1,1,1,1,90,,,,,,,,,,1,1,1,2,,,,,1,3,0,9,15000,1,1,1,1,0,90,,,,,,,,,,1,1,1,2,,,,,1,6,0,6,10000,1
2,172,12,0,3,3,1,1,1,8,2,4,9,4,90,,,,,,3,3,1,2,,,,,2,,,,,3,3,1,1,8,2,8,9,8,90,,,,,,3,3,1,2,,,,,2,,,,,1
2,172,12,0,1,1,1,1,1,10,2,7,9,7,90,,,,,,1,1,1,2,,,,,2,,,,,1,1,1,1,5,2,5,9,5,90,,,,,,1,1,1,1,0,2,0,3000,2,,,,,1
2,172,12,0,2,2,1,1,1,3,2,3,9,3,90,,,,,,2,2,1,2,,,,,2,,,,,2,2,1,1,1,2,1,9,1,90,,,,,,2,2,1,2,,,,,2,,,,,1
2,173,2,0,2,2,1,1,1,4,2,2,5,2,90,,,,,,2,2,1,2,,,,,1,4,0,0,4000,2,2,1,1,5,2,2,5,2,90,,,,,,2,2,1,2,,,,,1,3,0,0,2250,1
2,173,2,0,3,3,1,1,1,7,2,3,5,3,90,,,,,,3,3,1,2,,,,,1,6,0,0,6000,3,3,1,1,7,2,3,5,3,90,,,,,,3,3,1,2,,,,,1,7,0,0,3750,1
2,173,2,0,5,5,1,1,1,3,2,1,5,1,90,,,,,,5,5,1,2,,,,,1,2,0,0,2000,5,5,1,1,2,2,2,5,2,90,,,,,,5,5,1,2,,,,,1,2,0,0,1500,1
2,173,2,0,1,1,1,1,1,13,2,3,5,3,90,,,,,,1,1,1,2,,,,,1,30,0,0,30000,1,1,1,1,8,2,5,5,5,90,,,,,,1,1,1,2,,,,,1,4,0,0,3000,1
2,173,2,0,4,4,1,1,3,3,2,1,5,1,90,,,,,,4,4,1,2,,,,,1,2,0,0,2000,4,4,1,1,2,2,2,5,2,90,,,,,,4,4,1,2,,,,,1,2,0,0,1500,1
2,173,3,0,1,1,1,1,1,22,2,4,90,,,,,,,,1,1,1,2,,,,,2,,,,,1,1,1,1,18,2,9,90,,,,,,,,1,1,1,2,,,,,2,,,,,1
2,173,3,0,2,2,1,1,1,11,2,3,90,,,,,,,,2,2,1,2,,,,,2,,,,,2,2,1,1,7,2,3,90,,,,,,,,2,2,1,2,,,,,2,,,,,1
2,173,4,1,1,1,1,1,1,6,90,,,,,,,,,,1,1,1,2,,,,,1,4,0,0,5000,1,1,1,1,7,90,,,,,,,,,,1,1,1,2,,,,,1,6,0,0,4000,1
2,173,5,0,3,3,1,1,1,11,4,11,90,,,,,,,,3,3,1,2,,,,,1,2,0,0,2000,3,3,1,1,8,4,8,2,5,90,,,,,,3,3,1,2,,,,,2,,,,,1
2,173,5,0,2,2,1,1,1,15,4,15,90,,,,,,,,2,2,1,2,,,,,1,7,0,0,7000,2,2,1,1,8,4,8,2,3,90,,,,,,2,2,1,2,,,,,2,,,,,1
2,173,5,0,1,1,1,1,1,15,4,15,90,,,,,,,,1,1,1,2,,,,,1,5,0,0,5000,1,1,1,1,12,4,12,2,5,90,,,,,,1,1,1,2,,,,,2,,,,,1
2,173,6,0,1,1,1,1,1,18,8,18,90,,,,,,,,1,1,1,2,,,,,2,,,,,1,1,1,1,3,8,3,90,,,,,,,,1,1,1,2,,,,,2,,,,,1
2,173,6,0,2,2,1,1,1,8,8,10,90,,,,,,,,2,2,1,2,,,,,2,,,,,2,2,1,1,2,8,2,90,,,,,,,,2,2,1,2,,,,,2,,,,,1
2,173,6,0,3,3,1,1,1,3,8,3,90,,,,,,,,3,3,1,2,,,,,2,,,,,3,3,1,1,1,8,1,90,,,,,,,,3,3,1,2,,,,,2,,,,,1
2,173,7,0,1,1,1,1,1,10,90,,,,,,,,,,1,1,1,2,,,,,2,,,,,1,1,1,1,7,90,,,,,,,,,,1,1,1,2,,,,,2,,,,,1
2,173,7,0,2,2,1,1,1,10,90,,,,,,,,,,2,2,1,2,,,,,2,,,,,2,2,1,1,7,90,,,,,,,,,,2,2,1,2,,,,,2,,,,,1
2,173,8,0,2,2,1,1,1,31,90,,,,,,,,,,2,2,1,2,,,,,1,31,0,0,6000,2,2,1,1,3,90,,,,,,,,,,2,2,1,2,,,,,1,3,0,0,0,1
2,173,8,0,1,1,1,1,1,33,90,,,,,,,,,,1,1,1,2,,,,,1,43,0,0,10000,1,1,1,1,7,90,,,,,,,,,,1,1,1,2,,,,,1,7,0,0,0,1
2,173,9,0,1,1,1,1,1,10,90,,,,,,,,,,1,1,1,2,,,,,2,,,,,1,1,1,1,7,90,,,,,,,,,,1,1,1,2,,,,,2,,,,,1
2,173,9,0,2,2,1,1,1,11,90,,,,,,,,,,2,2,1,2,,,,,2,,,,,2,2,1,1,9,90,,,,,,,,,,2,2,1,2,,,,,2,,,,,1
2,173,9,0,3,3,1,1,1,14,90,,,,,,,,,,3,3,1,2,,,,,2,,,,,3,3,1,1,8,90,,,,,,,,,,3,3,1,2,,,,,2,,,,,1
2,173,10,0,3,3,1,1,1,16,6,16,7,16,90,,,,,,3,3,1,2,,,,,1,1,2,0,0,3,3,1,1,7,7,7,6,7,90,,,,,,3,3,1,2,,,,,2,,,,,1
2,173,10,0,1,1,1,1,1,7,6,7,7,7,90,,,,,,1,1,1,2,,,,,2,,,,,1,1,1,1,4,7,4,6,4,90,,,,,,1,1,1,2,,,,,2,,,,,1
2,173,10,0,2,2,1,1,1,16,6,16,7,16,90,,,,,,2,2,1,2,,,,,1,1,2,0,3000,2,2,1,1,7,7,7,6,7,90,,,,,,2,2,1,2,,,,,2,,,,,1
2,173,11,0,2,2,1,1,1,5,90,,,,,,,,,,2,2,1,2,,,,,2,,,,,2,2,1,1,1,90,,,,,,,,,,2,2,1,2,,,,,2,,,,,1
2,173,11,0,4,4,1,1,1,5,90,,,,,,,,,,4,4,1,2,,,,,2,,,,,4,4,1,1,2,90,,,,,,,,,,4,4,1,2,,,,,2,,,,,1
2,173,11,0,1,1,1,1,1,5,90,,,,,,,,,,1,1,1,2,,,,,2,,,,,1,1,1,1,2,90,,,,,,,,,,1,1,1,2,,,,,2,,,,,1
2,173,11,0,5,5,1,1,1,7,90,,,,,,,,,,5,5,1,2,,,,,2,,,,,5,5,1,1,2,90,,,,,,,,,,5,5,1,2,,,,,2,,,,,1
2,173,11,0,3,3,1,1,1,7,90,,,,,,,,,,3,3,1,2,,,,,2,,,,,3,3,1,1,3,90,,,,,,,,,,3,3,1,2,,,,,2,,,,,1
2,173,12,0,3,3,1,1,1,20,90,,,,,,,,,,3,3,1,2,,,,,2,,,,,3,3,1,1,7,90,,,,,,,,,,3,3,1,2,,,,,2,,,,,1
2,173,12,0,4,4,1,1,1,32,90,,,,,,,,,,4,4,1,2,,,,,2,,,,,4,4,1,1,15,90,,,,,,,,,,4,4,1,2,,,,,2,,,,,1
2,173,12,0,1,1,1,1,1,15,90,,,,,,,,,,1,1,1,2,,,,,2,,,,,1,1,1,1,14,90,,,,,,,,,,1,1,1,2,,,,,2,,,,,1
2,173,12,0,2,2,1,1,1,14,90,,,,,,,,,,2,2,1,2,,,,,2,,,,,2,2,1,1,7,90,,,,,,,,,,2,2,1,2,,,,,2,,,,,1
2,173,14,0,2,2,1,1,1,7,2,7,3,7,7,7,13,7,8,7,2,2,1,2,,,,,2,,,,,2,2,1,1,14,2,14,2,14,7,14,8,14,13,14,2,2,1,2,,,,,2,,,,,1
2,173,14,0,5,5,1,1,1,7,2,7,3,7,7,7,13,7,8,7,5,5,1,2,,,,,2,,,,,5,5,1,1,14,2,14,2,14,7,14,8,14,13,14,5,5,1,2,,,,,2,,,,,1
2,173,14,0,8,8,1,1,1,4,2,4,3,4,7,4,13,4,8,4,8,8,1,2,,,,,2,,,,,8,8,1,1,10,2,10,2,10,7,10,8,10,13,10,8,8,1,2,,,,,2,,,,,1
2,173,14,0,1,1,1,1,1,7,2,7,3,7,7,7,13,7,8,7,1,1,1,2,,,,,2,,,,,1,1,1,1,7,2,14,2,14,7,14,8,14,13,14,1,1,1,2,,,,,2,,,,,1
2,173,14,0,3,3,1,1,1,7,2,7,3,7,7,7,13,7,8,7,3,3,1,2,,,,,2,,,,,3,3,1,1,14,2,14,2,14,7,14,8,14,13,14,3,3,1,2,,,,,2,,,,,1
2,173,14,0,6,6,1,1,1,4,2,4,3,4,7,4,13,4,8,4,6,6,1,2,,,,,2,,,,,6,6,1,1,10,2,10,2,10,7,10,8,10,13,10,6,6,1,2,,,,,2,,,,,1
2,173,14,0,4,4,1,1,1,7,2,7,3,7,7,7,13,7,8,7,4,4,1,2,,,,,2,,,,,4,4,1,1,14,2,14,2,14,7,14,8,14,13,14,4,4,1,2,,,,,2,,,,,1
2,173,14,0,7,7,1,1,1,4,2,4,3,4,7,4,13,4,8,4,7,7,1,2,,,,,2,,,,,7,7,1,1,10,2,10,2,10,7,10,8,10,13,10,7,7,1,2,,,,,2,,,,,1
