,hh_ID,field_ID,plot_ID,cropCode,hhCultivated_dum,cropStand,plot_fullyCrop,plot_cropFrac,seeding_month,seeding_year,harvestStart_month,harvestEnd_month,season,wave,crop,areaPlotReported,areaPlotReported_unit,areaPlotGPS,areaPlotReported_unitOther,lastMajor,lastMajor_hhCultOwn_dum,lastMinor,lastMinor_hhCultOwn_dum,cropCode_detailed,cropCode_other,harvestStart_year,harvestEnd_year,lon,lat,region,district,ea_ID,tradAuthority_ID
2506,102041370026,RG01,R01,groundnut,YES,Row Intercrop,YES,1/2,DECEMBER,2018.0,MAY,MAY,major,2019,groundnut,1.0,ACRE,0.77,,2018/19,YES,2018.0,NO,,,,,34.1068,-10.44482,North,Karonga,10204137,10204
2507,205083450064,RG01,R01,groundnut,YES,Pure stand / Sole,,,DECEMBER,2018.0,MAY,MAY,major,2019,groundnut,1.0,ACRE,1.2,,2018/19,YES,2018.0,NO,,,,,34.19455,-13.60967,Central,Salima,20508345,20508
2508,206023540028,RG01,R01,groundnut,YES,Mixed stand,YES,1/2,NOVEMBER,2019.0,MAY,JUNE,major,2019,groundnut,1.0,HECTARE,0.5,,2018/19,YES,2019.0,YES,,,,,33.485111,-14.05222,Central,Lilongwe,20602354,20602
2509,206023540060,RG01,R01,groundnut,YES,Pure stand / Sole,,,DECEMBER,2018.0,MAY,JUNE,major,2019,groundnut,0.5,HECTARE,0.2,,2018/19,YES,2019.0,YES,,,,,33.485111,-14.05222,Central,Lilongwe,20602354,20602
2510,204023100021,RG01,R01,groundnut,YES,Mixed stand,YES,More than 3/4,DECEMBER,2017.0,MAY,MAY,major,2019,groundnut,1.25,ACRE,1.3,,2017/18,YES,2018.0,NO,,,,,33.57616,-13.40544,Central,Dowa,20402310,20402
2511,203012840106,RG01,R01,groundnut,YES,Mixed stand,YES,More than 3/4,DECEMBER,2018.0,MAY,JUNE,major,2019,groundnut,1.5,ACRE,1.4,,2018/19,YES,2018.0,NO,,,,,34.045891,-13.37973,Central,Ntchisi,20301284,20301
2512,202062800138,RG01,R01,groundnut,YES,Pure stand / Sole,,,JANUARY,2019.0,JUNE,JUNE,major,2019,groundnut,1.0,ACRE,0.75,,2018/19,YES,2018.0,NO,,,,,34.233231,-13.43097,Central,Nkhotakota,20206280,20206
2513,205023290053,RG01,R01,groundnut,YES,Mixed stand,NO,1/2,DECEMBER,2019.0,MAY,MAY,major,2019,groundnut,0.5,ACRE,0.8,,2018/19,YES,2019.0,NO,,,,,34.460789,-13.69197,Central,Salima,20502329,20502
2514,101011010026,RG01,R01,groundnut,YES,Mixed stand,YES,1/2,DECEMBER,2018.0,JUNE,JUNE,major,2019,groundnut,1.0,ACRE,1.56,,2018/19,YES,2018.0,NO,,,,,33.32016,-9.64536,North,Chitipa,10101101,10101
2515,203052980081,RG01,R01,groundnut,YES,Pure stand / Sole,,,DECEMBER,2018.0,MAY,JUNE,major,2019,groundnut,0.25,ACRE,0.13,,2018/19,YES,2018.0,NO,,,,,33.8634,-13.18336,Central,Ntchisi,20305298,20305
2516,303075450014,RG01,R01,groundnut,YES,Pure stand / Sole,,,DECEMBER,2018.0,APRIL,APRIL,major,2019,groundnut,30.0,SQUARE METERS,0.08,,2018/19,YES,2019.0,NO,,,,,35.094959,-15.44684,Southern,Zomba Non-City,30307545,30307
2517,101091200057,RG01,R01,groundnut,YES,Pure stand / Sole,,,DECEMBER,2018.0,JULY,JULY,major,2019,groundnut,0.5,ACRE,0.7,,2018/19,YES,2018.0,NO,,,,,33.137482,-9.5109901,North,Chitipa,10109120,10109
2518,208044180192,RG01,R01,groundnut,YES,Mixed stand,YES,More than 3/4,DECEMBER,2018.0,JUNE,JUNE,major,2019,groundnut,1.0,ACRE,0.58,,2018/19,YES,2018.0,NO,,,,,34.304508,-14.04285,Central,Dedza,20804418,20804
2519,205023290063,RG01,R01,groundnut,YES,Mixed stand,NO,1/2,JUNE,2018.0,JUNE,JUNE,major,2019,groundnut,1.0,ACRE,1.2,,2018/19,YES,2019.0,NO,,,,,34.460789,-13.69197,Central,Salima,20502329,20502
2520,101011030155,RG01,R01,groundnut,YES,Mixed stand,YES,More than 3/4,JANUARY,2018.0,MAY,JUNE,major,2019,groundnut,0.4,ACRE,0.53,,2018/19,YES,2018.0,NO,,,,,33.393131,-9.7176504,North,Chitipa,10101103,10101
2521,102031300060,RG01,R01,groundnut,YES,Mixed stand,YES,3/4,JANUARY,2018.0,JUNE,JUNE,major,2019,groundnut,1.5,ACRE,1.03,,2017/18,YES,2018.0,NO,,,,,33.639702,-9.8632898,North,Karonga,10203130,10203
2522,206063630237,RG01,R01,groundnut,YES,Mixed stand,YES,More than 3/4,DECEMBER,2017.0,MAY,MAY,major,2019,groundnut,0.5,ACRE,0.31,,2017/18,YES,2018.0,NO,,,,,33.94817,-13.9507,Central,Lilongwe,20606363,20606
2523,101021080118,RG01,R01,groundnut,YES,Mixed stand,YES,More than 3/4,DECEMBER,2018.0,AUGUST,AUGUST,major,2019,groundnut,2.0,ACRE,4.0,,2018/19,YES,2018.0,NO,,,,,33.27858,-9.5241203,North,Chitipa,10102108,10102
2524,312047420010,RG01,R01,groundnut,YES,Mixed stand,NO,3/4,DECEMBER,2018.0,MAY,MAY,major,2019,groundnut,0.5,ACRE,0.46,,2018/19,YES,2019.0,NO,,,,,35.245171,-14.97829,Southern,Balaka,31204742,31204
2525,105021950092,RG01,R01,groundnut,YES,Pure stand / Sole,,,DECEMBER,2017.0,JULY,JULY,major,2019,groundnut,0.5,ACRE,0.39,,2017/18,YES,2018.0,NO,,,,,33.870861,-11.37896,North,Mzimba,10502195,10502
2526,202062770138,RG01,R01,groundnut,YES,Pure stand / Sole,,,DECEMBER,2018.0,APRIL,APRIL,major,2019,groundnut,1.0,ACRE,1.2,,2018/19,YES,2018.0,NO,,,,,34.216679,-13.20976,Central,Nkhotakota,20206277,20206
2527,202062790010,RG01,R01,groundnut,YES,Pure stand / Sole,,,DECEMBER,2018.0,JUNE,JUNE,major,2019,groundnut,0.5,ACRE,0.2,,2018/19,YES,2018.0,YES,,,,,34.276562,-13.42755,Central,Nkhotakota,20206279,20206
2528,101021080200,RG01,R01,groundnut,YES,Mixed stand,NO,1/2,DECEMBER,2018.0,MAY,MAY,major,2019,groundnut,2.0,ACRE,3.4,,2018/19,YES,2018.0,NO,,,,,33.27858,-9.5241203,North,Chitipa,10102108,10102
2529,307106330067,RG01,R01,groundnut,YES,Row Intercrop,YES,1/2,NOVEMBER,2018.0,APRIL,APRIL,major,2019,groundnut,0.25,ACRE,0.06,,2018/19,YES,2019.0,YES,,,,,35.169209,-15.88186,Southern,Thyolo,30710633,30710
2530,101091200185,RG01,R01,groundnut,YES,Mixed stand,NO,1/4,DECEMBER,2018.0,MAY,JUNE,major,2019,groundnut,1.5,ACRE,1.7,,2018/19,YES,2019.0,NO,,,,,33.137482,-9.5109901,North,Chitipa,10109120,10109
2531,101061160027,RG01,R01,groundnut,YES,Row Intercrop,YES,More than 3/4,DECEMBER,2017.0,JULY,AUGUST,major,2019,groundnut,2.0,ACRE,4.46,,2017/18,YES,2018.0,NO,,,,,33.615372,-10.25784,North,Chitipa,10106116,10106
2532,102201470132,RG01,R01,groundnut,YES,Pure stand / Sole,,,DECEMBER,2018.0,APRIL,APRIL,major,2019,groundnut,1.0,ACRE,0.98,,2018/19,YES,2018.0,NO,,,,,33.908569,-9.9663296,North,Karonga,10220147,10220
2533,101021080085,RG01,R01,groundnut,YES,Row Intercrop,NO,3/4,DECEMBER,2018.0,MAY,MAY,major,2019,groundnut,2.0,ACRE,2.6,,2018/19,YES,2019.0,YES,,,,,33.27858,-9.5241203,North,Chitipa,10102108,10102
2534,202062790310,RG01,R01,groundnut,YES,Pure stand / Sole,,,DECEMBER,2018.0,APRIL,MAY,major,2019,groundnut,1.5,ACRE,0.56,,2018/19,YES,2019.0,NO,,,,,34.276562,-13.42755,Central,Nkhotakota,20206279,20206
2535,210374520146,RG01,R01,groundnut,YES,Pure stand / Sole,,,DECEMBER,2019.0,MAY,MAY,major,2019,groundnut,0.25,ACRE,,,2018/19,YES,2019.0,NO,,,,,33.78944,-13.98728,Central,Lilongwe City,21037452,21037
2536,206063630115,RG01,R01,groundnut,YES,Pure stand / Sole,,,DECEMBER,2017.0,APRIL,APRIL,major,2019,groundnut,0.25,ACRE,0.93,,2017/18,YES,2018.0,NO,,,,,33.94817,-13.9507,Central,Lilongwe,20606363,20606
2537,208014070288,RG01,R01,groundnut,YES,Pure stand / Sole,,,NOVEMBER,2018.0,MAY,MAY,major,2019,groundnut,0.25,ACRE,0.2,,2018/19,YES,2019.0,NO,,,,,33.945171,-14.43523,Central,Dedza,20801407,20801
2538,204023100216,RG01,R01,groundnut,YES,Pure stand / Sole,,,NOVEMBER,2017.0,MAY,MAY,major,2019,groundnut,0.25,ACRE,0.38,,2017/18,YES,2018.0,YES,,,,,33.57616,-13.40544,Central,Dowa,20402310,20402
2539,202062800028,RG01,R01,groundnut,YES,Pure stand / Sole,,,DECEMBER,2018.0,MAY,MAY,major,2019,groundnut,0.3,ACRE,0.26,,2018/19,YES,2018.0,YES,,,,,34.233231,-13.43097,Central,Nkhotakota,20206280,20206
2540,202062780135,RG01,R01,groundnut,YES,Pure stand / Sole,,,DECEMBER,2017.0,MAY,MAY,major,2019,groundnut,0.25,ACRE,0.06,,2017/18,YES,2018.0,NO,,,,,34.198421,-13.38027,Central,Nkhotakota,20206278,20206
2541,313037650139,RG01,R01,groundnut,YES,Mixed stand,YES,1/2,NOVEMBER,2017.0,MAY,MAY,major,2019,groundnut,1.0,ACRE,0.19,,2017/18,YES,2018.0,NO,,,,,34.871941,-15.36808,Southern,Neno,31303765,31303
2542,201072430226,RG01,R01,groundnut,NO,Pure stand / Sole,,,DECEMBER,2017.0,MAY,MAY,major,2019,groundnut,1.0,ACRE,1.36,,2017/18,YES,2018.0,NO,,,,,33.29343,-13.18386,Central,Kasungu,20107243,20107
2543,102051410214,RG01,R01,groundnut,YES,Pure stand / Sole,,,JANUARY,2019.0,JUNE,JULY,major,2019,groundnut,0.4,ACRE,0.5,,2018/19,YES,2019.0,NO,,,,,34.061901,-10.26485,North,Karonga,10205141,10205
2544,101011060131,RG01,R01,groundnut,YES,Mixed stand,NO,3/4,DECEMBER,2017.0,MAY,MAY,major,2019,groundnut,2.0,ACRE,4.78,,2017/18,YES,2018.0,YES,,,,,33.40649,-9.84585,North,Chitipa,10101106,10101
2545,101011060195,RG01,R01,groundnut,YES,Pure stand / Sole,,,DECEMBER,2017.0,MAY,MAY,major,2019,groundnut,1.0,ACRE,1.7,,2017/18,YES,2018.0,NO,,,,,33.40649,-9.84585,North,Chitipa,10101106,10101
2546,309066850016,RG01,R01,groundnut,YES,Row Intercrop,YES,More than 3/4,NOVEMBER,2017.0,APRIL,APRIL,major,2019,groundnut,0.75,ACRE,0.93,,2017/18,YES,2018.0,YES,,,,,35.727539,-15.73868,Southern,Phalombe,30906685,30906
2547,202072810124,RG01,R01,groundnut,YES,Pure stand / Sole,,,DECEMBER,2018.0,APRIL,APRIL,major,2019,groundnut,1.0,ACRE,,,2018/19,YES,2019.0,YES,,,,,34.15836,-13.26697,Central,Nkhotakota,20207281,20207
2548,101091200174,RG01,R01,groundnut,YES,Row Intercrop,YES,More than 3/4,DECEMBER,2018.0,MAY,JUNE,major,2019,groundnut,1.0,ACRE,2.04,,2018/19,YES,2018.0,YES,,,,,33.137482,-9.5109901,North,Chitipa,10109120,10109
2549,302115250153,RG01,R01,groundnut,YES,Mixed stand,YES,1/2,DECEMBER,2018.0,MAY,MAY,major,2019,groundnut,1.5,ACRE,1.35,,2018/19,YES,2019.0,NO,,,,,35.744202,-14.82777,Southern,Machinga,30211525,30211
2550,309016660059,RG01,R01,groundnut,YES,Row Intercrop,YES,More than 3/4,DECEMBER,2018.0,APRIL,APRIL,major,2019,groundnut,0.5,ACRE,0.59,,2018/19,YES,2019.0,NO,,,,,35.593819,-15.73593,Southern,Phalombe,30901666,30901
2551,313037700122,RG01,R01,groundnut,YES,Mixed stand,YES,Less than 1/4,NOVEMBER,2018.0,APRIL,APRIL,major,2019,groundnut,1.0,ACRE,0.74,,2018/19,YES,2018.0,NO,,,,,34.7234,-15.54739,Southern,Neno,31303770,31303
2552,313027620051,RG01,R01,groundnut,YES,Mixed stand,YES,Less than 1/4,NOVEMBER,2017.0,APRIL,APRIL,major,2019,groundnut,2.0,ACRE,5.78,,2017/18,YES,2019.0,NO,,,,,34.63501,-15.60656,Southern,Neno,31302762,31302
2553,313047720005,RG01,R01,groundnut,YES,Pure stand / Sole,,,DECEMBER,2017.0,APRIL,MAY,major,2019,groundnut,55.0,SQUARE METERS,0.19,,2017/18,YES,2018.0,NO,,,,,34.670631,-15.39791,Southern,Neno,31304772,31304
2554,204043150152,RG01,R01,groundnut,YES,Pure stand / Sole,,,JANUARY,2019.0,JUNE,JUNE,major,2019,groundnut,1.0,ACRE,0.94,,2018/19,YES,2019.0,NO,,,,,34.10387,-13.66637,Central,Dowa,20404315,20404
2555,101011050050,RG01,R01,groundnut,YES,Mixed stand,YES,More than 3/4,DECEMBER,2018.0,JUNE,JUNE,major,2019,groundnut,2.0,ACRE,3.28,,2018/19,YES,2018.0,NO,,,,,33.36351,-9.7818499,North,Chitipa,10101105,10101
2556,308056580221,RG01,R01,groundnut,YES,Strip Intercrop,YES,1/2,NOVEMBER,2017.0,MAY,MAY,major,2019,groundnut,0.3,ACRE,0.11,,2017/18,YES,2018.0,NO,,,,,35.423038,-15.95942,Southern,Mulanje,30805658,30805
2557,202012650012,RG01,R01,groundnut,YES,Pure stand / Sole,,,DECEMBER,2018.0,MAY,MAY,major,2019,groundnut,1.0,ACRE,0.08,,2018/19,YES,2018.0,NO,,,,,34.172798,-12.73518,Central,Nkhotakota,20201265,20201
2558,304095740032,RG01,R01,groundnut,YES,Mixed stand,YES,1/2,NOVEMBER,2018.0,APRIL,APRIL,major,2019,groundnut,0.75,ACRE,0.39,,2018/19,YES,2019.0,NO,,,,,35.194809,-15.74103,Southern,Chiradzulu,30409574,30409
2559,301024890023,RG01,R01,groundnut,YES,Mixed stand,NO,1/2,DECEMBER,2018.0,MAY,MAY,major,2019,groundnut,2.0,ACRE,2.28,,2018/19,YES,2018.0,NO,,,,,35.05724,-14.65822,Southern,Mangochi,30102489,30102
2560,303065410080,RG01,R01,groundnut,YES,Pure stand / Sole,,,NOVEMBER,2018.0,MARCH,JUNE,major,2019,groundnut,0.25,ACRE,0.28,,2018/19,YES,2019.0,NO,,,,,35.368809,-15.26456,Southern,Zomba Non-City,30306541,30306
2561,104011710093,RG01,R01,groundnut,YES,Pure stand / Sole,,,DECEMBER,2018.0,MARCH,JUNE,major,2019,groundnut,2.0,ACRE,1.29,,2018/19,YES,2018.0,NO,,,,,33.562691,-11.00515,North,Rumphi,10401171,10401
2562,313037640094,RG01,R01,groundnut,YES,Pure stand / Sole,,,NOVEMBER,2018.0,APRIL,APRIL,major,2019,groundnut,0.5,ACRE,0.3,,2018/19,YES,2018.0,NO,,,,,34.834141,-15.34184,Southern,Neno,31303764,31303
2563,309036740203,RG01,R01,groundnut,YES,Mixed stand,NO,1/2,DECEMBER,2017.0,JUNE,JULY,major,2019,groundnut,0.5,ACRE,0.28,,2017/18,YES,2018.0,NO,,,,,35.796841,-15.53142,Southern,Phalombe,30903674,30903
2564,210514540110,RG01,R01,groundnut,YES,Strip Intercrop,NO,1/4,DECEMBER,2018.0,MAY,MAY,major,2019,groundnut,1.0,ACRE,,,2018/19,YES,2018.0,NO,,,,,33.813019,-13.99544,Central,Lilongwe City,21051454,21051
2565,304025580193,RG01,R01,groundnut,YES,Mixed stand,YES,Less than 1/4,DECEMBER,2018.0,MAY,MAY,major,2019,groundnut,0.25,ACRE,0.41,,2018/19,YES,2019.0,NO,,,,,35.14875,-15.77682,Southern,Chiradzulu,30402558,30402
2566,305055870068,RG01,R01,groundnut,YES,Mixed stand,YES,3/4,NOVEMBER,2018.0,MAY,JUNE,major,2019,groundnut,1.0,ACRE,0.49,,2018/19,YES,2019.0,NO,,,,,35.098911,-15.58487,Southern,Blantyre,30505587,30505
2567,304045650084,RG01,R01,groundnut,YES,Row Intercrop,NO,1/4,NOVEMBER,2018.0,APRIL,MAY,major,2019,groundnut,0.75,ACRE,0.8,,2018/19,YES,2019.0,NO,,,,,35.282051,-15.8888,Southern,Chiradzulu,30404565,30404
2568,301024890093,RG01,R01,groundnut,YES,Mixed stand,YES,More than 3/4,JANUARY,2018.0,MAY,MAY,major,2019,groundnut,0.5,ACRE,0.39,,2017/18,YES,2018.0,YES,,,,,35.05724,-14.65822,Southern,Mangochi,30102489,30102
2569,309016680233,RG01,R01,groundnut,YES,Mixed stand,YES,3/4,DECEMBER,2018.0,JUNE,JULY,major,2019,groundnut,0.5,ACRE,0.14,,2018/19,YES,2019.0,YES,,,,,35.605881,-15.7553,Southern,Phalombe,30901668,30901
2570,309056800069,RG01,R01,groundnut,YES,Strip Intercrop,YES,3/4,NOVEMBER,2018.0,MARCH,APRIL,major,2019,groundnut,0.5,ACRE,1.09,,2018/19,YES,2018.0,NO,,,,,35.668442,-15.61694,Southern,Phalombe,30905680,30905
2571,303065420196,RG01,R01,groundnut,YES,Mixed stand,YES,More than 3/4,NOVEMBER,2017.0,MARCH,MARCH,major,2019,groundnut,0.5,ACRE,0.8,,2017/18,YES,2018.0,NO,,,,,35.41856,-15.31966,Southern,Zomba Non-City,30306542,30306
2572,306016040022,RG01,R01,groundnut,YES,Row Intercrop,YES,More than 3/4,NOVEMBER,2018.0,MARCH,APRIL,major,2019,groundnut,0.5,ACRE,0.84,,2018/19,YES,2018.0,NO,,,,,34.541882,-15.79662,Southern,Mwanza,30601604,30601
2573,309016700117,RG01,R01,groundnut,YES,Pure stand / Sole,,,DECEMBER,2018.0,JUNE,JUNE,major,2019,groundnut,30.0,SQUARE METERS,0.12,,2018/19,YES,2019.0,YES,,,,,35.608829,-15.78855,Southern,Phalombe,30901670,30901
2574,303015310023,RG01,R01,groundnut,YES,Mixed stand,YES,1/2,DECEMBER,2018.0,APRIL,APRIL,major,2019,groundnut,0.45,ACRE,0.86,,2018/19,YES,2019.0,NO,,,,,35.479591,-15.29724,Southern,Zomba Non-City,30301531,30301
2575,104011710041,RG01,R01,groundnut,YES,Mixed stand,YES,1/2,DECEMBER,2018.0,MAY,MAY,major,2019,groundnut,0.25,ACRE,0.38,,2018/19,YES,2018.0,NO,,,,,33.562691,-11.00515,North,Rumphi,10401171,10401
2576,311047140112,RG01,R01,groundnut,NO,Pure stand / Sole,,,NOVEMBER,2017.0,APRIL,APRIL,major,2019,groundnut,0.25,ACRE,0.36,,2017/18,YES,2018.0,NO,,,,,35.176579,-16.38389,Southern,Nsanje,31104714,31104
2577,201072430157,RG01,R01,groundnut,YES,Pure stand / Sole,,,JANUARY,2017.0,MAY,MAY,major,2019,groundnut,0.75,ACRE,0.51,,2017/18,YES,2018.0,YES,,,,,33.29343,-13.18386,Central,Kasungu,20107243,20107
2578,310067020112,RG01,R01,groundnut,YES,Row Intercrop,YES,3/4,FEBRUARY,2019.0,APRIL,APRIL,major,2019,groundnut,0.5,ACRE,0.84,,2018/19,YES,2018.0,NO,,,,,34.820049,-15.95061,Southern,Chikwawa,31006702,31006
2579,103011510018,RG01,R01,groundnut,YES,Mixed stand,NO,More than 3/4,NOVEMBER,2018.0,JUNE,JUNE,major,2019,groundnut,1.0,ACRE,0.3,,2018/19,YES,2019.0,NO,,,,,34.052509,-11.77193,North,Nkhatabay,10301151,10301
2580,201072430051,RG01,R01,groundnut,YES,Pure stand / Sole,,,DECEMBER,2017.0,MARCH,MAY,major,2019,groundnut,1.0,ACRE,1.39,,2017/18,YES,2018.0,NO,,,,,33.29343,-13.18386,Central,Kasungu,20107243,20107
2581,306036150217,RG01,R01,groundnut,YES,Pure stand / Sole,,,JANUARY,2019.0,MARCH,APRIL,major,2019,groundnut,0.5,ACRE,0.89,,2018/19,YES,2019.0,NO,,,,,34.44249,-15.77353,Southern,Mwanza,30603615,30603
2582,302115240010,RG01,R01,groundnut,YES,Mixed stand,YES,More than 3/4,NOVEMBER,2017.0,FEBRUARY,MARCH,major,2019,groundnut,0.25,ACRE,0.22,,2017/18,YES,2018.0,NO,,,,,35.80101,-14.77842,Southern,Machinga,30211524,30211
2583,306036140052,RG01,R01,groundnut,YES,Mixed stand,YES,More than 3/4,NOVEMBER,2018.0,MAY,MAY,major,2019,groundnut,1.0,ACRE,0.97,,2018/19,YES,2018.0,YES,,,,,34.399029,-15.74056,Southern,Mwanza,30603614,30603
2584,305035840188,RG01,R01,groundnut,YES,Relay Intercrop,YES,1/4,DECEMBER,2018.0,MARCH,APRIL,major,2019,groundnut,0.25,ACRE,0.15,,2018/19,YES,2019.0,NO,,,,,35.018711,-15.4824,Southern,Blantyre,30503584,30503
2585,308056540026,RG01,R01,groundnut,YES,Strip Intercrop,YES,3/4,DECEMBER,2018.0,MAY,JUNE,major,2019,groundnut,0.7,ACRE,0.85,,2018/19,YES,2019.0,NO,,,,,35.504269,-15.71716,Southern,Mulanje,30805654,30805
2586,307036200004,RG01,R01,groundnut,YES,Mixed stand,YES,1/2,NOVEMBER,2017.0,MARCH,MARCH,major,2019,groundnut,1.0,ACRE,0.51,,2017/18,YES,2018.0,NO,,,,,35.224491,-16.21348,Southern,Thyolo,30703620,30703
2587,301024880200,RG01,R01,groundnut,YES,Mixed stand,YES,More than 3/4,NOVEMBER,2018.0,APRIL,MAY,major,2019,groundnut,0.25,ACRE,0.53,,2018/19,YES,2018.0,NO,,,,,35.180531,-14.60349,Southern,Mangochi,30102488,30102
2588,311017090155,RG01,R01,groundnut,YES,Mixed stand,YES,Less than 1/4,NOVEMBER,2018.0,APRIL,MAY,major,2019,groundnut,0.5,ACRE,1.2,,2018/19,YES,2019.0,NO,,,,,35.16679,-17.06568,Southern,Nsanje,31101709,31101
2589,301064960272,RG01,R01,groundnut,YES,Pure stand / Sole,,,DECEMBER,2018.0,MAY,MAY,major,2019,groundnut,0.25,ACRE,0.15,,2018/19,YES,2019.0,NO,,,,,35.599098,-14.42367,Southern,Mangochi,30106496,30106
2590,304015530009,RG01,R01,rice,YES,Mixed stand,YES,Less than 1/4,DECEMBER,2018.0,APRIL,APRIL,major,2019,rice,2.0,ACRE,0.77,,2018/19,YES,2018.0,NO,,,,,35.142239,-15.5765,Southern,Chiradzulu,30401553,30401
2591,102031310208,RG01,R01,rice,YES,Pure stand / Sole,,,DECEMBER,2018.0,JUNE,JUNE,major,2019,rice,0.6,ACRE,0.78,,2018/19,YES,2019.0,NO,,,,,33.919529,-9.8802099,North,Karonga,10203131,10203
2592,210514540254,RG01,R01,rice,YES,Mixed stand,YES,More than 3/4,NOVEMBER,2018.0,MARCH,MARCH,major,2019,rice,1.0,ACRE,,,2018/19,YES,2019.0,NO,,,,,33.813019,-13.99544,Central,Lilongwe City,21051454,21051
2593,102011260172,RG01,R01,rice,YES,Pure stand / Sole,,,JANUARY,2018.0,MAY,MAY,major,2019,rice,0.5,ACRE,0.3,,2017/18,YES,2018.0,NO,,,,,33.83836,-9.8111401,North,Karonga,10201126,10201
2594,102011260210,RG01,R01,rice,YES,Pure stand / Sole,,,JANUARY,2018.0,JUNE,JUNE,major,2019,rice,0.25,ACRE,0.28,,2017/18,YES,2018.0,NO,,,,,33.83836,-9.8111401,North,Karonga,10201126,10201
2595,202052730078,RG01,R01,rice,YES,Pure stand / Sole,,,JANUARY,2019.0,JULY,JULY,major,2019,rice,0.5,ACRE,0.5,,2018/19,YES,2019.0,NO,,,,,34.205009,-12.81403,Central,Nkhotakota,20205273,20205
2596,310077040508,RG01,R01,rice,YES,Pure stand / Sole,,,NOVEMBER,2017.0,MAY,MAY,major,2019,rice,0.25,ACRE,0.2,,2017/18,YES,2018.0,NO,,,,,35.007629,-16.198851,Southern,Chikwawa,31007704,31007
2597,102011280096,RG01,R01,rice,YES,Pure stand / Sole,,,MARCH,2018.0,JULY,JUNE,major,2019,rice,0.5,ACRE,0.4,,2017/18,YES,2018.0,NO,,,,,33.842289,-9.7685299,North,Karonga,10201128,10201
2598,202052730137,RG01,R01,rice,YES,Pure stand / Sole,,,JANUARY,2019.0,JUNE,JUNE,major,2019,rice,1.0,ACRE,0.27,,2018/19,YES,2019.0,NO,,,,,34.205009,-12.81403,Central,Nkhotakota,20205273,20205
2599,311207300019,RG01,R01,rice,YES,Pure stand / Sole,,,NOVEMBER,2018.0,MAY,JUNE,major,2019,rice,0.5,ACRE,,,2018/19,YES,2019.0,NO,,,,,35.243099,-16.919081,Southern,Nsanje,31120730,31120
2600,102011250079,RG01,R01,rice,YES,Pure stand / Sole,,,FEBRUARY,2019.0,MAY,JUNE,major,2019,rice,0.5,ACRE,,,2018/19,YES,2018.0,NO,,,,,33.821201,-9.7454395,North,Karonga,10201125,10201
2601,312027370263,RG01,R01,rice,YES,Pure stand / Sole,,,NOVEMBER,2017.0,MAY,MAY,major,2019,rice,0.5,ACRE,0.5,,2017/18,YES,2018.0,NO,,,,,35.203468,-14.86858,Southern,Balaka,31202737,31202
2602,302095200282,RG01,R01,rice,YES,Pure stand / Sole,,,DECEMBER,2017.0,JUNE,JUNE,major,2019,rice,0.5,ACRE,0.3,,2017/18,YES,2018.0,NO,,,,,35.533539,-15.10952,Southern,Machinga,30209520,30209
2603,303075450033,RG01,R01,rice,YES,Pure stand / Sole,,,FEBRUARY,2019.0,JUNE,JUNE,major,2019,rice,20.0,SQUARE METERS,0.06,,2018/19,YES,2019.0,NO,,,,,35.094959,-15.44684,Southern,Zomba Non-City,30307545,30307
2604,102011250097,RG01,R01,rice,YES,Pure stand / Sole,,,MARCH,2019.0,JUNE,JUNE,major,2019,rice,0.25,ACRE,0.17,,2018/19,YES,2018.0,NO,,,,,33.821201,-9.7454395,North,Karonga,10201125,10201
2605,102031310191,RG01,R01,rice,YES,Pure stand / Sole,,,DECEMBER,2018.0,JUNE,JUNE,major,2019,rice,0.5,ACRE,0.48,,2018/19,YES,2018.0,NO,,,,,33.919529,-9.8802099,North,Karonga,10203131,10203
2606,102031320066,RG01,R01,rice,YES,Pure stand / Sole,,,JANUARY,2018.0,MAY,MAY,major,2019,rice,0.5,ACRE,0.5,,2017/18,YES,2018.0,NO,,,,,33.827789,-9.8910103,North,Karonga,10203132,10203
2607,302055150128,RG01,R01,rice,YES,Pure stand / Sole,,,DECEMBER,2017.0,MAY,MAY,major,2019,rice,0.5,ACRE,0.5,,2017/18,YES,2018.0,NO,,,,,35.874512,-14.96161,Southern,Machinga,30205515,30205
2608,102011270058,RG01,R01,rice,YES,Pure stand / Sole,,,JANUARY,2019.0,JUNE,JULY,major,2019,rice,1.0,ACRE,0.73,,2018/19,YES,2018.0,NO,,,,,33.868359,-9.7655201,North,Karonga,10201127,10201
2609,205013260076,RG01,R01,rice,YES,Pure stand / Sole,,,DECEMBER,2018.0,APRIL,APRIL,major,2019,rice,1.0,ACRE,,,2018/19,YES,2018.0,YES,,,,,34.601089,-13.78377,Central,Salima,20501326,20501
2610,102011260108,RG01,R01,rice,YES,Pure stand / Sole,,,JANUARY,2018.0,JUNE,JUNE,major,2019,rice,0.4,ACRE,2.3,,2017/18,YES,2018.0,NO,,,,,33.83836,-9.8111401,North,Karonga,10201126,10201
2611,202202830334,RG01,R01,rice,YES,Pure stand / Sole,,,JANUARY,2019.0,JUNE,JUNE,major,2019,rice,0.25,ACRE,0.21,,2018/19,YES,2018.0,NO,,,,,34.287231,-12.93864,Central,Nkhotakota,20220283,20220
