,hh_ID,field_ID,plot_ID,cropCode_detailed,cropCode,hhCultivated_dum,cropStand,plot_fullyCrop,plot_cropFrac,seeding_month,seeding_year,harvestStart_month,harvestEnd_month,season,wave,crop,areaPlotReported,areaPlotReported_unit,areaPlotGPS,plot_cropFrac_secondary,areaPlotReported_unitOther,lastMajor,lastMajor_hhCultOwn_dum,lastMinor,lastMinor_hhCultOwn_dum,cropCode_other,harvestStart_year,harvestEnd_year,lon,lat,region,district,ea_ID,tradAuthority_ID
26411,314448540262,RG03,R01,nkhwani,pumpkin leaves,yes,Mixed stand,no,Less than 1/4,december,2015.0,january,march,major,2016,pumpkin leaves,1.0,acre,1.47,,,2015/16,yes,2016.0,no,,,,35.336762,-15.401425,Southern,Zomba City,31444854,44
26412,314448540282,RG01,,,,,,,,,,,,major,2016,,,,,,,2015/16,yes,2016.0,no,,,,35.336762,-15.401425,Southern,Zomba City,31444854,44
26413,315318550080,RG01,R01,MAIZE: HYBRID,maize,yes,Pure stand / Sole,,,december,2014.0,march,march,major,2016,maize,1.0,acre,,,,2014/15,yes,2016.0,no,,,,35.005569,-15.703406,Southern,Blantyre City,31531855,31
26414,315318550139,RG01,,,,,,,,,,,,major,2016,,,,,,,2015/16,yes,2016.0,no,,,,35.005569,-15.703406,Southern,Blantyre City,31531855,31
26415,315318550160,RG01,R01,MAIZE: HYBRID RECYCLED,maize,yes,Pure stand / Sole,,,november,2015.0,april,april,major,2016,maize,0.25,acre,0.04,,,2015/16,yes,2016.0,no,,,,35.005569,-15.703406,Southern,Blantyre City,31531855,31
26416,315318550199,RG01,,,,,,,,,,,,major,2016,,,,,,,2015/16,yes,2016.0,no,,,,35.005569,-15.703406,Southern,Blantyre City,31531855,31
26417,315318550199,RG02,,,,,,,,,,,,major,2016,,,,,,,2015/16,yes,2016.0,no,,,,35.005569,-15.703406,Southern,Blantyre City,31531855,31
26418,315318560024,RG01,R01,MAIZE: LOCAL,maize,no,Pure stand / Sole,,,december,2015.0,may,june,major,2016,maize,0.5,acre,,,,2015/16,yes,2016.0,no,,,,35.021205,-15.748746,Southern,Blantyre City,31531856,31
26419,315318560108,RG01,R01,MAIZE: HYBRID,maize,yes,Row Intercrop,yes,More than 3/4,november,2015.0,april,april,major,2016,maize,2.0,acre,,,,2015/16,yes,2016.0,no,,,,35.021205,-15.748746,Southern,Blantyre City,31531856,31
26420,315318560108,RG01,R01,GROUNDNUT: CHALIMBANA,groundnut,yes,Row Intercrop,no,1/2,november,2015.0,april,april,major,2016,groundnut,2.0,acre,,,,2015/16,yes,2016.0,no,,,,35.021205,-15.748746,Southern,Blantyre City,31531856,31
26421,315318560129,RG01,R01,MAIZE: HYBRID RECYCLED,maize,yes,Pure stand / Sole,,,december,2015.0,april,april,major,2016,maize,0.5,acre,,,,2015/16,yes,2016.0,no,,,,35.021205,-15.748746,Southern,Blantyre City,31531856,31
26422,315318560151,RG01,R01,MAIZE: HYBRID,maize,yes,Row Intercrop,yes,More than 3/4,december,2015.0,april,april,major,2016,maize,0.5,acre,0.21,,,2015/16,yes,2016.0,no,,,,35.021205,-15.748746,Southern,Blantyre City,31531856,31
26423,315318560151,RG01,R01,beans,beans,yes,Row Intercrop,no,3/4,december,2015.0,march,march,major,2016,beans,0.5,acre,0.21,,,2015/16,yes,2016.0,no,,,,35.021205,-15.748746,Southern,Blantyre City,31531856,31
26424,315318560256,RG01,R01,MAIZE: HYBRID,maize,yes,Pure stand / Sole,,,december,2015.0,april,april,major,2016,maize,0.5,acre,0.11,,,2015/16,yes,2016.0,no,,,,35.021205,-15.748746,Southern,Blantyre City,31531856,31
26425,315328570028,RG01,R01,MAIZE: HYBRID,maize,yes,Pure stand / Sole,,,december,2014.0,may,may,major,2016,maize,0.5,acre,0.1,,,2014/15,yes,2015.0,no,,,,35.070469,-15.718961,Southern,Blantyre City,31532857,32
26426,315328570075,RG01,R01,MAIZE: HYBRID,maize,yes,Pure stand / Sole,,,december,2014.0,april,april,major,2016,maize,0.3,acre,0.28,,,2014/15,yes,2015.0,no,,,,35.070469,-15.718961,Southern,Blantyre City,31532857,32
26427,315328570225,RG01,R01,MAIZE: HYBRID,maize,yes,Pure stand / Sole,,,november,2014.0,april,april,major,2016,maize,1.0,acre,,,,2014/15,yes,2015.0,no,,,,35.070469,-15.718961,Southern,Blantyre City,31532857,32
26428,315328570253,RG01,R01,MAIZE: LOCAL,maize,yes,Pure stand / Sole,,,november,2014.0,april,april,major,2016,maize,0.25,acre,,,,2014/15,yes,2015.0,no,,,,35.070469,-15.718961,Southern,Blantyre City,31532857,32
26429,315328570253,RG02,,,,,,,,,,,,major,2016,,,,,,,2014/15,yes,2015.0,no,,,,35.070469,-15.718961,Southern,Blantyre City,31532857,32
26430,315338580047,RG01,R01,MAIZE: HYBRID,maize,no,Mixed stand,yes,More than 3/4,december,2015.0,april,april,major,2016,maize,1.0,acre,,,,2015/16,yes,2016.0,no,,,,35.098483,-15.744234,Southern,Blantyre City,31533858,33
26431,315338580047,RG01,R01,PIGEONPEA(NANDOLO),pigeonpea,no,Mixed stand,yes,More than 3/4,december,2015.0,july,august,major,2016,pigeonpea,1.0,acre,,,,2015/16,yes,2016.0,no,,,,35.098483,-15.744234,Southern,Blantyre City,31533858,33
26432,315338580053,RG01,R01,MAIZE: HYBRID,maize,yes,Mixed stand,yes,More than 3/4,november,2015.0,may,may,major,2016,maize,1.0,acre,,,,2015/16,yes,2016.0,no,,,,35.098483,-15.744234,Southern,Blantyre City,31533858,33
26433,315338580053,RG01,R01,nkhwani,pumpkin leaves,yes,Mixed stand,yes,1/4,november,2015.0,january,march,major,2016,pumpkin leaves,1.0,acre,,,,2015/16,yes,2016.0,no,,,,35.098483,-15.744234,Southern,Blantyre City,31533858,33
26434,315338580067,RG01,R01,MAIZE: HYBRID,maize,yes,Row Intercrop,yes,More than 3/4,december,2015.0,april,april,major,2016,maize,0.5,acre,0.48,,,2015/16,yes,2016.0,no,,,,35.098483,-15.744234,Southern,Blantyre City,31533858,33
26435,315338580067,RG01,R01,beans,beans,yes,Row Intercrop,yes,More than 3/4,december,2015.0,february,february,major,2016,beans,0.5,acre,0.48,,,2015/16,yes,2016.0,no,,,,35.098483,-15.744234,Southern,Blantyre City,31533858,33
26436,315338580067,RG02,R01,MAIZE: LOCAL,maize,yes,Row Intercrop,yes,More than 3/4,december,2015.0,april,april,major,2016,maize,0.25,acre,0.19,,,2015/16,yes,2016.0,no,,,,35.098483,-15.744234,Southern,Blantyre City,31533858,33
26437,315338580067,RG02,R01,PIGEONPEA(NANDOLO),pigeonpea,yes,Row Intercrop,no,1/2,december,2015.0,april,may,major,2016,pigeonpea,0.25,acre,0.19,,,2015/16,yes,2016.0,no,,,,35.098483,-15.744234,Southern,Blantyre City,31533858,33
26438,315338580074,RG01,R01,MAIZE: LOCAL,maize,yes,Row Intercrop,yes,More than 3/4,december,2015.0,april,april,major,2016,maize,2.0,acre,,,,2015/16,yes,2016.0,no,,,,35.098483,-15.744234,Southern,Blantyre City,31533858,33
26439,315338580074,RG01,R01,sorghum,sorghum,yes,Row Intercrop,no,1/4,december,2015.0,june,july,major,2016,sorghum,2.0,acre,,,,2015/16,yes,2016.0,no,,,,35.098483,-15.744234,Southern,Blantyre City,31533858,33
26440,315338580074,RG01,R01,PIGEONPEA(NANDOLO),pigeonpea,yes,Row Intercrop,no,1/2,december,2015.0,august,august,major,2016,pigeonpea,2.0,acre,,,,2015/16,yes,2016.0,no,,,,35.098483,-15.744234,Southern,Blantyre City,31533858,33
26441,315338580081,RG01,R01,MAIZE: HYBRID,maize,yes,Row Intercrop,yes,More than 3/4,november,2015.0,april,april,major,2016,maize,1.0,acre,0.69,,,2015/16,yes,2016.0,no,,,,35.098483,-15.744234,Southern,Blantyre City,31533858,33
26442,315338580081,RG01,R01,PIGEONPEA(NANDOLO),pigeonpea,yes,Row Intercrop,yes,3/4,november,2015.0,may,may,major,2016,pigeonpea,1.0,acre,0.69,,,2015/16,yes,2016.0,no,,,,35.098483,-15.744234,Southern,Blantyre City,31533858,33
26443,315358600035,RG01,R01,MAIZE: HYBRID,maize,yes,Row Intercrop,yes,More than 3/4,december,2015.0,april,april,major,2016,maize,0.5,acre,,,,2015/16,yes,2016.0,no,,,,35.034019,-15.771462,Southern,Blantyre City,31535860,35
26444,315358600035,RG01,R01,beans,beans,yes,Row Intercrop,no,1/2,december,2015.0,february,february,major,2016,beans,0.5,acre,,,,2015/16,yes,2016.0,no,,,,35.034019,-15.771462,Southern,Blantyre City,31535860,35
26445,315398650153,RG01,R01,MAIZE: HYBRID,maize,yes,Pure stand / Sole,,,november,2014.0,april,april,major,2016,maize,0.5,acre,,,,2014/15,yes,2015.0,no,,,,35.018954,-15.749596,Southern,Blantyre City,31539865,39
26446,315398660065,RG01,R01,MAIZE: LOCAL,maize,yes,Row Intercrop,yes,More than 3/4,november,2015.0,april,may,major,2016,maize,1.5,acre,,,,2015/16,yes,2016.0,no,,,,35.014662,-15.770367,Southern,Blantyre City,31539866,39
26447,315398660065,RG01,R01,PIGEONPEA(NANDOLO),pigeonpea,yes,Row Intercrop,no,1/4,november,2015.0,may,may,major,2016,pigeonpea,1.5,acre,,,,2015/16,yes,2016.0,no,,,,35.014662,-15.770367,Southern,Blantyre City,31539866,39
26448,315398660079,RG01,R01,MAIZE: HYBRID,maize,yes,Row Intercrop,yes,More than 3/4,november,2015.0,april,april,major,2016,maize,0.5,acre,0.13,,,2015/16,yes,2016.0,no,,,,35.014662,-15.770367,Southern,Blantyre City,31539866,39
26449,315398660079,RG01,R01,PIGEONPEA(NANDOLO),pigeonpea,yes,Row Intercrop,yes,More than 3/4,november,2015.0,may,may,major,2016,pigeonpea,0.5,acre,0.13,,,2015/16,yes,2016.0,no,,,,35.014662,-15.770367,Southern,Blantyre City,31539866,39
26450,315398660079,RG01,R01,OTHER (SPECIFY),other,yes,Row Intercrop,no,1/2,november,2015.0,march,march,major,2016,other,0.5,acre,0.13,,,2015/16,yes,2016.0,no,,,,35.014662,-15.770367,Southern,Blantyre City,31539866,39
26451,315398660079,RG02,R01,MAIZE: HYBRID,maize,yes,Row Intercrop,yes,More than 3/4,november,2015.0,march,march,major,2016,maize,0.5,acre,0.19,,,2015/16,yes,2016.0,no,,,,35.014662,-15.770367,Southern,Blantyre City,31539866,39
26452,315398660079,RG02,R01,nkhwani,pumpkin leaves,yes,Row Intercrop,yes,More than 3/4,november,2015.0,january,march,major,2016,pumpkin leaves,0.5,acre,0.19,,,2015/16,yes,2016.0,no,,,,35.014662,-15.770367,Southern,Blantyre City,31539866,39
26453,315398660093,RG01,R01,MAIZE: LOCAL,maize,yes,Mixed stand,no,Less than 1/4,december,2015.0,april,april,major,2016,maize,0.5,acre,,,,2015/16,yes,2016.0,no,,,,35.014662,-15.770367,Southern,Blantyre City,31539866,39
26454,315398660093,RG01,R01,nkhwani,pumpkin leaves,yes,Mixed stand,yes,Less than 1/4,december,2015.0,february,february,major,2016,pumpkin leaves,0.5,acre,,,,2015/16,yes,2016.0,no,,,,35.014662,-15.770367,Southern,Blantyre City,31539866,39
26455,315408670647,RG01,R01,MAIZE: LOCAL,maize,yes,Row Intercrop,yes,More than 3/4,november,2015.0,april,april,major,2016,maize,0.5,acre,0.54,,,2015/16,yes,2016.0,no,,,,34.974998,-15.762883,Southern,Blantyre City,31540867,40
26456,315408670647,RG01,R01,PIGEONPEA(NANDOLO),pigeonpea,yes,Row Intercrop,no,1/2,november,2015.0,june,june,major,2016,pigeonpea,0.5,acre,0.54,,,2015/16,yes,2016.0,no,,,,34.974998,-15.762883,Southern,Blantyre City,31540867,40
26457,315408670722,RG01,R01,MAIZE: HYBRID,maize,yes,Row Intercrop,yes,More than 3/4,november,2015.0,april,april,major,2016,maize,0.5,acre,0.55,,,2015/16,yes,2016.0,no,,,,34.974998,-15.762883,Southern,Blantyre City,31540867,40
26458,315408670722,RG01,R01,PIGEONPEA(NANDOLO),pigeonpea,yes,Strip Intercrop,yes,3/4,november,2015.0,july,july,major,2016,pigeonpea,0.5,acre,0.55,,,2015/16,yes,2016.0,no,,,,34.974998,-15.762883,Southern,Blantyre City,31540867,40
26459,315408670798,RG01,R01,MAIZE: HYBRID RECYCLED,maize,yes,Pure stand / Sole,,,november,2015.0,april,april,major,2016,maize,0.5,acre,,,,2015/16,yes,2016.0,no,,,,34.974998,-15.762883,Southern,Blantyre City,31540867,40
26460,315418680014,RG01,R01,MAIZE: LOCAL,maize,yes,Pure stand / Sole,,,december,2015.0,april,april,major,2016,maize,0.5,acre,,,,2015/16,yes,2016.0,no,,,,34.994405,-15.804976,Southern,Blantyre City,31541868,41
26461,315418680025,RG01,R01,MAIZE: HYBRID,maize,yes,Pure stand / Sole,,,december,2015.0,april,april,major,2016,maize,0.25,acre,0.06,,,2015/16,yes,2016.0,no,,,,34.994405,-15.804976,Southern,Blantyre City,31541868,41
26462,315418680062,RG01,R01,MAIZE: HYBRID,maize,yes,Row Intercrop,yes,More than 3/4,december,2015.0,march,march,major,2016,maize,0.5,acre,,,,2015/16,yes,2016.0,no,,,,34.994405,-15.804976,Southern,Blantyre City,31541868,41
26463,315418680062,RG01,R01,PIGEONPEA(NANDOLO),pigeonpea,yes,Row Intercrop,yes,More than 3/4,december,2015.0,august,august,major,2016,pigeonpea,0.5,acre,,,,2015/16,yes,2016.0,no,,,,34.994405,-15.804976,Southern,Blantyre City,31541868,41
26464,315418680062,RG01,R01,nkhwani,pumpkin leaves,yes,Row Intercrop,no,1/2,december,2015.0,january,april,major,2016,pumpkin leaves,0.5,acre,,,,2015/16,yes,2016.0,no,,,,34.994405,-15.804976,Southern,Blantyre City,31541868,41
26465,315448690148,RG01,R01,MAIZE: HYBRID,maize,yes,Pure stand / Sole,,,november,2014.0,april,april,major,2016,maize,0.5,acre,0.39,,,2014/15,yes,2015.0,no,,,,35.05054,-15.798508,Southern,Blantyre City,31544869,44
26466,315448690218,RG01,R01,MAIZE: HYBRID,maize,yes,Pure stand / Sole,,,december,2015.0,april,may,major,2016,maize,0.25,acre,0.01,,,2014/15,yes,2015.0,yes,,,,35.05054,-15.798508,Southern,Blantyre City,31544869,44
26467,315468700024,RG01,R01,MAIZE: HYBRID,maize,yes,Mixed stand,yes,Less than 1/4,november,2015.0,march,april,major,2016,maize,0.3,acre,0.27,,,2015/16,yes,2016.0,no,,,,35.09758,-15.826781,Southern,Blantyre City,31546870,46
26468,315468700024,RG01,R01,nkhwani,pumpkin leaves,yes,Mixed stand,no,1/4,november,2015.0,february,march,major,2016,pumpkin leaves,0.3,acre,0.27,,,2015/16,yes,2016.0,no,,,,35.09758,-15.826781,Southern,Blantyre City,31546870,46
26469,315468700058,RG01,R01,MAIZE: HYBRID,maize,yes,Mixed stand,yes,Less than 1/4,december,2015.0,april,april,major,2016,maize,0.5,acre,0.06,,,2015/16,yes,2016.0,no,,,,35.09758,-15.826781,Southern,Blantyre City,31546870,46
26470,315468700058,RG01,R01,PIGEONPEA(NANDOLO),pigeonpea,yes,Mixed stand,no,1/2,december,2015.0,july,august,major,2016,pigeonpea,0.5,acre,0.06,,,2015/16,yes,2016.0,no,,,,35.09758,-15.826781,Southern,Blantyre City,31546870,46
26471,315468700058,RG01,R01,nkhwani,pumpkin leaves,yes,Mixed stand,no,1/4,december,2015.0,february,march,major,2016,pumpkin leaves,0.5,acre,0.06,,,2015/16,yes,2016.0,no,,,,35.09758,-15.826781,Southern,Blantyre City,31546870,46
26472,315488720134,RG01,R01,MAIZE: LOCAL,maize,yes,Row Intercrop,yes,More than 3/4,december,2015.0,april,april,major,2016,maize,0.5,acre,0.11,,,2015/16,yes,2016.0,no,,,,35.09356,-15.83043,Southern,Blantyre City,31548872,48
26473,315488720134,RG01,R01,nkhwani,pumpkin leaves,yes,Row Intercrop,no,1/2,december,2015.0,january,april,major,2016,pumpkin leaves,0.5,acre,0.11,,,2015/16,yes,2016.0,no,,,,35.09356,-15.83043,Southern,Blantyre City,31548872,48
26474,315488730043,RG01,R01,MAIZE: HYBRID,maize,yes,Pure stand / Sole,,,october,2014.0,april,april,major,2016,maize,1.5,acre,,,,2014/15,yes,2015.0,no,,,,35.080689,-15.853133,Southern,Blantyre City,31548873,48
26475,315488730043,RG02,R01,MAIZE: HYBRID,maize,yes,Pure stand / Sole,,,october,2014.0,april,april,major,2016,maize,1.5,acre,,,,2014/15,yes,2015.0,no,,,,35.080689,-15.853133,Southern,Blantyre City,31548873,48
26476,315488730239,RG01,R01,MAIZE: HYBRID,maize,yes,Row Intercrop,yes,More than 3/4,november,2014.0,april,april,major,2016,maize,0.5,acre,0.19,,,2014/15,yes,2015.0,no,,,,35.080689,-15.853133,Southern,Blantyre City,31548873,48
26477,315488730239,RG02,R01,MAIZE: HYBRID,maize,yes,Pure stand / Sole,,,november,2014.0,april,april,major,2016,maize,0.5,acre,0.23,,,2014/15,yes,2015.0,no,,,,35.080689,-15.853133,Southern,Blantyre City,31548873,48
26478,315488730239,RG03,R01,MAIZE: HYBRID,maize,yes,Row Intercrop,yes,More than 3/4,november,2014.0,april,april,major,2016,maize,1.0,acre,0.35,,,2014/15,yes,2015.0,no,,,,35.080689,-15.853133,Southern,Blantyre City,31548873,48
26479,315488730239,RG03,R01,beans,beans,yes,Row Intercrop,yes,3/4,november,2014.0,april,april,major,2016,beans,1.0,acre,0.35,,,2014/15,yes,2015.0,no,,,,35.080689,-15.853133,Southern,Blantyre City,31548873,48
26480,315488730348,RG01,R01,MAIZE: HYBRID,maize,yes,Row Intercrop,yes,More than 3/4,december,2014.0,april,april,major,2016,maize,1.0,acre,,,,2014/15,yes,2015.0,no,,,,35.080689,-15.853133,Southern,Blantyre City,31548873,48
26481,315488730348,RG01,R01,beans,beans,yes,Row Intercrop,yes,More than 3/4,april,2014.0,july,july,major,2016,beans,1.0,acre,,,,2014/15,yes,2015.0,no,,,,35.080689,-15.853133,Southern,Blantyre City,31548873,48
26482,315488730348,RG02,R01,RICE: LOCAL,rice,yes,Pure stand / Sole,,,january,2014.0,june,june,major,2016,rice,0.5,acre,,,,2014/15,yes,2015.0,no,,,,35.080689,-15.853133,Southern,Blantyre City,31548873,48
26483,315488730457,RG01,R01,MAIZE: HYBRID,maize,yes,Pure stand / Sole,,,december,2014.0,april,april,major,2016,maize,1.0,acre,,,,2014/15,yes,2015.0,no,,,,35.080689,-15.853133,Southern,Blantyre City,31548873,48
26484,315518740008,RG01,R01,MAIZE: HYBRID,maize,yes,Row Intercrop,yes,More than 3/4,december,2015.0,april,april,major,2016,maize,1.0,acre,0.6,,,2015/16,yes,2016.0,no,,,,35.027737,-15.810874,Southern,Blantyre City,31551874,51
26485,315518740008,RG01,R01,nkhwani,pumpkin leaves,yes,Row Intercrop,no,1/2,december,2015.0,january,april,major,2016,pumpkin leaves,1.0,acre,0.6,,,2015/16,yes,2016.0,no,,,,35.027737,-15.810874,Southern,Blantyre City,31551874,51
26486,315538760154,RG01,R01,MAIZE: LOCAL,maize,yes,Pure stand / Sole,,,november,2015.0,april,april,major,2016,maize,0.5,acre,0.44,,,2015/16,yes,2016.0,no,,,,34.982374,-15.826831,Southern,Blantyre City,31553876,53
26487,315538760607,RG01,R01,MAIZE: LOCAL,maize,yes,Mixed stand,yes,Less than 1/4,december,2015.0,april,april,major,2016,maize,2.0,acre,0.9,,,2015/16,yes,2016.0,no,,,,34.982374,-15.826831,Southern,Blantyre City,31553876,53
26488,315538760607,RG01,R01,nkhwani,pumpkin leaves,yes,Mixed stand,yes,Less than 1/4,december,2015.0,february,february,major,2016,pumpkin leaves,2.0,acre,0.9,,,2015/16,yes,2016.0,no,,,,34.982374,-15.826831,Southern,Blantyre City,31553876,53
26489,315548770028,RG01,R01,MAIZE: HYBRID,maize,yes,Pure stand / Sole,,,december,2014.0,april,april,major,2016,maize,1.0,acre,0.83,,,2014/15,yes,2015.0,no,,,,35.043412,-15.852817,Southern,Blantyre City,31554877,54
26490,315558780020,RG01,R01,MAIZE: LOCAL,maize,yes,Row Intercrop,yes,More than 3/4,november,2015.0,april,april,major,2016,maize,1.0,acre,,,,2015/16,yes,2016.0,no,,,,35.05698,-15.84688,Southern,Blantyre City,31555878,55
26491,315558780020,RG01,R01,PIGEONPEA(NANDOLO),pigeonpea,yes,Row Intercrop,yes,More than 3/4,november,2015.0,july,july,major,2016,pigeonpea,1.0,acre,,,,2015/16,yes,2016.0,no,,,,35.05698,-15.84688,Southern,Blantyre City,31555878,55
26492,315558780020,RG02,R01,GROUNDNUT: CHALIMBANA,groundnut,yes,Row Intercrop,yes,More than 3/4,november,2015.0,june,june,major,2016,groundnut,0.5,acre,,,,2015/16,yes,2016.0,no,,,,35.05698,-15.84688,Southern,Blantyre City,31555878,55
26493,315558780020,RG02,R01,PIGEONPEA(NANDOLO),pigeonpea,yes,Row Intercrop,yes,More than 3/4,november,2015.0,july,july,major,2016,pigeonpea,0.5,acre,,,,2015/16,yes,2016.0,no,,,,35.05698,-15.84688,Southern,Blantyre City,31555878,55
26494,315558780020,RG03,R01,GROUNDNUT: CHALIMBANA,groundnut,yes,Row Intercrop,yes,More than 3/4,november,2015.0,june,june,major,2016,groundnut,0.5,acre,,,,2015/16,yes,2016.0,no,,,,35.05698,-15.84688,Southern,Blantyre City,31555878,55
26495,315558780020,RG03,R01,PIGEONPEA(NANDOLO),pigeonpea,yes,Row Intercrop,yes,More than 3/4,november,2015.0,july,july,major,2016,pigeonpea,0.5,acre,,,,2015/16,yes,2016.0,no,,,,35.05698,-15.84688,Southern,Blantyre City,31555878,55
26496,315558780064,RG01,,,,,,,,,,,,major,2016,,,,,,,2015/16,yes,2016.0,no,,,,35.05698,-15.84688,Southern,Blantyre City,31555878,55
26497,315558780174,RG01,R01,MAIZE: LOCAL,maize,yes,Mixed stand,yes,More than 3/4,december,2015.0,april,april,major,2016,maize,0.25,acre,0.07,,,2015/16,yes,2016.0,no,,,,35.05698,-15.84688,Southern,Blantyre City,31555878,55
26498,315558780174,RG01,R01,beans,beans,yes,Mixed stand,yes,1/2,may,2015.0,april,april,major,2016,beans,0.25,acre,0.07,,,2015/16,yes,2016.0,no,,,,35.05698,-15.84688,Southern,Blantyre City,31555878,55
26499,315558780174,RG01,R01,nkhwani,pumpkin leaves,yes,Mixed stand,no,1/4,december,2015.0,january,april,major,2016,pumpkin leaves,0.25,acre,0.07,,,2015/16,yes,2016.0,no,,,,35.05698,-15.84688,Southern,Blantyre City,31555878,55
26500,315558780241,RG01,R01,MAIZE: LOCAL,maize,yes,Mixed stand,yes,Less than 1/4,november,2015.0,may,may,major,2016,maize,0.3,acre,0.12,,,2015/16,yes,2016.0,no,,,,35.05698,-15.84688,Southern,Blantyre City,31555878,55
26501,315558780241,RG01,R01,SWEET POTATO,sweet potato,yes,Mixed stand,yes,Less than 1/4,january,2016.0,may,may,major,2016,sweet potato,0.3,acre,0.12,,,2015/16,yes,2016.0,no,,,,35.05698,-15.84688,Southern,Blantyre City,31555878,55
26502,315558780241,RG01,R01,nkhwani,pumpkin leaves,yes,Mixed stand,no,Less than 1/4,november,2015.0,march,march,major,2016,pumpkin leaves,0.3,acre,0.12,,,2015/16,yes,2016.0,no,,,,35.05698,-15.84688,Southern,Blantyre City,31555878,55
26503,315558780351,RG01,R01,MAIZE: HYBRID RECYCLED,maize,yes,Row Intercrop,yes,More than 3/4,december,2015.0,april,april,major,2016,maize,1.0,acre,,,,2015/16,yes,2016.0,no,,,,35.05698,-15.84688,Southern,Blantyre City,31555878,55
26504,315558780351,RG01,R01,beans,beans,yes,Row Intercrop,yes,More than 3/4,december,2015.0,march,march,major,2016,beans,1.0,acre,,,,2015/16,yes,2016.0,no,,,,35.05698,-15.84688,Southern,Blantyre City,31555878,55
26505,315558780351,RG02,,,,,,,,,,,,major,2016,,,,,,,2015/16,yes,2016.0,no,,,,35.05698,-15.84688,Southern,Blantyre City,31555878,55
26506,101011020112,DG01,D01,,tomato,yes,Pure stand,,,june,2015.0,september,september,minor,2016,tomato,0.25,acre,0.16,,,2015/16,yes,2016.0,yes,,,,33.254616,-9.624898,North,Chitipa,10101102,1
26507,101011020122,DG01,D01,,chinese cabbage,yes,Pure stand,,,august,2015.0,september,november,minor,2016,chinese cabbage,0.1,acre,0.08,,,2015/16,yes,2015.0,yes,,,,33.254616,-9.624898,North,Chitipa,10101102,1
26508,101011020146,DG01,D01,,maize,yes,Mixed stand,yes,More than 3/4,october,2015.0,december,december,minor,2016,maize,0.25,acre,0.29,,,2015/16,yes,2015.0,yes,,,,33.254616,-9.624898,North,Chitipa,10101102,1
26509,101011020146,DG01,D01,,pumpkin leaves,yes,Mixed stand,no,1/4,october,2015.0,november,december,minor,2016,pumpkin leaves,0.25,acre,0.29,,,2015/16,yes,2015.0,yes,,,,33.254616,-9.624898,North,Chitipa,10101102,1
26510,101011020157,DG01,D01,,tomato,yes,Pure stand,,,september,2015.0,december,january,minor,2016,tomato,0.25,acre,0.31,,,2015/16,yes,2015.0,yes,,,,33.254616,-9.624898,North,Chitipa,10101102,1
26511,101011020189,DG01,D01,,chinese cabbage,no,Pure stand,,,,,,,minor,2016,chinese cabbage,0.2,acre,,,,2014/15,yes,2015.0,yes,,,,33.254616,-9.624898,North,Chitipa,10101102,1
26512,101011020200,DG01,D01,,beans,yes,Pure stand,,,august,2015.0,december,december,minor,2016,beans,0.25,acre,,,,2015/16,yes,2015.0,yes,,,,33.254616,-9.624898,North,Chitipa,10101102,1
26513,101011020232,RG01,D01,,chinese cabbage,yes,,,,,,,,minor,2016,chinese cabbage,,,,,,2015/16,yes,2015.0,yes,,,,33.254616,-9.624898,North,Chitipa,10101102,1
26514,101011040171,DG01,D01,,maize,yes,Pure stand,,,october,2015.0,february,february,minor,2016,maize,1.0,acre,0.28,,,2014/15,yes,2015.0,yes,,,,33.238482,-9.673118,North,Chitipa,10101104,1
26515,101011060384,DG01,D01,,chinese cabbage,yes,Row Intercrop,no,3/4,may,2016.0,july,july,minor,2016,chinese cabbage,0.2,acre,0.2,,,2015/16,yes,2016.0,yes,,,,33.307894,-9.776431,North,Chitipa,10101106,1
26516,101011060384,DG01,D01,,other,yes,Row Intercrop,no,1/2,may,2016.0,july,august,minor,2016,other,0.2,acre,0.2,,,2015/16,yes,2016.0,yes,,,,33.307894,-9.776431,North,Chitipa,10101106,1
26517,101021090035,DG01,D01,,irish potato,yes,Pure stand,,,july,2016.0,november,december,minor,2016,irish potato,0.5,acre,,,,2015/16,yes,2016.0,yes,,,,33.40707,-9.678125,North,Chitipa,10102109,2
26518,101021090149,DG01,D01,,cabbage,yes,Pure stand,,,september,2016.0,november,january,minor,2016,cabbage,1.0,acre,,,,2015/16,yes,2016.0,yes,,,,33.40707,-9.678125,North,Chitipa,10102109,2
26519,101021090149,DG01,D02,,onion,yes,Pure stand,,,september,2016.0,february,april,minor,2016,onion,0.5,acre,,,,2015/16,yes,2016.0,yes,,,,33.40707,-9.678125,North,Chitipa,10102109,2
26520,101021090149,DG01,D03,,irish potato,yes,Pure stand,,,august,2016.0,november,january,minor,2016,irish potato,0.5,acre,,,,2015/16,yes,2016.0,yes,,,,33.40707,-9.678125,North,Chitipa,10102109,2
26521,101021090206,RG02,D01,,maize,yes,Pure stand,,,september,2015.0,january,january,minor,2016,maize,0.5,acre,,,,2015/16,yes,2016.0,yes,,,,33.40707,-9.678125,North,Chitipa,10102109,2
26522,101021090225,DG01,D01,,maize,yes,Pure stand,,,july,2016.0,november,november,minor,2016,maize,0.25,acre,,,,2015/16,yes,2016.0,yes,,,,33.40707,-9.678125,North,Chitipa,10102109,2
26523,101021100010,DG01,D01,,maize,yes,Pure stand,,,september,2015.0,november,december,minor,2016,maize,0.25,acre,0.03,,,2015/16,yes,2015.0,yes,,,,33.572901,-9.70643,North,Chitipa,10102110,2
