country,adm1,adm2,adm3,adm4,lat,lon,GPS_level,hhID,fieldID,plotID,crop,plot_area_measured_ha,plot_area_reported_ha,plot_area_reported_localUnit,localUnit_area,crop_area_share,planting_year,planting_month,harvest_year_begin,harvest_month_begin,harvest_year_end,harvest_month_end,harvest_year,harvest_month,dataset_name,dataset_doi
Malawi,northern,chitipa,,,-9.550397,33.291558,3,101011010027,rg02,r01,groundnut,0.1618742568941431,0.2023428211176788,0.5,acre,87.5,2015.0,12.0,,5.0,,5.0,,,mwi_2016_ihs-iv_v04_m,https://doi.org/10.48529/g2p9-9r19
Malawi,northern,chitipa,,,-9.550397,33.291558,3,101011010027,rg02,r01,sunflower,0.1618742568941431,0.2023428211176788,0.5,acre,12.5,2015.0,12.0,,5.0,,6.0,,,mwi_2016_ihs-iv_v04_m,https://doi.org/10.48529/g2p9-9r19
Malawi,northern,chitipa,,,-9.550397,33.291558,3,101011010036,rg01,r01,maize,0.3723107908565291,0.2023428211176788,0.5,acre,75.0,2015.0,12.0,,6.0,,6.0,,,mwi_2016_ihs-iv_v04_m,https://doi.org/10.48529/g2p9-9r19
Malawi,northern,chitipa,,,-9.550397,33.291558,3,101011010036,rg01,r01,beans,0.3723107908565291,0.2023428211176788,0.5,acre,25.0,2015.0,12.0,,2.0,,3.0,,,mwi_2016_ihs-iv_v04_m,https://doi.org/10.48529/g2p9-9r19
Malawi,northern,chitipa,,,-9.550397,33.291558,3,101011010044,rg01,r01,maize,0.5665598991295008,0.4046856422353577,1.0,acre,87.5,2015.0,12.0,,6.0,,7.0,,,mwi_2016_ihs-iv_v04_m,https://doi.org/10.48529/g2p9-9r19
Malawi,northern,chitipa,,,-9.550397,33.291558,3,101011010044,rg01,r01,beans,0.5665598991295008,0.4046856422353577,1.0,acre,25.0,2015.0,12.0,,3.0,,4.0,,,mwi_2016_ihs-iv_v04_m,https://doi.org/10.48529/g2p9-9r19
Malawi,northern,chitipa,,,-9.550397,33.291558,3,101011010044,rg01,r01,pumpkin leaves,0.5665598991295008,0.4046856422353577,1.0,acre,25.0,2015.0,12.0,,2.0,,6.0,,,mwi_2016_ihs-iv_v04_m,https://doi.org/10.48529/g2p9-9r19
Malawi,northern,chitipa,,,-9.550397,33.291558,3,101011010044,rg02,r01,maize,0.6191690326200973,0.343982795900054,0.85,acre,75.0,2015.0,12.0,,6.0,,7.0,,,mwi_2016_ihs-iv_v04_m,https://doi.org/10.48529/g2p9-9r19
Malawi,northern,chitipa,,,-9.550397,33.291558,3,101011010044,rg02,r01,beans,0.6191690326200973,0.343982795900054,0.85,acre,25.0,2015.0,12.0,,3.0,,4.0,,,mwi_2016_ihs-iv_v04_m,https://doi.org/10.48529/g2p9-9r19
Malawi,northern,chitipa,,,-9.550397,33.291558,3,101011010044,rg02,r01,pumpkin leaves,0.6191690326200973,0.343982795900054,0.85,acre,25.0,2015.0,12.0,,2.0,,5.0,,,mwi_2016_ihs-iv_v04_m,https://doi.org/10.48529/g2p9-9r19
Malawi,northern,chitipa,,,-9.550397,33.291558,3,101011010044,rg03,r01,groundnut,0.0890308412917787,0.2023428211176788,0.5,acre,,2015.0,12.0,,6.0,,6.0,,,mwi_2016_ihs-iv_v04_m,https://doi.org/10.48529/g2p9-9r19
Malawi,northern,chitipa,,,-9.550397,33.291558,3,101011010052,rg01,r01,maize,0.5422787605953794,0.2023428211176788,0.5,acre,75.0,2015.0,12.0,,5.0,,6.0,,,mwi_2016_ihs-iv_v04_m,https://doi.org/10.48529/g2p9-9r19
Malawi,northern,chitipa,,,-9.550397,33.291558,3,101011010052,rg01,r01,beans,0.5422787605953794,0.2023428211176788,0.5,acre,25.0,2015.0,12.0,,3.0,,5.0,,,mwi_2016_ihs-iv_v04_m,https://doi.org/10.48529/g2p9-9r19
Malawi,northern,chitipa,,,-9.550397,33.291558,3,101011010052,rg02,r01,groundnut,0.7284341560236438,0.4046856422353577,1.0,acre,,2015.0,12.0,,5.0,,6.0,,,mwi_2016_ihs-iv_v04_m,https://doi.org/10.48529/g2p9-9r19
Malawi,northern,chitipa,,,-9.550397,33.291558,3,101011010060,rg01,r01,maize,0.4006387858130041,0.4046856422353577,1.0,acre,75.0,2015.0,12.0,,6.0,,6.0,,,mwi_2016_ihs-iv_v04_m,https://doi.org/10.48529/g2p9-9r19
Malawi,northern,chitipa,,,-9.550397,33.291558,3,101011010060,rg01,r01,beans,0.4006387858130041,0.4046856422353577,1.0,acre,25.0,2015.0,12.0,,3.0,,4.0,,,mwi_2016_ihs-iv_v04_m,https://doi.org/10.48529/g2p9-9r19
Malawi,northern,chitipa,,,-9.550397,33.291558,3,101011010060,rg02,r01,maize,0.2144833903847396,0.3237485137882862,0.8,acre,50.0,2015.0,12.0,,6.0,,7.0,,,mwi_2016_ihs-iv_v04_m,https://doi.org/10.48529/g2p9-9r19
Malawi,northern,chitipa,,,-9.550397,33.291558,3,101011010060,rg02,r01,beans,0.2144833903847396,0.3237485137882862,0.8,acre,50.0,2015.0,12.0,,3.0,,4.0,,,mwi_2016_ihs-iv_v04_m,https://doi.org/10.48529/g2p9-9r19
Malawi,northern,chitipa,,,-9.550397,33.291558,3,101011010069,rg01,r01,maize,0.2063896775400324,0.4046856422353577,1.0,acre,75.0,2015.0,12.0,,6.0,,6.0,,,mwi_2016_ihs-iv_v04_m,https://doi.org/10.48529/g2p9-9r19
Malawi,northern,chitipa,,,-9.550397,33.291558,3,101011010069,rg01,r01,beans,0.2063896775400324,0.4046856422353577,1.0,acre,25.0,2015.0,12.0,,6.0,,6.0,,,mwi_2016_ihs-iv_v04_m,https://doi.org/10.48529/g2p9-9r19
Malawi,northern,chitipa,,,-9.550397,33.291558,3,101011010077,rg01,r01,maize,0.6232158890424508,0.4046856422353577,1.0,acre,50.0,2015.0,12.0,,6.0,,6.0,,,mwi_2016_ihs-iv_v04_m,https://doi.org/10.48529/g2p9-9r19
Malawi,northern,chitipa,,,-9.550397,33.291558,3,101011010077,rg01,r01,beans,0.6232158890424508,0.4046856422353577,1.0,acre,50.0,2015.0,12.0,,5.0,,5.0,,,mwi_2016_ihs-iv_v04_m,https://doi.org/10.48529/g2p9-9r19
Malawi,northern,chitipa,,,-9.550397,33.291558,3,101011010077,rg02,r01,maize,1.537805440494359,0.8093712844707154,2.0,acre,,2015.0,12.0,,6.0,,6.0,,,mwi_2016_ihs-iv_v04_m,https://doi.org/10.48529/g2p9-9r19
Malawi,northern,chitipa,,,-9.550397,33.291558,3,101011010085,rg01,r01,maize,0.3965919293906505,0.4046856422353577,1.0,acre,75.0,2015.0,12.0,,6.0,,6.0,,,mwi_2016_ihs-iv_v04_m,https://doi.org/10.48529/g2p9-9r19
Malawi,northern,chitipa,,,-9.550397,33.291558,3,101011010085,rg01,r01,beans,0.3965919293906505,0.4046856422353577,1.0,acre,25.0,2015.0,12.0,,5.0,,5.0,,,mwi_2016_ihs-iv_v04_m,https://doi.org/10.48529/g2p9-9r19
Malawi,northern,chitipa,,,-9.550397,33.291558,3,101011010085,rg02,r01,maize,0.3682639344341755,0.2023428211176788,0.5,acre,,2015.0,12.0,,6.0,,6.0,,,mwi_2016_ihs-iv_v04_m,https://doi.org/10.48529/g2p9-9r19
Malawi,northern,chitipa,,,-9.550397,33.291558,3,101011010093,rg01,r01,maize,0.1497336876270823,0.2023428211176788,0.5,acre,75.0,2015.0,12.0,,6.0,,6.0,,,mwi_2016_ihs-iv_v04_m,https://doi.org/10.48529/g2p9-9r19
Malawi,northern,chitipa,,,-9.550397,33.291558,3,101011010093,rg01,r01,beans,0.1497336876270823,0.2023428211176788,0.5,acre,25.0,2015.0,12.0,,5.0,,5.0,,,mwi_2016_ihs-iv_v04_m,https://doi.org/10.48529/g2p9-9r19
Malawi,northern,chitipa,,,-9.550397,33.291558,3,101011010093,rg02,r01,maize,,0.4046856422353577,1.0,acre,,2015.0,12.0,,6.0,,6.0,,,mwi_2016_ihs-iv_v04_m,https://doi.org/10.48529/g2p9-9r19
Malawi,northern,chitipa,,,-9.550397,33.291558,3,101011010102,rg01,r01,maize,,0.4046856422353577,1.0,acre,87.5,2015.0,12.0,,6.0,,6.0,,,mwi_2016_ihs-iv_v04_m,https://doi.org/10.48529/g2p9-9r19
Malawi,northern,chitipa,,,-9.550397,33.291558,3,101011010102,rg01,r01,beans,,0.4046856422353577,1.0,acre,75.0,2015.0,12.0,,4.0,,6.0,,,mwi_2016_ihs-iv_v04_m,https://doi.org/10.48529/g2p9-9r19
Malawi,northern,chitipa,,,-9.550397,33.291558,3,101011010110,rg01,r01,maize,2.0315219240214955,0.8093712844707154,2.0,acre,87.5,2015.0,12.0,,6.0,,7.0,,,mwi_2016_ihs-iv_v04_m,https://doi.org/10.48529/g2p9-9r19
Malawi,northern,chitipa,,,-9.550397,33.291558,3,101011010110,rg01,r01,pumpkin leaves,2.0315219240214955,0.8093712844707154,2.0,acre,50.0,2015.0,12.0,,5.0,,6.0,,,mwi_2016_ihs-iv_v04_m,https://doi.org/10.48529/g2p9-9r19
Malawi,northern,chitipa,,,-9.550397,33.291558,3,101011010118,rg01,r01,maize,0.6798718789554009,0.6070284633530365,1.5,acre,87.5,2015.0,12.0,,6.0,,6.0,,,mwi_2016_ihs-iv_v04_m,https://doi.org/10.48529/g2p9-9r19
Malawi,northern,chitipa,,,-9.550397,33.291558,3,101011010118,rg01,r01,pumpkin leaves,0.6798718789554009,0.6070284633530365,1.5,acre,50.0,2015.0,12.0,,6.0,,6.0,,,mwi_2016_ihs-iv_v04_m,https://doi.org/10.48529/g2p9-9r19
Malawi,northern,chitipa,,,-9.550397,33.291558,3,101011010126,rg01,r01,maize,0.4937164835271364,0.5058570527941971,1.25,acre,87.5,2015.0,12.0,,5.0,,5.0,,,mwi_2016_ihs-iv_v04_m,https://doi.org/10.48529/g2p9-9r19
Malawi,northern,chitipa,,,-9.550397,33.291558,3,101011010126,rg01,r01,beans,0.4937164835271364,0.5058570527941971,1.25,acre,75.0,2015.0,12.0,,5.0,,6.0,,,mwi_2016_ihs-iv_v04_m,https://doi.org/10.48529/g2p9-9r19
Malawi,northern,chitipa,,,-9.550397,33.291558,3,101011010126,rg02,r01,beans,0.1133119798259001,0.1214056926706073,0.3,acre,87.5,2015.0,12.0,,5.0,,6.0,,,mwi_2016_ihs-iv_v04_m,https://doi.org/10.48529/g2p9-9r19
Malawi,northern,chitipa,,,-9.624898,33.254616,3,101011020011,rg01,r01,beans,0.631309601887158,0.6070284633530365,1.5,acre,87.5,2015.0,12.0,,5.0,,5.0,,,mwi_2016_ihs-iv_v04_m,https://doi.org/10.48529/g2p9-9r19
