case_id,ea_id,reside,hh_wgt,qx_type,hh_a01,hh_a02,hh_a02b,hh_a11,hh_a13,hh_a22_1,hh_a22_2,hh_a23_1,hh_a23a_1,hh_a23b_1,hh_a23c_1,hh_a23_2,hh_a23a_2,hh_a23b_2,hh_a23c_2,hh_a25_1,hh_a25_2,hh_a26_1,hh_a26a_1,hh_a26b_1,hh_a26c_1,hh_a26_2,hh_a26a_2,hh_a26b_2,hh_a26c_2,hh_a31_1,hh_a31_2,hh_a32_1,hh_a32a_1,hh_a32b_1,hh_a32c_1,hh_a32_2,hh_a32a_2,hh_a32b_2,hh_a32c_2,hh_a34_1,hh_a34_2,hh_a35_1,hh_a35a_1,hh_a35b_1,hh_a35c_1,hh_a35_2,hh_a35a_2,hh_a35b_2,hh_a35c_2,hh_g09,hh_m00,hh_o00,hh_s01,hh_w01,int_outcome_1,int_outcome_2
302031220242,30203122,rural,374.9982,Cross-Section,Machinga,3,Kawinga,No,,104,,23 Dec 10,23,12,2010,,,,,150,,23 Dec 10,23,12,2010,,,,,109,,23 Dec 10,23,12,2010,,,,,5,,14 Mar 11,14,3,2011,,,,,No,Yes,No,No,No,Complete,
302031220277,30203122,rural,374.9982,Cross-Section,Machinga,3,Kawinga,No,,104,,22 Dec 10,22,12,2010,,,,,150,,22 Dec 10,22,12,2010,,,,,109,,23 Dec 10,23,12,2010,,,,,5,,14 Mar 11,14,3,2011,,,,,No,Yes,No,No,No,Complete,
302031220294,30203122,rural,374.9982,Cross-Section,Machinga,3,Kawinga,No,,101,,22 Dec 10,22,12,2010,,,,,150,,22 Dec 10,22,12,2010,,,,,109,,23 Dec 10,23,12,2010,,,,,5,,14 Mar 11,14,3,2011,,,,,No,Yes,Yes,No,No,Complete,
302031220311,30203122,rural,374.9982,Cross-Section,Machinga,3,Kawinga,No,,103,,23 Dec 10,23,12,2010,,,,,150,,23 Dec 10,23,12,2010,,,,,109,,23 Dec 10,23,12,2010,,,,,5,,14 Mar 11,14,3,2011,,,,,No,Yes,No,No,Yes,Complete,
302031220346,30203122,rural,374.9982,Cross-Section,Machinga,3,Kawinga,No,,104,,23 Dec 10,23,12,2010,,,,,150,,23 Dec 10,23,12,2010,,,,,109,,23 Dec 10,23,12,2010,,,,,5,,14 Mar 11,14,3,2011,,,,,No,Yes,No,No,No,Complete,
302031420010,30203142,rural,173.49969,Cross-Section,Machinga,3,Kawinga,No,,103,,13 Jan 11,13,1,2011,,,,,150,,14 Jan 11,14,1,2011,,,,,109,,14 Jan 11,14,1,2011,,,,,22,,23 Mar 11,23,3,2011,,,,,No,Yes,Yes,No,No,Complete,
302031420019,30203142,rural,173.49969,Cross-Section,Machinga,3,Kawinga,No,,102,,13 Jan 11,13,1,2011,,,,,150,,14 Jan 11,14,1,2011,,,,,109,,14 Jan 11,14,1,2011,,,,,22,,23 Mar 11,23,3,2011,,,,,No,Yes,No,No,No,Complete,
302031420028,30203142,rural,173.49969,Cross-Section,Machinga,3,Kawinga,No,,104,,13 Jan 11,13,1,2011,,,,,150,,14 Jan 11,14,1,2011,,,,,109,,14 Jan 11,14,1,2011,,,,,22,,24 Mar 11,24,3,2011,,,,,No,Yes,No,No,No,Complete,
302031420038,30203142,rural,173.49969,Cross-Section,Machinga,3,Kawinga,No,,101,,13 Jan 11,13,1,2011,,,,,150,,14 Jan 11,14,1,2011,,,,,109,,14 Jan 11,14,1,2011,,,,,22,,24 Mar 11,24,3,2011,,,,,No,Yes,No,No,No,Complete,
302031420056,30203142,rural,173.49969,Cross-Section,Machinga,3,Kawinga,No,,101,,13 Jan 11,13,1,2011,,,,,150,,14 Jan 11,14,1,2011,,,,,109,,14 Jan 11,14,1,2011,,,,,22,,24 Mar 11,24,3,2011,,,,,No,Yes,No,No,No,Complete,
302031420065,30203142,rural,173.49969,Cross-Section,Machinga,3,Kawinga,No,,101,,14 Jan 11,14,1,2011,,,,,150,,15 Jan 11,15,1,2011,,,,,109,,17 Jan 11,17,1,2011,,,,,22,,24 Mar 11,24,3,2011,,,,,No,Yes,No,No,No,Complete,
302031420074,30203142,rural,173.49969,Cross-Section,Machinga,3,Kawinga,No,,104,,14 Jan 11,14,1,2011,,,,,150,,15 Jan 11,15,1,2011,,,,,109,,17 Jan 11,17,1,2011,,,,,22,,24 Mar 11,24,3,2011,,,,,No,Yes,No,No,No,Complete,
302031420084,30203142,rural,173.49969,Cross-Section,Machinga,3,Kawinga,No,,101,,14 Jan 11,14,1,2011,,,,,150,,15 Jan 11,15,1,2011,,,,,109,,17 Jan 11,17,1,2011,,,,,22,,24 Mar 11,24,3,2011,,,,,No,Yes,Yes,No,No,Complete,
302031420102,30203142,rural,173.49969,Cross-Section,Machinga,3,Kawinga,No,,103,,14 Jan 11,14,1,2011,,,,,150,,15 Jan 11,15,1,2011,,,,,109,,15 Jan 11,15,1,2011,,,,,22,,24 Mar 11,24,3,2011,,,,,No,Yes,Yes,No,No,Complete,
302031420111,30203142,rural,173.49969,Cross-Section,Machinga,3,Kawinga,No,,103,,14 Jan 11,14,1,2011,,,,,150,,15 Jan 11,15,1,2011,,,,,109,,15 Jan 11,15,1,2011,,,,,22,,24 Mar 11,24,3,2011,,,,,No,Yes,Yes,No,No,Complete,
302031420121,30203142,rural,173.49969,Cross-Section,Machinga,3,Kawinga,No,,102,,14 Jan 11,14,1,2011,,,,,150,,15 Jan 11,15,1,2011,,,,,109,,17 Jan 11,17,1,2011,,,,,22,,24 Mar 11,24,3,2011,,,,,No,Yes,No,No,No,Complete,
302031420130,30203142,rural,173.49969,Cross-Section,Machinga,3,Kawinga,No,,104,,14 Jan 11,14,1,2011,,,,,150,,15 Jan 11,15,1,2011,,,,,109,,17 Jan 11,17,1,2011,,,,,22,,24 Mar 11,24,3,2011,,,,,No,Yes,No,No,No,Complete,
302031420148,30203142,rural,173.49969,Cross-Section,Machinga,3,Kawinga,No,,104,,13 Jan 11,13,1,2011,,,,,150,,14 Jan 11,14,1,2011,,,,,109,,14 Jan 11,14,1,2011,,,,,22,,24 Mar 11,24,3,2011,,,,,No,Yes,No,No,No,Complete,
302031420158,30203142,rural,173.49969,Cross-Section,Machinga,3,Kawinga,No,,102,,14 Jan 11,14,1,2011,,,,,150,,15 Jan 11,15,1,2011,,,,,109,,17 Jan 11,17,1,2011,,,,,22,,24 Mar 11,24,3,2011,,,,,Yes,Yes,No,No,No,Complete,
302031420167,30203142,rural,173.49969,Cross-Section,Machinga,3,Kawinga,No,,102,,13 Jan 11,13,1,2011,,,,,150,,14 Jan 11,14,1,2011,,,,,109,,14 Jan 11,14,1,2011,,,,,22,,24 Mar 11,24,3,2011,,,,,No,Yes,No,No,No,Complete,
302031420185,30203142,rural,173.49969,Cross-Section,Machinga,3,Kawinga,No,,103,,13 Jan 11,13,1,2011,,,,,150,,14 Jan 11,14,1,2011,,,,,109,,14 Jan 11,14,1,2011,,,,,22,,23 Mar 11,23,3,2011,,,,,No,Yes,No,No,No,Complete,
302032560031,30203256,rural,342.8786,Cross-Section,Machinga,3,Kawinga,No,,104,,29 Mar 10,29,3,2010,,,,,100,,07 Apr 10,7,4,2010,,,,,109,,08 Apr 10,8,4,2010,,,,,2,,02 Jun 10,2,6,2010,,,,,No,Yes,Yes,No,No,Complete,
302032560038,30203256,rural,342.8786,Cross-Section,Machinga,3,Kawinga,No,,103,,31 Mar 10,31,3,2010,,,,,100,,07 Apr 10,7,4,2010,,,,,109,,08 Apr 10,8,4,2010,,,,,2,,02 Jun 10,2,6,2010,,,,,No,Yes,No,No,No,Complete,
302032560040,30203256,rural,342.8786,Cross-Section,Machinga,3,Kawinga,No,,103,,29 Mar 10,29,3,2010,,,,,100,,07 Apr 10,7,4,2010,,,,,109,,08 Apr 10,8,4,2010,,,,,2,,01 Jun 10,1,6,2010,,,,,No,Yes,No,No,No,Complete,
302032560074,30203256,rural,342.8786,Cross-Section,Machinga,3,Kawinga,No,,101,,31 Mar 10,31,3,2010,,,,,100,,07 Apr 10,7,4,2010,,,,,109,,08 Apr 10,8,4,2010,,,,,2,,02 Jun 10,2,6,2010,,,,,No,Yes,No,No,No,Complete,
302032560086,30203256,rural,342.8786,Cross-Section,Machinga,3,Kawinga,No,,102,,29 Mar 10,29,3,2010,,,,,100,,31 Mar 10,31,3,2010,,,,,109,,07 Apr 10,7,4,2010,,,,,2,,01 Jun 10,1,6,2010,,,,,No,Yes,No,No,No,Complete,
302032560149,30203256,rural,342.8786,Cross-Section,Machinga,3,Kawinga,No,,104,,29 Mar 10,29,3,2010,,,,,100,,31 Mar 10,31,3,2010,,,,,109,,08 Apr 10,8,4,2010,,,,,2,,02 Jun 10,2,6,2010,,,,,No,Yes,No,Yes,No,Complete,
302032560163,30203256,rural,342.8786,Cross-Section,Machinga,3,Kawinga,No,,102,,29 Mar 10,29,3,2010,,,,,100,,07 Apr 10,7,4,2010,,,,,109,,08 Apr 10,8,4,2010,,,,,2,,02 Jun 10,2,6,2010,,,,,No,Yes,No,No,No,Complete,
302032560182,30203256,rural,342.8786,Cross-Section,Machinga,3,Kawinga,No,,101,,30 Mar 10,30,3,2010,,,,,100,,31 Mar 10,31,3,2010,,,,,109,,07 Apr 10,7,4,2010,,,,,2,,01 Jun 10,1,6,2010,,,,,No,Yes,No,Yes,No,Complete,
302032560188,30203256,rural,342.8786,Cross-Section,Machinga,3,Kawinga,No,,103,,30 Mar 10,30,3,2010,,,,,100,,02 Apr 10,2,4,2010,,,,,109,,08 Apr 10,8,4,2010,,,,,2,,02 Mar 10,2,3,2010,,,,,No,Yes,No,No,No,Complete,
302032560224,30203256,rural,342.8786,Cross-Section,Machinga,3,Kawinga,No,,104,,27 Mar 10,27,3,2010,,,,,100,,31 Mar 10,31,3,2010,,,,,109,,08 Apr 10,8,4,2010,,,,,2,,01 Jun 10,1,6,2010,,,,,No,Yes,No,No,No,Complete,
302032560227,30203256,rural,342.8786,Cross-Section,Machinga,3,Kawinga,No,,104,,31 Mar 10,31,3,2010,,,,,100,,31 Mar 10,31,3,2010,,,,,109,,07 Apr 10,7,4,2010,,,,,2,,01 Jun 10,1,6,2010,,,,,Yes,Yes,No,No,No,Complete,
302032560250,30203256,rural,342.8786,Cross-Section,Machinga,3,Kawinga,No,,102,,30 Mar 10,30,3,2010,,,,,100,,07 Apr 10,7,4,2010,,,,,109,,08 Apr 10,8,4,2010,,,,,2,,02 Jun 10,2,6,2010,,,,,No,Yes,No,No,No,Complete,
302032560272,30203256,rural,342.8786,Cross-Section,Machinga,3,Kawinga,No,,101,,29 Mar 10,29,3,2010,,,,,100,,31 Mar 10,31,3,2010,,,,,109,,08 Apr 10,8,4,2010,,,,,2,,01 Jun 10,1,6,2010,,,,,Yes,Yes,No,No,No,Complete,
302032560283,30203256,rural,342.8786,Cross-Section,Machinga,3,Kawinga,No,,102,,31 Mar 10,31,3,2010,,,,,100,,07 Apr 10,7,4,2010,,,,,109,,07 Apr 10,7,4,2010,,,,,2,,02 Jun 10,2,6,2010,,,,,Yes,Yes,No,No,No,Complete,
302032560301,30203256,rural,342.8786,Cross-Section,Machinga,3,Kawinga,No,,101,,31 Mar 10,31,3,2010,,,,,100,,07 Apr 10,7,4,2010,,,,,109,,08 Apr 10,8,4,2010,,,,,2,,02 Jun 10,2,6,2010,,,,,Yes,Yes,No,No,No,Complete,
302032560302,30203256,rural,342.8786,Cross-Section,Machinga,3,Kawinga,No,,103,,31 Mar 10,31,3,2010,,,,,100,,02 Apr 10,2,4,2010,,,,,109,,08 Apr 10,8,4,2010,,,,,2,,02 Jun 10,2,6,2010,,,,,No,Yes,No,No,No,Complete,
302037670001,30203767,rural,247.3699,Cross-Section,Machinga,3,Kawinga,Yes,Dwelling found but no HH member could be found,102,,14 Oct 10,14,10,2010,,,,,150,,15 Oct 10,15,10,2010,,,,,109,,20 Oct 10,20,10,2010,,,,,10,,17 Feb 11,17,2,2011,,,,,No,Yes,No,No,No,Complete,
302037670017,30203767,rural,247.3699,Cross-Section,Machinga,3,Kawinga,No,,104,,14 Oct 10,14,10,2010,,,,,150,,15 Oct 10,15,10,2010,,,,,109,,20 Oct 10,20,10,2010,,,,,10,,17 Feb 11,17,2,2011,,,,,No,Yes,No,No,No,Complete,
302037670029,30203767,rural,247.3699,Cross-Section,Machinga,3,Kawinga,No,,104,,14 Oct 10,14,10,2010,,,,,150,,15 Oct 10,15,10,2010,,,,,109,,20 Oct 10,20,10,2010,,,,,10,,16 Feb 11,16,2,2011,,,,,No,Yes,No,No,No,Complete,
302037670044,30203767,rural,247.3699,Cross-Section,Machinga,3,Kawinga,No,,103,,14 Oct 10,14,10,2010,,,,,150,,14 Oct 10,14,10,2010,,,,,109,,21 Oct 10,21,10,2010,,,,,10,,18 Feb 11,18,2,2011,,,,,No,Yes,Yes,No,No,Complete,
302037670059,30203767,rural,247.3699,Cross-Section,Machinga,3,Kawinga,No,,103,,14 Oct 10,14,10,2010,,,,,150,,14 Oct 10,14,10,2010,,,,,109,,21 Oct 10,21,10,2010,,,,,10,,18 Feb 11,18,2,2011,,,,,No,Yes,No,No,No,Complete,
302037670088,30203767,rural,247.3699,Cross-Section,Machinga,3,Kawinga,No,,102,,13 Oct 10,13,10,2010,,,,,150,,13 Oct 10,13,10,2010,,,,,109,,20 Oct 10,20,10,2010,,,,,10,,18 Feb 11,18,2,2011,,,,,No,Yes,No,No,No,Complete,
302037670103,30203767,rural,247.3699,Cross-Section,Machinga,3,Kawinga,No,,104,,13 Oct 10,13,10,2010,,,,,150,,14 Oct 10,14,10,2010,,,,,109,,20 Oct 10,20,10,2010,,,,,10,,16 Feb 11,16,2,2011,,,,,No,Yes,No,No,No,Complete,
302037670118,30203767,rural,247.3699,Cross-Section,Machinga,3,Kawinga,No,,101,,14 Oct 10,14,10,2010,,,,,150,,14 Oct 10,14,10,2010,,,,,109,,21 Oct 10,21,10,2010,,,,,10,,18 Feb 11,18,2,2011,,,,,No,Yes,No,No,No,Complete,
302037670132,30203767,rural,247.3699,Cross-Section,Machinga,3,Kawinga,No,,102,,14 Oct 10,14,10,2010,,,,,150,,14 Oct 10,14,10,2010,,,,,109,,20 Oct 10,20,10,2010,,,,,10,,17 Feb 11,17,2,2011,,,,,No,Yes,No,No,Yes,Complete,
302037670162,30203767,rural,247.3699,Cross-Section,Machinga,3,Kawinga,No,,101,,14 Oct 10,14,10,2010,,,,,150,,15 Oct 10,15,10,2010,,,,,109,,21 Oct 10,21,10,2010,,,,,10,,18 Feb 11,18,2,2011,,,,,No,Yes,No,No,No,Complete,
302037670191,30203767,rural,247.3699,Cross-Section,Machinga,3,Kawinga,No,,103,,14 Oct 10,14,10,2010,,,,,150,,14 Oct 10,14,10,2010,,,,,109,,20 Oct 10,20,10,2010,,,,,10,,17 Feb 11,17,2,2011,,,,,No,Yes,Yes,No,No,Complete,
302037670206,30203767,rural,247.3699,Cross-Section,Machinga,3,Kawinga,No,,101,,13 Oct 10,13,10,2010,,,,,150,,13 Oct 10,13,10,2010,,,,,109,,20 Oct 10,20,10,2010,,,,,10,,17 Feb 11,17,2,2011,,,,,No,Yes,Yes,No,Yes,Complete,
302037670235,30203767,rural,247.3699,Cross-Section,Machinga,3,Kawinga,No,,104,,13 Oct 10,13,10,2010,,,,,150,,14 Oct 10,14,10,2010,,,,,109,,20 Oct 10,20,10,2010,,,,,10,,17 Feb 11,17,2,2011,,,,,Yes,Yes,No,No,No,Complete,
302037670250,30203767,rural,247.3699,Cross-Section,Machinga,3,Kawinga,No,,103,,14 Oct 10,14,10,2010,,,,,150,,14 Oct 10,14,10,2010,,,,,109,,20 Oct 10,20,10,2010,,,,,10,,17 Feb 11,17,2,2011,,,,,No,Yes,No,No,No,Complete,
302037670265,30203767,rural,247.3699,Cross-Section,Machinga,3,Kawinga,No,,102,,13 Oct 10,13,10,2010,,,,,150,,13 Oct 10,13,10,2010,,,,,109,,20 Oct 10,20,10,2010,,,,,10,,17 Feb 11,17,2,2011,,,,,No,Yes,No,No,No,Complete,
302037670294,30203767,rural,247.3699,Cross-Section,Machinga,3,Kawinga,No,,101,,13 Oct 10,13,10,2010,,,,,150,,14 Oct 10,14,10,2010,,,,,109,,20 Oct 10,20,10,2010,,,,,10,,17 Feb 11,17,2,2011,,,,,No,Yes,No,No,No,Complete,
302041260020,30204126,rural,302.4639,Cross-Section,Machinga,4,S/C Chamba,No,,102,,09 Nov 10,9,11,2010,,,,,150,,10 Nov 10,10,11,2010,,,,,109,,11 Nov 10,11,11,2010,,,,,14,,03 Feb 11,3,2,2011,,,,,No,Yes,No,No,No,Complete,
302041260032,30204126,rural,302.4639,Cross-Section,Machinga,4,S/C Chamba,No,,102,,09 Nov 10,9,11,2010,,,,,150,,10 Nov 10,10,11,2010,,,,,109,,11 Nov 10,11,11,2010,,,,,14,,02 Feb 11,2,2,2011,,,,,Yes,Yes,Yes,No,No,Complete,
302041260045,30204126,rural,302.4639,Cross-Section,Machinga,4,S/C Chamba,No,,103,,09 Nov 10,9,11,2010,,,,,150,,10 Nov 10,10,11,2010,,,,,109,,11 Nov 10,11,11,2010,,,,,14,,02 Feb 11,2,2,2011,,,,,No,Yes,No,No,No,Complete,
302041260057,30204126,rural,302.4639,Cross-Section,Machinga,4,S/C Chamba,No,,104,,09 Nov 10,9,11,2010,,,,,150,,10 Nov 10,10,11,2010,,,,,109,,11 Nov 10,11,11,2010,,,,,14,,03 Feb 11,3,2,2011,,,,,No,Yes,No,No,No,Complete,
302041260081,30204126,rural,302.4639,Cross-Section,Machinga,4,S/C Chamba,No,,101,,09 Nov 10,9,11,2010,,,,,150,,10 Nov 10,10,11,2010,,,,,109,,11 Nov 10,11,11,2010,,,,,14,,02 Feb 11,2,2,2011,,,,,No,Yes,No,No,No,Complete,
302041260094,30204126,rural,302.4639,Cross-Section,Machinga,4,S/C Chamba,No,,101,,09 Nov 10,9,11,2010,,,,,150,,10 Nov 10,10,11,2010,,,,,109,,11 Nov 10,11,11,2010,,,,,14,,02 Feb 11,2,2,2011,,,,,No,Yes,No,No,Yes,Complete,
302041260106,30204126,rural,302.4639,Cross-Section,Machinga,4,S/C Chamba,No,,104,,09 Nov 10,9,11,2010,,,,,150,,10 Nov 10,10,11,2010,,,,,109,,11 Nov 10,11,11,2010,,,,,14,,03 Feb 11,3,2,2011,,,,,No,Yes,No,No,No,Complete,
302041260118,30204126,rural,302.4639,Cross-Section,Machinga,4,S/C Chamba,No,,103,,09 Nov 10,9,11,2010,,,,,150,,10 Nov 10,10,11,2010,,,,,109,,11 Nov 10,11,11,2010,,,,,14,,02 Feb 11,2,2,2011,,,,,No,Yes,No,No,No,Complete,
302041260143,30204126,rural,302.4639,Cross-Section,Machinga,4,S/C Chamba,No,,103,,11 Nov 10,11,11,2010,,,,,150,,11 Nov 10,11,11,2010,,,,,109,,13 Nov 10,13,11,2010,,,,,14,,03 Feb 11,3,2,2011,,,,,No,Yes,Yes,No,No,Complete,
302041260155,30204126,rural,302.4639,Cross-Section,Machinga,4,S/C Chamba,No,,104,,11 Nov 10,11,11,2010,,,,,150,,11 Nov 10,11,11,2010,,,,,109,,12 Nov 10,12,11,2010,,,,,14,,03 Feb 11,3,2,2011,,,,,No,Yes,No,No,No,Complete,
302041260167,30204126,rural,302.4639,Cross-Section,Machinga,4,S/C Chamba,No,,103,,11 Nov 10,11,11,2010,,,,,150,,11 Nov 10,11,11,2010,,,,,109,,13 Nov 10,13,11,2010,,,,,14,,03 Feb 11,3,2,2011,,,,,No,Yes,Yes,No,No,Complete,
302041260180,30204126,rural,302.4639,Cross-Section,Machinga,4,S/C Chamba,No,,101,,11 Nov 10,11,11,2010,,,,,150,,11 Nov 10,11,11,2010,,,,,109,,13 Nov 10,13,11,2010,,,,,14,,03 Feb 11,3,2,2011,,,,,No,Yes,No,No,No,Complete,
302041260204,30204126,rural,302.4639,Cross-Section,Machinga,4,S/C Chamba,No,,104,,11 Nov 10,11,11,2010,,,,,150,,11 Nov 10,11,11,2010,,,,,109,,12 Nov 10,12,11,2010,,,,,14,,03 Feb 11,3,2,2011,,,,,No,Yes,No,No,No,Complete,
302041260217,30204126,rural,302.4639,Cross-Section,Machinga,4,S/C Chamba,No,,102,,11 Nov 10,11,11,2010,,,,,150,,11 Nov 10,11,11,2010,,,,,109,,13 Nov 10,13,11,2010,,,,,14,,03 Feb 11,3,2,2011,,,,,No,Yes,No,No,No,Complete,
302041260229,30204126,rural,302.4639,Cross-Section,Machinga,4,S/C Chamba,No,,102,,11 Nov 10,11,11,2010,,,,,150,,11 Nov 10,11,11,2010,,,,,109,,12 Nov 10,12,11,2010,,,,,14,,03 Feb 11,3,2,2011,,,,,Yes,Yes,No,No,No,Complete,
302041260253,30204126,rural,302.4639,Cross-Section,Machinga,4,S/C Chamba,No,,101,,11 Nov 10,11,11,2010,,,,,150,,11 Nov 10,11,11,2010,,,,,109,,12 Nov 10,12,11,2010,,,,,14,,03 Feb 11,3,2,2011,,,,,No,Yes,No,No,No,Complete,
302057020034,30205702,rural,315.61621,Cross-Section,Machinga,5,S/C Mposa,No,,103,,16 Feb 11,16,2,2011,,,,,150,,17 Feb 11,17,2,2011,,,,,109,,17 Feb 11,17,2,2011,,,,,22,,25 Mar 11,25,3,2011,,,,,No,Yes,No,No,No,Complete,
302057020052,30205702,rural,315.61621,Cross-Section,Machinga,5,S/C Mposa,No,,104,,16 Feb 11,16,2,2011,,,,,150,,17 Feb 11,17,2,2011,,,,,109,,17 Feb 11,17,2,2011,,,,,22,,24 Mar 11,24,3,2011,,,,,No,Yes,No,No,No,Complete,
302057020086,30205702,rural,315.61621,Cross-Section,Machinga,5,S/C Mposa,No,,101,,16 Feb 11,16,2,2011,,,,,150,,17 Feb 11,17,2,2011,,,,,109,,18 Feb 11,18,2,2011,,,,,22,,25 Mar 11,25,3,2011,,,,,No,Yes,No,No,No,Complete,
302057020121,30205702,rural,315.61621,Cross-Section,Machinga,5,S/C Mposa,No,,104,,18 Feb 11,18,2,2011,,,,,150,,19 Feb 11,19,2,2011,,,,,109,,21 Feb 11,21,2,2011,,,,,22,,25 Mar 11,25,3,2011,,,,,Yes,Yes,No,No,No,Complete,
302057020138,30205702,rural,315.61621,Cross-Section,Machinga,5,S/C Mposa,No,,101,,18 Feb 11,18,2,2011,,,,,150,,19 Feb 11,19,2,2011,,,,,109,,21 Feb 11,21,2,2011,,,,,22,,25 Mar 11,25,3,2011,,,,,No,Yes,No,No,No,Complete,
302057020156,30205702,rural,315.61621,Cross-Section,Machinga,5,S/C Mposa,No,,103,,19 Feb 11,19,2,2011,,,,,150,,19 Feb 11,19,2,2011,,,,,109,,21 Feb 11,21,2,2011,,,,,22,,25 Mar 11,25,3,2011,,,,,No,Yes,No,No,No,Complete,
302057020173,30205702,rural,315.61621,Cross-Section,Machinga,5,S/C Mposa,No,,102,,18 Feb 11,18,2,2011,,,,,150,,19 Feb 11,19,2,2011,,,,,109,,21 Feb 11,21,2,2011,,,,,22,,26 Mar 11,26,3,2011,,,,,No,Yes,No,No,No,Complete,
302057020208,30205702,rural,315.61621,Cross-Section,Machinga,5,S/C Mposa,No,,102,,16 Feb 11,16,2,2011,,,,,150,,17 Feb 11,17,2,2011,,,,,109,,18 Feb 11,18,2,2011,,,,,22,,25 Mar 11,25,3,2011,,,,,Yes,Yes,Yes,No,No,Complete,
302057020225,30205702,rural,315.61621,Cross-Section,Machinga,5,S/C Mposa,No,,103,,16 Feb 11,16,2,2011,,,,,150,,17 Feb 11,17,2,2011,,,,,109,,17 Feb 11,17,2,2011,,,,,22,,25 Mar 11,25,3,2011,,,,,No,Yes,Yes,No,No,Complete,
302057020242,30205702,rural,315.61621,Cross-Section,Machinga,5,S/C Mposa,No,,101,,16 Feb 11,16,2,2011,,,,,150,,17 Feb 11,17,2,2011,,,,,109,,18 Feb 11,18,2,2011,,,,,22,,25 Mar 11,25,3,2011,,,,,No,Yes,No,No,No,Complete,
302057020260,30205702,rural,315.61621,Cross-Section,Machinga,5,S/C Mposa,No,,102,,16 Feb 11,16,2,2011,,,,,150,,17 Feb 11,17,2,2011,,,,,109,,18 Feb 11,18,2,2011,,,,,22,,25 Mar 11,25,3,2011,,,,,No,Yes,No,No,Yes,Complete,
302057020294,30205702,rural,315.61621,Cross-Section,Machinga,5,S/C Mposa,No,,101,,18 Feb 11,18,2,2011,,,,,150,,19 Feb 11,19,2,2011,,,,,109,,21 Feb 11,21,2,2011,,,,,22,,25 Mar 11,25,3,2011,,,,,No,Yes,Yes,No,No,Complete,
302057020312,30205702,rural,315.61621,Cross-Section,Machinga,5,S/C Mposa,No,,104,,18 Feb 11,18,2,2011,,,,,150,,19 Feb 11,19,2,2011,,,,,109,,21 Feb 11,21,2,2011,,,,,22,,25 Mar 11,25,3,2011,,,,,No,Yes,No,No,No,Complete,
302057020329,30205702,rural,315.61621,Cross-Section,Machinga,5,S/C Mposa,No,,102,,18 Feb 11,18,2,2011,,,,,150,,19 Feb 11,19,2,2011,,,,,109,,21 Feb 11,21,2,2011,,,,,22,,25 Mar 11,25,3,2011,,,,,Yes,Yes,No,No,No,Complete,
302057020346,30205702,rural,315.61621,Cross-Section,Machinga,5,S/C Mposa,Yes,Dwelling found but appears unoccupied,103,,18 Feb 11,18,2,2011,,,,,150,,19 Feb 11,19,2,2011,,,,,109,,21 Feb 11,21,2,2011,,,,,22,,25 Mar 11,25,3,2011,,,,,No,Yes,No,No,No,Complete,
302057020364,30205702,rural,315.61621,Cross-Section,Machinga,5,S/C Mposa,No,,104,,16 Feb 11,16,2,2011,,,,,150,,17 Feb 11,17,2,2011,,,,,109,,17 Feb 11,17,2,2011,,,,,22,,25 Mar 11,25,3,2011,,,,,No,Yes,No,No,No,Complete,
302063410009,30206341,rural,352.8533,Panel B,Machinga,6,S/C Mlomba,No,,101,101,29 May 10,29,5,2010,24 Aug 10,24,8,2010,100,100,29 May 10,29,5,2010,24 Aug 10,24,8,2010,109,109,03 May 10,3,5,2010,26 Aug 10,26,8,2010,7,11,29 Sep 10,29,9,2010,18 Jan 11,18,1,2011,No,Yes,No,Yes,No,Complete,Complete
302063410019,30206341,rural,352.8533,Panel B,Machinga,6,S/C Mlomba,No,,103,103,29 May 10,29,5,2010,24 Aug 10,24,8,2010,100,100,29 May 10,29,5,2010,24 Aug 10,24,8,2010,109,109,31 May 10,31,5,2010,27 Aug 10,27,8,2010,7,11,29 Sep 10,29,9,2010,19 Jan 11,19,1,2011,No,Yes,No,No,No,Complete,Complete
302063410028,30206341,rural,352.8533,Panel B,Machinga,6,S/C Mlomba,No,,101,101,29 May 10,29,5,2010,24 Aug 10,24,8,2010,100,100,29 May 10,29,5,2010,24 Aug 10,24,8,2010,109,109,03 May 10,3,5,2010,26 Aug 10,26,8,2010,7,11,29 Sep 10,29,9,2010,18 Jan 11,18,1,2011,No,Yes,Yes,No,No,Complete,Complete
302063410037,30206341,rural,352.8533,Panel B,Machinga,6,S/C Mlomba,No,,103,103,29 May 10,29,5,2010,24 Aug 10,24,8,2010,100,100,29 May 10,29,5,2010,24 Aug 10,24,8,2010,109,109,03 May 10,3,5,2010,26 Aug 10,26,8,2010,7,11,29 Sep 10,29,9,2010,19 Jan 11,19,1,2011,No,Yes,No,No,No,Complete,Complete
302063410054,30206341,rural,352.8533,Panel B,Machinga,6,S/C Mlomba,No,,103,103,29 May 10,29,5,2010,25 Aug 10,25,8,2010,100,100,29 May 10,29,5,2010,25 Aug 10,25,8,2010,109,109,31 May 10,31,5,2010,27 Aug 10,27,8,2010,7,11,29 Sep 10,29,9,2010,19 Jan 11,19,1,2011,No,Yes,Yes,No,No,Complete,Complete
