ea_id,com_cd01,com_cd02a,com_cd02b,com_cd03,com_cd04,com_cd05,com_cd06,com_cd07a,com_cd07b,com_cd08a,com_cd08b,com_cd09,com_cd10a,com_cd10b,com_cd11,com_cd12,com_cd13a,com_cd13b,com_cd13c,com_cd14,com_cd15,com_cd16a,com_cd16b,com_cd17,com_cd18a,com_cd18b,com_cd19,com_cd20a,com_cd20b,com_cd21,com_cd22a,com_cd22b,com_cd23,com_cd24a,com_cd24b,com_cd25,com_cd26,com_cd27a,com_cd27b,com_cd28,com_cd29,com_cd30,com_cd31,com_cd32,com_cd33,com_cd34,com_cd35,com_cd36a,com_cd36b,com_cd37,com_cd38,com_cd39,com_cd40a,com_cd40b,com_cd41,com_cd42,com_cd43,com_cd44,com_cd45,com_cd46,com_cd47,com_cd48,com_cd49a,com_cd49b,com_cd50,com_cd51a,com_cd51b,com_cd52,com_cd53,com_cd54,com_cd55,com_cd56,com_cd57,com_cd58,com_cd59,com_cd60a,com_cd60b,com_cd61,com_cd62,com_cd63,com_cd64,com_cd65a,com_cd65b,com_cd65c,com_cd65d,com_cd65e,com_cd65f,com_cd65g,com_cd66,com_cd67a,com_cd67b,com_cd68,com_cd69a,com_cd69b,com_cd70,com_cd71
20903543,DIRT ROAD (MAINTAINED),4,km,yes,0,12,no,4,km,10,minute,no,4,km,150,no,96,mile,blantyre,1000,no,4,km,no,4,km,no,4,km,no,4,km,no,4,km,11,0,1,km,6,800,yes,,no,,,no,4,km,31,585,yes,1,km,10,160,no,0,0,0,0,yes,,,no,4,km,,,,no,yes,female,yes,yes,4,km,GOVERNMENT FACILITY,no,,no,,,,,,,,no,4,km,no,4,km,no,no
20903583,TAR/ASPHALT,300,meter,yes,12,12,yes,,,5,minute,yes,,,,no,108,km,lilongwe,500,yes,,,yes,,,no,3,km,no,3,km,no,3,km,5,0,2,km,14,807,no,8,no,,,no,3,km,25,520,yes,4,km,20,436,yes,0,0,0,0,yes,,,no,3,km,,,,no,no,,,,3,km,GOVERNMENT FACILITY,no,,yes,yes,no,no,yes,no,2,,no,3,km,yes,,,no,no
20904018,TAR/ASPHALT,200,meter,yes,12,12,yes,,,5,minute,no,42,km,650,no,120,km,blantyre,800,yes,,,yes,,,no,6,km,no,6,km,no,6,km,11,0,500,meter,9,930,no,4,no,,,no,42,km,25,520,yes,6,km,17,900,no,0,0,0,0,yes,,,no,6,km,,,,no,no,,,,6,km,GOVERNMENT FACILITY,yes,0,yes,yes,no,yes,yes,no,2,,no,30,km,no,30,km,no,yes
20904160,TAR/ASPHALT,300,meter,yes,12,12,yes,,,30,minute,no,120,km,500,no,169,km,lilongwe,600,no,6,km,yes,,,yes,,,yes,,,yes,,,10,1,3,km,12,1218,yes,,no,,,no,6,km,21,400,yes,2,km,13,435,no,0,0,0,0,no,28,km,yes,,,SOMETIMES AVAILABLE,GOVERNMENT FACILITY,no,no,no,,,,120,km,GOVERNMENT FACILITY,no,,no,,,,,,,,no,28,km,no,28,km,no,yes
20904342,TAR/ASPHALT,400,meter,yes,12,12,yes,,,5,minute,no,18,mile,150,no,83,km,blantyre,600,no,6,km,no,8,km,no,12,km,no,8,km,no,6,km,2,1,3,km,7,614,yes,,no,,,no,6,km,25,520,yes,3,km,7,243,no,0,0,1,1,yes,,,no,6,km,,,,no,no,,,,18,km,GOVERNMENT FACILITY,no,,yes,yes,no,no,yes,no,2,,no,11,km,no,11,km,no,no
20904602,DIRT ROAD (MAINTAINED),9,km,yes,12,12,no,9,km,30,minute,no,44,km,700,no,165,km,blantyre,1300,no,1,km,yes,,,no,11,km,no,9,km,yes,,,11,1,2,km,9,800,yes,,no,,,no,14,km,25,520,yes,2,km,6,150,no,0,0,0,0,yes,,,yes,,,ALWAYS AVAILABLE,GOVERNMENT FACILITY,no,yes,,,,,2,km,GOVERNMENT FACILITY,yes,900,yes,no,no,no,yes,yes,2,,no,44,km,no,44,km,no,no
20905295,DIRT ROAD (MAINTAINED),3,km,yes,12,12,no,3,km,10,minute,no,6,km,50,no,173,km,blantyre,1000,no,6,km,no,4,km,no,6,km,no,6,km,no,6,km,10,0,3,km,11,2000,yes,,no,,,no,6,km,25,520,yes,4,km,29,636,yes,0,0,0,0,yes,,,no,6,km,,,,no,,,,,6,km,GOVERNMENT FACILITY,no,,yes,yes,no,no,yes,no,2,,no,6,km,no,6,km,no,no
20906110,DIRT ROAD (MAINTAINED),700,km,yes,12,12,yes,,,5,minute,no,17,mile,150,no,86,mile,lilongwe,700,yes,,,no,3,mile,no,3,mile,no,3,mile,no,3,mile,2,0,700,meter,13,1300,yes,,no,,,no,17,mile,25,520,yes,2,km,13,280,no,1,1,0,0,yes,,,no,3,km,,,,no,no,,,,3,km,GOVERNMENT FACILITY,yes,700,yes,yes,no,yes,yes,yes,2,,no,17,km,no,17,km,no,no
20906524,DIRT ROAD (MAINTAINED),8,km,yes,12,12,no,8,km,1,hour,no,8,km,150,no,160,km,blantyre,700,no,8,km,no,8,km,no,8,km,no,3,km,no,8,km,6,0,2,km,6,580,yes,,no,,,no,7,km,16,572,no,4,km,10,160,no,0,0,0,0,no,8,km,no,3,km,,,,no,yes,male,yes,yes,8,km,GOVERNMENT FACILITY,no,,no,,,,,,,,no,8,km,no,8,km,no,no
20906605,DIRT ROAD (MAINTAINED),15,km,yes,12,12,yes,,,4,hour,no,17,km,350,no,112,km,blantyre,1050,no,17,km,no,3,km,no,4,km,no,17,km,no,17,km,8,0,300,meter,9,1007,yes,,no,,,no,17,km,31,585,yes,3,km,12,305,no,0,0,0,0,yes,,,no,3,km,,,,no,no,,,,7,km,GOVERNMENT FACILITY,no,,no,,,,,,,,no,17,km,no,17,km,no,no
20907238,TAR/ASPHALT,300,meter,yes,0,12,yes,,,5,minute,no,30,km,250,no,70,km,lilongwe,500,yes,,,yes,,,yes,,,yes,,,yes,,,12,0,2,km,9,300,yes,,no,,,no,30,km,25,520,yes,2,km,16,320,yes,0,0,0,0,yes,,,yes,,,ALWAYS AVAILABLE,GOVERNMENT FACILITY,yes,no,,,,,2,km,GOVERNMENT FACILITY,no,,yes,yes,yes,yes,yes,no,2,,no,30,km,no,30,km,no,no
20908051,DIRT ROAD (MAINTAINED),40,km,yes,12,12,no,40,km,20,hour,no,40,km,350,no,120,km,blantyre,1350,yes,,,no,40,km,no,20,km,no,40,km,no,40,km,15,0,100,km,9,340,yes,,no,,,no,40,km,31,585,yes,8,km,9,330,no,0,0,0,0,yes,,,no,15,km,,,,no,yes,male,yes,no,15,km,GOVERNMENT FACILITY,no,,no,,,,,,,,no,40,km,no,40,km,no,no
20908088,DIRT ROAD (MAINTAINED),300,meter,yes,12,12,yes,,,30,minute,no,85,km,450,no,200,km,blantyre,900,yes,,,yes,,,yes,,,no,7,km,yes,,,12,1,200,meter,18,2800,yes,,yes,ALMOST ALL,both,no,85,km,36,600,yes,3,km,13,400,yes,0,0,3,3,yes,,,yes,,,ALWAYS AVAILABLE,RELIGIOUS FACILITY,yes,no,yes,male,yes,yes,7,km,GOVERNMENT FACILITY,no,,no,,,,,,,,no,50,km,no,85,km,no,yes
20908119,DIRT ROAD (MAINTAINED),3,km,yes,12,12,yes,,,40,minute,no,37,km,520,no,180,km,blantyre,950,yes,,,yes,,,yes,,,yes,,,no,3,km,5,0,1,km,24,2000,yes,,yes,ALMOST ALL,COOKED FOOD,no,37,km,31,585,yes,1,km,11,204,no,0,2,0,0,no,10,km,yes,,,ALWAYS AVAILABLE,GOVERNMENT FACILITY,no,no,yes,male,yes,yes,1,km,GOVERNMENT FACILITY,no,,no,,,,,,,,no,35,km,no,35,km,no,no
20908293,TAR/ASPHALT,800,km,yes,12,12,yes,,,15,minute,no,28,km,400,no,150,km,blantyre,750,yes,,,yes,,,no,5,km,yes,,,yes,,,5,1,1,km,11,2189,yes,,yes,ALMOST ALL,COOKED FOOD,no,28,km,25,520,yes,5,km,12,560,no,0,0,1,2,yes,,,yes,,,ALWAYS AVAILABLE,GOVERNMENT FACILITY,no,yes,yes,male,yes,yes,500,meter,GOVERNMENT FACILITY,no,,no,,,,,,,,no,28,km,no,28,km,no,no
20908329,DIRT ROAD (MAINTAINED),21,km,yes,0,12,yes,,,1,hour,no,21,km,350,no,144,km,lilongwe,1000,no,21,km,yes,,,no,10,km,no,15,km,no,21,km,13,0,100,meter,6,425,no,1,no,,,no,21,km,25,520,yes,2,km,8,130,no,0,0,0,0,yes,,,no,15,km,,,,no,,,,,15,km,GOVERNMENT FACILITY,no,,no,,,,,,,,no,21,km,no,21,km,no,no
20908538,DIRT ROAD (MAINTAINED),54,km,yes,0,12,yes,,,1,hour,no,54,km,500,no,234,km,lilongwe,1100,yes,,,yes,,,no,3,km,no,3,km,no,3,km,6,0,2,km,6,1204,yes,,no,,,no,54,km,25,520,yes,2,km,8,200,no,0,0,0,0,no,2,km,no,2,km,,,,no,no,,,,2,km,GOVERNMENT FACILITY,yes,100,no,,,,,,,,no,54,km,no,54,km,no,yes
20909113,TAR/ASPHALT,100,meter,yes,12,12,yes,,,30,minute,no,75,km,500,no,140,km,mzuzu,650,yes,,,yes,,,yes,,,no,14,km,yes,,,7,0,500,meter,5,2125,yes,,yes,1/2,COOKED FOOD,no,75,km,22,497,no,500,meter,12,261,no,0,0,0,0,yes,,,no,1,km,,,,no,no,,,,1,km,GOVERNMENT FACILITY,yes,850,no,,,,,,,,no,80,km,no,80,km,no,no
20920520,TAR/ASPHALT,300,km,yes,12,12,yes,,,10,minute,yes,,,,no,120,km,zomba,750,yes,,,yes,,,no,10,km,yes,,,yes,,,6,1,3,km,4,180,yes,,no,,,no,4,km,31,585,yes,4,km,10,160,no,0,0,1,1,yes,,,yes,,,ALWAYS AVAILABLE,PRIVATE FACILITY,yes,yes,,,,,1,km,GOVERNMENT FACILITY,yes,850,yes,yes,no,no,yes,no,2,,yes,,,yes,,,yes,
21031643,TAR/ASPHALT,0,km,yes,12,12,yes,,,2,minute,yes,,,,yes,,,,,yes,,,yes,,,yes,,,no,3,km,yes,,,29,8,0,km,54,3230,yes,,no,,,yes,4,km,65,999,yes,0,km,18,240,no,3,4,3,3,yes,,,no,5,km,ALWAYS AVAILABLE,GOVERNMENT FACILITY,yes,no,yes,female,yes,yes,5,km,GOVERNMENT FACILITY,no,0,yes,no,no,yes,yes,yes,2,,no,3,km,no,3,km,no,no
21037030,DIRT ROAD (MAINTAINED),300,meter,yes,12,12,no,300,meter,5,minute,yes,,,,yes,,,,,yes,,,no,15,km,no,5,km,no,500,meter,yes,,,0,1,2,km,46,2109,yes,,no,,,yes,5,km,47,952,yes,2,km,23,361,no,0,0,0,0,yes,,,no,600,meter,ALWAYS AVAILABLE,GOVERNMENT FACILITY,yes,no,yes,male,no,no,600,meter,GOVERNMENT FACILITY,yes,0,yes,yes,no,no,yes,no,2,,no,3,km,no,500,meter,no,no
21037224,TAR/ASPHALT,0,km,yes,12,12,yes,,,2,minute,yes,,,,yes,,,,,yes,,,yes,,,no,3,km,yes,,,yes,,,12,1,0,km,42,3780,yes,,no,,,yes,4,km,65,560,yes,0,km,14,500,yes,4,3,3,2,yes,,,yes,,,ALWAYS AVAILABLE,GOVERNMENT FACILITY,yes,yes,,,,,2,km,GOVERNMENT FACILITY,no,950,yes,no,yes,yes,yes,no,2,,no,4,km,no,4,km,no,no
21037536,DIRT ROAD (MAINTAINED),300,meter,yes,12,12,yes,,,10,minute,yes,,,,yes,,,,,yes,,,no,20,km,no,5,km,yes,,,yes,,,11,2,2,km,43,2081,yes,,no,,,yes,5,km,50,960,yes,2,km,21,350,no,2,0,2,1,yes,,,yes,,,ALWAYS AVAILABLE,GOVERNMENT FACILITY,yes,no,yes,male,no,no,1,km,GOVERNMENT FACILITY,yes,50,yes,yes,no,no,yes,no,2,,no,3,km,yes,,,no,no
21038392,TAR/ASPHALT,0,km,yes,12,12,yes,,,3,minute,yes,,,,yes,,,,,yes,,,yes,,,no,4,km,no,4,km,yes,,,13,2,0,meter,59,4200,yes,,no,,,yes,0,km,65,550,yes,0,km,13,520,yes,0,0,2,3,yes,,,no,3,km,ALWAYS AVAILABLE,GOVERNMENT FACILITY,yes,no,yes,female,yes,yes,5,km,GOVERNMENT FACILITY,no,,yes,yes,no,yes,yes,no,2,,no,3,km,no,3,km,yes,
21038763,TAR/ASPHALT,0,meter,yes,12,12,yes,,,2,minute,yes,,,,yes,,,,,yes,,,yes,,,no,4,km,no,3,km,yes,,,24,3,0,km,33,2080,yes,,no,,,yes,4,km,65,550,yes,3,km,13,520,yes,0,0,1,1,yes,,,no,3,km,,,,no,yes,female,yes,yes,3,km,GOVERNMENT FACILITY,no,,yes,no,no,yes,yes,yes,2,,yes,,,yes,,,no,no
21048764,TAR/ASPHALT,0,meter,yes,12,12,yes,,,10,minute,yes,,,,yes,,,,,no,25,meter,no,10,km,no,4,km,no,2,km,yes,,,4,0,1,km,25,900,yes,,no,,,no,2,km,16,196,yes,500,meter,18,265,no,1,1,0,0,yes,,,yes,,,ALWAYS AVAILABLE,GOVERNMENT FACILITY,yes,no,yes,female,yes,no,0,,GOVERNMENT FACILITY,yes,0,yes,,,,,,,,no,2,km,no,2,km,no,no
21051203,TAR/ASPHALT,0,km,yes,12,12,yes,,,3,minute,yes,,,,yes,,,,,yes,,,no,10,km,no,4,km,no,4,km,yes,,,15,4,0,km,60,3380,yes,,no,,,yes,4,km,65,999,yes,0,km,19,315,yes,0,0,2,2,yes,,,no,4,km,ALWAYS AVAILABLE,GOVERNMENT FACILITY,yes,no,yes,female,yes,yes,4,km,GOVERNMENT FACILITY,no,,no,,,,,,,,no,4,km,yes,,,no,no
21051517,TAR/ASPHALT,0,km,yes,12,12,yes,,,6,minute,yes,,,,yes,,,,,yes,,,yes,,,no,4,km,no,3,km,yes,,,18,1,0,km,51,2593,yes,,no,,,yes,3,km,65,550,yes,0,km,16,370,yes,2,1,2,4,yes,,,no,3,km,ALWAYS AVAILABLE,GOVERNMENT FACILITY,yes,no,no,,,,3,km,GOVERNMENT FACILITY,yes,0,no,,,,,,,,no,5,km,no,5,km,no,no
21052427,GRADED GRAVELED,1,km,yes,12,12,yes,,,10,minute,yes,,,,yes,,,,,yes,,,no,5,km,no,3,km,no,3,km,yes,,,1,1,500,meter,50,3103,yes,,no,,,yes,400,meter,78,990,yes,500,meter,62,990,yes,0,0,0,0,yes,,,no,4,km,,,,no,no,,,,4,km,GOVERNMENT FACILITY,no,,yes,no,yes,yes,yes,yes,2,,no,4,km,no,4,km,no,no
21052642,TAR/ASPHALT,0,meter,yes,12,12,yes,,,1,minute,yes,,,,yes,,,,,yes,,,yes,,,no,3,km,no,4,km,yes,,,10,2,0,km,43,3289,yes,,no,,,yes,0,km,65,990,yes,0,km,13,520,yes,0,0,2,0,yes,,,no,3,km,ALWAYS AVAILABLE,GOVERNMENT FACILITY,yes,no,yes,female,yes,yes,3,km,GOVERNMENT FACILITY,no,980,yes,yes,no,yes,yes,yes,2,,no,3,km,no,3,km,no,no
21053430,DIRT ROAD (MAINTAINED),4,km,yes,0,12,no,2,km,2,minute,yes,,,,yes,,,,,yes,,,no,7,km,no,9,km,no,5,km,yes,,,6,1,1,km,90,6115,yes,,no,,,yes,7,km,14,353,yes,1,km,22,346,yes,0,0,3,1,yes,100,meter,no,5,km,ALWAYS AVAILABLE,GOVERNMENT FACILITY,yes,no,no,,,,5,km,GOVERNMENT FACILITY,yes,0,yes,yes,no,no,yes,no,2,,no,2,km,no,8,km,no,no
21053745,DIRT ROAD (MAINTAINED),2,km,yes,12,12,yes,,,5,minute,yes,,,,yes,,,,,no,10,meter,no,10,km,no,7,km,no,3,km,yes,,,0,0,500,meter,90,6115,yes,,no,,,yes,4,km,75,999,yes,500,meter,22,346,yes,0,0,2,0,yes,,,no,3,km,,,,no,yes,female,no,no,7,km,GOVERNMENT FACILITY,yes,0,no,,,,,,,,no,900,meter,no,900,meter,no,yes
21054673,DIRT ROAD (MAINTAINED),10,km,yes,12,12,yes,,,2,minute,yes,,,,yes,,,,,yes,,,yes,,,no,13,km,no,12,km,yes,,,29,12,4,km,98,9000,no,10,no,,,yes,7,km,65,550,yes,6,km,16,370,yes,1,2,5,3,yes,,,no,15,km,ALWAYS AVAILABLE,GOVERNMENT FACILITY,yes,no,yes,female,yes,yes,15,km,GOVERNMENT FACILITY,yes,0,yes,yes,no,yes,yes,yes,2,,no,12,km,no,12,km,no,no
21055165,TAR/ASPHALT,0,meter,yes,12,12,yes,,,2,minute,yes,,,,yes,,,,,yes,,,yes,,,no,15,km,no,4,km,yes,,,15,3,0,km,51,3156,yes,,no,,,yes,4,km,34,586,yes,0,km,16,586,yes,3,1,3,10,yes,,,no,3,km,,,,no,yes,male,yes,yes,10,km,GOVERNMENT FACILITY,no,,no,,,,,,,,no,4,km,yes,,,no,no
21055241,DIRT ROAD (MAINTAINED),1,km,yes,0,12,no,1,km,5,minute,yes,,,,yes,,,,,no,500,meter,no,10,km,no,5,km,no,5,km,yes,,,1,1,300,meter,54,3046,yes,,no,,,no,15,km,50,975,yes,1,km,32,601,no,0,0,0,0,yes,,,no,1,km,,,,no,yes,female,no,no,3,km,GOVERNMENT FACILITY,yes,0,no,,,,,,,,no,3,km,no,3,km,no,no
21055693,DIRT ROAD (MAINTAINED),1,km,yes,12,12,yes,,,20,minute,yes,,,,yes,,,,,yes,,,no,3,km,no,5,km,no,5,km,yes,,,6,1,500,meter,39,2025,yes,,no,,,yes,10,km,16,190,yes,2,km,30,580,no,0,0,3,3,yes,,,no,1,km,,,,no,yes,female,no,no,1,km,GOVERNMENT FACILITY,no,,yes,yes,yes,yes,yes,yes,1,CLEANING THEIR HOMES,no,3,km,no,3,km,no,no
21056222,DIRT ROAD (MAINTAINED),4,km,yes,0,12,no,4,km,5,minute,yes,,,,yes,,,,,no,4,km,no,10,km,no,21,km,no,6,km,yes,,,10,0,4,km,22,1142,yes,,no,,,no,7,km,34,586,yes,3,km,13,250,no,0,0,0,0,yes,,,no,7,km,,,,no,,,,,10,km,GOVERNMENT FACILITY,yes,950,no,,,,,,,,no,7,km,no,7,km,no,no
21066096,TAR/ASPHALT,0,meter,yes,12,12,yes,,,5,minute,yes,,,,yes,,,,,yes,,,no,7,km,yes,,,no,4,km,yes,,,0,1,0,meter,76,4429,yes,,no,,,yes,5,km,65,999,yes,3,km,29,730,yes,1,1,3,4,yes,,,no,5,km,ALWAYS AVAILABLE,GOVERNMENT FACILITY,yes,no,no,,,,5,km,GOVERNMENT FACILITY,no,,yes,yes,no,yes,yes,no,2,,no,5,km,yes,,,no,no
21066339,DIRT ROAD (MAINTAINED),2,km,yes,12,12,yes,,,5,minute,yes,,,,yes,,,,,yes,,,no,10,km,no,3,km,no,5,km,yes,,,2,1,100,meter,63,4500,yes,,no,,,yes,5,km,78,999,yes,2,km,9,114,no,1,1,3,0,yes,,,yes,500,meter,ALWAYS AVAILABLE,PRIVATE FACILITY,yes,no,yes,female,no,no,4,km,GOVERNMENT FACILITY,yes,0,yes,yes,yes,yes,yes,yes,1,,no,4,km,no,4,km,no,no
21066478,DIRT TRACK,3,km,no,0,8,no,3,km,3,minute,yes,,,,yes,,,,,yes,,,yes,,,no,6,km,no,7,km,yes,,,11,1,3,km,32,2845,yes,,no,,,no,5,km,65,999,yes,4,km,16,370,yes,0,0,2,2,yes,,,no,3,km,ALWAYS AVAILABLE,RELIGIOUS FACILITY,yes,no,yes,female,yes,yes,7,km,GOVERNMENT FACILITY,no,0,yes,no,no,yes,yes,no,2,,no,7,km,no,7,km,no,no
21069400,TAR/ASPHALT,0,meter,yes,12,12,yes,,,2,minute,yes,,,,yes,,,,,yes,,,no,4,km,no,15,km,no,3,km,yes,,,21,1,0,meter,38,2303,yes,,no,,,yes,14,km,40,999,yes,7,km,13,250,no,0,0,0,0,yes,,,no,8,km,,,,no,,,,,13,km,GOVERNMENT FACILITY,yes,0,yes,yes,yes,yes,yes,yes,2,,yes,,,yes,,,no,no
21074510,DIRT ROAD (MAINTAINED),2,km,yes,12,12,yes,,,10,minute,yes,,,,yes,,,,,no,1,km,no,15,km,no,8,km,no,5,km,no,500,meter,1,1,1,km,27,2900,yes,,no,,,no,10,km,50,960,yes,4,km,18,222,no,1,0,1,0,no,1,km,no,5,km,ALWAYS AVAILABLE,GOVERNMENT FACILITY,yes,no,yes,female,no,no,10,km,GOVERNMENT FACILITY,yes,0,yes,no,yes,yes,yes,yes,1,LIBRARY,no,6,km,no,10,km,no,no
21077725,TAR/ASPHALT,0,,yes,12,12,yes,,,5,minute,yes,,,,yes,,,,,no,100,meter,no,10,km,no,3,km,no,3,km,yes,,,1,0,1,km,25,900,yes,,no,,,no,350,meter,16,196,yes,1,km,20,300,no,0,0,0,0,no,100,meter,no,1,km,,,,no,no,,,,2,km,GOVERNMENT FACILITY,yes,0,no,no,no,no,no,no,2,,no,1,km,no,2,km,no,no
21079006,DIRT ROAD (MAINTAINED),20,km,yes,12,12,no,2,km,7,minute,yes,,,,yes,,,,,yes,,,no,4,km,no,7,km,no,3,km,yes,,,3,0,100,meter,45,3410,yes,,no,,,no,5,km,52,965,yes,3,km,21,200,no,0,0,0,0,yes,,,yes,,,ALWAYS AVAILABLE,PRIVATE FACILITY,yes,no,no,,,,4,km,GOVERNMENT FACILITY,yes,0,yes,yes,no,yes,yes,yes,2,,no,4,km,no,4,km,no,no
21080308,DIRT ROAD (MAINTAINED),1,km,yes,12,12,yes,,,5,minute,yes,,,,yes,,,,,yes,,,no,20,km,no,4,km,no,4,km,yes,,,6,2,2,km,54,3321,yes,,no,,,no,3,km,16,190,yes,3,km,18,242,no,0,0,1,0,yes,,,no,3,km,,,,no,yes,male,no,no,3,km,GOVERNMENT FACILITY,yes,0,yes,yes,no,yes,yes,yes,2,,no,4,km,no,4,km,no,no
21080755,DIRT TRACK,5,km,yes,12,12,yes,,,3,minute,yes,,,,yes,,,,,yes,,,yes,,,no,3,km,no,5,km,yes,,,15,3,0,km,45,5234,yes,,no,,,no,10,km,34,586,yes,6,km,21,325,yes,0,0,0,0,yes,,,no,18,km,,,,no,yes,male,yes,yes,8,km,GOVERNMENT FACILITY,yes,0,yes,yes,no,yes,yes,yes,2,,no,4,km,no,4,km,no,no
21081573,DIRT TRACK,400,meter,no,0,12,no,400,meter,10,minute,yes,,,,yes,,,,,yes,,,no,5,km,no,2,km,no,2,km,yes,,,1,0,3,km,45,4500,yes,,no,,,no,10,km,43,966,yes,3,km,32,601,no,0,0,1,0,yes,,,no,2,km,,,,no,yes,male,yes,no,2,km,GOVERNMENT FACILITY,yes,0,yes,yes,no,yes,yes,yes,1,CLOTHES,no,2,km,no,2,km,no,no
21083535,TAR/ASPHALT,0,meter,yes,12,12,yes,,,2,minute,yes,,,,yes,,,,,yes,,,yes,,,yes,,,yes,,,yes,,,12,2,0,meter,30,1920,yes,,no,,,no,15,km,5,990,yes,4,km,15,412,yes,0,0,2,0,yes,,,yes,,,ALWAYS AVAILABLE,GOVERNMENT FACILITY,yes,no,yes,female,yes,yes,15,km,GOVERNMENT FACILITY,no,,yes,yes,no,yes,yes,yes,2,,yes,,,yes,,,no,no
21085094,GRADED GRAVELED,5,km,yes,12,12,no,5,km,3,minute,no,20,km,270,no,20,km,lilongwe,270,no,5,km,no,7,km,no,15,km,no,8,km,yes,,,12,0,0,km,34,1563,yes,,no,,,no,3,km,34,586,yes,7,km,21,325,no,0,0,0,0,yes,,,no,7,km,ALWAYS AVAILABLE,GOVERNMENT FACILITY,yes,no,yes,male,no,yes,15,km,GOVERNMENT FACILITY,no,850,no,,,,,,,,no,8,km,no,8,km,no,no
21086069,TAR/ASPHALT,0,meter,yes,12,12,yes,,,5,minute,no,7,1,100,yes,,,,,yes,,,no,6,meter,no,6,meter,no,7,meter,yes,,,16,3,0,meter,35,2300,yes,,no,,,yes,7,km,52,923,yes,3,km,14,317,yes,1,1,2,2,yes,,,no,7,km,,,,no,yes,female,yes,yes,7,km,GOVERNMENT FACILITY,yes,0,yes,yes,no,yes,yes,yes,2,,no,7,km,no,7,km,no,no
21086436,DIRT ROAD (MAINTAINED),10,meter,yes,12,12,yes,,,1,hour,yes,,,,yes,,,,,no,3,km,no,10,km,no,10,km,no,7,km,yes,,,6,0,3,km,31,2000,yes,,no,,,no,4,km,52,973,yes,3,km,14,317,yes,0,0,0,0,yes,,,no,2,km,,,,no,yes,female,no,no,8,km,GOVERNMENT FACILITY,no,,yes,yes,yes,yes,yes,yes,2,,no,7,km,no,5,km,no,no
21087057,TAR/ASPHALT,0,km,yes,12,12,yes,,,2,minute,yes,,,,yes,,,,,yes,,,yes,,,yes,,,no,4,km,yes,,,12,3,0,km,36,2669,yes,,no,,,yes,0,km,59,990,yes,4,km,21,480,yes,,0,2,4,yes,,,yes,,,SOMETIMES AVAILABLE,GOVERNMENT FACILITY,yes,yes,,,,yes,5,km,GOVERNMENT FACILITY,no,0,yes,yes,no,yes,yes,yes,2,,no,4,km,no,4,km,no,no
