case_id,visit,ea_id,ag_r00,ag_r27,ag_r28,ag_r29,ag_r30,ag_r31
310011230185,1,31001123,No,,,,,
310011230200,1,31001123,No,,,,,
310011230216,1,31001123,No,,,,,
310011230231,1,31001123,Yes,0,0,0,0,0
310011230262,1,31001123,No,,,,,
310011230278,1,31001123,No,,,,,
310011230293,1,31001123,No,,,,,
310011230324,1,31001123,No,,,,,
310013330001,1,31001333,Yes,3000,0,0,0,0
310013330010,1,31001333,No,,,,,
310013330012,1,31001333,Yes,0,0,0,0,0
310013330022,1,31001333,No,,,,,
310013330024,1,31001333,No,,,,,
310013330071,1,31001333,Yes,0,0,0,0,0
310013330132,1,31001333,No,,,,,
310013330144,1,31001333,Yes,0,0,0,0,0
310013330150,1,31001333,Yes,0,0,0,0,0
310013330155,1,31001333,No,,,,,
310013330178,1,31001333,No,,,,,
310013330208,1,31001333,Yes,0,0,0,0,0
310013330215,1,31001333,Yes,0,0,0,0,0
310013330233,1,31001333,Yes,0,0,0,0,0
310013330243,1,31001333,No,,,,,
310013330244,1,31001333,No,,,,,
310010920013,1,31001092,No,,,,,
310010920026,1,31001092,No,,,,,
310010920040,1,31001092,No,,,,,
310010920053,1,31001092,No,,,,,
310010920079,1,31001092,No,,,,,
310010920092,1,31001092,Yes,0,0,0,0,0
310010920106,1,31001092,No,,,,,
310010920119,1,31001092,Yes,3000,0,6000,0,0
310010920145,1,31001092,Yes,0,0,0,0,0
310010920158,1,31001092,No,,,,,
310010920171,1,31001092,No,,,,,
310010920185,1,31001092,Yes,0,0,250,0,0
310010920211,1,31001092,No,,,,,
310010920224,1,31001092,No,,,,,
310010920264,1,31001092,No,,,,,
310016470027,1,31001647,No,,,,,
310016470042,1,31001647,No,,,,,
310016470057,1,31001647,Yes,0,0,0,0,0
310016470072,1,31001647,No,,,,,
310016470103,1,31001647,No,,,,,
310016470118,1,31001647,No,,,,,
310016470133,1,31001647,No,,,,,
310016470148,1,31001647,No,,,,,
310016470179,1,31001647,No,,,,,
310016470209,1,31001647,No,,,,,
310016470225,1,31001647,Yes,0,0,0,0,0
310016470255,1,31001647,Yes,0,0,0,0,0
310016470270,1,31001647,No,,,,,
310016470316,1,31001647,No,,,,,
310012280013,1,31001228,Yes,0,0,0,0,0
310012280021,1,31001228,No,,,,,
310012280028,1,31001228,No,,,,,
310012280035,1,31001228,No,,,,,
310012280049,1,31001228,No,,,,,
310012280057,1,31001228,No,,,,,
310012280064,1,31001228,No,,,,,
310012280071,1,31001228,No,,,,,
310012280085,1,31001228,No,,,,,
310012280093,1,31001228,Yes,600,0,0,0,0
310012280100,1,31001228,No,,,,,
310012280107,1,31001228,Yes,0,0,0,0,0
310012280128,1,31001228,No,,,,,
310012280129,1,31001228,No,,,,,
310012280136,1,31001228,No,,,,,
310012280150,1,31001228,No,,,,,
310010340007,1,31001034,No,,,,,
310010340030,1,31001034,Yes,0,0,900,500,0
310010340035,1,31001034,No,,,,,
310010340046,1,31001034,No,,,,,
310010340055,1,31001034,No,,,,,
310010340066,1,31001034,No,,,,,
310010340074,1,31001034,No,,,,,
310010340077,1,31001034,Yes,0,0,0,0,0
310010340113,1,31001034,Yes,0,0,0,0,0
310010340116,1,31001034,No,,,,,
310010340120,1,31001034,No,,,,,
310010340124,1,31001034,No,,,,,
310010340128,1,31001034,No,,,,,
310010340137,1,31001034,No,,,,,
310010340138,1,31001034,No,,,,,
310017490008,1,31001749,Yes,0,0,0,0,0
310017490018,1,31001749,No,,,,,
310017490028,1,31001749,Yes,0,0,0,0,0
310017490049,1,31001749,No,,,,,
310017490059,1,31001749,Yes,0,0,0,0,0
310017490069,1,31001749,No,,,,,
310017490090,1,31001749,No,,,,,
310017490100,1,31001749,Yes,0,0,0,0,0
310017490110,1,31001749,No,,,,,
310017490130,1,31001749,Yes,0,0,0,0,0
310017490140,1,31001749,No,,,,,
310017490151,1,31001749,Yes,1000,0,0,0,0
310017490171,1,31001749,Yes,0,0,0,0,0
310017490181,1,31001749,No,,,,,
310017490191,1,31001749,No,,,,,
310017490212,1,31001749,Yes,0,0,0,0,0
310026770019,1,31002677,No,,,,,
310026770071,1,31002677,Yes,0,0,0,0,0
310026770306,1,31002677,No,,,,,
310026770358,1,31002677,No,,,,,
310026770384,1,31002677,Yes,0,0,0,0,0
310026770462,1,31002677,Yes,0,0,0,0,0
310026770488,1,31002677,No,,,,,
310022450130,1,31002245,Yes,0,0,0,0,0
310021690014,1,31002169,Yes,0,0,0,0,0
310021690116,1,31002169,Yes,0,0,0,0,0
310021690118,1,31002169,Yes,0,0,0,0,0
310021690125,1,31002169,No,,,,,
310021690162,1,31002169,No,,,,,
310021690165,1,31002169,No,,,,,
310021690231,1,31002169,No,,,,,
310032260009,1,31003226,No,,,,,
310032260016,1,31003226,No,,,,,
310032260024,1,31003226,No,,,,,
310032260032,1,31003226,No,,,,,
310032260049,1,31003226,Yes,0,0,0,0,0
310032260057,1,31003226,No,,,,,
310032260065,1,31003226,Yes,0,0,0,0,0
310032260073,1,31003226,No,,,,,
310032260089,1,31003226,Yes,0,0,0,0,0
310032260097,1,31003226,No,,,,,
310032260105,1,31003226,No,,,,,
310032260113,1,31003226,Yes,0,0,0,0,0
310032260130,1,31003226,No,,,,,
310032260138,1,31003226,Yes,0,0,0,0,0
310032260146,1,31003226,No,,,,,
310032260162,1,31003226,No,,,,,
310031000026,1,31003100,Yes,0,0,0,0,0
310031000042,1,31003100,No,,,,,
310031000058,1,31003100,No,,,,,
310031000074,1,31003100,No,,,,,
310031000106,1,31003100,No,,,,,
310031000122,1,31003100,Yes,1000,0,0,0,0
310031000138,1,31003100,Yes,0,0,0,0,0
310031000154,1,31003100,No,,,,,
310031000186,1,31003100,No,,,,,
310031000202,1,31003100,No,,,,,
310031000218,1,31003100,No,,,,,
310031000234,1,31003100,No,,,,,
310031000266,1,31003100,No,,,,,
310031000282,1,31003100,No,,,,,
310031000298,1,31003100,Yes,0,0,0,0,0
310031000330,1,31003100,No,,,,,
310034820033,1,31003482,No,,,,,
310034820050,1,31003482,No,,,,,
310034820067,1,31003482,No,,,,,
310034820084,1,31003482,No,,,,,
310034820118,1,31003482,No,,,,,
310034820135,1,31003482,No,,,,,
310034820153,1,31003482,No,,,,,
310034820170,1,31003482,No,,,,,
310034820204,1,31003482,No,,,,,
310034820221,1,31003482,No,,,,,
310034820238,1,31003482,No,,,,,
310034820255,1,31003482,No,,,,,
310034820306,1,31003482,No,,,,,
310034820324,1,31003482,Yes,0,0,0,0,0
310034820358,1,31003482,Yes,150,0,250,0,0
310037590006,1,31003759,Yes,6000,0,0,0,0
310037590007,1,31003759,No,,,,,
310037590008,1,31003759,No,,,,,
310037590018,1,31003759,No,,,,,
310037590036,1,31003759,No,,,,,
310037590040,1,31003759,No,,,,,
310037590044,1,31003759,Yes,0,0,0,0,0
310037590057,1,31003759,Yes,6000,0,0,0,0
310037590074,1,31003759,No,,,,,
310037590075,1,31003759,No,,,,,
310037590099,1,31003759,No,,,,,
310037590103,1,31003759,No,,,,,
310037590121,1,31003759,Yes,20000,0,2000,0,0
310037590129,1,31003759,Yes,0,0,1200,0,0
310037590132,1,31003759,No,,,,,
310043120006,1,31004312,No,,,,,
310043120011,1,31004312,Yes,0,0,0,0,0
310043120017,1,31004312,Yes,0,0,0,0,0
310043120023,1,31004312,No,,,,,
310043120029,1,31004312,No,,,,,
310043120040,1,31004312,No,,,,,
310043120046,1,31004312,Yes,0,0,0,0,0
310043120052,1,31004312,Yes,0,0,0,0,0
310043120057,1,31004312,Yes,0,0,0,0,0
310043120069,1,31004312,No,,,,,
310043120075,1,31004312,No,,,,,
310043120081,1,31004312,Yes,0,0,0,0,0
310043120086,1,31004312,Yes,0,0,0,0,0
310043120104,1,31004312,No,,,,,
310043120109,1,31004312,Yes,0,0,0,0,0
310043120121,1,31004312,Yes,0,0,0,0,0
310040980039,1,31004098,Yes,0,0,0,0,0
310040980059,1,31004098,No,,,,,
310040980080,1,31004098,Yes,0,0,0,0,0
310040980100,1,31004098,No,,,,,
310040980141,1,31004098,No,,,,,
310040980161,1,31004098,No,,,,,
310040980181,1,31004098,No,,,,,
310040980202,1,31004098,Yes,0,0,0,0,0
310040980263,1,31004098,Yes,0,0,0,0,0
310040980283,1,31004098,Yes,0,0,0,0,0
310040980303,1,31004098,No,,,,,
310040980306,1,31004098,No,,,,,
310040980344,1,31004098,No,,,,,
310040980364,1,31004098,No,,,,,
310040980385,1,31004098,Yes,0,0,0,0,0
310040980425,1,31004098,No,,,,,
310050610021,1,31005061,No,,,,,
310050610035,1,31005061,No,,,,,
310050610049,1,31005061,No,,,,,
310050610063,1,31005061,No,,,,,
310050610091,1,31005061,No,,,,,
310050610105,1,31005061,No,,,,,
310050610113,1,31005061,Yes,0,12000,0,0,0
310050610119,1,31005061,Yes,0,0,0,0,0
310050610162,1,31005061,Yes,2000,0,0,1500,0
310050610176,1,31005061,Yes,0,0,0,0,0
310050610190,1,31005061,No,,,,,
310050610204,1,31005061,No,,,,,
310050610232,1,31005061,No,,,,,
310050610246,1,31005061,No,,,,,
310050610260,1,31005061,No,,,,,
310050610289,1,31005061,No,,,,,
310065560120,1,31006556,No,,,,,
310065560154,1,31006556,Yes,0,0,0,0,0
310065560157,1,31006556,Yes,0,0,0,0,0
310065560166,1,31006556,Yes,12000,0,0,0,0
310065560168,1,31006556,Yes,0,0,0,0,0
310065560199,1,31006556,Yes,0,0,0,0,0
310065560216,1,31006556,No,,,,,
310065560246,1,31006556,No,,,,,
310065560257,1,31006556,No,,,,,
310065560261,1,31006556,No,,,,,
310065560288,1,31006556,No,,,,,
310065560292,1,31006556,No,,,,,
310065560328,1,31006556,No,,,,,
310065560344,1,31006556,Yes,0,0,0,0,0
310065560370,1,31006556,Yes,0,0,0,0,0
310065560417,1,31006556,Yes,0,0,0,0,0
310062840050,1,31006284,No,,,,,
310062840075,1,31006284,Yes,0,0,0,0,0
310062840101,1,31006284,No,,,,,
310062840151,1,31006284,No,,,,,
310062840176,1,31006284,No,,,,,
310062840201,1,31006284,No,,,,,
310062840226,1,31006284,No,,,,,
310062840302,1,31006284,No,,,,,
310062840327,1,31006284,No,,,,,
310062840352,1,31006284,Yes,15000,0,5000,0,0
310062840402,1,31006284,No,,,,,
310062840427,1,31006284,No,,,,,
310062840453,1,31006284,No,,,,,
310062840503,1,31006284,No,,,,,
310075490018,1,31007549,Yes,4000,0,600,0,0
310075490028,1,31007549,No,,,,,
310075490046,1,31007549,Yes,0,0,0,0,0
310075490065,1,31007549,Yes,0,0,0,0,0
310075490074,1,31007549,No,,,,,
310075490084,1,31007549,No,,,,,
310075490093,1,31007549,No,,,,,
310075490121,1,31007549,Yes,0,0,0,0,0
310075490131,1,31007549,No,,,,,
310075490140,1,31007549,No,,,,,
310075490159,1,31007549,No,,,,,
310075490168,1,31007549,Yes,0,0,0,0,0
310075490178,1,31007549,No,,,,,
310075490196,1,31007549,No,,,,,
310076450012,1,31007645,No,,,,,
310076450035,1,31007645,No,,,,,
310076450047,1,31007645,No,,,,,
310076450059,1,31007645,No,,,,,
310076450065,1,31007645,No,,,,,
310076450082,1,31007645,No,,,,,
310076450094,1,31007645,No,,,,,
310076450106,1,31007645,No,,,,,
310076450118,1,31007645,No,,,,,
310076450142,1,31007645,No,,,,,
310076450153,1,31007645,No,,,,,
310076450177,1,31007645,No,,,,,
310076450201,1,31007645,No,,,,,
310076450212,1,31007645,No,,,,,
310076450224,1,31007645,Yes,0,0,0,0,0
310075440030,1,31007544,Yes,0,580,0,0,0
310075440039,1,31007544,No,,,,,
310075440083,1,31007544,Yes,0,0,0,0,0
310075440137,1,31007544,No,,,,,
310075440235,1,31007544,No,,,,,
310075440267,1,31007544,No,,,,,
310075440278,1,31007544,Yes,0,0,0,0,0
310075440283,1,31007544,Yes,0,0,0,0,0
310075440333,1,31007544,No,,,,,
310075440336,1,31007544,No,,,,,
310075440347,1,31007544,Yes,0,0,0,0,0
310075440365,1,31007544,Yes,0,0,0,0,0
310075440370,1,31007544,Yes,0,0,0,0,0
310075440411,1,31007544,Yes,0,0,0,0,0
310075440415,1,31007544,No,,,,,
310073350006,1,31007335,Yes,0,0,0,0,0
310073350029,1,31007335,No,,,,,
310073350074,1,31007335,Yes,0,0,0,0,0
310073350097,1,31007335,No,,,,,
310073350120,1,31007335,No,,,,,
310073350166,1,31007335,Yes,5000,0,0,0,0
310073350189,1,31007335,No,,,,,
310073350212,1,31007335,No,,,,,
310073350258,1,31007335,No,,,,,
310073350304,1,31007335,Yes,0,0,0,0,0
310073350350,1,31007335,No,,,,,
310073350373,1,31007335,No,,,,,
310073350396,1,31007335,Yes,0,0,0,0,0
310073350442,1,31007335,Yes,0,0,0,0,0
310073350465,1,31007335,No,,,,,
311010090006,1,31101009,No,,,,,
311010090040,1,31101009,No,,,,,
311010090050,1,31101009,Yes,0,0,0,0,0
311010090073,1,31101009,Yes,0,0,0,0,0
311010090139,1,31101009,No,,,,,
311010090204,1,31101009,Yes,6000,0,100,0,0
311010090218,1,31101009,No,,,,,
311010090326,1,31101009,No,,,,,
311010090368,1,31101009,No,,,,,
311010090406,1,31101009,No,,,,,
311010090408,1,31101009,No,,,,,
311010090434,1,31101009,Yes,0,0,0,0,0
311013990012,1,31101399,Yes,0,0,0,0,0
311013990018,1,31101399,No,,,,,
311013990027,1,31101399,No,,,,,
311013990036,1,31101399,No,,,,,
311013990054,1,31101399,No,,,,,
311013990081,1,31101399,No,,,,,
311013990100,1,31101399,No,,,,,
311013990109,1,31101399,No,,,,,
311013990118,1,31101399,No,,,,,
311013990127,1,31101399,No,,,,,
311013990145,1,31101399,No,,,,,
311013990154,1,31101399,Yes,0,0,0,0,0
311013990163,1,31101399,No,,,,,
311013990181,1,31101399,No,,,,,
311022660012,1,31102266,No,,,,,
311022660026,1,31102266,Yes,0,0,0,0,0
311022660040,1,31102266,No,,,,,
311022660055,1,31102266,No,,,,,
311022660069,1,31102266,No,,,,,
311022660097,1,31102266,Yes,0,0,0,0,0
311022660126,1,31102266,Yes,0,0,0,0,0
311022660140,1,31102266,No,,,,,
311022660197,1,31102266,Yes,0,0,0,0,0
311022660211,1,31102266,Yes,0,0,0,0,0
311022660240,1,31102266,No,,,,,
311022660254,1,31102266,No,,,,,
311022660268,1,31102266,No,,,,,
311022660297,1,31102266,No,,,,,
311025910010,1,31102591,No,,,,,
311025910017,1,31102591,Yes,0,0,0,0,0
311025910024,1,31102591,No,,,,,
311025910031,1,31102591,No,,,,,
311025910045,1,31102591,No,,,,,
311025910052,1,31102591,Yes,0,0,0,0,0
311025910059,1,31102591,No,,,,,
311025910080,1,31102591,No,,,,,
311025910087,1,31102591,No,,,,,
311025910094,1,31102591,Yes,0,0,0,0,0
311025910101,1,31102591,No,,,,,
311025910115,1,31102591,No,,,,,
311025910123,1,31102591,No,,,,,
311025910144,1,31102591,No,,,,,
311044960064,1,31104496,No,,,,,
311044960065,1,31104496,Yes,0,0,0,0,0
311044960117,1,31104496,No,,,,,
311044960134,1,31104496,No,,,,,
311044960135,1,31104496,Yes,0,0,0,0,0
311044960137,1,31104496,No,,,,,
311044960152,1,31104496,No,,,,,
311044960182,1,31104496,No,,,,,
311044960183,1,31104496,No,,,,,
311044960185,1,31104496,Yes,0,0,0,0,0
311044960188,1,31104496,Yes,0,0,0,0,0
311044960192,1,31104496,No,,,,,
311044960202,1,31104496,Yes,0,0,0,0,0
311044960218,1,31104496,Yes,0,0,0,0,0
311046960013,1,31104696,No,,,,,
311046960028,1,31104696,Yes,0,0,0,0,0
311046960039,1,31104696,Yes,0,0,0,0,0
311046960051,1,31104696,Yes,0,0,0,0,0
311046960054,1,31104696,No,,,,,
311046960067,1,31104696,No,,,,,
311046960078,1,31104696,Yes,0,0,0,0,0
311046960104,1,31104696,No,,,,,
311046960127,1,31104696,No,,,,,
311046960136,1,31104696,No,,,,,
311046960143,1,31104696,Yes,0,0,0,0,0
311046960156,1,31104696,Yes,0,0,0,0,0
311046960196,1,31104696,Yes,0,800,0,0,0
311046960208,1,31104696,Yes,0,0,0,0,0
311046960247,1,31104696,No,,,,,
311046960260,1,31104696,No,,,,,
311046910010,1,31104691,No,,,,,
311046910018,1,31104691,Yes,2000,0,2500,3000,0
311046910027,1,31104691,No,,,,,
311046910036,1,31104691,No,,,,,
311046910053,1,31104691,No,,,,,
311046910062,1,31104691,No,,,,,
311046910071,1,31104691,Yes,0,0,0,0,0
311046910080,1,31104691,No,,,,,
311046910098,1,31104691,No,,,,,
311046910107,1,31104691,No,,,,,
311046910116,1,31104691,No,,,,,
311046910125,1,31104691,No,,,,,
311046910142,1,31104691,No,,,,,
311046910160,1,31104691,No,,,,,
311046910178,1,31104691,No,,,,,
311043610015,1,31104361,No,,,,,
311043610026,1,31104361,No,,,,,
311043610037,1,31104361,Yes,0,0,0,0,0
311043610048,1,31104361,No,,,,,
311043610069,1,31104361,No,,,,,
311043610080,1,31104361,No,,,,,
311043610090,1,31104361,No,,,,,
311043610101,1,31104361,No,,,,,
311043610123,1,31104361,No,,,,,
311043610133,1,31104361,Yes,0,0,0,0,0
311043610144,1,31104361,Yes,0,0,0,0,0
311043610155,1,31104361,Yes,0,0,0,0,0
311043610176,1,31104361,Yes,0,0,0,0,0
311043610187,1,31104361,No,,,,,
311043610198,1,31104361,Yes,0,0,0,0,0
311043610219,1,31104361,Yes,0,0,0,0,0
311041470008,1,31104147,No,,,,,
311041470016,1,31104147,No,,,,,
311041470023,1,31104147,Yes,0,0,0,0,0
311041470031,1,31104147,No,,,,,
311041470046,1,31104147,No,,,,,
311041470054,1,31104147,No,,,,,
311041470062,1,31104147,No,,,,,
311041470070,1,31104147,No,,,,,
311041470085,1,31104147,No,,,,,
311041470093,1,31104147,No,,,,,
311041470100,1,31104147,Yes,0,0,0,0,0
311041470108,1,31104147,Yes,0,0,0,0,0
311041470124,1,31104147,Yes,0,0,0,0,0
311041470131,1,31104147,No,,,,,
311041470139,1,31104147,No,,,,,
311041470154,1,31104147,No,,,,,
311040860017,1,31104086,No,,,,,
311040860026,1,31104086,Yes,0,0,0,0,0
311040860039,1,31104086,No,,,,,
311040860078,1,31104086,No,,,,,
311040860091,1,31104086,No,,,,,
311040860117,1,31104086,No,,,,,
311040860168,1,31104086,No,,,,,
311040860233,1,31104086,No,,,,,
311040860259,1,31104086,No,,,,,
311050910008,1,31105091,No,,,,,
311050910015,1,31105091,Yes,0,0,0,0,0
311050910022,1,31105091,No,,,,,
311050910029,1,31105091,No,,,,,
311050910042,1,31105091,No,,,,,
311050910049,1,31105091,No,,,,,
311050910056,1,31105091,No,,,,,
311050910076,1,31105091,No,,,,,
311050910083,1,31105091,Yes,0,0,0,0,0
311050910089,1,31105091,No,,,,,
311050910096,1,31105091,No,,,,,
311050910110,1,31105091,No,,,,,
311050910116,1,31105091,No,,,,,
311050910123,1,31105091,No,,,,,
311050910137,1,31105091,No,,,,,
311055590019,1,31105559,No,,,,,
311055590031,1,31105559,Yes,0,0,0,0,0
311055590042,1,31105559,Yes,0,0,0,0,0
311055590054,1,31105559,No,,,,,
311055590078,1,31105559,No,,,,,
311055590090,1,31105559,No,,,,,
311055590102,1,31105559,Yes,0,0,0,0,0
311055590114,1,31105559,No,,,,,
311055590137,1,31105559,No,,,,,
311055590149,1,31105559,No,,,,,
311055590161,1,31105559,No,,,,,
311055590197,1,31105559,No,,,,,
311055590208,1,31105559,No,,,,,
311055590244,1,31105559,No,,,,,
311055810030,1,31105581,No,,,,,
311055810060,1,31105581,Yes,0,0,0,0,0
311055810101,1,31105581,No,,,,,
311055810109,1,31105581,No,,,,,
311055810142,1,31105581,Yes,0,0,0,0,0
311055810155,1,31105581,No,,,,,
311055810160,1,31105581,No,,,,,
311055810255,1,31105581,Yes,0,0,0,0,0
311055810267,1,31105581,No,,,,,
311055810270,1,31105581,No,,,,,
311055810279,1,31105581,Yes,30000,0,500,0,0
311055810284,1,31105581,No,,,,,
311055810333,1,31105581,No,,,,,
311055810342,1,31105581,Yes,0,0,0,0,0
311055810353,1,31105581,Yes,3600,0,0,0,0
311055810357,1,31105581,No,,,,,
311066820017,1,31106682,No,,,,,
311066820025,1,31106682,No,,,,,
311066820037,1,31106682,No,,,,,
311066820050,1,31106682,No,,,,,
311066820075,1,31106682,No,,,,,
311066820087,1,31106682,Yes,18000,0,1000,0,0
311066820100,1,31106682,No,,,,,
311066820112,1,31106682,No,,,,,
311066820137,1,31106682,No,,,,,
311066820150,1,31106682,No,,,,,
311066820162,1,31106682,No,,,,,
311066820200,1,31106682,No,,,,,
311066820212,1,31106682,Yes,0,0,0,0,0
311066820225,1,31106682,No,,,,,
311066820250,1,31106682,No,,,,,
311060660010,1,31106066,No,,,,,
311060660020,1,31106066,No,,,,,
311060660030,1,31106066,No,,,,,
311060660040,1,31106066,No,,,,,
311060660060,1,31106066,Yes,0,0,0,0,0
311060660070,1,31106066,No,,,,,
311060660080,1,31106066,No,,,,,
311060660091,1,31106066,No,,,,,
311060660111,1,31106066,No,,,,,
311060660121,1,31106066,No,,,,,
311060660131,1,31106066,No,,,,,
311060660141,1,31106066,No,,,,,
311060660161,1,31106066,No,,,,,
311060660171,1,31106066,No,,,,,
311060660181,1,31106066,No,,,,,
311060660201,1,31106066,No,,,,,
311061820026,1,31106182,No,,,,,
311061820048,1,31106182,No,,,,,
311061820077,1,31106182,No,,,,,
311061820087,1,31106182,No,,,,,
311061820096,1,31106182,No,,,,,
311061820116,1,31106182,No,,,,,
311061820135,1,31106182,No,,,,,
311061820145,1,31106182,No,,,,,
311061820204,1,31106182,No,,,,,
311065740030,1,31106574,No,,,,,
311065740037,1,31106574,No,,,,,
311065740042,1,31106574,No,,,,,
311065740086,1,31106574,Yes,0,0,0,0,0
311065740094,1,31106574,Yes,0,0,0,0,0
311065740098,1,31106574,No,,,,,
311065740257,1,31106574,No,,,,,
311065740259,1,31106574,Yes,0,0,0,0,0
311065190009,1,31106519,Yes,0,0,0,0,0
311065190017,1,31106519,No,,,,,
311065190025,1,31106519,No,,,,,
311065190033,1,31106519,No,,,,,
311065190050,1,31106519,No,,,,,
311065190058,1,31106519,No,,,,,
311065190066,1,31106519,No,,,,,
311065190075,1,31106519,No,,,,,
311065190099,1,31106519,Yes,0,0,0,0,0
311065190108,1,31106519,No,,,,,
311065190116,1,31106519,No,,,,,
311065190133,1,31106519,No,,,,,
311065190141,1,31106519,No,,,,,
311065190149,1,31106519,No,,,,,
311065190166,1,31106519,No,,,,,
311074060018,1,31107406,No,,,,,
311074060029,1,31107406,Yes,0,0,0,0,0
311074060050,1,31107406,Yes,0,0,0,0,0
311074060072,1,31107406,No,,,,,
311074060093,1,31107406,No,,,,,
311074060104,1,31107406,Yes,0,0,0,0,0
311074060136,1,31107406,Yes,0,0,0,0,0
311074060147,1,31107406,No,,,,,
311074060179,1,31107406,Yes,0,0,0,0,0
311074060200,1,31107406,No,,,,,
311074060222,1,31107406,No,,,,,
311082650016,1,31108265,Yes,0,0,0,0,0
311082650025,1,31108265,No,,,,,
311082650034,1,31108265,Yes,0,0,0,0,0
311082650043,1,31108265,No,,,,,
311082650061,1,31108265,Yes,0,0,0,0,0
311082650070,1,31108265,Yes,0,0,0,0,0
311082650078,1,31108265,Yes,0,0,0,0,0
311082650087,1,31108265,No,,,,,
311082650105,1,31108265,No,,,,,
311082650123,1,31108265,No,,,,,
311082650132,1,31108265,Yes,0,0,0,0,0
311082650149,1,31108265,No,,,,,
311082650158,1,31108265,No,,,,,
311082650167,1,31108265,No,,,,,
311082650185,1,31108265,No,,,,,
311087030024,1,31108703,No,,,,,
311087030057,1,31108703,No,,,,,
311087030121,1,31108703,No,,,,,
311087030174,1,31108703,Yes,15000,0,0,3000,0
311087030266,1,31108703,Yes,0,0,0,0,0
311087030267,1,31108703,Yes,0,0,0,0,0
311087030288,1,31108703,No,,,,,
311087030320,1,31108703,Yes,0,0,0,0,0
311087030327,1,31108703,No,,,,,
311087030335,1,31108703,Yes,0,0,0,0,0
311087030344,1,31108703,No,,,,,
311087030374,1,31108703,No,,,,,
311087030375,1,31108703,No,,,,,
311087030385,1,31108703,No,,,,,
311104620006,1,31110462,No,,,,,
311104620010,1,31110462,Yes,0,0,400,0,0
311104620014,1,31110462,Yes,0,0,0,0,0
311104620028,1,31110462,Yes,0,0,0,0,0
311104620031,1,31110462,Yes,0,0,0,0,0
311104620038,1,31110462,No,,,,,
311104620042,1,31110462,Yes,3000,0,0,0,0
311104620045,1,31110462,Yes,0,0,0,0,0
311104620049,1,31110462,Yes,0,0,0,0,0
311104620056,1,31110462,No,,,,,
311104620059,1,31110462,No,,,,,
311104620063,1,31110462,Yes,0,0,0,0,0
311104620070,1,31110462,Yes,0,0,0,0,0
311200970036,1,31120097,Yes,0,0,0,0,0
311200970051,1,31120097,No,,,,,
311200970066,1,31120097,Yes,0,0,0,0,0
311200970095,1,31120097,No,,,,,
311200970110,1,31120097,No,,,,,
311200970213,1,31120097,Yes,0,0,0,0,0
311200970258,1,31120097,Yes,0,0,0,0,0
311202180027,1,31120218,Yes,0,0,0,0,0
311202180042,1,31120218,No,,,,,
311202180072,1,31120218,No,,,,,
311202180102,1,31120218,No,,,,,
311202180116,1,31120218,No,,,,,
311202180131,1,31120218,No,,,,,
311202180146,1,31120218,No,,,,,
311202180176,1,31120218,Yes,0,0,0,0,0
311202180206,1,31120218,Yes,0,0,0,0,0
311202180221,1,31120218,No,,,,,
311202180251,1,31120218,No,,,,,
311202180266,1,31120218,No,,,,,
311202180281,1,31120218,No,,,,,
312010070032,1,31201007,Yes,0,0,150,0,0
312010070034,1,31201007,No,,,,,
312010070037,1,31201007,No,,,,,
312010070074,1,31201007,Yes,7200,0,0,0,0
312010070116,1,31201007,No,,,,,
312010070128,1,31201007,Yes,0,0,0,0,0
312010070145,1,31201007,No,,,,,
312010070158,1,31201007,Yes,0,0,0,0,0
312010070162,1,31201007,No,,,,,
312010070164,1,31201007,Yes,0,0,0,0,0
312010070169,1,31201007,No,,,,,
312010070189,1,31201007,No,,,,,
312010070226,1,31201007,Yes,0,0,0,0,0
312010070230,1,31201007,Yes,0,0,0,0,0
312010070283,1,31201007,No,,,,,
312010070285,1,31201007,Yes,0,0,0,0,0
312015160017,1,31201516,Yes,0,0,0,0,0
312015160031,1,31201516,Yes,0,0,0,0,0
312015160046,1,31201516,No,,,,,
312015160060,1,31201516,No,,,,,
312015160089,1,31201516,No,,,,,
312015160108,1,31201516,Yes,0,0,0,0,0
312015160118,1,31201516,No,,,,,
312015160132,1,31201516,Yes,0,0,0,0,0
312015160161,1,31201516,Yes,0,0,0,0,0
312015160175,1,31201516,No,,,,,
312015160190,1,31201516,Yes,0,0,0,0,0
312015160204,1,31201516,Yes,0,0,0,0,0
312015160233,1,31201516,Yes,0,0,0,0,0
312015160248,1,31201516,No,,,,,
312015160262,1,31201516,No,,,,,
312015160291,1,31201516,No,,,,,
312012500003,1,31201250,Yes,0,0,0,0,0
312012500007,1,31201250,No,,,,,
312012500011,1,31201250,Yes,0,0,0,0,200
312012500016,1,31201250,Yes,0,0,500,0,0
312012500020,1,31201250,No,,,,,
312012500029,1,31201250,Yes,0,0,0,0,0
312012500033,1,31201250,No,,,,,
312012500038,1,31201250,Yes,0,0,0,0,0
312012500051,1,31201250,No,,,,,
312012500055,1,31201250,Yes,500,1000,80,0,2500
312012500060,1,31201250,Yes,0,0,0,0,0
312012500064,1,31201250,Yes,0,0,0,0,0
312012500073,1,31201250,Yes,0,0,0,0,0
312012500077,1,31201250,No,,,,,
312012500081,1,31201250,Yes,0,0,0,0,0
312012500090,1,31201250,Yes,0,0,0,0,0
312017470019,1,31201747,Yes,0,0,0,0,0
312017470034,1,31201747,No,,,,,
312017470048,1,31201747,No,,,,,
