case_id,ea_id,plot_id,dist_hh
103092810052,10309014,R1,0
103092810078,10309014,R1,.1
103092810116,10309014,R1,0
103092810154,10309014,R1,0
103092810218,10309014,R1,.60000002
103104690001,10310001,R1,0
103104690001,10310001,R3,.1
103104690009,10310001,R1,.1
103104690009,10310001,R2,.1
103104690013,10310001,R1,.2
103104690014,10310001,R1,.1
103104690014,10310001,R2,.40000001
103104690014,10310001,R3,0
103104690014,10310001,R4,.2
103104690046,10310001,R1,.1
103104690046,10310001,R2,1.8
103104690046,10310001,R3,.30000001
103104690046,10310001,R4,.5
103104690049,10310001,R1,.2
103104690049,10310001,R2,.1
103104690049,10310001,R3,.1
103104690056,10310001,R1,.40000001
103104690066,10310001,R1,.1
103104690092,10310001,R1,0
103104690092,10310001,R2,0
103104690100,10310001,R1,.1
103104690100,10310001,R2,0
103104690100,10310001,R3,.40000001
103104690112,10310001,R1,.60000002
103104690131,10310001,R1,.23999999
103104690131,10310001,R2,.23999999
103104690171,10310001,R1,.23999999
103104690175,10310001,R1,.1
103121870011,10312001,R1,.1
103121870023,10312001,R1,.1
103121870023,10312001,R2,.1
103121870023,10312001,R3,.1
103121870062,10312001,R1,0
103121870062,10312001,R2,0
103121870068,10312001,R1,.69999999
103121870074,10312001,R1,.1
103121870074,10312001,R2,.1
103121870079,10312001,R1,.1
103121870079,10312001,R2,.1
103121870113,10312001,R1,.2
103120480002,10312009,R1,.1
103120480015,10312009,R1,0
103120480046,10312009,R1,.30000001
103120480070,10312009,R1,0
103120480083,10312009,R1,.30000001
103120480089,10312009,R1,.30000001
103120480101,10312009,R1,.30000001
103120480101,10312009,R2,.40000001
103120480114,10312009,R1,.5
103120480114,10312009,R2,.89999998
103120480126,10312009,R1,.30000001
103120480126,10312009,R2,0
103120480126,10312009,R3,.2
103120780004,10312016,R1,0
103120780007,10312016,R1,0
103120780011,10312016,R1,0
103120780015,10312016,R1,.2
103120780015,10312016,R2,.1
103120780022,10312016,R1,0
103120780025,10312016,R1,0
103120780029,10312016,R1,0
103120780033,10312016,R1,.1
103120780033,10312016,R2,.1
103120780040,10312016,R1,.2
103120780047,10312016,R1,2.2
103120780051,10312016,R1,.40000001
103120780058,10312016,R1,.40000001
103120780062,10312016,R1,.1
103120780062,10312016,R2,0
103120780073,10312016,R1,0
103120780073,10312016,R2,.30000001
103126000042,10312022,R1,.2
103126000043,10312022,R1,.30000001
103126000045,10312022,R1,.2
103126000051,10312022,R1,.1
103126000068,10312022,R1,.5
103126000068,10312022,R2,.1
103126000081,10312022,R1,.40000001
103126000093,10312022,R1,1.6
103126000117,10312022,R1,.40000001
103202270163,10320709,R1,0
104017420015,10401007,R1,0
104017420015,10401007,R2,.1
104017420016,10401007,R1,0
104017420023,10401007,R1,0
104017420023,10401007,R2,.1
104017420023,10401007,R3,.1
104017420023,10401007,R4,.2
104017420031,10401007,R1,.1
104017420047,10401007,R1,0
104017420047,10401007,R2,0
104017420054,10401007,R1,0
104017420054,10401007,R2,1.5
104017420062,10401007,R1,.30000001
104017420062,10401007,R2,.30000001
104017420062,10401007,R3,.30000001
104017420070,10401007,R1,.60000002
104017420070,10401007,R2,.60000002
104017420085,10401007,R1,0
104017420101,10401007,R1,.27200001
104017420101,10401007,R2,.27200001
104017420109,10401007,R1,.69999999
104017420124,10401007,R1,.5
104017420124,10401007,R2,.1
104017420132,10401007,R1,.5
104017420132,10401007,R2,.2
104017420155,10401007,R1,.30000001
104017420155,10401007,R2,.30000001
104012120007,10401013,R1,.1
104012120014,10401013,R1,5.4000001
104012120021,10401013,R1,0
104012120028,10401013,R1,.60000002
104012120041,10401013,R1,.1
104012120041,10401013,R2,.1
104012120048,10401013,R1,0
104012120055,10401013,R1,.5
104012120055,10401013,R2,0
104012120062,10401013,R1,.30000001
104012120082,10401013,R1,.1
104012120082,10401013,R2,.1
104012120089,10401013,R1,.1
104012120089,10401013,R2,.40000001
104012120096,10401013,R1,.1
104012120096,10401013,R2,.30000001
104012120096,10401013,R3,.2
104012120109,10401013,R1,.2
104012120109,10401013,R2,.2
104012120116,10401013,R1,0
104012120116,10401013,R2,.1
104012120123,10401013,R1,.1
104012120123,10401013,R2,.2
104012120137,10401013,R1,.1
104012120137,10401013,R2,.1
104015410026,10401021,R1,1.5
104015410026,10401021,R2,0
104015410046,10401021,R1,.60000002
104015410066,10401021,R1,.30000001
104015410085,10401021,R1,0
104015410125,10401021,R1,0
104015410125,10401021,R2,0
104015410144,10401021,R1,0
104015410144,10401021,R2,0
104015410164,10401021,R1,.60000002
104015410184,10401021,R1,0
104015410184,10401021,R2,0
104015410223,10401021,R1,9.1999998
104015410223,10401021,R2,9.1000004
104015410243,10401021,R1,.2
104015410262,10401021,R1,0
104015410282,10401021,R1,.1
104015410321,10401021,R1,0
104015410341,10401021,R1,0
104015410341,10401021,R2,0
104015410361,10401021,R1,1.4714286
104015410361,10401021,R2,1.4714286
104015410400,10401021,R1,9.3000002
104016040005,10401026,R1,0
104016040005,10401026,R3,.1
104016040082,10401026,R1,0
104016040082,10401026,R2,0
104016040082,10401026,R3,0
104016040082,10401026,R4,0
104016040092,10401026,R1,.40000001
104016040092,10401026,R2,.30000001
104016040113,10401026,R1,.1
104016040113,10401026,R2,.1
104016040139,10401026,R1,0
104016040139,10401026,R2,0
104016040139,10401026,R3,.40000001
104016040157,10401026,R1,.25517243
104016040162,10401026,R1,0
104016040162,10401026,R2,3.7
104016040175,10401026,R1,.30000001
104016040175,10401026,R2,.1
104016040188,10401026,R1,0
104016040188,10401026,R2,0
104016040188,10401026,R3,.2
104016040188,10401026,R4,.1
104016040190,10401026,R1,.25517243
104016040190,10401026,R2,.25517243
104016040199,10401026,R1,0
104016040199,10401026,R2,0
104016040199,10401026,R3,.1
104016040212,10401026,R1,.89999998
104016040212,10401026,R2,.1
104016040225,10401026,R1,.2
104016040225,10401026,R2,.2
104016040225,10401026,R3,.1
104015220038,10401034,R1,0
104015220038,10401034,R2,.1
104015220041,10401034,R1,0
104015220041,10401034,R2,0
104015220041,10401034,R3,0
104015220054,10401034,R1,.1
104015220054,10401034,R2,0
104015220054,10401034,R3,.2
104015220055,10401034,R1,0
104015220055,10401034,R2,0
104015220055,10401034,R3,.1
104015220055,10401034,R4,.1
104015220061,10401034,R1,.1
104015220061,10401034,R2,0
104015220061,10401034,R3,.1
104015220061,10401034,R4,.1
104015220063,10401034,R1,0
104015220063,10401034,R2,.1
104015220063,10401034,R3,.1
104015220063,10401034,R4,.1
104015220065,10401034,R1,0
104015220065,10401034,R2,0
104015220065,10401034,R3,0
104015220065,10401034,R4,0
104015220065,10401034,R5,0
104015220068,10401034,R1,0
104015220068,10401034,R2,0
104015220068,10401034,R3,0
104015220068,10401034,R4,0
104015220068,10401034,R5,.1
104014240008,10401042,R1,0
104014240008,10401042,R2,0
104014240013,10401042,R1,0
104014240013,10401042,R2,0
104014240019,10401042,R1,.1
104014240019,10401042,R2,0
104014240025,10401042,R1,0
104014240025,10401042,R2,.1
104014240036,10401042,R1,.13333334
104014240036,10401042,R2,.13333334
104014240048,10401042,R1,0
104014240048,10401042,R2,0
104014240048,10401042,R3,1.7
104014240054,10401042,R1,0
104014240054,10401042,R2,.1
104014240065,10401042,R1,.1
104014240065,10401042,R2,.2
104014240071,10401042,R1,0
104014240071,10401042,R2,.30000001
104014240077,10401042,R1,0
104014240082,10401042,R1,0
104014240100,10401042,R1,.30000001
104014240106,10401042,R1,.1
104014240106,10401042,R2,.1
104014240117,10401042,R1,.1
104014240117,10401042,R2,0
104016350007,10401047,R1,0
104016350007,10401047,R2,0
104016350012,10401047,R1,0
104016350018,10401047,R1,0
104016350036,10401047,R1,.1
104016350036,10401047,R2,.1
104016350042,10401047,R1,.2
104016350042,10401047,R2,0
104016350054,10401047,R1,0
104016350066,10401047,R1,.2
104016350066,10401047,R2,.30000001
104016350066,10401047,R3,0
104016350077,10401047,R1,.1
104016350077,10401047,R2,.1
104016350083,10401047,R1,0
104016350083,10401047,R2,.1
104016350095,10401047,R1,0
104016350095,10401047,R2,0
104016350095,10401047,R3,.1
104016350101,10401047,R1,0
104016350101,10401047,R2,.1
104016350101,10401047,R3,.1
104016350107,10401047,R1,0
104016350107,10401047,R2,.1
104016350119,10401047,R1,.60000002
104016350119,10401047,R2,.60000002
104015020020,10401054,R1,0
104015020027,10401054,R1,.1
104015020056,10401054,R1,0
104015020056,10401054,R2,0
104015020074,10401054,R1,1.5
104015020074,10401054,R2,2.4000001
104015020074,10401054,R3,2.4000001
104015020081,10401054,R1,.2
104015020081,10401054,R2,0
104015020081,10401054,R3,.2
104015020084,10401054,R1,.45588237
104015020084,10401054,R2,.45588237
104015020099,10401054,R1,0
104015020099,10401054,R2,.1
104015020099,10401054,R3,0
104015020099,10401054,R4,0
104015020102,10401054,R1,.1
104015020102,10401054,R2,.1
104015020102,10401054,R3,.1
104015020103,10401054,R1,0
104015020103,10401054,R2,0
104015020121,10401054,R1,0
104015020121,10401054,R2,0
104015020121,10401054,R3,.1
104015020121,10401054,R4,.2
104015020121,10401054,R5,0
104015020121,10401054,R6,.2
104015020127,10401054,R1,.2
104015020127,10401054,R2,0
104015020133,10401054,R1,.30000001
104015020133,10401054,R2,.2
104015020173,10401054,R1,.2
104015020173,10401054,R2,1.8
104015020173,10401054,R3,1.7
104015020173,10401054,R4,1.7
104015020173,10401054,R5,1.7
104011400045,10401803,R1,.80000001
104011400045,10401803,R2,.80000001
104011400079,10401803,R1,7.8000002
104011400263,10401803,R1,1
104011400280,10401803,R1,.89999998
104011400280,10401803,R3,.80000001
104011400280,10401803,R4,1
104011400330,10401803,R1,.5
104011400330,10401803,R2,0
104011400347,10401803,R1,0
104025370070,10402004,R1,0
104025370095,10402004,R1,0
104025370111,10402004,R1,0
104025370136,10402004,R1,0
104025370144,10402004,R1,0
104025370168,10402004,R1,0
104034880015,10403004,R1,0
104034880015,10403004,R2,0
104034880018,10403004,R1,0
104034880018,10403004,R2,0
104034880018,10403004,R3,0
104034880018,10403004,R4,0
104034880023,10403004,R1,.44285715
104034880023,10403004,R2,.44285715
104034880031,10403004,R1,0
104034880039,10403004,R1,.1
104034880039,10403004,R2,0
104034880055,10403004,R1,.2
104034880063,10403004,R1,1.2
104034880070,10403004,R1,.1
104034880078,10403004,R1,.69999999
104034880078,10403004,R2,.30000001
104034880094,10403004,R1,0
104034880094,10403004,R2,0
104034880094,10403004,R3,.60000002
104034880102,10403004,R1,.40000001
104034880102,10403004,R2,.40000001
104034880110,10403004,R1,.1
104034880110,10403004,R2,.1
104034880134,10403004,R1,0
104034880134,10403004,R2,0
104034880134,10403004,R3,.1
104034880142,10403004,R1,0
104034880142,10403004,R2,.1
104034880150,10403004,R1,7.9000001
104034880165,10403004,R1,.1
104033320002,10403012,R1,1.1
104033320020,10403012,R1,4.9000001
104033320020,10403012,R2,4.8000002
104033320020,10403012,R3,4.9000001
104033320028,10403012,R1,0
104033320028,10403012,R2,0
104033320039,10403012,R1,2.2
104033320039,10403012,R2,2.2
104033320039,10403012,R3,2.2
104033320039,10403012,R4,2.2
104033320061,10403012,R1,0
104033320061,10403012,R2,.5
104033320061,10403012,R3,.1
104033320076,10403012,R1,0
104033320076,10403012,R2,.1
104033320076,10403012,R3,.1
104033320140,10403012,R1,.1
104033320140,10403012,R2,.2
104033320140,10403012,R3,.30000001
104033320141,10403012,R1,.30000001
104033320154,10403012,R1,1.7153846
104033320154,10403012,R2,1.7153846
104033320158,10403012,R1,.2
104033320158,10403012,R2,.2
104033320171,10403012,R1,6
104033320171,10403012,R2,6
104033320171,10403012,R3,5.9000001
104033320195,10403012,R1,1.7153846
104033320195,10403012,R2,1.7153846
104033320195,10403012,R3,1.7153846
104033320195,10403012,R4,1.7153846
104033320195,10403012,R5,1.7153846
104033320196,10403012,R1,.1
104033320196,10403012,R2,1.7153846
104041860008,10404006,R2,.30000001
104041860008,10404006,R3,.1
104041860017,10404006,R3,0
104041860021,10404006,R3,.5
104041860021,10404006,R4,0
104041860030,10404006,R1,0
104041860034,10404006,R1,0
104041860034,10404006,R2,.30000001
104041860034,10404006,R3,.30000001
104041860039,10404006,R1,.1
104041860039,10404006,R2,0
104041860043,10404006,R1,0
104041860043,10404006,R2,.1
104041860043,10404006,R3,0
104041860052,10404006,R1,0
104041860052,10404006,R2,0
104041860061,10404006,R1,0
104041860065,10404006,R1,0
104041860074,10404006,R1,0
104041860079,10404006,R1,.089473687
104047070008,10404013,R1,.2
104047070008,10404013,R2,.1
104047070012,10404013,R1,.30000001
104047070012,10404013,R2,0
104047070012,10404013,R3,.1
104047070020,10404013,R1,.2
104047070020,10404013,R2,.2
104047070028,10404013,R1,2.7
104047070033,10404013,R1,.1
104047070033,10404013,R2,.1
104047070037,10404013,R1,3.7
104047070041,10404013,R1,0
104047070057,10404013,R1,.30000001
104047070062,10404013,R1,.1
104047070062,10404013,R2,.1
104047070070,10404013,R1,.1
104047070078,10404013,R1,.2
104047070086,10404013,R1,.1
104047070086,10404013,R2,0
104054040015,10405001,R1,.2
104054040023,10405001,R1,.1
104054040031,10405001,R1,.2
104054040039,10405001,R1,0
104054040048,10405001,R1,.1
104054040048,10405001,R2,.1
104054040048,10405001,R3,.1
104054040054,10405001,R1,0
104054040062,10405001,R1,.5
104054040062,10405001,R2,.1
104054040070,10405001,R1,.1
104054040078,10405001,R1,.40000001
104054040093,10405001,R1,.1
104054040101,10405001,R1,0
104054040109,10405001,R1,0
104054040109,10405001,R2,0
104054040117,10405001,R1,0
104054040132,10405001,R1,.30000001
104054040140,10405001,R1,0
104054040164,10405001,R1,0
104052130003,10405009,R1,9.5
104052130003,10405009,R2,0
104052130003,10405009,R3,.7846154
104052130003,10405009,R4,.7846154
104052130007,10405009,R1,.7846154
104052130007,10405009,R2,.7846154
104052130011,10405009,R1,.1
104052130011,10405009,R2,.7846154
104052130019,10405009,R1,.7846154
104052130039,10405009,R1,.1
104052130039,10405009,R2,0
104052130039,10405009,R3,.2
104052130039,10405009,R4,0
104052130039,10405009,R5,.2
104052130039,10405009,R6,0
104052130045,10405009,R1,.40000001
104052130045,10405009,R2,1.2
104052130045,10405009,R3,1
104052130054,10405009,R1,1.5
104052130054,10405009,R2,1.6
104052130054,10405009,R3,1.6
104052130062,10405009,R1,.1
104052130062,10405009,R2,.1
104052130062,10405009,R3,0
104052130081,10405009,R1,.2
104052130081,10405009,R2,.1
104052130093,10405009,R1,.30000001
104052130093,10405009,R2,.40000001
104052130093,10405009,R3,.40000001
104052130100,10405009,R1,.40000001
104052130100,10405009,R2,.2
104052130100,10405009,R3,.40000001
104052130110,10405009,R1,.30000001
104052130122,10405009,R1,.2
104052130146,10405009,R1,.89999998
104052130146,10405009,R2,.89999998
104052130146,10405009,R3,.69999999
104052130146,10405009,R4,.69999999
104052130146,10405009,R5,.89999998
104052130162,10405009,R1,1.9
104052130162,10405009,R2,.1
104052130162,10405009,R3,1.9
104052130162,10405009,R4,1.9
104052130167,10405009,R1,.1
104052130167,10405009,R2,.1
104076280008,10407003,R1,0
104076280008,10407003,R2,.1
104076280010,10407003,R1,.89999998
104076280010,10407003,R2,.80000001
104076280011,10407003,R1,.40000001
104076280016,10407003,R1,.2
104076280016,10407003,R2,.2
104076280022,10407003,R1,.2
104076280022,10407003,R2,.2
104076280033,10407003,R1,0
104076280038,10407003,R1,0
104076280038,10407003,R2,.1
104076280044,10407003,R1,3.9000001
104076280049,10407003,R1,.1
104076280049,10407003,R2,.1
104076280060,10407003,R1,1.9
104076280066,10407003,R1,.30000001
104076280066,10407003,R2,.40000001
104076280071,10407003,R1,0
104076280077,10407003,R1,.1
104076280077,10407003,R2,.1
104076280077,10407003,R3,.2
104076280088,10407003,R1,0
104076280088,10407003,R2,.1
104076280088,10407003,R3,.2
104076280099,10407003,R1,1.2
104076280099,10407003,R2,1.2
104076280099,10407003,R3,1.2
104071940006,10407010,R1,.1
104071940006,10407010,R2,.2
104071940010,10407010,R1,1.1
104071940010,10407010,R2,1.1
104071940010,10407010,R3,1
104071940014,10407010,R1,1
104071940014,10407010,R2,1
104071940017,10407010,R1,1.1
104071940017,10407010,R2,1.1
104071940025,10407010,R1,0
104071940025,10407010,R2,0
104071940028,10407010,R1,0
104071940032,10407010,R1,.40000001
104071940032,10407010,R2,.40000001
104071940032,10407010,R3,.40000001
104071940036,10407010,R1,.1
104071940036,10407010,R2,.30000001
104071940043,10407010,R1,0
104071940043,10407010,R2,.1
104071940047,10407010,R1,.1
104071940047,10407010,R2,.30000001
104071940047,10407010,R3,.2
104071940050,10407010,R1,0
104071940050,10407010,R2,.1
104071940054,10407010,R1,0
104071940054,10407010,R2,0
104071940061,10407010,R1,.1
104071940061,10407010,R2,.2
104071940061,10407010,R3,.1
104071940065,10407010,R1,.33529413
104071940065,10407010,R2,.33529413
104071940076,10407010,R1,.30000001
104071940076,10407010,R2,0
104071940076,10407010,R3,.2
104071940076,10407010,R4,.1
104071940076,10407010,R5,.30000001
104070680012,10407018,R1,.1
104070680012,10407018,R2,0
104070680012,10407018,R3,.2
104070680018,10407018,R1,0
104070680024,10407018,R1,0
104070680024,10407018,R2,0
104070680030,10407018,R1,0
104070680030,10407018,R2,.1
104070680042,10407018,R1,0
104070680048,10407018,R1,0
104070680066,10407018,R1,.1
104070680073,10407018,R1,0
104070680073,10407018,R2,0
104070680073,10407018,R3,0
104070680079,10407018,R1,0
104070680079,10407018,R2,.2
104070680085,10407018,R1,0
104070680085,10407018,R2,.5
104070680091,10407018,R1,.1
104070680103,10407018,R1,0
104070680109,10407018,R1,0
104070680109,10407018,R2,.078260869
104070680109,10407018,R3,.078260869
104070680109,10407018,R4,.078260869
104070680115,10407018,R1,.5
104070680127,10407018,R1,0
104084410001,10408006,R1,.1
104084410001,10408006,R2,0
104084410061,10408006,R1,.1
104084410061,10408006,R2,.69999999
104084410061,10408006,R3,.69999999
104084410065,10408006,R1,.80000001
104084410065,10408006,R2,1
104084410066,10408006,R1,1
104084410121,10408006,R1,.30000001
104084410173,10408006,R1,.5
104084410196,10408006,R1,0
104084410228,10408006,R1,1.1
104084410228,10408006,R2,4.4000001
104084410253,10408006,R1,.1
104084410253,10408006,R2,.1
104084410256,10408006,R1,.80000001
104084410256,10408006,R2,.60000002
104084410256,10408006,R3,.80000001
104084410262,10408006,R1,.1
104084410262,10408006,R2,0
104084410266,10408006,R1,0
104084410266,10408006,R2,.2
104084410266,10408006,R3,.1
104084410270,10408006,R1,0
104084410270,10408006,R2,3.7
104084410273,10408006,R1,.1
104084410273,10408006,R2,.1
104084410290,10408006,R1,.1
104084410290,10408006,R2,.30000001
104094680002,10409001,R1,2
104094680002,10409001,R2,2
104094680011,10409001,R1,.1
104094680018,10409001,R1,.30000001
104094680027,10409001,R1,0
104094680037,10409001,R1,.30000001
104094680037,10409001,R2,.30000001
104094680064,10409001,R1,0
104094680064,10409001,R2,0
104094680064,10409001,R3,0
104094680064,10409001,R4,0
104094680073,10409001,R1,.47931036
104094680073,10409001,R2,.47931036
104094680082,10409001,R1,.30000001
104094680082,10409001,R2,.30000001
104094680082,10409001,R3,0
104094680082,10409001,R4,0
104094680101,10409001,R1,0
104094680101,10409001,R2,0
104094680110,10409001,R1,0
104094680110,10409001,R2,.2
104094680119,10409001,R1,0
104094680119,10409001,R2,5.5
104094680128,10409001,R1,0
104094680128,10409001,R2,0
104094680146,10409001,R1,.1
104094680146,10409001,R2,.2
104094680155,10409001,R1,.40000001
104094680165,10409001,R1,.1
104094680165,10409001,R2,1.7
104094680183,10409001,R1,.1
104200010015,10420703,R1,.30000001
104200010015,10420703,R2,.30000001
104200010056,10420703,R1,.2
104200010065,10420703,R1,.80000001
104200010065,10420703,R2,.2
104200010073,10420703,R1,.1
104200010081,10420703,R1,0
104200010098,10420703,R1,0
104200010098,10420703,R2,0
104200010106,10420703,R1,.89999998
104200010115,10420703,R1,0
104200010123,10420703,R1,.1
104200010140,10420703,R1,.1
104200010140,10420703,R2,.1
104200010173,10420703,R1,.69999999
104200010173,10420703,R2,.69999999
104200800034,10420708,R1,.69999999
104200800039,10420708,R1,.30000001
104200800044,10420708,R1,.5
104200800075,10420708,R1,0
104200800095,10420708,R1,0
104200350080,10420712,R1,0
104200350096,10420712,R3,0
104200350153,10420712,R1,.29999998
104200350153,10420712,R2,.29999998
104200350229,10420712,R1,1.8
104200350271,10420712,R1,0
104200350272,10420712,R1,0
104200350272,10420712,R2,.1
104200350272,10420712,R3,.2
105012160001,10501005,R1,3.0999999
105012160001,10501005,R2,3.2
105012160001,10501005,R3,.1
105012160005,10501005,R1,.63999999
105012160005,10501005,R2,.63999999
105012160005,10501005,R3,.63999999
105012160010,10501005,R1,.63999999
105012160018,10501005,R1,.1
105012160018,10501005,R2,.2
105012160022,10501005,R1,0
105012160026,10501005,R1,3.2
105012160034,10501005,R1,.1
105012160034,10501005,R2,.1
105012160039,10501005,R1,.5
105012160039,10501005,R2,.1
105012160039,10501005,R3,.2
105012160043,10501005,R1,0
105012160043,10501005,R2,0
105012160051,10501005,R1,.1
105012160055,10501005,R1,1.5
105012160059,10501005,R1,0
105012160068,10501005,R1,.30000001
105012160072,10501005,R1,0
105012160084,10501005,R1,0
105010550018,10501047,R1,.28260869
105010550029,10501047,R1,.1
105010550029,10501047,R2,.1
105010550040,10501047,R1,.1
105010550050,10501047,R1,3.2
105010550050,10501047,R2,.2
105010550072,10501047,R1,.5
105010550072,10501047,R2,.1
105010550083,10501047,R1,0
105010550083,10501047,R2,.80000001
105010550094,10501047,R1,.30000001
105010550094,10501047,R2,.30000001
105010550104,10501047,R1,.28260869
105010550126,10501047,R1,0
105010550126,10501047,R2,.1
105010550137,10501047,R1,0
105010550137,10501047,R2,0
105010550148,10501047,R1,0
105010550148,10501047,R2,.1
105010550180,10501047,R1,0
105010550180,10501047,R2,0
105010550191,10501047,R1,0
105010550202,10501047,R1,0
105010550202,10501047,R2,.5
105010550223,10501047,R1,.1
105017090009,10501087,R1,.68181819
105017090009,10501087,R2,.68181819
105017090009,10501087,R3,.68181819
105017090026,10501087,R1,1.1
105017090026,10501087,R2,.1
105017090026,10501087,R3,.69999999
105017090049,10501087,R1,1.6
105017090049,10501087,R2,0
105017090050,10501087,R1,1.7
105017090050,10501087,R2,0
105017090050,10501087,R3,0
105017090050,10501087,R4,.80000001
105017090050,10501087,R5,1.8
105017090050,10501087,R6,1.8
105017090050,10501087,R7,0
105017090062,10501087,R1,.1
105017090062,10501087,R2,.1
105017090062,10501087,R3,.1
105017090064,10501087,R1,0
105017090069,10501087,R1,.69999999
105017090069,10501087,R2,.80000001
105017090069,10501087,R3,.80000001
105017090069,10501087,R4,0
105017090069,10501087,R5,.69999999
105017090077,10501087,R1,.30000001
105017090077,10501087,R2,.40000001
105017090077,10501087,R3,.30000001
105017090083,10501087,R1,1.2
105017090086,10501087,R1,0
105017090086,10501087,R2,1.2
105017090086,10501087,R3,.2
105017090086,10501087,R4,1.7
105017090086,10501087,R5,.89999998
105017090091,10501087,R1,1.2
105017090091,10501087,R2,1.2
105017090091,10501087,R3,.89999998
105017090091,10501087,R4,.80000001
105017090091,10501087,R5,.89999998
105017090091,10501087,R6,.89999998
105017090117,10501087,R1,.5
105017090120,10501087,R1,.1
105017090120,10501087,R2,.60000002
105017090122,10501087,R1,.40000001
105017090122,10501087,R2,.60000002
105017090122,10501087,R3,.60000002
105017090131,10501087,R1,2.0999999
105017090142,10501087,R1,.1
105015050001,10501128,R1,.69999999
105015050001,10501128,R2,.1
105015050001,10501128,R3,0
105015050001,10501128,R4,.1
105015050002,10501128,R1,0
105015050004,10501128,R1,0
105015050004,10501128,R2,.1
105015050005,10501128,R1,.5
105015050005,10501128,R2,.5
105015050005,10501128,R3,0
105015050006,10501128,R1,.60000002
105015050006,10501128,R2,1.2
105015050007,10501128,R1,0
105015050007,10501128,R2,.69999999
105015050007,10501128,R3,.69999999
105015050008,10501128,R1,.1
105015050008,10501128,R2,.80000001
105015050009,10501128,R1,.34999999
105015050009,10501128,R2,.34999999
105015050010,10501128,R1,0
105015050011,10501128,R1,.60000002
105015050011,10501128,R2,.60000002
105015050011,10501128,R3,.69999999
105015050012,10501128,R1,0
105015050012,10501128,R2,0
105015050012,10501128,R3,0
105015050012,10501128,R4,0
105015050012,10501128,R5,.1
105015050012,10501128,R6,.5
105015050012,10501128,R7,.5
105015050012,10501128,R8,.80000001
105015050013,10501128,R1,0
105015050013,10501128,R2,.89999998
105015050013,10501128,R3,.89999998
105015050014,10501128,R1,.30000001
105015050014,10501128,R2,1.4
105015050015,10501128,R1,.5
105015050015,10501128,R2,.1
105015050016,10501128,R1,0
105015050016,10501128,R2,0
105015050016,10501128,R3,0
105015050016,10501128,R4,0
105020430005,10502007,R1,.1
105020430012,10502007,R1,0
105020430012,10502007,R2,.60000002
105020430025,10502007,R1,0
105020430025,10502007,R2,.30000001
105020430032,10502007,R1,0
105020430045,10502007,R1,.1
105020430059,10502007,R1,.5
105020430059,10502007,R2,.2
105020430066,10502007,R1,0
105020430079,10502007,R1,.5
105020430079,10502007,R2,.1
105020430086,10502007,R1,.1
105020430086,10502007,R2,.1
105020430093,10502007,R1,1.2
105020430099,10502007,R1,1.1
105020430113,10502007,R1,.1
105020430113,10502007,R2,.1
105020430120,10502007,R1,0
105020430131,10502007,R1,.26842105
105020430131,10502007,R2,.26842105
105020430131,10502007,R3,.26842105
105027300031,10502031,R1,.2
105027300031,10502031,R2,0
105027300039,10502031,R1,.2
105027300039,10502031,R2,.1
105027300039,10502031,R3,.1
105027300094,10502031,R1,.1
105027300094,10502031,R2,.2
105027300166,10502031,R1,.69999999
105022680036,10502050,R1,0
105022680036,10502050,R2,0
105022680036,10502050,R3,.30000001
105022680063,10502050,R1,2.3
105022680090,10502050,R1,.1
105022680170,10502050,R1,0
105022680170,10502050,R2,.1
105022680216,10502050,R1,0
105022680216,10502050,R2,1
105022680216,10502050,R3,1
105022680216,10502050,R4,1
105022680242,10502050,R1,0
105022680242,10502050,R2,.9861111
105022680242,10502050,R3,.9861111
105022680242,10502050,R4,.9861111
105022680273,10502050,R1,.2
105022680301,10502050,R1,.1
105022680301,10502050,R2,5.8000002
105022680323,10502050,R1,0
105022680323,10502050,R2,.2
105022680323,10502050,R3,3.5999999
105022680323,10502050,R4,3.4000001
105022680323,10502050,R5,3.5999999
105022680324,10502050,R1,.40000001
105022680324,10502050,R2,3.3
105022680324,10502050,R3,3.3
105022680337,10502050,R1,0
105022680337,10502050,R2,0
105022680337,10502050,R3,.80000001
105022680337,10502050,R4,.80000001
105022680350,10502050,R1,.40000001
105022680350,10502050,R2,.5
105022680375,10502050,R1,.9861111
105022680376,10502050,R1,.5
105022680391,10502050,R1,.1
105022680391,10502050,R2,.1
105022680391,10502050,R3,.69999999
105022680391,10502050,R4,.69999999
105022680391,10502050,R5,0
105022680406,10502050,R1,1.2
105025930009,10502075,R1,.60000002
105025930009,10502075,R2,3.5999999
105025930009,10502075,R3,.5
105025930015,10502075,R1,1.073077
105025930015,10502075,R2,1.073077
105025930015,10502075,R3,1.073077
105025930015,10502075,R4,1.073077
105025930020,10502075,R1,.89999998
105025930020,10502075,R2,0
105025930026,10502075,R1,0
105025930026,10502075,R2,.1
105025930037,10502075,R1,.1
105025930037,10502075,R2,.1
105025930037,10502075,R3,.1
105025930042,10502075,R1,2.7
105025930042,10502075,R2,2.7
105025930047,10502075,R1,.1
105025930064,10502075,R1,.5
105025930064,10502075,R2,.5
105025930069,10502075,R1,3.2
105025930069,10502075,R2,3.3
105025930069,10502075,R3,3.2
105025930075,10502075,R1,.30000001
105025930080,10502075,R1,.1
105025930091,10502075,R1,2.8
105025930091,10502075,R2,0
105025930097,10502075,R1,1.2
105025930097,10502075,R2,1.1
105025930102,10502075,R1,.1
