hhID,crop,crop_area_share,planting_month,planting_year,plotID,harvest_month_begin,harvest_month_end,adm1,adm2,adm3,latitude,longitude,plot_area_reported,plot_area_reported_unit,plot_area_measured,season,harvest_year,harvest_year_begin,harvest_year_end,source,country,harvest_month
060103088804602032,maize,NA,5,2010,1_8,11,12,Benishangul Gumuz,NA,NA,9.99862861633301,34.6076011657715,0.125,3. Timad,0.0523,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
060103088804602032,mangos,40,NA,NA,1_9,NA,NA,Benishangul Gumuz,NA,NA,9.99862861633301,34.6076011657715,NA,10. Ermija,0.0069,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
060103088804602032,coffee,20,NA,NA,1_9,NA,NA,Benishangul Gumuz,NA,NA,9.99862861633301,34.6076011657715,NA,10. Ermija,0.0069,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
060103088804602032,mangos,NA,NA,NA,1_10,NA,NA,Benishangul Gumuz,NA,NA,9.99862861633301,34.6076011657715,NA,10. Ermija,0.0055,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
060103088804602032,red pepper,NA,8,2010,1_11,12,1,Benishangul Gumuz,NA,NA,9.99862861633301,34.6076011657715,NA,4. Boy,0.0018,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
060103088804602032,mangos,NA,NA,NA,1_12,NA,NA,Benishangul Gumuz,NA,NA,9.99862861633301,34.6076011657715,NA,10. Ermija,0.0019,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
060103088804602032,teff,NA,7,2010,2_1,12,1,Benishangul Gumuz,NA,NA,9.99862861633301,34.6076011657715,0.5,3. Timad,0.2363,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
060103088804602032,teff,NA,7,2010,2_3,12,1,Benishangul Gumuz,NA,NA,9.99862861633301,34.6076011657715,0.25,3. Timad,0.1428,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
060103088804602032,sorghum,NA,6,2010,3_1,1,1,Benishangul Gumuz,NA,NA,9.99862861633301,34.6076011657715,0.375,3. Timad,0.1784,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
060103088804602032,sorghum,NA,6,2010,3_2,1,1,Benishangul Gumuz,NA,NA,9.99862861633301,34.6076011657715,0.375,3. Timad,0.1566,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
060103088804602032,teff,NA,7,2010,3_3,12,12,Benishangul Gumuz,NA,NA,9.99862861633301,34.6076011657715,0.125,3. Timad,0.0618,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
060103088804602032,nueg,NA,8,2010,3_4,12,12,Benishangul Gumuz,NA,NA,9.99862861633301,34.6076011657715,0.5,3. Timad,0.2372,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
060103088804602032,teff,NA,7,2010,3_5,12,12,Benishangul Gumuz,NA,NA,9.99862861633301,34.6076011657715,NA,7. Tilm,0.0757,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
060103088804602040,maize,NA,6,2010,1_2,11,12,Benishangul Gumuz,NA,NA,9.99862861633301,34.6076011657715,0.0625,3. Timad,0.0216,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
060103088804602040,mangos,50,NA,NA,1_3,NA,NA,Benishangul Gumuz,NA,NA,9.99862861633301,34.6076011657715,NA,10. Ermija,0.013,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
060103088804602040,chat,10,NA,NA,1_3,NA,NA,Benishangul Gumuz,NA,NA,9.99862861633301,34.6076011657715,NA,10. Ermija,0.013,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
060103088804602040,coffee,40,NA,NA,1_3,NA,NA,Benishangul Gumuz,NA,NA,9.99862861633301,34.6076011657715,NA,10. Ermija,0.013,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
060103088804602040,mangos,NA,NA,NA,1_4,NA,NA,Benishangul Gumuz,NA,NA,9.99862861633301,34.6076011657715,NA,10. Ermija,0.0048,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
060103088804602040,gesho,NA,NA,NA,1_5,NA,NA,Benishangul Gumuz,NA,NA,9.99862861633301,34.6076011657715,NA,10. Ermija,0.00103,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
060103088804602040,red pepper,70,7,2010,1_6,12,1,Benishangul Gumuz,NA,NA,9.99862861633301,34.6076011657715,NA,10. Ermija,0.009,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
060103088804602040,rue,30,NA,NA,1_6,NA,NA,Benishangul Gumuz,NA,NA,9.99862861633301,34.6076011657715,NA,10. Ermija,0.009,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
060103088804602040,teff,NA,7,2010,2_1,12,1,Benishangul Gumuz,NA,NA,9.99862861633301,34.6076011657715,0.125,3. Timad,0.051,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
060103088804602040,teff,NA,7,2010,2_2,12,1,Benishangul Gumuz,NA,NA,9.99862861633301,34.6076011657715,0.25,3. Timad,0.0796,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
060103088804602040,teff,NA,7,2010,2_3,12,1,Benishangul Gumuz,NA,NA,9.99862861633301,34.6076011657715,0.125,3. Timad,0.0384,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
060103088804602040,teff,NA,7,2010,2_4,12,1,Benishangul Gumuz,NA,NA,9.99862861633301,34.6076011657715,0.125,3. Timad,0.0451,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
060103088804602040,teff,NA,7,2010,3_1,12,1,Benishangul Gumuz,NA,NA,9.99862861633301,34.6076011657715,0.5,3. Timad,0.2195,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
060103088804602040,maize,NA,5,2010,4_1,11,11,Benishangul Gumuz,NA,NA,9.99862861633301,34.6076011657715,0.25,3. Timad,0.0916,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
060103088804602040,soya beans,NA,6,2010,4_2,11,12,Benishangul Gumuz,NA,NA,9.99862861633301,34.6076011657715,0.125,3. Timad,0.0813,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
060103088804602048,maize,NA,6,2010,1_2,11,11,Benishangul Gumuz,NA,NA,9.99862861633301,34.6076011657715,0.25,3. Timad,0.148,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
060103088804602048,teff,NA,8,2010,1_3,12,12,Benishangul Gumuz,NA,NA,9.99862861633301,34.6076011657715,0.125,3. Timad,0.0827,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
060103088804602048,mangos,NA,NA,NA,1_4,NA,NA,Benishangul Gumuz,NA,NA,9.99862861633301,34.6076011657715,0.0625,3. Timad,0.0328,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
060103088804602048,coffee,NA,NA,NA,1_5,NA,NA,Benishangul Gumuz,NA,NA,9.99862861633301,34.6076011657715,NA,10. Ermija,0.0105,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
060103088804602048,chat,NA,NA,NA,1_6,NA,NA,Benishangul Gumuz,NA,NA,9.99862861633301,34.6076011657715,NA,10. Ermija,6e-4,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
060103088804602048,oranges,NA,NA,NA,1_7,NA,NA,Benishangul Gumuz,NA,NA,9.99862861633301,34.6076011657715,NA,10. Ermija,5.28e-4,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
060103088804602048,millet,NA,6,2010,2_1,12,12,Benishangul Gumuz,NA,NA,9.99862861633301,34.6076011657715,0.125,3. Timad,0.075,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
060103088804602048,teff,NA,8,2010,2_2,12,12,Benishangul Gumuz,NA,NA,9.99862861633301,34.6076011657715,0.0625,3. Timad,0.0345,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
060103088804602048,sorghum,NA,6,2010,4_1,1,1,Benishangul Gumuz,NA,NA,9.99862861633301,34.6076011657715,0.25,3. Timad,0.0876,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
060103088804602056,maize,NA,6,2010,1_2,11,11,Benishangul Gumuz,NA,NA,9.99862861633301,34.6076011657715,0.0625,3. Timad,0.0168,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
060103088804602056,mangos,NA,NA,NA,1_3,NA,NA,Benishangul Gumuz,NA,NA,9.99862861633301,34.6076011657715,NA,10. Ermija,0.0022,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
060103088804602056,coffee,NA,NA,NA,1_4,NA,NA,Benishangul Gumuz,NA,NA,9.99862861633301,34.6076011657715,NA,10. Ermija,0.007,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
060103088804602056,chat,NA,NA,NA,1_5,NA,NA,Benishangul Gumuz,NA,NA,9.99862861633301,34.6076011657715,NA,10. Ermija,0.0055,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
060103088804602056,mangos,NA,NA,NA,1_6,NA,NA,Benishangul Gumuz,NA,NA,9.99862861633301,34.6076011657715,NA,10. Ermija,0.0068,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
060103088804602056,mangos,NA,NA,NA,1_7,NA,NA,Benishangul Gumuz,NA,NA,9.99862861633301,34.6076011657715,0.75,3. Timad,0.0089,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
060103088804602056,guava,NA,NA,NA,1_8,NA,NA,Benishangul Gumuz,NA,NA,9.99862861633301,34.6076011657715,NA,10. Ermija,4e-4,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
060103088804602056,kazmir,NA,NA,NA,1_9,NA,NA,Benishangul Gumuz,NA,NA,9.99862861633301,34.6076011657715,0.75,3. Timad,7e-4,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
060103088804602056,citron,NA,NA,NA,1_10,NA,NA,Benishangul Gumuz,NA,NA,9.99862861633301,34.6076011657715,NA,10. Ermija,0.0011,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
060103088804602056,gesho,NA,NA,NA,1_11,NA,NA,Benishangul Gumuz,NA,NA,9.99862861633301,34.6076011657715,NA,10. Ermija,8e-4,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
060103088804602056,maize,NA,6,2010,2_1,11,11,Benishangul Gumuz,NA,NA,9.99862861633301,34.6076011657715,0.125,3. Timad,0.0418,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
060103088804602056,teff,NA,8,2010,3_1,12,1,Benishangul Gumuz,NA,NA,9.99862861633301,34.6076011657715,0.125,3. Timad,0.0536,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
060103088804602056,teff,NA,13,2010,3_2,12,1,Benishangul Gumuz,NA,NA,9.99862861633301,34.6076011657715,0.25,3. Timad,0.0926,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
060103088804602056,teff,NA,8,2010,4_1,12,1,Benishangul Gumuz,NA,NA,9.99862861633301,34.6076011657715,0.25,3. Timad,0.0839,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
060103088804602064,maize,NA,6,2010,1_2,11,11,Benishangul Gumuz,NA,NA,9.99862861633301,34.6076011657715,0.125,3. Timad,0.0794,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
060103088804602064,mangos,NA,NA,NA,1_3,NA,NA,Benishangul Gumuz,NA,NA,9.99862861633301,34.6076011657715,NA,10. Ermija,0.0112,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
060103088804602064,gesho,NA,NA,NA,1_4,NA,NA,Benishangul Gumuz,NA,NA,9.99862861633301,34.6076011657715,NA,10. Ermija,8.25e-4,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
060103088804602064,coffee,NA,NA,NA,1_5,NA,NA,Benishangul Gumuz,NA,NA,9.99862861633301,34.6076011657715,NA,10. Ermija,0.018,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
060103088804602064,chat,NA,NA,NA,1_6,NA,NA,Benishangul Gumuz,NA,NA,9.99862861633301,34.6076011657715,NA,10. Ermija,0.0013460000000000002,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
060103088804602064,kale,NA,9,2011,1_7,9,10,Benishangul Gumuz,NA,NA,9.99862861633301,34.6076011657715,0.0625,3. Timad,0.0279,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
060103088804602064,sacred basil,NA,NA,NA,1_8,NA,NA,Benishangul Gumuz,NA,NA,9.99862861633301,34.6076011657715,NA,10. Ermija,0.0146,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
060103088804602064,teff,NA,8,2010,2_1,12,12,Benishangul Gumuz,NA,NA,9.99862861633301,34.6076011657715,1.5,3. Timad,1.045,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
060103088804602064,soya beans,NA,6,2010,2_2,11,12,Benishangul Gumuz,NA,NA,9.99862861633301,34.6076011657715,2.5,3. Timad,1.3159,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
060103088804602064,lineseed,NA,7,2010,2_3,12,12,Benishangul Gumuz,NA,NA,9.99862861633301,34.6076011657715,0.5,3. Timad,0.2578,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
060103088804602064,teff,NA,8,2010,2_4,12,12,Benishangul Gumuz,NA,NA,9.99862861633301,34.6076011657715,0.375,3. Timad,0.1852,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
060103088804602064,lineseed,NA,7,2010,2_5,12,12,Benishangul Gumuz,NA,NA,9.99862861633301,34.6076011657715,0.25,3. Timad,0.1684,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
060103088804602072,maize,NA,6,2010,1_2,9,10,Benishangul Gumuz,NA,NA,9.99862861633301,34.6076011657715,0.0625,3. Timad,0.0482,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
060103088804602072,mangos,NA,NA,NA,1_3,NA,NA,Benishangul Gumuz,NA,NA,9.99862861633301,34.6076011657715,NA,10. Ermija,0.0023,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
060103088804602072,sacred basil,NA,NA,NA,1_4,NA,NA,Benishangul Gumuz,NA,NA,9.99862861633301,34.6076011657715,NA,10. Ermija,0.006,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
060103088804602072,rice,NA,8,2010,1_5,11,12,Benishangul Gumuz,NA,NA,9.99862861633301,34.6076011657715,NA,10. Ermija,0.0145,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
060103088804602072,teff,NA,8,2010,2_1,12,1,Benishangul Gumuz,NA,NA,9.99862861633301,34.6076011657715,0.25,3. Timad,0.127,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
060103088804602072,teff,NA,8,2010,2_2,12,1,Benishangul Gumuz,NA,NA,9.99862861633301,34.6076011657715,0.25,3. Timad,0.138,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
060103088804602080,maize,NA,6,2010,2_2,11,11,Benishangul Gumuz,NA,NA,9.99862861633301,34.6076011657715,0.125,3. Timad,0.0501,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
060103088804602080,oranges,NA,NA,NA,2_3,NA,NA,Benishangul Gumuz,NA,NA,9.99862861633301,34.6076011657715,NA,10. Ermija,0.0042,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
060103088804602080,mangos,NA,NA,NA,2_4,NA,NA,Benishangul Gumuz,NA,NA,9.99862861633301,34.6076011657715,NA,10. Ermija,0.0056,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
060103088804602080,gesho,NA,NA,NA,2_5,NA,NA,Benishangul Gumuz,NA,NA,9.99862861633301,34.6076011657715,NA,10. Ermija,4.69e-4,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
060103088804602080,coffee,NA,NA,NA,2_6,NA,NA,Benishangul Gumuz,NA,NA,9.99862861633301,34.6076011657715,0.0625,3. Timad,0.0212,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
060103088804602080,papaya,NA,NA,NA,2_7,NA,NA,Benishangul Gumuz,NA,NA,9.99862861633301,34.6076011657715,NA,10. Ermija,6e-4,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
060103088804602080,bananas,NA,NA,NA,2_8,NA,NA,Benishangul Gumuz,NA,NA,9.99862861633301,34.6076011657715,NA,10. Ermija,7e-4,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
060103088804602080,kale,NA,9,2011,2_9,10,10,Benishangul Gumuz,NA,NA,9.99862861633301,34.6076011657715,NA,10. Ermija,0.0034,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
060103088804602080,mangos,NA,NA,NA,2_10,NA,NA,Benishangul Gumuz,NA,NA,9.99862861633301,34.6076011657715,NA,10. Ermija,0.001,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
060103088804602080,mangos,80,NA,NA,3_2,NA,NA,Benishangul Gumuz,NA,NA,9.99862861633301,34.6076011657715,0.125,3. Timad,0.0398,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
060103088804602080,avocados,20,NA,NA,3_2,NA,NA,Benishangul Gumuz,NA,NA,9.99862861633301,34.6076011657715,0.125,3. Timad,0.0398,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
060103088806701009,maize,90,5,2010,1_2,11,11,Benishangul Gumuz,NA,NA,10.0491905212402,34.6659965515137,0.25,3. Timad,0.086328,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
060103088806701009,rape seed,10,5,2010,1_2,12,12,Benishangul Gumuz,NA,NA,10.0491905212402,34.6659965515137,0.25,3. Timad,0.086328,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
060103088806701009,mangos,NA,NA,NA,1_3,NA,NA,Benishangul Gumuz,NA,NA,10.0491905212402,34.6659965515137,NA,10. Ermija,0.0031190000000000002,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
060103088806701009,coffee,NA,NA,NA,1_4,NA,NA,Benishangul Gumuz,NA,NA,10.0491905212402,34.6659965515137,NA,10. Ermija,0.00205,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
060103088806701009,red pepper,80,9,2011,1_5,NA,NA,Benishangul Gumuz,NA,NA,10.0491905212402,34.6659965515137,NA,4. Boy,2.97e-4,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
060103088806701009,rue,20,NA,NA,1_5,NA,NA,Benishangul Gumuz,NA,NA,10.0491905212402,34.6659965515137,NA,4. Boy,2.97e-4,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
060103088806701009,chilies,NA,NA,NA,1_6,NA,NA,Benishangul Gumuz,NA,NA,10.0491905212402,34.6659965515137,NA,10. Ermija,4.3e-5,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
060103088806701009,ground nuts,NA,6,2010,2_1,12,12,Benishangul Gumuz,NA,NA,10.0491905212402,34.6659965515137,0.125,3. Timad,0.063709,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
060103088806701009,maize,NA,5,2010,2_2,12,1,Benishangul Gumuz,NA,NA,10.0491905212402,34.6659965515137,0.125,3. Timad,0.05664299999999999,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
060103088806701009,chick peas,NA,9,2011,2_3,12,12,Benishangul Gumuz,NA,NA,10.0491905212402,34.6659965515137,0.125,3. Timad,0.066596,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
060103088806701009,sorghum,NA,5,2010,2_4,1,1,Benishangul Gumuz,NA,NA,10.0491905212402,34.6659965515137,0.875,3. Timad,0.369672,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
060103088806701009,red pepper,NA,7,2010,2_5,11,11,Benishangul Gumuz,NA,NA,10.0491905212402,34.6659965515137,0.125,3. Timad,0.06597,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
060103088806701009,teff,NA,8,2010,3_1,11,12,Benishangul Gumuz,NA,NA,10.0491905212402,34.6659965515137,0.5,1. Hectare,0.623023,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
060103088806701009,soya beans,NA,6,2010,4_1,11,11,Benishangul Gumuz,NA,NA,10.0491905212402,34.6659965515137,0.25,3. Timad,0.084881,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
060103088806701009,teff,NA,13,2010,5_1,11,12,Benishangul Gumuz,NA,NA,10.0491905212402,34.6659965515137,0.375,3. Timad,0.142976,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
060103088806701009,bananas,NA,NA,NA,6_1,NA,NA,Benishangul Gumuz,NA,NA,10.0491905212402,34.6659965515137,NA,10. Ermija,0.028085000000000002,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
060103088806701009,chat,NA,NA,NA,6_2,NA,NA,Benishangul Gumuz,NA,NA,10.0491905212402,34.6659965515137,NA,10. Ermija,0.077895,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
060103088806701023,maize,60,5,2010,1_2,11,11,Benishangul Gumuz,NA,NA,10.0491905212402,34.6659965515137,0.25,3. Timad,0.096524,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
060103088806701023,coffee,30,NA,NA,1_2,NA,NA,Benishangul Gumuz,NA,NA,10.0491905212402,34.6659965515137,0.25,3. Timad,0.096524,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
060103088806701023,mangos,NA,NA,NA,1_2,NA,NA,Benishangul Gumuz,NA,NA,10.0491905212402,34.6659965515137,0.25,3. Timad,0.096524,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
060103088806701023,mangos,NA,NA,NA,1_3,NA,NA,Benishangul Gumuz,NA,NA,10.0491905212402,34.6659965515137,NA,10. Ermija,0.00114,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
060103088806701023,teff,NA,8,2010,2_1,12,12,Benishangul Gumuz,NA,NA,10.0491905212402,34.6659965515137,0.375,3. Timad,0.164443,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
060103088806701023,millet,50,7,2010,2_2,11,11,Benishangul Gumuz,NA,NA,10.0491905212402,34.6659965515137,0.5,3. Timad,0.174216,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
060103088806701023,sorghum,50,5,2010,2_2,1,1,Benishangul Gumuz,NA,NA,10.0491905212402,34.6659965515137,0.5,3. Timad,0.174216,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
060103088806701023,ground nuts,60,6,2010,2_3,11,11,Benishangul Gumuz,NA,NA,10.0491905212402,34.6659965515137,0.125,3. Timad,0.05515900000000001,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
060103088806701023,sweet potato,40,8,2010,2_3,11,11,Benishangul Gumuz,NA,NA,10.0491905212402,34.6659965515137,0.125,3. Timad,0.05515900000000001,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
060103088806701023,soya beans,50,7,2010,2_4,11,11,Benishangul Gumuz,NA,NA,10.0491905212402,34.6659965515137,NA,7. Tilm,0.045029,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
060103088806701023,sunflower,50,7,2010,2_4,1,1,Benishangul Gumuz,NA,NA,10.0491905212402,34.6659965515137,NA,7. Tilm,0.045029,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
060103088806701023,red pepper,80,8,2010,2_5,11,11,Benishangul Gumuz,NA,NA,10.0491905212402,34.6659965515137,0.125,3. Timad,0.045029,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
060103088806701023,sweet potato,30,8,2010,2_5,11,11,Benishangul Gumuz,NA,NA,10.0491905212402,34.6659965515137,0.125,3. Timad,0.045029,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
060103088806701037,gesho,NA,NA,NA,1_2,NA,NA,Benishangul Gumuz,NA,NA,10.0491905212402,34.6659965515137,NA,10. Ermija,2.69e-4,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
060103088806701037,maize,70,6,2010,1_3,11,1,Benishangul Gumuz,NA,NA,10.0491905212402,34.6659965515137,0.1875,3. Timad,0.07510700000000001,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
060103088806701037,mangos,15,NA,NA,1_3,NA,NA,Benishangul Gumuz,NA,NA,10.0491905212402,34.6659965515137,0.1875,3. Timad,0.07510700000000001,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
060103088806701037,rape seed,15,6,2010,1_3,12,12,Benishangul Gumuz,NA,NA,10.0491905212402,34.6659965515137,0.1875,3. Timad,0.07510700000000001,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
060103088806701037,coffee,70,NA,NA,1_4,NA,NA,Benishangul Gumuz,NA,NA,10.0491905212402,34.6659965515137,NA,10. Ermija,0.00217,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
060103088806701037,gesho,10,NA,NA,1_4,NA,NA,Benishangul Gumuz,NA,NA,10.0491905212402,34.6659965515137,NA,10. Ermija,0.00217,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
060103088806701037,chat,20,NA,NA,1_4,NA,NA,Benishangul Gumuz,NA,NA,10.0491905212402,34.6659965515137,NA,10. Ermija,0.00217,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
060103088806701037,sorghum,NA,6,2010,2_1,1,1,Benishangul Gumuz,NA,NA,10.0491905212402,34.6659965515137,0.25,3. Timad,0.086792,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
060103088806701037,maize,NA,5,2010,2_2,11,11,Benishangul Gumuz,NA,NA,10.0491905212402,34.6659965515137,0.375,3. Timad,0.132954,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
060103088806701037,ground nuts,NA,5,2010,2_3,11,11,Benishangul Gumuz,NA,NA,10.0491905212402,34.6659965515137,0.25,3. Timad,0.092921,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
060103088806701037,red kideny beans,NA,5,2010,2_4,NA,NA,Benishangul Gumuz,NA,NA,10.0491905212402,34.6659965515137,0.5,3. Timad,0.18467,NA,NA,NA,NA,ETH_2018_ESS_v02_M,Ethiopia,NA
